"Status","Year","Disability","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","White","Lincolnshire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Merseyside","Outside London","85","[c]","26110","24310"
"Leaver CS","2021","Declared disabled","White","North Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","North Yorkshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Northern Ireland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Northumberland and Tyne and Wear","Outside London","130","[c]","25500","21010"
"Leaver CS","2021","Declared disabled","White","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Outer London - South","London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Outer London - West and North West","London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Shropshire and Staffordshire","Outside London","55","[c]","25300","26120"
"Leaver CS","2021","Declared disabled","White","South Yorkshire","Outside London","80","[c]","28580","26120"
"Leaver CS","2021","Declared disabled","White","Southern Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Surrey, East and West Sussex","Outside London","50","[c]","25100","21690"
"Leaver CS","2021","Declared disabled","White","Tees Valley and Durham","Outside London","60","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","White","West Central Scotland","Outside London","70","[c]","27780","26720"
"Leaver CS","2021","Declared disabled","White","West Midlands","Outside London","120","[c]","26400","25000"
"Leaver CS","2021","Declared disabled","White","West Wales and The Valleys","Outside London","100","[c]","23640","21590"
"Leaver CS","2021","Declared disabled","White","West Yorkshire","Outside London","80","[c]","27840","27570"
"Leaver CS","2021","Declared non-disabled","Asian","Bedfordshire and Hertfordshire","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Derbyshire and Nottinghamshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","East Anglia","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Eastern Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Greater Manchester","Outside London","40","[c]","27850","24300"
"Leaver CS","2021","Declared non-disabled","Asian","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Inner London - East","London","85","[c]","36220","31060"
"Leaver CS","2021","Declared non-disabled","Asian","Inner London - West","London","200","[c]","34510","28520"
"Leaver CS","2021","Declared non-disabled","Asian","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Lancashire","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Merseyside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","North Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Northumberland and Tyne and Wear","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Outer London - East and North East","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Outer London - South","London","35","[c]","30820","25630"
"Leaver CS","2021","Declared non-disabled","Asian","Outer London - West and North West","London","110","[c]","29820","28520"
"Leaver CS","2021","Declared non-disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Shropshire and Staffordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","South Yorkshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Tees Valley and Durham","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","West Central Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","West Midlands","Outside London","85","[c]","27590","21010"
"Leaver CS","2021","Declared non-disabled","Asian","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Asian","West Yorkshire","Outside London","45","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Bedfordshire and Hertfordshire","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Derbyshire and Nottinghamshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Inner London - East","London","75","[c]","30520","25110"
"Leaver CS","2021","Declared non-disabled","Black","Inner London - West","London","135","[c]","34890","30010"
"Leaver CS","2021","Declared non-disabled","Black","Kent","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Leicestershire, Rutland and Northamptonshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Northumberland and Tyne and Wear","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Outer London - East and North East","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Outer London - South","London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Outer London - West and North West","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Surrey, East and West Sussex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","West Midlands","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Black","West Yorkshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Inner London - East","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Inner London - West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chinese","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","East Anglia","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","East Wales","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Essex","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Greater Manchester","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Hampshire and Isle of Wight","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Inner London - East","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Inner London - West","London","65","[c]","37620","32320"
"Leaver CS","2021","Declared non-disabled","Mixed","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Merseyside","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Northumberland and Tyne and Wear","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Outer London - East and North East","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Outer London - South","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","South Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","West Midlands","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","West Wales and The Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Mixed","West Yorkshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Devon","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","East Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Essex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Greater Manchester","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Inner London - East","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Inner London - West","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Northumberland and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outer London - South","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Outer London - West and North West","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","West Midlands","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Other ethnicity","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Bedfordshire and Hertfordshire","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Derbyshire and Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Devon","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","East Anglia","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","East Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Eastern Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Essex","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Greater Manchester","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Undeclared","Hampshire and Isle of Wight","Outside London","15","[c]","[c]","[c]"
