"Status","Year","Disability","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","SEO/HEO","40","[c]","33710","32950"
"Leaver Dept.","2021","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","40","[c]","32640","32000"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","AA/AO","60","[c]","20030","19750"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","EO","55","[c]","24380","24890"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","SEO/HEO","50","[c]","35550","34400"
"Leaver Dept.","2021","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","AA/AO","150","[c]","23720","23670"
"Leaver Dept.","2021","Declared non-disabled","London","EO","490","[c]","28530","28310"
"Leaver Dept.","2021","Declared non-disabled","London","G6/G7","940","[c]","58080","56150"
"Leaver Dept.","2021","Declared non-disabled","London","SCS level","185","[c]","87920","79220"
"Leaver Dept.","2021","Declared non-disabled","London","SEO/HEO","1290","[c]","36840","35430"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","AA/AO","175","[c]","20870","21010"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","EO","105","[c]","26390","27570"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","SEO/HEO","75","[c]","33610","32190"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","AA/AO","235","[c]","20910","21010"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","EO","215","[c]","25970","26670"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","G6/G7","55","[c]","55450","52630"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","SEO/HEO","140","[c]","34370","32830"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","AA/AO","130","[c]","20630","20920"
"Leaver Dept.","2021","Declared non-disabled","Scotland","EO","130","[c]","26860","27570"
"Leaver Dept.","2021","Declared non-disabled","Scotland","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","SEO/HEO","85","[c]","34950","33930"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","AA/AO","70","[c]","21410","21010"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","EO","65","[c]","27290","27570"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","SEO/HEO","75","[c]","34300","33300"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","AA/AO","60","[c]","20460","20920"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","EO","125","[c]","24890","25940"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","G6/G7","85","[c]","54690","54480"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","SEO/HEO","250","[c]","33070","32720"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","40","[c]","58020","55910"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","170","[c]","32870","32000"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","AA/AO","125","[c]","20810","21150"
"Leaver Dept.","2021","Declared non-disabled","Wales","EO","90","[c]","26200","26780"
"Leaver Dept.","2021","Declared non-disabled","Wales","G6/G7","35","[c]","55290","54420"
"Leaver Dept.","2021","Declared non-disabled","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Wales","SEO/HEO","100","[c]","35530","35400"
"Leaver Dept.","2021","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","AA/AO","135","[c]","20320","19930"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","EO","105","[c]","25310","25770"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","SEO/HEO","60","[c]","33310","31990"
"Leaver Dept.","2021","Declared non-disabled","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","AA/AO","80","[c]","20620","21010"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","EO","105","[c]","26530","27570"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","G6/G7","50","[c]","56280","53980"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","SEO/HEO","120","[c]","34640","34090"
"Leaver Dept.","2021","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","EO","40","[c]","29050","29370"
"Leaver Dept.","2021","Undeclared","London","G6/G7","80","[c]","58000","56340"
"Leaver Dept.","2021","Undeclared","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","SEO/HEO","140","[c]","38180","36800"
"Leaver Dept.","2021","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","AA/AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","AA/AO","50","[c]","23560","23120"
"Leaver Dept.","2021","Unknown","London","EO","200","[c]","28390","27680"
"Leaver Dept.","2021","Unknown","London","G6/G7","480","[c]","56670","54550"
"Leaver Dept.","2021","Unknown","London","SCS level","70","[c]","90970","78630"
"Leaver Dept.","2021","Unknown","London","SEO/HEO","710","[c]","36220","34770"
"Leaver Dept.","2021","Unknown","London","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","AA/AO","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","AA/AO","115","[c]","20650","20450"
"Leaver Dept.","2021","Unknown","North West (England)","EO","60","[c]","25360","25040"
"Leaver Dept.","2021","Unknown","North West (England)","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","SEO/HEO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","AA/AO","85","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","AA/AO","45","[c]","20670","20370"
"Leaver Dept.","2021","Unknown","South East (England)","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","G6/G7","35","[c]","52220","50850"
"Leaver Dept.","2021","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South West (England)","SEO/HEO","55","[c]","34470","35810"
"Leaver Dept.","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","30","[c]","58440","57700"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","345","[c]","31100","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","AA/AO","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","SEO/HEO","50","[c]","34610","34090"
"Leaver Dept.","2021","Unknown","West Midlands (England)","AA/AO","60","[c]","20450","20420"
"Leaver Dept.","2021","Unknown","West Midlands (England)","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Midlands (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","AA/AO","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","EO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","SEO/HEO","70","[c]","34580","35310"
"Leaver Dept.","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","AA/AO","65","[c]","20880","20970"
"New entrant CS","2021","Declared disabled","East Midlands (England)","EO","105","[c]","27190","27570"
"New entrant CS","2021","Declared disabled","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","AA/AO","75","[c]","22040","21010"
"New entrant CS","2021","Declared disabled","East of England","EO","140","[c]","28110","27570"
"New entrant CS","2021","Declared disabled","East of England","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","East of England","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","AA/AO","125","[c]","23930","24120"
"New entrant CS","2021","Declared disabled","London","EO","415","[c]","29740","31060"
"New entrant CS","2021","Declared disabled","London","G6/G7","75","[c]","57060","55800"
"New entrant CS","2021","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","London","SEO/HEO","300","[c]","35170","34020"
"New entrant CS","2021","Declared disabled","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","AA/AO","140","[c]","20960","21010"
"New entrant CS","2021","Declared disabled","North East (England)","EO","65","[c]","26960","27570"
"New entrant CS","2021","Declared disabled","North East (England)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North West (England)","AA/AO","215","[c]","20880","21010"
"New entrant CS","2021","Declared disabled","North West (England)","EO","170","[c]","27290","27570"
"New entrant CS","2021","Declared disabled","North West (England)","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","North West (England)","SEO/HEO","40","[c]","32020","31000"
"New entrant CS","2021","Declared disabled","North West (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","AA/AO","140","[c]","20520","20140"
"New entrant CS","2021","Declared disabled","Scotland","EO","100","[c]","27100","27570"
"New entrant CS","2021","Declared disabled","Scotland","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Scotland","SEO/HEO","55","[c]","34330","32140"
