"Status","Year","Ethnicity","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","Unknown","Male","[c]","[c]","[c]","[c]"
