"Status","Year","Organisation","Region_ITL2","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","HM Prison and Probation Service","Greater Manchester","Unknown","Male","200","190","30080","28200"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","AA/AO","Female","260","240","24460","23240"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","AA/AO","Male","465","450","27560","27850"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","EO","Female","50","45","28270","27380"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","EO","Male","85","80","30460","31420"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","SEO/HEO","Female","35","35","40410","36710"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","SEO/HEO","Male","75","70","41280","38160"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Unknown","Female","225","205","28940","28200"
"In post","2021","HM Prison and Probation Service","Hampshire and Isle of Wight","Unknown","Male","65","60","29370","28200"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","AA/AO","Female","335","320","23910","23240"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","AA/AO","Male","470","465","26260","25300"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","EO","Female","50","50","29890","28570"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","EO","Male","110","110","31760","33520"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Female","85","85","39820","37280"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Male","95","95","42590","38160"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","220","205","28890","28200"
"In post","2021","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","75","70","29760","28200"
"In post","2021","HM Prison and Probation Service","Inner London - East","AA/AO","Female","265","255","29760","30220"
"In post","2021","HM Prison and Probation Service","Inner London - East","AA/AO","Male","385","375","32730","34940"
"In post","2021","HM Prison and Probation Service","Inner London - East","EO","Female","40","40","32810","31530"
"In post","2021","HM Prison and Probation Service","Inner London - East","EO","Male","60","60","36880","38320"
"In post","2021","HM Prison and Probation Service","Inner London - East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Inner London - East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Inner London - East","SEO/HEO","Female","60","55","45120","43240"
"In post","2021","HM Prison and Probation Service","Inner London - East","SEO/HEO","Male","45","45","47090","43240"
"In post","2021","HM Prison and Probation Service","Inner London - East","Unknown","Female","500","480","32990","32090"
"In post","2021","HM Prison and Probation Service","Inner London - East","Unknown","Male","190","185","34020","34100"
"In post","2021","HM Prison and Probation Service","Inner London - West","AA/AO","Female","395","380","29880","30220"
"In post","2021","HM Prison and Probation Service","Inner London - West","AA/AO","Male","535","520","31620","33260"
"In post","2021","HM Prison and Probation Service","Inner London - West","EO","Female","100","100","32530","31530"
"In post","2021","HM Prison and Probation Service","Inner London - West","EO","Male","105","100","36470","37850"
"In post","2021","HM Prison and Probation Service","Inner London - West","G6/G7","Female","95","90","71240","69670"
"In post","2021","HM Prison and Probation Service","Inner London - West","G6/G7","Male","75","75","74310","72490"
"In post","2021","HM Prison and Probation Service","Inner London - West","SCS level","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Inner London - West","SCS level","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Inner London - West","SEO/HEO","Female","210","205","45300","46080"
"In post","2021","HM Prison and Probation Service","Inner London - West","SEO/HEO","Male","190","185","47370","46080"
"In post","2021","HM Prison and Probation Service","Inner London - West","Unknown","Female","135","130","36800","34770"
"In post","2021","HM Prison and Probation Service","Inner London - West","Unknown","Male","55","55","36620","36580"
"In post","2021","HM Prison and Probation Service","Kent","AA/AO","Female","640","595","25250","23240"
"In post","2021","HM Prison and Probation Service","Kent","AA/AO","Male","900","880","28750","30400"
"In post","2021","HM Prison and Probation Service","Kent","EO","Female","155","145","30340","32040"
"In post","2021","HM Prison and Probation Service","Kent","EO","Male","190","185","31750","33520"
"In post","2021","HM Prison and Probation Service","Kent","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Kent","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Kent","SEO/HEO","Female","135","130","38780","37280"
"In post","2021","HM Prison and Probation Service","Kent","SEO/HEO","Male","180","175","42330","38160"
"In post","2021","HM Prison and Probation Service","Kent","Unknown","Female","215","195","30310","30880"
"In post","2021","HM Prison and Probation Service","Kent","Unknown","Male","65","65","29660","31260"
"In post","2021","HM Prison and Probation Service","Lancashire","AA/AO","Female","540","490","24030","23240"
"In post","2021","HM Prison and Probation Service","Lancashire","AA/AO","Male","800","745","26670","26300"
"In post","2021","HM Prison and Probation Service","Lancashire","EO","Female","120","110","28690","27380"
"In post","2021","HM Prison and Probation Service","Lancashire","EO","Male","195","185","31280","32040"
"In post","2021","HM Prison and Probation Service","Lancashire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lancashire","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lancashire","SEO/HEO","Female","160","150","39160","37280"
"In post","2021","HM Prison and Probation Service","Lancashire","SEO/HEO","Male","155","145","41840","38160"
"In post","2021","HM Prison and Probation Service","Lancashire","Unknown","Female","335","305","29170","30210"
"In post","2021","HM Prison and Probation Service","Lancashire","Unknown","Male","95","90","31160","32390"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","AA/AO","Female","400","365","23820","23240"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","AA/AO","Male","555","540","25820","25220"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","EO","Female","95","90","28720","27380"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","EO","Male","135","130","31060","32240"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Female","125","120","38500","36480"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Male","130","120","41530","38160"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Unknown","Female","290","260","29220","29200"
"In post","2021","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Unknown","Male","70","65","30130","30210"
"In post","2021","HM Prison and Probation Service","Lincolnshire","AA/AO","Female","185","175","23410","21710"
"In post","2021","HM Prison and Probation Service","Lincolnshire","AA/AO","Male","320","305","25910","25790"
"In post","2021","HM Prison and Probation Service","Lincolnshire","EO","Female","25","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lincolnshire","EO","Male","75","70","31590","32870"
"In post","2021","HM Prison and Probation Service","Lincolnshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lincolnshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lincolnshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lincolnshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Lincolnshire","SEO/HEO","Female","45","40","38260","37280"
"In post","2021","HM Prison and Probation Service","Lincolnshire","SEO/HEO","Male","55","50","42400","38160"
"In post","2021","HM Prison and Probation Service","Lincolnshire","Unknown","Female","100","95","29520","29200"
"In post","2021","HM Prison and Probation Service","Lincolnshire","Unknown","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Merseyside","AA/AO","Female","130","120","24060","23240"
"In post","2021","HM Prison and Probation Service","Merseyside","AA/AO","Male","270","250","26700","26300"
"In post","2021","HM Prison and Probation Service","Merseyside","EO","Female","30","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Merseyside","EO","Male","50","40","30860","33520"
"In post","2021","HM Prison and Probation Service","Merseyside","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Merseyside","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Merseyside","SEO/HEO","Female","40","40","38010","36480"
"In post","2021","HM Prison and Probation Service","Merseyside","SEO/HEO","Male","45","45","41570","38160"
"In post","2021","HM Prison and Probation Service","Merseyside","Unknown","Female","325","295","29010","28200"
"In post","2021","HM Prison and Probation Service","Merseyside","Unknown","Male","80","80","31160","32690"
"In post","2021","HM Prison and Probation Service","North Yorkshire","AA/AO","Female","40","35","24970","23700"
"In post","2021","HM Prison and Probation Service","North Yorkshire","AA/AO","Male","15","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","EO","Female","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","EO","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","North Yorkshire","Unknown","Female","130","120","29150","28200"
"In post","2021","HM Prison and Probation Service","North Yorkshire","Unknown","Male","50","45","29120","28200"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Unknown","Female","255","235","28690","28200"
"In post","2021","HM Prison and Probation Service","Northumberland and Tyne and Wear","Unknown","Male","85","85","30640","30210"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","AA/AO","Female","320","305","27730","26340"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","AA/AO","Male","410","405","30770","32600"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","EO","Female","65","60","33770","35230"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","EO","Male","85","85","35780","36850"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","SEO/HEO","Female","40","40","42460","40520"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","SEO/HEO","Male","75","70","44280","41500"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","Unknown","Female","210","200","32750","34100"
"In post","2021","HM Prison and Probation Service","Outer London - East and North East","Unknown","Male","45","45","34690","36580"
"In post","2021","HM Prison and Probation Service","Outer London - South","AA/AO","Female","85","80","23880","23060"
"In post","2021","HM Prison and Probation Service","Outer London - South","AA/AO","Male","40","35","24070","23510"
"In post","2021","HM Prison and Probation Service","Outer London - South","EO","Female","125","120","29870","30110"
"In post","2021","HM Prison and Probation Service","Outer London - South","EO","Male","60","60","29910","30110"
"In post","2021","HM Prison and Probation Service","Outer London - South","G6/G7","Female","40","35","67910","68240"
"In post","2021","HM Prison and Probation Service","Outer London - South","G6/G7","Male","40","40","71720","69910"
"In post","2021","HM Prison and Probation Service","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Outer London - South","SEO/HEO","Female","155","155","41150","39440"
"In post","2021","HM Prison and Probation Service","Outer London - South","SEO/HEO","Male","95","95","44110","45800"
"In post","2021","HM Prison and Probation Service","Outer London - South","Unknown","Female","130","120","33420","32090"
"In post","2021","HM Prison and Probation Service","Outer London - South","Unknown","Male","40","40","33910","30200"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","AA/AO","Female","195","180","29620","30720"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","AA/AO","Male","275","270","32080","33590"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","EO","Female","45","40","33030","34760"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","EO","Male","55","55","35330","36850"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","SEO/HEO","Female","40","40","44250","41500"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","SEO/HEO","Male","55","50","44620","41500"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","Unknown","Female","190","185","32210","28690"
"In post","2021","HM Prison and Probation Service","Outer London - West and North West","Unknown","Male","60","60","32300","29720"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","AA/AO","Female","640","585","23720","22850"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","AA/AO","Male","860","830","26010","25790"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","EO","Female","150","145","29220","27420"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","EO","Male","225","215","31150","32040"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","SEO/HEO","Female","175","170","39050","36710"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","SEO/HEO","Male","200","190","41870","38160"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","Unknown","Female","230","205","29490","28200"
"In post","2021","HM Prison and Probation Service","Shropshire and Staffordshire","Unknown","Male","75","65","31460","31420"
"In post","2021","HM Prison and Probation Service","South Yorkshire","AA/AO","Female","345","320","23230","22290"
"In post","2021","HM Prison and Probation Service","South Yorkshire","AA/AO","Male","460","435","26500","26300"
"In post","2021","HM Prison and Probation Service","South Yorkshire","EO","Female","75","70","29100","27380"
"In post","2021","HM Prison and Probation Service","South Yorkshire","EO","Male","135","130","32860","33520"
"In post","2021","HM Prison and Probation Service","South Yorkshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Yorkshire","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","South Yorkshire","SEO/HEO","Female","80","80","38880","36840"
"In post","2021","HM Prison and Probation Service","South Yorkshire","SEO/HEO","Male","90","85","41940","38160"
"In post","2021","HM Prison and Probation Service","South Yorkshire","Unknown","Female","275","245","29060","28200"
"In post","2021","HM Prison and Probation Service","South Yorkshire","Unknown","Male","60","55","29970","30210"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","AA/AO","Female","495","465","27520","26340"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","AA/AO","Male","680","655","29460","30720"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","EO","Female","100","95","30850","30110"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","EO","Male","125","120","32260","33520"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","SEO/HEO","Female","125","120","40280","38070"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","SEO/HEO","Male","125","120","43800","41500"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","Unknown","Female","315","275","29650","30210"
"In post","2021","HM Prison and Probation Service","Surrey, East and West Sussex","Unknown","Male","80","75","28960","24320"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","AA/AO","Female","735","670","24380","23240"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","AA/AO","Male","1155","1080","26910","26300"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","EO","Female","125","120","30070","30180"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","EO","Male","255","240","31670","33520"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","G6/G7","Male","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","SEO/HEO","Female","190","185","38360","37280"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","SEO/HEO","Male","195","185","42280","38160"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","Unknown","Female","290","265","29280","28200"
"In post","2021","HM Prison and Probation Service","Tees Valley and Durham","Unknown","Male","70","70","29880","30210"
"In post","2021","HM Prison and Probation Service","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Central Scotland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Central Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands","AA/AO","Female","205","190","24060","24290"
"In post","2021","HM Prison and Probation Service","West Midlands","AA/AO","Male","235","235","26700","25080"
"In post","2021","HM Prison and Probation Service","West Midlands","EO","Female","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands","EO","Male","20","20","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands","G6/G7","Female","10","10","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands","G6/G7","Male","5","5","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Midlands","SEO/HEO","Female","45","45","38920","36710"
"In post","2021","HM Prison and Probation Service","West Midlands","SEO/HEO","Male","45","45","38680","37080"
"In post","2021","HM Prison and Probation Service","West Midlands","Unknown","Female","575","520","28820","28200"
"In post","2021","HM Prison and Probation Service","West Midlands","Unknown","Male","175","170","30230","28200"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","AA/AO","Female","70","60","24360","23240"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","AA/AO","Male","160","135","26630","26810"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","EO","Female","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","EO","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","Unknown","Female","490","455","29300","28200"
"In post","2021","HM Prison and Probation Service","West Wales and The Valleys","Unknown","Male","125","120","31070","30210"
"In post","2021","HM Prison and Probation Service","West Yorkshire","AA/AO","Female","695","635","24430","23240"
"In post","2021","HM Prison and Probation Service","West Yorkshire","AA/AO","Male","895","860","25950","25790"
"In post","2021","HM Prison and Probation Service","West Yorkshire","EO","Female","150","145","28830","27380"
"In post","2021","HM Prison and Probation Service","West Yorkshire","EO","Male","230","220","31500","32870"
"In post","2021","HM Prison and Probation Service","West Yorkshire","G6/G7","Female","25","25","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Yorkshire","G6/G7","Male","15","15","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Prison and Probation Service","West Yorkshire","SEO/HEO","Female","185","175","38830","37280"
"In post","2021","HM Prison and Probation Service","West Yorkshire","SEO/HEO","Male","165","155","42640","38160"
"In post","2021","HM Prison and Probation Service","West Yorkshire","Unknown","Female","425","385","29950","30210"
"In post","2021","HM Prison and Probation Service","West Yorkshire","Unknown","Male","120","115","30490","31420"
"In post","2021","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","AA/AO","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","EO","Female","20","15","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","EO","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Bedfordshire and Hertfordshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Female","40","35","21400","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Male","90","85","20630","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","75","70","27810","28130"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","60","55","27780","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Female","15","15","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","Male","20","20","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Female","70","65","36430","35580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Male","80","75","35960","35000"
"In post","2021","HM Revenue and Customs (excl. agencies)","Cheshire","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Cheshire","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","Female","330","275","20520","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","AA/AO","Male","300","285","20360","20140"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","EO","Female","425","385","25900","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","EO","Male","420","410","25810","25560"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Female","210","200","54400","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","G6/G7","Male","255","250","55560","52580"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Female","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","SCS level","Male","10","10","[c]","[c]"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Female","700","655","34120","31810"
"In post","2021","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","SEO/HEO","Male","660","645","33810","31810"
