"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Science and Engineering","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North West (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Scotland","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","South East (England)","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","South East (England)","G6/G7","75","75","49240","46130"
"In post","2021","Undeclared","Science and Engineering","South East (England)","SEO/HEO","65","65","35280","36460"
"In post","2021","Undeclared","Science and Engineering","South West (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","South West (England)","EO","40","40","24990","25260"
"In post","2021","Undeclared","Science and Engineering","South West (England)","G6/G7","115","110","52480","47600"
"In post","2021","Undeclared","Science and Engineering","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","South West (England)","SEO/HEO","240","230","37010","37360"
"In post","2021","Undeclared","Science and Engineering","South West (England)","Unknown","50","50","44710","44640"
"In post","2021","Undeclared","Science and Engineering","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Wales","AA/AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Wales","EO","70","65","28380","28750"
"In post","2021","Undeclared","Science and Engineering","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Wales","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","West Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Science and Engineering","Yorkshire and The Humber","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","East Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","East of England","AA/AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Security","East of England","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","London","AA/AO","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","London","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","London","SEO/HEO","60","55","42980","42320"
"In post","2021","Undeclared","Security","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","North West (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Security","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Northern Ireland","AA/AO","25","25","[c]","[c]"
"In post","2021","Undeclared","Security","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Scotland","AA/AO","45","45","28970","23540"
"In post","2021","Undeclared","Security","Scotland","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Security","South East (England)","AA/AO","90","85","31390","39070"
"In post","2021","Undeclared","Security","South East (England)","EO","35","35","38840","40910"
"In post","2021","Undeclared","Security","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","South East (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","South West (England)","AA/AO","75","70","26420","20060"
"In post","2021","Undeclared","Security","South West (England)","EO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Wales","AA/AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Security","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Wales","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Security","Yorkshire and The Humber","AA/AO","35","35","31300","38750"
"In post","2021","Undeclared","Security","Yorkshire and The Humber","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Security","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Security","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Social Research","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Social Research","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Social Research","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","London","EO","5","5","[c]","[c]"
"In post","2021","Undeclared","Statistics","London","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Statistics","London","SEO/HEO","30","30","40630","41360"
"In post","2021","Undeclared","Statistics","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","South East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Statistics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Statistics","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","East Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Tax","East Midlands (England)","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Tax","East Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Tax","East Midlands (England)","SEO/HEO","35","35","34590","32030"
"In post","2021","Undeclared","Tax","East of England","EO","10","5","[c]","[c]"
"In post","2021","Undeclared","Tax","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","East of England","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Tax","London","EO","25","25","[c]","[c]"
"In post","2021","Undeclared","Tax","London","G6/G7","40","40","66040","65040"
"In post","2021","Undeclared","Tax","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","London","SEO/HEO","65","60","39050","38930"
"In post","2021","Undeclared","Tax","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Undeclared","Tax","North East (England)","EO","25","25","[c]","[c]"
"In post","2021","Undeclared","Tax","North East (England)","G6/G7","20","15","[c]","[c]"
"In post","2021","Undeclared","Tax","North East (England)","SEO/HEO","35","30","33790","31810"
"In post","2021","Undeclared","Tax","North West (England)","AA/AO","20","20","[c]","[c]"
"In post","2021","Undeclared","Tax","North West (England)","EO","25","20","[c]","[c]"
"In post","2021","Undeclared","Tax","North West (England)","G6/G7","45","45","55470","52580"
"In post","2021","Undeclared","Tax","North West (England)","SEO/HEO","70","65","35120","35000"
"In post","2021","Undeclared","Tax","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Northern Ireland","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Tax","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Scotland","EO","15","10","[c]","[c]"
"In post","2021","Undeclared","Tax","Scotland","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Tax","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Scotland","SEO/HEO","45","40","34040","31870"
"In post","2021","Undeclared","Tax","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","South East (England)","EO","15","15","[c]","[c]"
"In post","2021","Undeclared","Tax","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Tax","South East (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Tax","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","South West (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Tax","South West (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Tax","Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Tax","Wales","EO","20","15","[c]","[c]"
"In post","2021","Undeclared","Tax","Wales","G6/G7","10","10","[c]","[c]"
"In post","2021","Undeclared","Tax","Wales","SEO/HEO","30","25","[c]","[c]"
"In post","2021","Undeclared","Tax","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","West Midlands (England)","EO","15","10","[c]","[c]"
"In post","2021","Undeclared","Tax","West Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Tax","West Midlands (England)","SEO/HEO","35","30","34620","32100"
"In post","2021","Undeclared","Tax","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Yorkshire and The Humber","EO","15","10","[c]","[c]"
"In post","2021","Undeclared","Tax","Yorkshire and The Humber","G6/G7","15","15","[c]","[c]"
"In post","2021","Undeclared","Tax","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Tax","Yorkshire and The Humber","SEO/HEO","35","30","35340","35000"
"In post","2021","Undeclared","Unknown","East Midlands (England)","AA/AO","80","75","20900","21010"
"In post","2021","Undeclared","Unknown","East Midlands (England)","EO","145","135","27520","27570"
"In post","2021","Undeclared","Unknown","East Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","East of England","AA/AO","30","30","22760","22850"
"In post","2021","Undeclared","Unknown","East of England","EO","140","130","28940","29290"
"In post","2021","Undeclared","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","East of England","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","London","AA/AO","75","70","24540","25110"
"In post","2021","Undeclared","Unknown","London","EO","300","290","31000","31060"
"In post","2021","Undeclared","Unknown","London","G6/G7","130","130","59670","57870"
"In post","2021","Undeclared","Unknown","London","SCS level","30","30","86370","81000"
"In post","2021","Undeclared","Unknown","London","SEO/HEO","165","160","38170","36890"
"In post","2021","Undeclared","Unknown","North East (England)","AA/AO","195","175","20840","21010"
"In post","2021","Undeclared","Unknown","North East (England)","EO","170","160","27360","27570"
"In post","2021","Undeclared","Unknown","North East (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","North East (England)","SEO/HEO","60","60","33910","32110"
"In post","2021","Undeclared","Unknown","North West (England)","AA/AO","340","315","20890","21010"
"In post","2021","Undeclared","Unknown","North West (England)","EO","390","365","27440","27570"
"In post","2021","Undeclared","Unknown","North West (England)","G6/G7","35","35","55900","54800"
"In post","2021","Undeclared","Unknown","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","North West (England)","SEO/HEO","110","105","34290","33170"
"In post","2021","Undeclared","Unknown","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scotland","AA/AO","210","190","21050","21010"
"In post","2021","Undeclared","Unknown","Scotland","EO","220","205","27560","27570"
"In post","2021","Undeclared","Unknown","Scotland","G6/G7","50","45","59910","61010"
"In post","2021","Undeclared","Unknown","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Scotland","SEO/HEO","90","90","36980","35110"
"In post","2021","Undeclared","Unknown","South East (England)","AA/AO","95","90","22130","21010"
"In post","2021","Undeclared","Unknown","South East (England)","EO","205","195","28560","27570"
"In post","2021","Undeclared","Unknown","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","South East (England)","SEO/HEO","35","35","35130","34290"
"In post","2021","Undeclared","Unknown","South West (England)","AA/AO","95","80","20970","21010"
"In post","2021","Undeclared","Unknown","South West (England)","EO","185","170","27450","27570"
"In post","2021","Undeclared","Unknown","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","South West (England)","SEO/HEO","50","50","37070","36300"
"In post","2021","Undeclared","Unknown","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","EO","20","20","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Unknown","Wales","AA/AO","85","80","20920","21010"
"In post","2021","Undeclared","Unknown","Wales","EO","140","130","27500","27570"
"In post","2021","Undeclared","Unknown","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Wales","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Undeclared","Unknown","West Midlands (England)","AA/AO","115","100","20850","21010"
"In post","2021","Undeclared","Unknown","West Midlands (England)","EO","215","200","27500","27570"
"In post","2021","Undeclared","Unknown","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Unknown","West Midlands (England)","SEO/HEO","30","30","34020","31990"
"In post","2021","Undeclared","Unknown","Yorkshire and The Humber","AA/AO","110","95","20890","21010"
"In post","2021","Undeclared","Unknown","Yorkshire and The Humber","EO","210","195","27450","27570"
"In post","2021","Undeclared","Unknown","Yorkshire and The Humber","G6/G7","30","25","[c]","[c]"
"In post","2021","Undeclared","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Unknown","Yorkshire and The Humber","SEO/HEO","105","100","35500","34690"
"In post","2021","Undeclared","Veterinarian","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Veterinarian","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","East of England","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","East of England","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","East of England","SEO/HEO","50","50","33950","34800"
"In post","2021","Unknown","Commercial","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","London","EO","20","20","[c]","[c]"
"In post","2021","Unknown","Commercial","London","G6/G7","40","40","57480","53360"
"In post","2021","Unknown","Commercial","London","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Commercial","London","SEO/HEO","80","80","40640","40650"
"In post","2021","Unknown","Commercial","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","North East (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","North West (England)","EO","30","30","24080","22860"
"In post","2021","Unknown","Commercial","North West (England)","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","Commercial","North West (England)","SEO/HEO","115","110","33410","34800"
"In post","2021","Unknown","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Overseas","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","Scotland","AA/AO","50","45","23280","23630"
"In post","2021","Unknown","Commercial","Scotland","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Commercial","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Scotland","SEO/HEO","40","40","39880","39500"
"In post","2021","Unknown","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","South East (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Unknown","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","South West (England)","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Commercial","South West (England)","G6/G7","45","45","56120","54250"
"In post","2021","Unknown","Commercial","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","South West (England)","SEO/HEO","110","100","35830","34800"
"In post","2021","Unknown","Commercial","South West (England)","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Wales","EO","15","10","[c]","[c]"
"In post","2021","Unknown","Commercial","Wales","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","Wales","SEO/HEO","40","35","33380","34070"
"In post","2021","Unknown","Commercial","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2021","Unknown","Commercial","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Unknown","Commercial","West Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","G6/G7","20","20","[c]","[c]"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Commercial","Yorkshire and The Humber","SEO/HEO","65","65","33210","31590"
"In post","2021","Unknown","Communications","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Communications","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","London","AA/AO","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","London","EO","115","115","27990","27270"
"In post","2021","Unknown","Communications","London","G6/G7","180","175","58380","55630"
"In post","2021","Unknown","Communications","London","SCS level","30","30","86970","82130"
"In post","2021","Unknown","Communications","London","SEO/HEO","280","275","39020","38640"
"In post","2021","Unknown","Communications","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","North East (England)","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","North East (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2021","Unknown","Communications","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Unknown","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Northern Ireland","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Communications","Scotland","G6/G7","[c]","[c]","[c]","[c]"
