"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Digital, Data and Technology","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Digital, Data and Technology","York","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Berkshire","15","15","48190","51970"
"In post","2021","Analysis","Economics","Birmingham","10","10","[c]","[c]"
"In post","2021","Analysis","Economics","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Camden and City of London","20","20","74640","75500"
"In post","2021","Analysis","Economics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Glasgow City","5","5","[c]","[c]"
"In post","2021","Analysis","Economics","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Manchester","30","25","37790","31810"
"In post","2021","Analysis","Economics","Monmouthshire and Newport","125","120","35890","29540"
"In post","2021","Analysis","Economics","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","South Hampshire","10","10","42450","42560"
"In post","2021","Analysis","Economics","Tower Hamlets","175","170","56040","55860"
"In post","2021","Analysis","Economics","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Economics","Westminster","870","860","45430","39030"
"In post","2021","Analysis","Economics","York","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Croydon","5","5","[c]","[c]"
"In post","2021","Analysis","Finance","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Finance","Tower Hamlets","25","25","46870","41770"
"In post","2021","Analysis","Finance","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Human Resources","Westminster","15","15","50070","46050"
"In post","2021","Analysis","Intelligence Analysis","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Leeds","60","55","48980","49530"
"In post","2021","Analysis","Intelligence Analysis","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","Tower Hamlets","30","30","53750","46940"
"In post","2021","Analysis","Intelligence Analysis","Westminster","180","175","54060","53360"
"In post","2021","Analysis","Intelligence Analysis","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Intelligence Analysis","York","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Nottingham","10","10","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Knowledge and Information Management","Westminster","15","10","38040","33000"
"In post","2021","Analysis","Knowledge and Information Management","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Camden and City of London","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Central Hampshire","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","East Cumbria","10","10","29950","30040"
"In post","2021","Analysis","Operational Delivery","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Manchester","10","10","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Monmouthshire and Newport","330","305","30790","29540"
"In post","2021","Analysis","Operational Delivery","Sefton","15","10","32450","29750"
"In post","2021","Analysis","Operational Delivery","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","South Hampshire","85","80","29690","29540"
"In post","2021","Analysis","Operational Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Tower Hamlets","25","25","36940","30210"
"In post","2021","Analysis","Operational Delivery","Tyneside","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Delivery","Westminster","50","50","36510","32540"
"In post","2021","Analysis","Operational Delivery","Wiltshire","10","10","38130","37320"
"In post","2021","Analysis","Operational Delivery","York","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Birmingham","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Bristol, City of","10","10","32680","31620"
"In post","2021","Analysis","Operational Research","Central Hampshire","240","230","41890","46080"
"In post","2021","Analysis","Operational Research","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Leeds","15","15","29410","22540"
"In post","2021","Analysis","Operational Research","Liverpool","20","20","41040","38630"
"In post","2021","Analysis","Operational Research","Manchester","35","35","41910","38630"
"In post","2021","Analysis","Operational Research","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Monmouthshire and Newport","20","20","34380","34030"
"In post","2021","Analysis","Operational Research","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","South Hampshire","5","5","[c]","[c]"
"In post","2021","Analysis","Operational Research","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Tower Hamlets","110","105","48400","42350"
"In post","2021","Analysis","Operational Research","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Operational Research","Westminster","160","155","50000","48870"
"In post","2021","Analysis","Operational Research","Wiltshire","15","15","43310","46080"
"In post","2021","Analysis","Operational Research","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Camden and City of London","170","155","68990","65470"
"In post","2021","Analysis","Other","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Analysis","Other","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Other","Tower Hamlets","15","15","58550","52000"
"In post","2021","Analysis","Other","Westminster","25","25","34460","30720"
"In post","2021","Analysis","Policy","Bristol, City of","15","10","41630","41990"
"In post","2021","Analysis","Policy","Camden and City of London","15","10","78480","61540"
"In post","2021","Analysis","Policy","Coventry","5","5","[c]","[c]"
"In post","2021","Analysis","Policy","Darlington","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Manchester","25","25","38280","41990"
"In post","2021","Analysis","Policy","Nottingham","10","10","[c]","[c]"
"In post","2021","Analysis","Policy","Sheffield","70","65","43450","42500"
"In post","2021","Analysis","Policy","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Policy","Westminster","200","190","48920","46030"
"In post","2021","Analysis","Project Delivery","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Analysis","Project Delivery","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Psychology","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Birmingham","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Central Hampshire","80","75","38050","37320"
"In post","2021","Analysis","Science and Engineering","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Dorset CC","115","110","33040","29270"
"In post","2021","Analysis","Science and Engineering","Glasgow City","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Suffolk","350","330","34260","30220"
"In post","2021","Analysis","Science and Engineering","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Analysis","Science and Engineering","Westminster","10","10","62490","54760"
"In post","2021","Analysis","Science and Engineering","Wiltshire","70","65","35320","37320"
"In post","2021","Analysis","Social Research","Birmingham","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Bristol, City of","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","City of Edinburgh","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Croydon","10","10","[c]","[c]"
"In post","2021","Analysis","Social Research","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Leeds","5","5","[c]","[c]"
"In post","2021","Analysis","Social Research","Liverpool","15","15","41710","38630"
"In post","2021","Analysis","Social Research","Manchester","15","15","40450","32010"
"In post","2021","Analysis","Social Research","Monmouthshire and Newport","260","245","38170","37020"
"In post","2021","Analysis","Social Research","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","South Hampshire","215","200","37370","37020"
"In post","2021","Analysis","Social Research","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Tower Hamlets","85","80","49690","49430"
"In post","2021","Analysis","Social Research","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Social Research","Westminster","240","235","45180","42280"
"In post","2021","Analysis","Social Research","York","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Bath and North East Somerset, North Somerset and South Gloucestershire","55","50","40280","37050"
"In post","2021","Analysis","Statistics","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Birmingham","10","10","41430","39100"
"In post","2021","Analysis","Statistics","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Bristol, City of","105","100","39210","32010"
"In post","2021","Analysis","Statistics","Buckinghamshire CC","10","10","35540","33180"
"In post","2021","Analysis","Statistics","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Camden and City of London","15","15","42310","36160"
"In post","2021","Analysis","Statistics","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Central Hampshire","15","15","37120","33460"
"In post","2021","Analysis","Statistics","City of Edinburgh","30","30","39430","36780"
"In post","2021","Analysis","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Croydon","15","15","41300","41760"
"In post","2021","Analysis","Statistics","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Hackney and Newham","10","10","[c]","[c]"
"In post","2021","Analysis","Statistics","Leeds","45","45","40240","37720"
"In post","2021","Analysis","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Liverpool","25","25","39360","31960"
"In post","2021","Analysis","Statistics","Manchester","80","80","36320","31810"
"In post","2021","Analysis","Statistics","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Monmouthshire and Newport","305","300","41160","37020"
"In post","2021","Analysis","Statistics","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Nottingham","5","5","[c]","[c]"
"In post","2021","Analysis","Statistics","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Portsmouth","15","15","34150","31480"
"In post","2021","Analysis","Statistics","Sefton","15","15","48710","48700"
"In post","2021","Analysis","Statistics","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","South Hampshire","130","125","41790","37520"
"In post","2021","Analysis","Statistics","Southend-on-Sea","25","25","43620","38630"
"In post","2021","Analysis","Statistics","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Tower Hamlets","160","150","49020","43330"
"In post","2021","Analysis","Statistics","Tyneside","15","15","44960","51000"
"In post","2021","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","Westminster","595","575","46610","42850"
"In post","2021","Analysis","Statistics","Wiltshire","10","10","41990","39990"
"In post","2021","Analysis","Statistics","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Statistics","York","50","45","35600","31350"
"In post","2021","Analysis","Tax","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tax","Westminster","5","5","[c]","[c]"
"In post","2021","Analysis","Unknown","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Manchester","5","5","[c]","[c]"
"In post","2021","Analysis","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Tower Hamlets","25","25","48590","46850"
"In post","2021","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Westminster","45","45","44740","41760"
"In post","2021","Commercial","Commercial","Aberdeen City and Aberdeenshire","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Barnet","15","15","44730","40470"
"In post","2021","Commercial","Commercial","Barnsley, Doncaster and Rotherham","10","10","37890","31190"
"In post","2021","Commercial","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","390","375","40900","38710"
"In post","2021","Commercial","Commercial","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Berkshire","20","20","35720","37070"
"In post","2021","Commercial","Commercial","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Birmingham","60","60","39430","38000"
"In post","2021","Commercial","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Brighton and Hove","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Bristol, City of","70","65","40190","39390"
"In post","2021","Commercial","Commercial","Buckinghamshire CC","55","50","36230","36800"
"In post","2021","Commercial","Commercial","Cambridgeshire CC","50","50","36410","34800"
"In post","2021","Commercial","Commercial","Cardiff and Vale of Glamorgan","25","25","43390","40080"
"In post","2021","Commercial","Commercial","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Central Hampshire","135","130","34750","34800"
"In post","2021","Commercial","Commercial","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Chorley and West Lancashire","15","15","46320","44760"
"In post","2021","Commercial","Commercial","City of Edinburgh","55","50","36660","34190"
"In post","2021","Commercial","Commercial","Clackmannanshire and Fife","10","10","31150","27750"
"In post","2021","Commercial","Commercial","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Coventry","30","25","38450","38140"
"In post","2021","Commercial","Commercial","Croydon","105","100","44730","44250"
"In post","2021","Commercial","Commercial","Darlington","20","20","43810","38280"
"In post","2021","Commercial","Commercial","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Devon CC","200","190","42960","40140"
"In post","2021","Commercial","Commercial","Dorset CC","10","10","[c]","[c]"
"In post","2021","Commercial","Commercial","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Durham CC","20","15","47070","44850"
"In post","2021","Commercial","Commercial","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","10","34280","30930"
"In post","2021","Commercial","Commercial","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Merseyside","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","East Riding of Yorkshire","10","10","42650","40870"
"In post","2021","Commercial","Commercial","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Falkirk","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Flintshire and Wrexham","25","25","33920","30800"
"In post","2021","Commercial","Commercial","Glasgow City","90","90","35010","33300"
"In post","2021","Commercial","Commercial","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Greater Manchester South West","60","55","40360","38630"
"In post","2021","Commercial","Commercial","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Herefordshire, County of","5","5","[c]","[c]"
"In post","2021","Commercial","Commercial","Hertfordshire","10","10","48170","42300"
"In post","2021","Commercial","Commercial","Hounslow and Richmond upon Thames","50","45","33340","27240"
"In post","2021","Commercial","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Commercial","Isle of Wight","5","5","[c]","[c]"
