"Status","Year","Organisation","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Insolvency Service","Lancashire","Blackpool","50","45","33270","29850"
"In post","2021","Insolvency Service","Merseyside","Wirral","45","45","32820","31000"
"In post","2021","Insolvency Service","Northumberland and Tyne and Wear","Tyneside","55","50","31030","27720"
"In post","2021","Insolvency Service","Outer London - South","Croydon","65","60","32350","27650"
"In post","2021","Insolvency Service","Surrey, East and West Sussex","Brighton and Hove","15","15","30600","27340"
"In post","2021","Insolvency Service","West Midlands","Birmingham","420","400","31260","26410"
"In post","2021","Insolvency Service","West Yorkshire","Leeds","110","105","31290","28310"
"In post","2021","Institute for Apprenticeships and Technical Education","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Inner London - West","Westminster","105","105","53820","53950"
"In post","2021","Institute for Apprenticeships and Technical Education","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Institute for Apprenticeships and Technical Education","West Midlands","Coventry","100","95","44040","49960"
"In post","2021","Legal Aid Agency","Derbyshire and Nottinghamshire","Nottingham","180","165","23090","19970"
"In post","2021","Legal Aid Agency","East Anglia","Cambridgeshire CC","15","15","33080","33000"
"In post","2021","Legal Aid Agency","East Wales","Cardiff and Vale of Glamorgan","30","25","29200","27540"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","60","55","25430","22570"
"In post","2021","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","15","15","43020","41000"
"In post","2021","Legal Aid Agency","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Greater Manchester","Manchester","65","60","28800","23140"
"In post","2021","Legal Aid Agency","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - West","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Inner London - West","Westminster","170","165","44860","40710"
"In post","2021","Legal Aid Agency","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Merseyside","Liverpool","180","170","24240","22570"
"In post","2021","Legal Aid Agency","Northumberland and Tyne and Wear","Tyneside","260","240","23180","21170"
"In post","2021","Legal Aid Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","Surrey, East and West Sussex","Brighton and Hove","20","20","42120","40700"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Darlington","15","15","39510","38810"
"In post","2021","Legal Aid Agency","Tees Valley and Durham","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Legal Aid Agency","West Midlands","Birmingham","110","105","25030","21170"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Central Valleys","10","10","[c]","[c]"
"In post","2021","Legal Aid Agency","West Wales and The Valleys","Swansea","5","5","[c]","[c]"
"In post","2021","Legal Aid Agency","West Yorkshire","Leeds","45","40","28140","26050"
"In post","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","35","35","29580","26590"
"In post","2021","Maritime and Coastguard Agency","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Devon","Plymouth","20","20","49250","48540"
"In post","2021","Maritime and Coastguard Agency","Devon","Torbay","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","East Wales","Cardiff and Vale of Glamorgan","45","40","32680","26350"
"In post","2021","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","70","70","39330","31780"
"In post","2021","Maritime and Coastguard Agency","Essex","Essex Haven Gateway","20","20","52070","59220"
"In post","2021","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","South Hampshire","155","155","32890","31470"
"In post","2021","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Southampton","525","500","38570","36790"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Na h-Eileanan Siar","30","30","32830","32250"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Highlands and Islands","Shetland Islands","20","20","30260","26590"
"In post","2021","Maritime and Coastguard Agency","Kent","East Kent","35","35","30200","26590"
"In post","2021","Maritime and Coastguard Agency","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Merseyside","Sefton","20","20","44750","40340"
"In post","2021","Maritime and Coastguard Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","55","50","34890","31760"
"In post","2021","Maritime and Coastguard Agency","Northern Ireland","Ards and North Down","40","35","37560","31780"
"In post","2021","Maritime and Coastguard Agency","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Northumberland and Tyne and Wear","Tyneside","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Outer London - East and North East","Bexley and Greenwich","10","10","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Maritime and Coastguard Agency","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","40","40","47860","46970"
"In post","2021","Maritime and Coastguard Agency","West Wales and The Valleys","Isle of Anglesey","25","25","30300","26590"
"In post","2021","Maritime and Coastguard Agency","West Wales and The Valleys","South West Wales","25","25","31140","31470"
"In post","2021","Maritime and Coastguard Agency","West Wales and The Valleys","Swansea","10","10","32000","31400"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Hertfordshire","320","315","44060","41010"
"In post","2021","Medicines and Healthcare Products Regulatory Agency","Inner London - East","Tower Hamlets","1005","970","49410","41770"
"In post","2021","Met Office","Bedfordshire and Hertfordshire","Bedford","10","10","36430","36190"
"In post","2021","Met Office","Bedfordshire and Hertfordshire","Hertfordshire","10","10","[c]","[c]"
"In post","2021","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","25","20","44240","39650"
"In post","2021","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","25","20","37250","36730"
"In post","2021","Met Office","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Met Office","Derbyshire and Nottinghamshire","South Nottinghamshire","10","10","35410","35570"
"In post","2021","Met Office","Devon","Devon CC","1715","1640","40390","39650"
"In post","2021","Met Office","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","East Anglia","Suffolk","10","10","[c]","[c]"
"In post","2021","Met Office","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Eastern Scotland","City of Edinburgh","20","20","37600","39650"
"In post","2021","Met Office","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","15","36870","36730"
"In post","2021","Met Office","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Hampshire and Isle of Wight","Central Hampshire","5","5","[c]","[c]"
"In post","2021","Met Office","Hampshire and Isle of Wight","North Hampshire","10","10","39300","37930"
"In post","2021","Met Office","Hampshire and Isle of Wight","South Hampshire","10","10","[c]","[c]"
"In post","2021","Met Office","Hampshire and Isle of Wight","Southampton","10","10","[c]","[c]"
"In post","2021","Met Office","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","15","15","35910","36110"
"In post","2021","Met Office","Highlands and Islands","Shetland Islands","5","5","[c]","[c]"
"In post","2021","Met Office","Inner London - West","Westminster","15","10","43400","40620"
"In post","2021","Met Office","Lancashire","Chorley and West Lancashire","5","5","[c]","[c]"
"In post","2021","Met Office","Lincolnshire","Lincolnshire","30","30","38180","37080"
"In post","2021","Met Office","North Eastern Scotland","Aberdeen City and Aberdeenshire","35","35","39190","40580"
"In post","2021","Met Office","North Yorkshire","North Yorkshire CC","10","10","[c]","[c]"
"In post","2021","Met Office","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Northern Ireland","Antrim and Newtownabbey","15","15","36750","36620"
"In post","2021","Met Office","Outer London - West and North West","Harrow and Hillingdon","30","30","42290","43160"
"In post","2021","Met Office","Overseas","Overseas","30","30","40460","41750"
"In post","2021","Met Office","Shropshire and Staffordshire","Shropshire CC","5","5","[c]","[c]"
"In post","2021","Met Office","Southern Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands","Birmingham","5","5","[c]","[c]"
"In post","2021","Met Office","West Wales and The Valleys","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","Met Office","West Wales and The Valleys","South West Wales","5","5","[c]","[c]"
"In post","2021","Met Office","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Central Bedfordshire","310","300","29500","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Hertfordshire","430","420","40710","37640"
"In post","2021","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","1020","1005","34380","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","720","700","34150","32120"
"In post","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","915","885","29350","26350"
"In post","2021","Ministry of Defence (excl. agencies)","Cheshire","Cheshire West and Chester","25","20","30140","26350"
"In post","2021","Ministry of Defence (excl. agencies)","Cheshire","Warrington","40","40","29280","27540"
"In post","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","460","440","25170","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Cumbria","East Cumbria","75","70","26220","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Cumbria","West Cumbria","65","65","32630","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Derby","50","50","33000","33200"
"In post","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","North Nottinghamshire","40","40","31860","24220"
"In post","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","Nottingham","15","10","21300","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","South Nottinghamshire","120","115","25900","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Devon","Devon CC","405","385","24090","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Devon","Plymouth","840","805","31210","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","Bournemouth and Poole","95","95","24170","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","Dorset CC","565","545","29730","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Dorset and Somerset","Somerset","320","305","25060","20920"
"In post","2021","Ministry of Defence (excl. agencies)","East Anglia","Breckland and South Norfolk","20","20","27990","32040"
"In post","2021","Ministry of Defence (excl. agencies)","East Anglia","Cambridgeshire CC","1045","1015","34360","33300"
"In post","2021","Ministry of Defence (excl. agencies)","East Anglia","North and West Norfolk","300","290","25190","20920"
"In post","2021","Ministry of Defence (excl. agencies)","East Anglia","Norwich and East Norfolk","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Anglia","Peterborough","160","150","25440","21130"
"In post","2021","Ministry of Defence (excl. agencies)","East Anglia","Suffolk","695","665","25150","21580"
"In post","2021","Ministry of Defence (excl. agencies)","East Wales","Cardiff and Vale of Glamorgan","255","245","26710","22570"
"In post","2021","Ministry of Defence (excl. agencies)","East Wales","Flintshire and Wrexham","30","30","26070","20060"
"In post","2021","Ministry of Defence (excl. agencies)","East Wales","Monmouthshire and Newport","25","25","22330","21130"
"In post","2021","Ministry of Defence (excl. agencies)","East Wales","Powys","230","220","24820","21130"
"In post","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","475","460","27030","26670"
"In post","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","15","15","21460","21130"
"In post","2021","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Angus and Dundee City","50","45","23210","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","City of Edinburgh","225","215","27270","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Clackmannanshire and Fife","300","290","31990","30620"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","Perth and Kinross and Stirling","110","105","31480","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Eastern Scotland","West Lothian","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Essex","Essex Haven Gateway","515","495","34880","33000"
"In post","2021","Ministry of Defence (excl. agencies)","Essex","Heart of Essex","10","10","21390","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Essex","Southend-on-Sea","15","15","25160","22630"
"In post","2021","Ministry of Defence (excl. agencies)","Essex","West Essex","60","60","24090","20280"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","2070","1990","38600","36840"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","40","40","21720","21050"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","350","335","29990","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","20","20","29060","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","3205","3080","34260","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Greater Manchester North East","15","15","20640","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Greater Manchester North West","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Greater Manchester South East","350","330","27300","22000"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Greater Manchester South West","15","15","20480","20620"
"In post","2021","Ministry of Defence (excl. agencies)","Greater Manchester","Manchester","70","65","32920","29200"
"In post","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Central Hampshire","2105","2045","33830","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","North Hampshire","515","500","30360","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Portsmouth","1730","1675","33240","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","South Hampshire","615","595","31470","32670"
"In post","2021","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Southampton","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","320","315","27690","25000"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Warwickshire","135","130","24790","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Worcestershire","25","20","21750","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","20","20","30310","28780"
"In post","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","290","280","25230","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","20","15","21510","20060"
"In post","2021","Ministry of Defence (excl. agencies)","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - East","Hackney and Newham","10","10","24180","23890"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - East","Haringey and Islington","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - East","Lambeth","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - East","Lewisham and Southwark","20","20","23820","23720"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - East","Tower Hamlets","25","25","31380","33370"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - West","Camden and City of London","120","115","34730","30750"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - West","Wandsworth","20","20","22200","21470"
"In post","2021","Ministry of Defence (excl. agencies)","Inner London - West","Westminster","2815","2775","45330","43860"
"In post","2021","Ministry of Defence (excl. agencies)","Kent","East Kent","125","125","26270","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Kent","Medway","105","100","27490","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Kent","Mid Kent","20","20","27250","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Kent","West Kent","30","30","38820","42580"
"In post","2021","Ministry of Defence (excl. agencies)","Lancashire","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Lancashire","Lancaster and Wyre","415","380","29910","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Lancashire","Mid Lancashire","135","130","26980","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicester","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","370","355","28290","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","65","60","30730","31000"
"In post","2021","Ministry of Defence (excl. agencies)","Lincolnshire","Lincolnshire","925","890","26140","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Merseyside","East Merseyside","15","15","21430","21830"
"In post","2021","Ministry of Defence (excl. agencies)","Merseyside","Liverpool","320","300","26950","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Merseyside","Sefton","25","25","23820","20920"
"In post","2021","Ministry of Defence (excl. agencies)","Merseyside","Wirral","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North Eastern Scotland","Aberdeen City and Aberdeenshire","105","105","38630","44070"
"In post","2021","Ministry of Defence (excl. agencies)","North Yorkshire","North Yorkshire CC","1265","1215","29070","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North Yorkshire","York","210","205","28040","23920"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Antrim and Newtownabbey","185","175","23500","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Ards and North Down","180","175","23350","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Armagh City, Banbridge and Craigavon","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Belfast","60","60","21760","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Causeway Coast and Glens","70","70","20730","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Derry City and Strabane","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Fermanagh and Omagh","20","20","20330","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Lisburn and Castlereagh","320","310","27520","22330"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Newry, Mourne and Down","65","60","21280","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","Northumberland","100","95","27410","22290"
"In post","2021","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","Tyneside","80","80","21330","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - East and North East","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - East and North East","Bexley and Greenwich","115","110","33260","33950"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - East and North East","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - South","Croydon","10","10","22080","21590"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - South","Merton, Kingston upon Thames and Sutton","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - West and North West","Barnet","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - West and North West","Ealing","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - West and North West","Harrow and Hillingdon","175","170","33850","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Outer London - West and North West","Hounslow and Richmond upon Thames","340","320","32860","29250"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Overseas","720","720","42550","40580"
"In post","2021","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Shropshire CC","535","515","28770","29350"
"In post","2021","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Staffordshire CC","775","745","34010","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Telford and Wrekin","235","230","31640","29040"
"In post","2021","Ministry of Defence (excl. agencies)","South Yorkshire","Barnsley, Doncaster and Rotherham","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South Yorkshire","Sheffield","15","15","21160","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Southern Scotland","Dumfries and Galloway","15","15","21830","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Southern Scotland","East Ayrshire and North Ayrshire mainland","50","45","29170","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Southern Scotland","South Ayrshire","20","20","20850","19810"
"In post","2021","Ministry of Defence (excl. agencies)","Southern Scotland","South Lanarkshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","East Surrey","20","20","31770","30620"
"In post","2021","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","East Sussex CC","10","10","21280","19560"
"In post","2021","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","West Surrey","225","215","26260","21580"
"In post","2021","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","West Sussex (South West)","20","20","28940","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tees Valley and Durham","Durham CC","20","20","20570","21020"
"In post","2021","Ministry of Defence (excl. agencies)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Unknown","Unknown","220","210","33630","28120"
"In post","2021","Ministry of Defence (excl. agencies)","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","1435","1395","31910","28890"
"In post","2021","Ministry of Defence (excl. agencies)","West Central Scotland","Glasgow City","835","795","25670","22080"
"In post","2021","Ministry of Defence (excl. agencies)","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","10","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Central Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","West Midlands","Birmingham","255","250","34060","33300"
