"Status","Year","Age","Ethnicity","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Black","East Anglia","Outside London","45","45","35680","27570"
"In post","2021","50-59","Black","East Wales","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Black","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Black","Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Black","Essex","Outside London","75","70","29830","29290"
"In post","2021","50-59","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","105","100","33840","29830"
"In post","2021","50-59","Black","Greater Manchester","Outside London","110","105","28020","25560"
"In post","2021","50-59","Black","Hampshire and Isle of Wight","Outside London","30","30","30330","29090"
"In post","2021","50-59","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Black","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Inner London - East","London","945","915","33570","31060"
"In post","2021","50-59","Black","Inner London - West","London","1470","1440","37770","33260"
"In post","2021","50-59","Black","Kent","Outside London","55","55","33780","29290"
"In post","2021","50-59","Black","Lancashire","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Black","Leicestershire, Rutland and Northamptonshire","Outside London","65","60","27460","24990"
"In post","2021","50-59","Black","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Black","Merseyside","Outside London","30","30","32220","25310"
"In post","2021","50-59","Black","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Northumberland and Tyne and Wear","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Black","Outer London - East and North East","London","225","220","31570","31060"
"In post","2021","50-59","Black","Outer London - South","London","625","600","33600","30370"
"In post","2021","50-59","Black","Outer London - West and North West","London","285","275","31650","30950"
"In post","2021","50-59","Black","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","50-59","Black","Shropshire and Staffordshire","Outside London","35","35","28990","27470"
"In post","2021","50-59","Black","South Yorkshire","Outside London","55","50","29130","27570"
"In post","2021","50-59","Black","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Black","Surrey, East and West Sussex","Outside London","85","80","30710","28470"
"In post","2021","50-59","Black","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Black","Unknown","Unknown","25","25","[c]","[c]"
"In post","2021","50-59","Black","West Central Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Black","West Midlands","Outside London","360","340","28970","27570"
"In post","2021","50-59","Black","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Black","West Yorkshire","Outside London","100","95","29660","27570"
"In post","2021","50-59","Chinese","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Greater Manchester","Outside London","20","15","[c]","[c]"
"In post","2021","50-59","Chinese","Hampshire and Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Inner London - East","London","20","20","[c]","[c]"
"In post","2021","50-59","Chinese","Inner London - West","London","50","50","45520","38880"
"In post","2021","50-59","Chinese","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Merseyside","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Chinese","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Northumberland and Tyne and Wear","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Outer London - South","London","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2021","50-59","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Chinese","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Chinese","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","Bedfordshire and Hertfordshire","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","45","35570","33300"
"In post","2021","50-59","Mixed","Cheshire","Outside London","15","10","[c]","[c]"
"In post","2021","50-59","Mixed","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Derbyshire and Nottinghamshire","Outside London","40","40","35260","27570"
"In post","2021","50-59","Mixed","Devon","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Dorset and Somerset","Outside London","20","15","[c]","[c]"
"In post","2021","50-59","Mixed","East Anglia","Outside London","55","50","30210","27570"
"In post","2021","50-59","Mixed","East Wales","Outside London","50","45","34700","28950"
"In post","2021","50-59","Mixed","East Yorkshire and Northern Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Eastern Scotland","Outside London","25","20","[c]","[c]"
"In post","2021","50-59","Mixed","Essex","Outside London","25","20","[c]","[c]"
"In post","2021","50-59","Mixed","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","70","41290","37350"
"In post","2021","50-59","Mixed","Greater Manchester","Outside London","70","70","30880","27570"
"In post","2021","50-59","Mixed","Hampshire and Isle of Wight","Outside London","40","40","31200","27130"
"In post","2021","50-59","Mixed","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Inner London - East","London","95","90","40270","32100"
"In post","2021","50-59","Mixed","Inner London - West","London","280","270","46190","40840"
"In post","2021","50-59","Mixed","Kent","Outside London","35","30","31190","29290"
"In post","2021","50-59","Mixed","Lancashire","Outside London","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Merseyside","Outside London","60","55","29910","26160"
"In post","2021","50-59","Mixed","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Mixed","Northumberland and Tyne and Wear","Outside London","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Outer London - East and North East","London","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Outer London - South","London","95","90","36980","32730"
"In post","2021","50-59","Mixed","Outer London - West and North West","London","55","50","31910","31060"
"In post","2021","50-59","Mixed","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Shropshire and Staffordshire","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","South Yorkshire","Outside London","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Mixed","Surrey, East and West Sussex","Outside London","40","40","33000","27570"
"In post","2021","50-59","Mixed","Tees Valley and Durham","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Mixed","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","Mixed","West Central Scotland","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Mixed","West Midlands","Outside London","65","60","29800","26960"
"In post","2021","50-59","Mixed","West Wales and The Valleys","Outside London","25","25","[c]","[c]"
"In post","2021","50-59","Mixed","West Yorkshire","Outside London","45","45","32180","27570"
"In post","2021","50-59","Other ethnicity","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Derbyshire and Nottinghamshire","Outside London","15","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Devon","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East Anglia","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East Wales","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Essex","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Greater Manchester","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Inner London - East","London","65","60","45150","33100"
"In post","2021","50-59","Other ethnicity","Inner London - West","London","125","120","49040","47760"
"In post","2021","50-59","Other ethnicity","Kent","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Lancashire","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Leicestershire, Rutland and Northamptonshire","Outside London","10","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Merseyside","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Northumberland and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Outer London - East and North East","London","20","20","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Outer London - South","London","30","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Outer London - West and North West","London","35","35","35850","31470"
"In post","2021","50-59","Other ethnicity","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Other ethnicity","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","West Midlands","Outside London","30","25","[c]","[c]"
"In post","2021","50-59","Other ethnicity","West Wales and The Valleys","Outside London","10","5","[c]","[c]"
"In post","2021","50-59","Other ethnicity","West Yorkshire","Outside London","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","Bedfordshire and Hertfordshire","Outside London","75","70","30860","29230"
"In post","2021","50-59","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Outside London","185","180","35330","32520"
"In post","2021","50-59","Undeclared","Cheshire","Outside London","40","40","31580","28200"
"In post","2021","50-59","Undeclared","Cornwall and Isles of Scilly","Outside London","35","35","27300","26670"
"In post","2021","50-59","Undeclared","Cumbria","Outside London","40","40","32790","30120"
"In post","2021","50-59","Undeclared","Derbyshire and Nottinghamshire","Outside London","210","195","32560","31650"
"In post","2021","50-59","Undeclared","Devon","Outside London","180","170","33010","29200"
"In post","2021","50-59","Undeclared","Dorset and Somerset","Outside London","115","110","31700","29290"
"In post","2021","50-59","Undeclared","East Anglia","Outside London","225","215","31970","28550"
"In post","2021","50-59","Undeclared","East Wales","Outside London","195","185","34820","28850"
"In post","2021","50-59","Undeclared","East Yorkshire and Northern Lincolnshire","Outside London","70","65","29060","27370"
"In post","2021","50-59","Undeclared","Eastern Scotland","Outside London","255","240","35720","33650"
"In post","2021","50-59","Undeclared","Essex","Outside London","150","140","32060","30620"
"In post","2021","50-59","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","575","555","40250","38630"
"In post","2021","50-59","Undeclared","Greater Manchester","Outside London","315","295","32500","27570"
"In post","2021","50-59","Undeclared","Hampshire and Isle of Wight","Outside London","335","320","35640","33300"
"In post","2021","50-59","Undeclared","Herefordshire, Worcestershire and Warwickshire","Outside London","65","60","29540","27570"
"In post","2021","50-59","Undeclared","Highlands and Islands","Outside London","30","30","[c]","[c]"
"In post","2021","50-59","Undeclared","Inner London - East","London","345","330","39600","31880"
"In post","2021","50-59","Undeclared","Inner London - West","London","670","655","46990","41820"
"In post","2021","50-59","Undeclared","Kent","Outside London","220","205","30650","28670"
"In post","2021","50-59","Undeclared","Lancashire","Outside London","230","210","28880","27570"
"In post","2021","50-59","Undeclared","Leicestershire, Rutland and Northamptonshire","Outside London","100","90","27480","27130"
"In post","2021","50-59","Undeclared","Lincolnshire","Outside London","70","65","30740","27620"
"In post","2021","50-59","Undeclared","Merseyside","Outside London","235","215","29650","27470"
"In post","2021","50-59","Undeclared","North Eastern Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","50-59","Undeclared","North Yorkshire","Outside London","100","95","32930","30110"
"In post","2021","50-59","Undeclared","Northern Ireland","Outside London","35","35","28470","26080"
"In post","2021","50-59","Undeclared","Northumberland and Tyne and Wear","Outside London","335","305","29530","25560"
"In post","2021","50-59","Undeclared","Outer London - East and North East","London","100","90","30740","31060"
"In post","2021","50-59","Undeclared","Outer London - South","London","265","255","38350","35200"
"In post","2021","50-59","Undeclared","Outer London - West and North West","London","250","235","34690","31060"
"In post","2021","50-59","Undeclared","Overseas","Overseas","70","70","49340","43160"
"In post","2021","50-59","Undeclared","Shropshire and Staffordshire","Outside London","125","115","31080","28800"
"In post","2021","50-59","Undeclared","South Yorkshire","Outside London","160","155","32880","30200"
"In post","2021","50-59","Undeclared","Southern Scotland","Outside London","60","55","30590","27710"
"In post","2021","50-59","Undeclared","Surrey, East and West Sussex","Outside London","180","165","31600","28350"
"In post","2021","50-59","Undeclared","Tees Valley and Durham","Outside London","115","105","28710","27130"
"In post","2021","50-59","Undeclared","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","50-59","Undeclared","West Central Scotland","Outside London","290","270","31450","27570"
"In post","2021","50-59","Undeclared","West Midlands","Outside London","330","300","30600","27570"
"In post","2021","50-59","Undeclared","West Wales and The Valleys","Outside London","205","195","32640","27570"
"In post","2021","50-59","Undeclared","West Yorkshire","Outside London","210","195","31640","27570"
"In post","2021","50-59","Unknown","Bedfordshire and Hertfordshire","Outside London","95","90","31410","28550"
"In post","2021","50-59","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","240","230","33510","30400"
"In post","2021","50-59","Unknown","Cheshire","Outside London","90","85","32460","31110"
"In post","2021","50-59","Unknown","Cornwall and Isles of Scilly","Outside London","45","45","25180","25990"
"In post","2021","50-59","Unknown","Cumbria","Outside London","60","60","28930","23540"
"In post","2021","50-59","Unknown","Derbyshire and Nottinghamshire","Outside London","350","330","31130","27570"
"In post","2021","50-59","Unknown","Devon","Outside London","240","225","29220","25830"
"In post","2021","50-59","Unknown","Dorset and Somerset","Outside London","140","135","30050","27570"
"In post","2021","50-59","Unknown","East Anglia","Outside London","250","235","31860","27380"
"In post","2021","50-59","Unknown","East Wales","Outside London","460","425","31050","25560"
"In post","2021","50-59","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","80","75","28140","26350"
"In post","2021","50-59","Unknown","Eastern Scotland","Outside London","1130","1060","33810","30080"
"In post","2021","50-59","Unknown","Essex","Outside London","155","145","31050","26670"
"In post","2021","50-59","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","415","395","40490","35600"
"In post","2021","50-59","Unknown","Greater Manchester","Outside London","490","465","31970","27570"
"In post","2021","50-59","Unknown","Hampshire and Isle of Wight","Outside London","410","360","31980","26350"
"In post","2021","50-59","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","75","70","28520","26470"
"In post","2021","50-59","Unknown","Highlands and Islands","Outside London","70","65","28040","26350"
"In post","2021","50-59","Unknown","Inner London - East","London","425","410","44870","36670"
"In post","2021","50-59","Unknown","Inner London - West","London","1355","1325","53450","48470"
"In post","2021","50-59","Unknown","Kent","Outside London","125","120","31820","30380"
"In post","2021","50-59","Unknown","Lancashire","Outside London","315","290","29130","25560"
"In post","2021","50-59","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","125","115","26890","26470"
"In post","2021","50-59","Unknown","Lincolnshire","Outside London","45","40","28670","26750"
"In post","2021","50-59","Unknown","Merseyside","Outside London","510","460","29660","24210"
"In post","2021","50-59","Unknown","North Eastern Scotland","Outside London","115","110","36940","33650"
"In post","2021","50-59","Unknown","North Yorkshire","Outside London","135","130","33570","29620"
"In post","2021","50-59","Unknown","Northern Ireland","Outside London","110","105","31200","26590"
"In post","2021","50-59","Unknown","Northumberland and Tyne and Wear","Outside London","700","610","26560","21440"
"In post","2021","50-59","Unknown","Outer London - East and North East","London","75","70","30330","30410"
"In post","2021","50-59","Unknown","Outer London - South","London","280","275","39910","36160"
"In post","2021","50-59","Unknown","Outer London - West and North West","London","135","125","33860","30580"
"In post","2021","50-59","Unknown","Overseas","Overseas","100","100","54220","49010"
"In post","2021","50-59","Unknown","Shropshire and Staffordshire","Outside London","160","150","33280","27570"
"In post","2021","50-59","Unknown","South Yorkshire","Outside London","145","135","35090","27570"
"In post","2021","50-59","Unknown","Southern Scotland","Outside London","320","285","27700","22820"
"In post","2021","50-59","Unknown","Surrey, East and West Sussex","Outside London","210","195","30600","27570"
"In post","2021","50-59","Unknown","Tees Valley and Durham","Outside London","180","165","27480","22350"
"In post","2021","50-59","Unknown","Unknown","Unknown","560","560","43090","37300"
"In post","2021","50-59","Unknown","West Central Scotland","Outside London","715","665","33460","31810"
"In post","2021","50-59","Unknown","West Midlands","Outside London","445","420","32900","28130"
"In post","2021","50-59","Unknown","West Wales and The Valleys","Outside London","260","240","30370","22350"
"In post","2021","50-59","Unknown","West Yorkshire","Outside London","435","415","36330","28970"
"In post","2021","50-59","White","Bedfordshire and Hertfordshire","Outside London","950","890","34530","30750"
"In post","2021","50-59","White","Berkshire, Buckinghamshire and Oxfordshire","Outside London","2200","2110","35100","32610"
"In post","2021","50-59","White","Cheshire","Outside London","1025","960","32590","28840"
"In post","2021","50-59","White","Cornwall and Isles of Scilly","Outside London","560","520","27030","26750"
"In post","2021","50-59","White","Cumbria","Outside London","580","540","29070","26300"
"In post","2021","50-59","White","Derbyshire and Nottinghamshire","Outside London","2995","2785","33380","27570"
"In post","2021","50-59","White","Devon","Outside London","2405","2235","32860","27570"
"In post","2021","50-59","White","Dorset and Somerset","Outside London","1580","1475","30780","27570"
"In post","2021","50-59","White","East Anglia","Outside London","3465","3280","31410","27570"
"In post","2021","50-59","White","East Wales","Outside London","4490","4215","34560","28850"
"In post","2021","50-59","White","East Yorkshire and Northern Lincolnshire","Outside London","1520","1395","28940","27570"
"In post","2021","50-59","White","Eastern Scotland","Outside London","4205","3995","37260","31990"
"In post","2021","50-59","White","Essex","Outside London","1550","1435","32600","29290"
"In post","2021","50-59","White","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","6560","6305","40240","37320"
"In post","2021","50-59","White","Greater Manchester","Outside London","4535","4260","32330","27570"
"In post","2021","50-59","White","Hampshire and Isle of Wight","Outside London","4225","3945","32790","28200"
"In post","2021","50-59","White","Herefordshire, Worcestershire and Warwickshire","Outside London","1150","1085","29650","27570"
"In post","2021","50-59","White","Highlands and Islands","Outside London","605","575","29760","27570"
"In post","2021","50-59","White","Inner London - East","London","2190","2105","49710","43130"
"In post","2021","50-59","White","Inner London - West","London","7355","7175","53770","52250"
"In post","2021","50-59","White","Kent","Outside London","2205","2060","31010","29290"
"In post","2021","50-59","White","Lancashire","Outside London","4165","3820","30030","27570"
"In post","2021","50-59","White","Leicestershire, Rutland and Northamptonshire","Outside London","1270","1185","29650","27570"
"In post","2021","50-59","White","Lincolnshire","Outside London","945","900","28520","27570"
"In post","2021","50-59","White","Merseyside","Outside London","4800","4385","30300","27370"
"In post","2021","50-59","White","North Eastern Scotland","Outside London","425","405","38240","32170"
"In post","2021","50-59","White","North Yorkshire","Outside London","1370","1310","35070","30620"
"In post","2021","50-59","White","Northern Ireland","Outside London","1055","1005","29620","26670"
"In post","2021","50-59","White","Northumberland and Tyne and Wear","Outside London","5150","4545","29400","26290"
"In post","2021","50-59","White","Outer London - East and North East","London","550","515","31940","31060"
"In post","2021","50-59","White","Outer London - South","London","1870","1790","41370","36590"
"In post","2021","50-59","White","Outer London - West and North West","London","1185","1090","37220","33620"
"In post","2021","50-59","White","Overseas","Overseas","755","755","53970","53470"
"In post","2021","50-59","White","Shropshire and Staffordshire","Outside London","2425","2270","31400","27570"
"In post","2021","50-59","White","South Yorkshire","Outside London","2525","2310","32430","27570"
"In post","2021","50-59","White","Southern Scotland","Outside London","1515","1365","30510","27570"
"In post","2021","50-59","White","Surrey, East and West Sussex","Outside London","2100","1940","31880","28130"
"In post","2021","50-59","White","Tees Valley and Durham","Outside London","2705","2460","29660","27570"
"In post","2021","50-59","White","Unknown","Unknown","335","315","34310","27570"
"In post","2021","50-59","White","West Central Scotland","Outside London","4755","4385","31620","27570"
"In post","2021","50-59","White","West Midlands","Outside London","3365","3100","33480","27570"
"In post","2021","50-59","White","West Wales and The Valleys","Outside London","3900","3560","30590","27570"
"In post","2021","50-59","White","West Yorkshire","Outside London","3725","3450","33930","30450"
"In post","2021","60-64","Asian","Bedfordshire and Hertfordshire","Outside London","30","25","29060","28550"
"In post","2021","60-64","Asian","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","30","29390","28130"
"In post","2021","60-64","Asian","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Derbyshire and Nottinghamshire","Outside London","25","20","[c]","[c]"
"In post","2021","60-64","Asian","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","East Anglia","Outside London","15","15","[c]","[c]"
"In post","2021","60-64","Asian","East Wales","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Asian","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Essex","Outside London","20","20","[c]","[c]"
"In post","2021","60-64","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","20","20","[c]","[c]"
"In post","2021","60-64","Asian","Greater Manchester","Outside London","20","15","[c]","[c]"
"In post","2021","60-64","Asian","Hampshire and Isle of Wight","Outside London","20","20","[c]","[c]"
"In post","2021","60-64","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","15","10","[c]","[c]"
"In post","2021","60-64","Asian","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Inner London - East","London","125","110","33960","31610"
"In post","2021","60-64","Asian","Inner London - West","London","235","215","37710","31880"
"In post","2021","60-64","Asian","Kent","Outside London","10","10","[c]","[c]"
"In post","2021","60-64","Asian","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","60-64","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","70","55","24770","21440"
"In post","2021","60-64","Asian","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","Merseyside","Outside London","10","5","[c]","[c]"
"In post","2021","60-64","Asian","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Asian","North Yorkshire","Outside London","5","5","[c]","[c]"
