"Status","Year","Age","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Project Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Property","AA","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Property","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","AA","Unknown","20","15","[c]","[c]"
"In post","2021","30-39","Property","AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","30-39","Property","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Property","AO","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Property","EO","Heterosexual / straight","125","115","26500","26350"
"In post","2021","30-39","Property","EO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Property","EO","Undeclared","20","15","[c]","[c]"
"In post","2021","30-39","Property","EO","Unknown","65","60","26090","25860"
"In post","2021","30-39","Property","G6","Heterosexual / straight","30","30","63770","62790"
"In post","2021","30-39","Property","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Property","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","G7","Heterosexual / straight","85","85","52870","53200"
"In post","2021","30-39","Property","G7","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Property","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Property","G7","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Property","HEO","Heterosexual / straight","210","205","32400","33000"
"In post","2021","30-39","Property","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Property","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Property","HEO","Unknown","55","55","32750","32100"
"In post","2021","30-39","Property","SEO","Heterosexual / straight","170","170","40400","40580"
"In post","2021","30-39","Property","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Property","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Property","SEO","Unknown","50","50","41750","41230"
"In post","2021","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Psychology","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","EO","Heterosexual / straight","90","85","27160","27380"
"In post","2021","30-39","Psychology","EO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Psychology","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Psychology","EO","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Psychology","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","Psychology","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","HEO","Heterosexual / straight","180","175","30930","31180"
"In post","2021","30-39","Psychology","HEO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Psychology","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Psychology","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Psychology","SEO","Heterosexual / straight","140","135","43770","42590"
"In post","2021","30-39","Psychology","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Psychology","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Psychology","SEO","Unknown","30","30","44800","45110"
"In post","2021","30-39","Science and Engineering","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","Science and Engineering","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","AA","Unknown","10","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","AO","Heterosexual / straight","100","95","22020","21580"
"In post","2021","30-39","Science and Engineering","AO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Science and Engineering","AO","Unknown","35","35","22600","21930"
"In post","2021","30-39","Science and Engineering","EO","Heterosexual / straight","185","180","26410","26670"
"In post","2021","30-39","Science and Engineering","EO","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Science and Engineering","EO","Undeclared","30","25","[c]","[c]"
"In post","2021","30-39","Science and Engineering","EO","Unknown","60","55","26530","25930"
"In post","2021","30-39","Science and Engineering","G6","Heterosexual / straight","35","30","68290","66560"
"In post","2021","30-39","Science and Engineering","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","G6","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Science and Engineering","G7","Heterosexual / straight","320","315","50560","48860"
"In post","2021","30-39","Science and Engineering","G7","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Science and Engineering","G7","Undeclared","40","40","50280","47600"
"In post","2021","30-39","Science and Engineering","G7","Unknown","135","135","49480","46880"
"In post","2021","30-39","Science and Engineering","HEO","Heterosexual / straight","430","415","32290","32200"
"In post","2021","30-39","Science and Engineering","HEO","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Science and Engineering","HEO","Undeclared","60","60","32060","31820"
"In post","2021","30-39","Science and Engineering","HEO","Unknown","200","195","32830","32730"
"In post","2021","30-39","Science and Engineering","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Science and Engineering","SEO","Heterosexual / straight","600","580","40070","39870"
"In post","2021","30-39","Science and Engineering","SEO","LGBO","35","30","38530","37900"
"In post","2021","30-39","Science and Engineering","SEO","Undeclared","85","80","40170","40320"
"In post","2021","30-39","Science and Engineering","SEO","Unknown","315","300","39980","39650"
"In post","2021","30-39","Science and Engineering","Unknown","Heterosexual / straight","140","140","42130","39910"
"In post","2021","30-39","Science and Engineering","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Science and Engineering","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Security","AA","Heterosexual / straight","195","195","20340","19560"
"In post","2021","30-39","Security","AA","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Security","AA","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Security","AA","Unknown","55","55","20240","19560"
"In post","2021","30-39","Security","AO","Heterosexual / straight","415","410","31700","30680"
"In post","2021","30-39","Security","AO","LGBO","35","35","32330","30890"
"In post","2021","30-39","Security","AO","Undeclared","55","55","34380","39070"
"In post","2021","30-39","Security","AO","Unknown","175","175","32540","33200"
"In post","2021","30-39","Security","EO","Heterosexual / straight","135","130","33700","29980"
"In post","2021","30-39","Security","EO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Security","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Security","EO","Unknown","30","30","33450","30630"
"In post","2021","30-39","Security","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Security","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","G7","Heterosexual / straight","30","30","57530","54760"
"In post","2021","30-39","Security","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Security","G7","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Security","HEO","Heterosexual / straight","105","105","34370","34120"
"In post","2021","30-39","Security","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Security","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Security","HEO","Unknown","30","30","[c]","[c]"
"In post","2021","30-39","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","SEO","Heterosexual / straight","80","80","42490","41970"
"In post","2021","30-39","Security","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Security","SEO","Undeclared","20","20","[c]","[c]"
"In post","2021","30-39","Security","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Security","Unknown","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","30-39","Social Research","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","G7","Heterosexual / straight","90","85","53510","52580"
"In post","2021","30-39","Social Research","G7","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Social Research","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","G7","Unknown","15","10","[c]","[c]"
"In post","2021","30-39","Social Research","HEO","Heterosexual / straight","45","45","32500","31810"
"In post","2021","30-39","Social Research","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Social Research","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Social Research","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Social Research","SEO","Heterosexual / straight","100","95","40400","38630"
"In post","2021","30-39","Social Research","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Social Research","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Social Research","SEO","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Statistics","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","EO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","30-39","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","EO","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Statistics","G6","Heterosexual / straight","30","30","64450","64230"
"In post","2021","30-39","Statistics","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","G7","Heterosexual / straight","155","150","54060","53300"
"In post","2021","30-39","Statistics","G7","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Statistics","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Statistics","G7","Unknown","25","25","[c]","[c]"
"In post","2021","30-39","Statistics","HEO","Heterosexual / straight","75","75","33680","33210"
"In post","2021","30-39","Statistics","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Statistics","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Statistics","HEO","Unknown","35","30","32910","32540"
"In post","2021","30-39","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","SEO","Heterosexual / straight","130","125","40640","39870"
"In post","2021","30-39","Statistics","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Statistics","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Statistics","SEO","Unknown","35","30","39280","38630"
"In post","2021","30-39","Tax","AO","Heterosexual / straight","270","250","20210","20140"
"In post","2021","30-39","Tax","AO","LGBO","35","30","20140","20140"
"In post","2021","30-39","Tax","AO","Undeclared","30","25","[c]","[c]"
"In post","2021","30-39","Tax","AO","Unknown","495","465","20190","20140"
"In post","2021","30-39","Tax","EO","Heterosexual / straight","465","445","25740","25560"
"In post","2021","30-39","Tax","EO","LGBO","25","25","[c]","[c]"
"In post","2021","30-39","Tax","EO","Undeclared","45","40","25620","25560"
"In post","2021","30-39","Tax","EO","Unknown","410","395","25680","25560"
"In post","2021","30-39","Tax","G6","Heterosexual / straight","70","70","64640","64670"
"In post","2021","30-39","Tax","G6","LGBO","10","10","[c]","[c]"
"In post","2021","30-39","Tax","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Tax","G6","Unknown","15","15","[c]","[c]"
"In post","2021","30-39","Tax","G7","Heterosexual / straight","440","435","53180","52580"
"In post","2021","30-39","Tax","G7","LGBO","45","45","53860","52580"
"In post","2021","30-39","Tax","G7","Undeclared","40","40","52930","52580"
"In post","2021","30-39","Tax","G7","Unknown","85","85","53460","52580"
"In post","2021","30-39","Tax","HEO","Heterosexual / straight","980","955","32200","31810"
"In post","2021","30-39","Tax","HEO","LGBO","60","60","32120","31810"
"In post","2021","30-39","Tax","HEO","Undeclared","80","80","32420","31810"
"In post","2021","30-39","Tax","HEO","Unknown","450","440","32140","31810"
"In post","2021","30-39","Tax","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","Tax","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Tax","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Tax","SEO","Heterosexual / straight","210","205","38250","38630"
"In post","2021","30-39","Tax","SEO","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Tax","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","30-39","Tax","SEO","Unknown","65","65","38070","38630"
"In post","2021","30-39","Unknown","AA","Heterosexual / straight","125","115","21180","21150"
"In post","2021","30-39","Unknown","AA","LGBO","15","15","[c]","[c]"
"In post","2021","30-39","Unknown","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","AA","Unknown","95","85","21090","21150"
"In post","2021","30-39","Unknown","AO","Heterosexual / straight","3075","2720","21350","21010"
"In post","2021","30-39","Unknown","AO","LGBO","235","220","21310","21010"
"In post","2021","30-39","Unknown","AO","Undeclared","290","255","21240","21010"
"In post","2021","30-39","Unknown","AO","Unknown","1490","1235","21290","21010"
"In post","2021","30-39","Unknown","EO","Heterosexual / straight","6485","6090","28100","27570"
"In post","2021","30-39","Unknown","EO","LGBO","570","560","27940","27570"
"In post","2021","30-39","Unknown","EO","Undeclared","545","515","28070","27570"
"In post","2021","30-39","Unknown","EO","Unknown","2175","2000","27920","27570"
"In post","2021","30-39","Unknown","G6","Heterosexual / straight","365","355","67410","66290"
"In post","2021","30-39","Unknown","G6","LGBO","40","40","66420","66290"
"In post","2021","30-39","Unknown","G6","Undeclared","40","40","66530","66250"
"In post","2021","30-39","Unknown","G6","Unknown","190","185","70310","67820"
"In post","2021","30-39","Unknown","G7","Heterosexual / straight","1165","1135","55010","54700"
"In post","2021","30-39","Unknown","G7","LGBO","115","115","55360","54700"
"In post","2021","30-39","Unknown","G7","Undeclared","135","130","55860","54700"
"In post","2021","30-39","Unknown","G7","Unknown","470","460","54600","54700"
"In post","2021","30-39","Unknown","HEO","Heterosexual / straight","1675","1620","33400","32140"
"In post","2021","30-39","Unknown","HEO","LGBO","160","155","33190","32120"
"In post","2021","30-39","Unknown","HEO","Undeclared","140","135","33330","32070"
"In post","2021","30-39","Unknown","HEO","Unknown","785","765","32890","31990"
"In post","2021","30-39","Unknown","SCS level","Heterosexual / straight","115","110","80470","75200"
"In post","2021","30-39","Unknown","SCS level","LGBO","20","20","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","SCS level","Unknown","160","155","75760","71060"
"In post","2021","30-39","Unknown","SEO","Heterosexual / straight","1020","990","40840","40000"
"In post","2021","30-39","Unknown","SEO","LGBO","105","105","39980","39660"
"In post","2021","30-39","Unknown","SEO","Undeclared","75","75","40300","39960"
"In post","2021","30-39","Unknown","SEO","Unknown","335","325","40700","40310"
"In post","2021","30-39","Unknown","Unknown","Heterosexual / straight","60","60","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","LGBO","5","5","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","30-39","Veterinarian","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","SEO","Heterosexual / straight","55","55","37870","37240"
"In post","2021","30-39","Veterinarian","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","30-39","Veterinarian","SEO","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Commercial","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","AO","Heterosexual / straight","35","30","22690","21990"
"In post","2021","40-49","Commercial","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","AO","Unknown","15","10","[c]","[c]"
"In post","2021","40-49","Commercial","EO","Heterosexual / straight","85","80","26940","26670"
"In post","2021","40-49","Commercial","EO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","EO","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Commercial","EO","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","G6","Heterosexual / straight","85","85","69890","67320"
"In post","2021","40-49","Commercial","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","G6","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Commercial","G7","Heterosexual / straight","145","140","54630","53860"
"In post","2021","40-49","Commercial","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Commercial","G7","Unknown","55","55","50760","49420"
"In post","2021","40-49","Commercial","HEO","Heterosexual / straight","190","180","32500","33000"
"In post","2021","40-49","Commercial","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","40-49","Commercial","HEO","Unknown","40","40","31610","31580"
"In post","2021","40-49","Commercial","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","40-49","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","SEO","Heterosexual / straight","335","325","41500","41120"
"In post","2021","40-49","Commercial","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Commercial","SEO","Undeclared","40","35","42440","41140"
"In post","2021","40-49","Commercial","SEO","Unknown","75","75","40330","39460"
"In post","2021","40-49","Commercial","Unknown","Heterosexual / straight","40","40","41270","41020"
"In post","2021","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","AO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","40-49","Communications","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","AO","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","EO","Heterosexual / straight","85","80","27380","26740"
"In post","2021","40-49","Communications","EO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Communications","EO","Unknown","25","25","[c]","[c]"
"In post","2021","40-49","Communications","G6","Heterosexual / straight","55","50","67860","68870"
"In post","2021","40-49","Communications","G6","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Communications","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","G6","Unknown","30","30","[c]","[c]"
"In post","2021","40-49","Communications","G7","Heterosexual / straight","160","150","54690","54190"
"In post","2021","40-49","Communications","G7","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Communications","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Communications","G7","Unknown","55","50","54220","53360"
"In post","2021","40-49","Communications","HEO","Heterosexual / straight","145","135","35040","34180"
"In post","2021","40-49","Communications","HEO","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Communications","HEO","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Communications","HEO","Unknown","40","35","34780","33480"
"In post","2021","40-49","Communications","SCS level","Heterosexual / straight","40","40","86890","81040"
"In post","2021","40-49","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Communications","SCS level","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Communications","SEO","Heterosexual / straight","195","185","41190","40650"
"In post","2021","40-49","Communications","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Communications","SEO","Undeclared","20","15","[c]","[c]"
"In post","2021","40-49","Communications","SEO","Unknown","60","55","41040","40000"
"In post","2021","40-49","Corporate Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Corporate Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Corporate Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","EO","Heterosexual / straight","35","30","26220","25310"
"In post","2021","40-49","Counter Fraud","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","40-49","Counter Fraud","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","HEO","Heterosexual / straight","50","50","34550","34500"
"In post","2021","40-49","Counter Fraud","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","HEO","Undeclared","10","5","[c]","[c]"
"In post","2021","40-49","Counter Fraud","HEO","Unknown","30","30","[c]","[c]"
"In post","2021","40-49","Counter Fraud","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
