"Status","Year","Function_of_post","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","UK Export Finance","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","HEO","Female","5","5","[c]","[c]"
"In post","2021","Communications","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Export Finance","SEO","Male","5","5","[c]","[c]"
"In post","2021","Communications","UK Hydrographic Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Hydrographic Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Hydrographic Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Hydrographic Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Hydrographic Office","HEO","Female","5","5","[c]","[c]"
"In post","2021","Communications","UK Hydrographic Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Hydrographic Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Hydrographic Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","EO","Female","5","5","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","HEO","Female","5","5","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Intellectual Property Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Space Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Supreme Court","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","UK Supreme Court","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","EO","Female","10","5","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","G7","Female","5","5","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","G7","Male","5","5","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","HEO","Female","20","20","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","HEO","Male","10","10","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","SEO","Female","15","15","[c]","[c]"
"In post","2021","Communications","United Kingdom Statistics Authority","SEO","Male","10","10","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Valuation Office Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Vehicle Certification Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wales Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","HEO","Female","5","5","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Revenue Authority","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Revenue Authority","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Revenue Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Revenue Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Revenue Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Welsh Revenue Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wilton Park","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wilton Park","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wilton Park","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Wilton Park","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","EO","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","EO","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","G6","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","G6","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","G7","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","G7","Male","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","HEO","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","HEO","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Cabinet Office (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport (excl. agencies)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport (excl. agencies)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport (excl. agencies)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Department for Transport (excl. agencies)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Licensing Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","EO","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","EO","Male","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","HEO","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Driver and Vehicle Standards Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","G7","Male","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","HEO","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","HEO","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","SEO","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Food Standards Agency","SEO","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","HEO","Female","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","HEO","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","SEO","Female","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Government Internal Audit Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","AO","Female","505","415","21520","21440"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","AO","Male","330","310","21400","20640"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Female","1665","1505","26980","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","EO","Male","1655","1610","26980","25560"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6","Female","65","65","64390","64670"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","G6","Male","160","155","66730","64670"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","G7","Female","280","265","53480","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","G7","Male","440","420","54320","52580"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","HEO","Female","1230","1135","32860","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","HEO","Male","1430","1385","33230","31810"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO","Female","425","405","39160","38630"
"In post","2021","Counter Fraud","HM Revenue and Customs (excl. agencies)","SEO","Male","620","600","39830","38630"
"In post","2021","Counter Fraud","Insolvency Service","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","G7","Male","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","HEO","Female","70","70","36670","38340"
"In post","2021","Counter Fraud","Insolvency Service","HEO","Male","100","100","36230","36060"
"In post","2021","Counter Fraud","Insolvency Service","SEO","Female","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Insolvency Service","SEO","Male","40","40","44960","44440"
"In post","2021","Counter Fraud","Met Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Met Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","EO","Female","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","EO","Male","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","G6","Female","15","10","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","G6","Male","25","25","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","G7","Female","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","G7","Male","30","30","58360","58470"
"In post","2021","Counter Fraud","Serious Fraud Office","HEO","Female","35","30","33470","33100"
"In post","2021","Counter Fraud","Serious Fraud Office","HEO","Male","35","35","33660","33100"
"In post","2021","Counter Fraud","Serious Fraud Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","SEO","Female","20","20","[c]","[c]"
"In post","2021","Counter Fraud","Serious Fraud Office","SEO","Male","40","40","41390","40270"
"In post","2021","Counter Fraud","UK Intellectual Property Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","UK Intellectual Property Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Debt Management Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","Health and Safety Executive","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","AO","Female","1945","1660","21110","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","AO","Male","1470","1410","20730","20140"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","EO","Female","530","460","26920","25560"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","EO","Male","425","405","26720","25560"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","G6","Female","10","5","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","G7","Female","20","20","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","G7","Male","15","15","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HEO","Female","105","95","32430","31810"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","HEO","Male","70","65","33130","31810"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","SEO","Female","30","30","38610","38630"
"In post","2021","Debt","HM Revenue and Customs (excl. agencies)","SEO","Male","30","25","[c]","[c]"
"In post","2021","Debt","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Debt","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Debt","UK Export Finance","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","EO","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","G7","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","HEO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SEO","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Advisory, Conciliation and Arbitration Service","SEO","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","EO","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Animal and Plant Health Agency","HEO","Male","[c]","[c]","[c]","[c]"
