"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Unknown","West Midlands (England)","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Midlands (England)","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Midlands (England)","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","West Midlands (England)","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","AO","75","[c]","20500","20500"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","EO","80","[c]","26930","27570"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","HEO","35","[c]","33310","33450"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Veterinarian","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Commercial","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","East of England","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data and Technology","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","East of England","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","North West (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Inspector of Education and Training","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","North East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","South East (England)","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","East of England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Wales","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Medicine","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East Midlands (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East Midlands (England)","AO","35","[c]","20820","20100"
"Leaver CS","2021","65+","Operational Delivery","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East Midlands (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East of England","AA","25","[c]","17440","16930"
"Leaver CS","2021","65+","Operational Delivery","East of England","AO","35","[c]","22210","21100"
"Leaver CS","2021","65+","Operational Delivery","East of England","EO","15","[c]","27060","26670"
"Leaver CS","2021","65+","Operational Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","East of England","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","London","AA","30","[c]","19770","19510"
"Leaver CS","2021","65+","Operational Delivery","London","AO","50","[c]","23620","23500"
"Leaver CS","2021","65+","Operational Delivery","London","EO","30","[c]","29580","29370"
"Leaver CS","2021","65+","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","North East (England)","AA","15","[c]","17500","16930"
"Leaver CS","2021","65+","Operational Delivery","North East (England)","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","North East (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","North West (England)","AA","40","[c]","17230","17430"
"Leaver CS","2021","65+","Operational Delivery","North West (England)","AO","65","[c]","21440","21180"
"Leaver CS","2021","65+","Operational Delivery","North West (England)","EO","25","[c]","26260","26380"
"Leaver CS","2021","65+","Operational Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","North West (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","North West (England)","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Scotland","AA","10","[c]","20170","20070"
"Leaver CS","2021","65+","Operational Delivery","Scotland","AO","25","[c]","21860","21870"
"Leaver CS","2021","65+","Operational Delivery","Scotland","EO","15","[c]","29160","26780"
"Leaver CS","2021","65+","Operational Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Scotland","HEO","10","[c]","35280","34150"
"Leaver CS","2021","65+","Operational Delivery","Scotland","SEO","10","[c]","52420","47110"
"Leaver CS","2021","65+","Operational Delivery","South East (England)","AA","45","[c]","18760","18320"
"Leaver CS","2021","65+","Operational Delivery","South East (England)","AO","60","[c]","20380","19520"
"Leaver CS","2021","65+","Operational Delivery","South East (England)","EO","20","[c]","27350","26780"
"Leaver CS","2021","65+","Operational Delivery","South East (England)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","South East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","AO","25","[c]","20850","20730"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","EO","20","[c]","26810","26780"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","HEO","10","[c]","32290","33230"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Wales","AA","25","[c]","17820","18060"
"Leaver CS","2021","65+","Operational Delivery","Wales","AO","50","[c]","21420","21430"
"Leaver CS","2021","65+","Operational Delivery","Wales","EO","15","[c]","26700","26760"
"Leaver CS","2021","65+","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Wales","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","AA","15","[c]","17020","16930"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","AO","30","[c]","20720","20950"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","EO","15","[c]","27940","26780"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","AA","25","[c]","16940","16840"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","AO","35","[c]","20790","20160"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Delivery","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","South East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East Midlands (England)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East of England","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East of England","AO","10","[c]","21180","20820"
"Leaver CS","2021","65+","Other","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","North East (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Scotland","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Scotland","AO","10","[c]","24410","23720"
"Leaver CS","2021","65+","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South East (England)","AA","15","[c]","19080","18800"
"Leaver CS","2021","65+","Other","South East (England)","AO","20","[c]","21110","21130"
"Leaver CS","2021","65+","Other","South East (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South East (England)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South East (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South West (England)","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South West (England)","AO","20","[c]","21310","21130"
"Leaver CS","2021","65+","Other","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South West (England)","HEO","15","[c]","32810","33300"
"Leaver CS","2021","65+","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South West (England)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","West Midlands (England)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
