"Status","Year","Disability","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Wales","Outside London","45","40","27100","24920"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","65","60","32840","29430"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","110","105","33070","30730"
"In post","2021","Declared disabled","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","London","London","170","170","44700","38540"
"In post","2021","Declared disabled","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","East Midlands (England)","Outside London","95","90","31010","26780"
"In post","2021","Declared disabled","Department for Transport","East of England","Outside London","40","35","29230","26780"
"In post","2021","Declared disabled","Department for Transport","London","London","220","215","43520","36650"
"In post","2021","Declared disabled","Department for Transport","North East (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","North West (England)","Outside London","40","35","28160","26780"
"In post","2021","Declared disabled","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Scotland","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","South East (England)","Outside London","120","115","32250","27680"
"In post","2021","Declared disabled","Department for Transport","South West (England)","Outside London","60","55","31590","27470"
"In post","2021","Declared disabled","Department for Transport","Wales","Outside London","700","580","24280","21590"
"In post","2021","Declared disabled","Department for Transport","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Yorkshire and The Humber","Outside London","35","30","27180","26780"
"In post","2021","Declared disabled","Department for Work and Pensions","East Midlands (England)","Outside London","905","790","26380","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","East of England","Outside London","865","770","28150","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","London","London","1560","1435","33390","31060"
"In post","2021","Declared disabled","Department for Work and Pensions","North East (England)","Outside London","1540","1330","25910","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","North West (England)","Outside London","3070","2700","26470","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions","Scotland","Outside London","1400","1220","25490","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","South East (England)","Outside London","1190","1045","27470","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","South West (England)","Outside London","1035","890","25930","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Unknown","Unknown","140","130","30200","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Wales","Outside London","965","855","25980","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","West Midlands (England)","Outside London","1335","1160","26200","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","Outside London","1535","1330","28190","27570"
"In post","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","Outside London","35","30","36380","33090"
"In post","2021","Declared disabled","Department of Health and Social Care","London","London","245","230","44680","38910"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","Outside London","35","35","32510","26910"
"In post","2021","Declared disabled","Department of Health and Social Care","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","Outside London","30","30","43440","39000"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","Outside London","55","50","35420","29070"
"In post","2021","Declared disabled","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","Outside London","75","70","40190","36820"
"In post","2021","Declared disabled","ESTYN","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","London","London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","London","420","410","45850","39010"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","Overseas","165","165","49260","52550"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","Outside London","120","110","36410","33930"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","Outside London","95","95","33350","28700"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","Outside London","65","60","30630","27130"
"In post","2021","Declared disabled","HM Land Registry","East of England","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North East (England)","Outside London","60","50","28310","27130"
"In post","2021","Declared disabled","HM Land Registry","North West (England)","Outside London","75","65","28510","27130"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","Outside London","120","105","31060","27130"
"In post","2021","Declared disabled","HM Land Registry","Wales","Outside London","50","40","29010","27130"
"In post","2021","Declared disabled","HM Land Registry","West Midlands (England)","Outside London","60","50","31640","27130"
"In post","2021","Declared disabled","HM Land Registry","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","Outside London","335","310","31850","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","Outside London","190","170","31530","28130"
"In post","2021","Declared disabled","HM Revenue and Customs","London","London","745","695","42400","37490"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","Outside London","905","780","26580","21440"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","Outside London","1200","1080","29880","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","Outside London","185","165","28210","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","Scotland","Outside London","625","545","26750","21440"
"In post","2021","Declared disabled","HM Revenue and Customs","South East (England)","Outside London","250","220","30110","28130"
"In post","2021","Declared disabled","HM Revenue and Customs","South West (England)","Outside London","165","150","33800","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","Wales","Outside London","385","345","29100","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","West Midlands (England)","Outside London","345","315","33480","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","Outside London","405","355","29480","25560"
"In post","2021","Declared disabled","HM Treasury","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","London","London","205","200","46630","42900"
"In post","2021","Declared disabled","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Treasury","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Home Office","East of England","Outside London","160","145","25300","25040"
"In post","2021","Declared disabled","Home Office","London","London","1200","1110","37940","34630"
"In post","2021","Declared disabled","Home Office","North East (England)","Outside London","130","110","24370","21430"
"In post","2021","Declared disabled","Home Office","North West (England)","Outside London","645","585","26710","24890"
"In post","2021","Declared disabled","Home Office","Northern Ireland","Outside London","45","40","26140","25310"
"In post","2021","Declared disabled","Home Office","Overseas","Overseas","20","20","[c]","[c]"
"In post","2021","Declared disabled","Home Office","Scotland","Outside London","100","90","25900","24890"
"In post","2021","Declared disabled","Home Office","South East (England)","Outside London","260","235","27940","27370"
"In post","2021","Declared disabled","Home Office","South West (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Home Office","Wales","Outside London","55","50","26840","25290"
"In post","2021","Declared disabled","Home Office","West Midlands (England)","Outside London","85","80","27550","25900"
"In post","2021","Declared disabled","Home Office","Yorkshire and The Humber","Outside London","335","310","28610","25040"
"In post","2021","Declared disabled","Ministry of Defence","East Midlands (England)","Outside London","175","170","27550","25190"
"In post","2021","Declared disabled","Ministry of Defence","East of England","Outside London","360","345","32920","33000"
"In post","2021","Declared disabled","Ministry of Defence","London","London","395","385","40420","37640"
"In post","2021","Declared disabled","Ministry of Defence","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","North West (England)","Outside London","210","195","28410","26350"
"In post","2021","Declared disabled","Ministry of Defence","Northern Ireland","Outside London","80","80","24140","21770"
"In post","2021","Declared disabled","Ministry of Defence","Overseas","Overseas","25","25","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Scotland","Outside London","280","270","28200","22080"
"In post","2021","Declared disabled","Ministry of Defence","South East (England)","Outside London","1010","975","32780","33000"
"In post","2021","Declared disabled","Ministry of Defence","South West (England)","Outside London","2190","2100","35350","33300"
"In post","2021","Declared disabled","Ministry of Defence","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Defence","Wales","Outside London","90","85","26960","26670"
"In post","2021","Declared disabled","Ministry of Defence","West Midlands (England)","Outside London","265","250","30160","27240"
"In post","2021","Declared disabled","Ministry of Defence","Yorkshire and The Humber","Outside London","160","155","26650","22290"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","London","London","200","200","45490","40910"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","65","65","34400","30190"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","East Midlands (England)","Outside London","915","850","27480","24000"
"In post","2021","Declared disabled","Ministry of Justice","East of England","Outside London","710","655","28720","27850"
"In post","2021","Declared disabled","Ministry of Justice","London","London","1530","1465","34820","31390"
"In post","2021","Declared disabled","Ministry of Justice","North East (England)","Outside London","485","450","28170","26300"
"In post","2021","Declared disabled","Ministry of Justice","North West (England)","Outside London","1110","1015","28120","25300"
"In post","2021","Declared disabled","Ministry of Justice","Scotland","Outside London","80","70","22690","21180"
"In post","2021","Declared disabled","Ministry of Justice","South East (England)","Outside London","1050","990","29110","27380"
"In post","2021","Declared disabled","Ministry of Justice","South West (England)","Outside London","630","575","28920","27150"
"In post","2021","Declared disabled","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Ministry of Justice","Wales","Outside London","465","430","27540","23860"
"In post","2021","Declared disabled","Ministry of Justice","West Midlands (England)","Outside London","1080","1010","27370","23840"
"In post","2021","Declared disabled","Ministry of Justice","Yorkshire and The Humber","Outside London","905","835","29120","26850"
"In post","2021","Declared disabled","National Crime Agency","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","London","London","65","60","40420","36950"
"In post","2021","Declared disabled","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","North West (England)","Outside London","45","45","32980","32770"
"In post","2021","Declared disabled","National Crime Agency","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","West Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","National Crime Agency","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Northern Ireland Office","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","London","London","40","40","52870","51360"
"In post","2021","Declared disabled","Office for Standards in Education","North West (England)","Outside London","40","35","34870","25880"
"In post","2021","Declared disabled","Office for Standards in Education","South West (England)","Outside London","25","20","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Office for Standards in Education","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","London","London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Scotland","Outside London","35","30","35880","29000"
"In post","2021","Declared disabled","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","London","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","London","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scotland Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Scottish Government","Scotland","Outside London","1735","1640","35980","33640"
"In post","2021","Declared disabled","The National Archives","London","London","35","30","29360","27690"
"In post","2021","Declared disabled","UK Export Finance","London","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","London","London","35","30","38400","32540"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","South East (England)","Outside London","270","220","29020","23650"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","United Kingdom Statistics Authority","Wales","Outside London","225","210","33680","31090"
"In post","2021","Declared disabled","Wales Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Wales Office","Wales","Outside London","[c]","[c]","[c]","[c]"
