"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Planning Inspectors","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Planning Inspectors","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Policy","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","SEO/HEO","Male","30","[c]","39170","38970"
"Leaver CS","2021","65+","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","AA/AO","Male","45","[c]","24240","20310"
"Leaver CS","2021","65+","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","AA/AO","Female","555","[c]","21000","21010"
"Leaver CS","2021","65+","Unknown","AA/AO","Male","245","[c]","21090","21010"
"Leaver CS","2021","65+","Unknown","EO","Female","350","[c]","27650","27570"
"Leaver CS","2021","65+","Unknown","EO","Male","210","[c]","27770","27570"
"Leaver CS","2021","65+","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","G6/G7","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","SEO/HEO","Female","85","[c]","35640","34290"
"Leaver CS","2021","65+","Unknown","SEO/HEO","Male","155","[c]","37570","35350"
"Leaver CS","2021","65+","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Veterinarian","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Operational Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Policy","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","SEO/HEO","Female","40","[c]","32480","32000"
"Leaver Dept.","2021","20-29","Human Resources","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","AA/AO","Female","215","[c]","20840","21010"
"Leaver Dept.","2021","20-29","Operational Delivery","AA/AO","Male","120","[c]","20690","20430"
"Leaver Dept.","2021","20-29","Operational Delivery","EO","Female","90","[c]","25460","25430"
"Leaver Dept.","2021","20-29","Operational Delivery","EO","Male","75","[c]","26170","25040"
"Leaver Dept.","2021","20-29","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","SEO/HEO","Female","85","[c]","33550","31700"
"Leaver Dept.","2021","20-29","Operational Delivery","SEO/HEO","Male","65","[c]","33910","33210"
"Leaver Dept.","2021","20-29","Operational Delivery","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","EO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","EO","Female","80","[c]","27930","27310"
"Leaver Dept.","2021","20-29","Policy","EO","Male","60","[c]","27290","27600"
"Leaver Dept.","2021","20-29","Policy","G6/G7","Female","60","[c]","53600","52850"
"Leaver Dept.","2021","20-29","Policy","G6/G7","Male","50","[c]","53230","52850"
"Leaver Dept.","2021","20-29","Policy","SEO/HEO","Female","250","[c]","35490","34070"
"Leaver Dept.","2021","20-29","Policy","SEO/HEO","Male","205","[c]","34990","33570"
"Leaver Dept.","2021","20-29","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","SEO/HEO","Female","45","[c]","31980","31950"
"Leaver Dept.","2021","20-29","Project Delivery","SEO/HEO","Male","35","[c]","31300","32590"
"Leaver Dept.","2021","20-29","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Female","265","[c]","21540","21010"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Male","195","[c]","21240","21010"
"Leaver Dept.","2021","20-29","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","EO","Female","245","[c]","27740","27570"
"Leaver Dept.","2021","20-29","Unknown","EO","Male","205","[c]","28110","27570"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Female","65","[c]","54630","54700"
"Leaver Dept.","2021","20-29","Unknown","G6/G7","Male","55","[c]","54780","54700"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Female","515","[c]","32990","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Male","410","[c]","33170","32000"
"Leaver Dept.","2021","20-29","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","SEO/HEO","Female","20","[c]","[c]","[c]"
