"Status","Year","Age","Disability","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Declared non-disabled","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Scotland","Perth and Kinross and Stirling","30","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Scotland","Scottish Borders","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Scotland","South Lanarkshire","50","35","24750","23890"
"In post","2021","65+","Declared non-disabled","Scotland","West Lothian","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South East (England)","Berkshire","60","50","33210","29290"
"In post","2021","65+","Declared non-disabled","South East (England)","Brighton and Hove","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South East (England)","Buckinghamshire CC","45","40","27590","23430"
"In post","2021","65+","Declared non-disabled","South East (England)","Central Hampshire","95","85","36160","33300"
"In post","2021","65+","Declared non-disabled","South East (England)","East Kent","60","40","27870","27370"
"In post","2021","65+","Declared non-disabled","South East (England)","East Surrey","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South East (England)","East Sussex CC","45","35","26110","25840"
"In post","2021","65+","Declared non-disabled","South East (England)","Isle of Wight","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South East (England)","Kent Thames Gateway","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South East (England)","Medway","20","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South East (England)","Mid Kent","20","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South East (England)","Milton Keynes","55","45","36410","29530"
"In post","2021","65+","Declared non-disabled","South East (England)","North Hampshire","35","30","31770","26720"
"In post","2021","65+","Declared non-disabled","South East (England)","Oxfordshire","75","65","31120","26780"
"In post","2021","65+","Declared non-disabled","South East (England)","Portsmouth","100","80","31200","27150"
"In post","2021","65+","Declared non-disabled","South East (England)","South Hampshire","170","115","24500","19740"
"In post","2021","65+","Declared non-disabled","South East (England)","Southampton","40","30","30060","26130"
"In post","2021","65+","Declared non-disabled","South East (England)","West Kent","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South East (England)","West Surrey","80","70","29510","25110"
"In post","2021","65+","Declared non-disabled","South East (England)","West Sussex (North East)","35","20","30670","28350"
"In post","2021","65+","Declared non-disabled","South East (England)","West Sussex (South West)","35","25","24400","24200"
"In post","2021","65+","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","145","115","37140","33790"
"In post","2021","65+","Declared non-disabled","South West (England)","Bournemouth and Poole","30","25","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South West (England)","Bristol, City of","110","80","41550","31850"
"In post","2021","65+","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","40","30","25500","22080"
"In post","2021","65+","Declared non-disabled","South West (England)","Devon CC","105","80","30280","27100"
"In post","2021","65+","Declared non-disabled","South West (England)","Dorset CC","60","50","29130","26850"
"In post","2021","65+","Declared non-disabled","South West (England)","Gloucestershire","40","30","27490","27130"
"In post","2021","65+","Declared non-disabled","South West (England)","Plymouth","60","40","28600","26120"
"In post","2021","65+","Declared non-disabled","South West (England)","Somerset","50","40","29180","27570"
"In post","2021","65+","Declared non-disabled","South West (England)","Swindon","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South West (England)","Torbay","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","South West (England)","Wiltshire","130","115","36570","33460"
"In post","2021","65+","Declared non-disabled","Unknown","Unknown","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","190","140","33740","27850"
"In post","2021","65+","Declared non-disabled","Wales","Central Valleys","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Conwy and Denbighshire","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Flintshire and Wrexham","25","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Gwent Valleys","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Gwynedd","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Isle of Anglesey","5","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","Monmouthshire and Newport","70","45","29480","25720"
"In post","2021","65+","Declared non-disabled","Wales","Powys","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Wales","South West Wales","45","35","27480","26750"
"In post","2021","65+","Declared non-disabled","Wales","Swansea","120","80","26230","21590"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Birmingham","145","110","30110","27570"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Coventry","40","35","31730","27570"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Dudley","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Herefordshire, County of","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Shropshire CC","30","30","30030","31460"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Solihull","15","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Staffordshire CC","60","50","28260","25400"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","20","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Telford and Wrekin","25","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Walsall","10","5","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Warwickshire","35","30","25040","23630"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Wolverhampton","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","West Midlands (England)","Worcestershire","35","30","25070","25660"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","45","30","25700","26120"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","Bradford","40","30","28070","27460"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","20","15","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","25","25","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","30","20","28050","27570"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","Leeds","120","85","29590","27570"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","10","10","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","50","40","28400","25400"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","Sheffield","90","60","28780","24940"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","Wakefield","30","20","[c]","[c]"
"In post","2021","65+","Declared non-disabled","Yorkshire and The Humber","York","35","30","28030","27570"
"In post","2021","65+","Undeclared","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","Lincolnshire","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","Nottingham","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Cambridgeshire CC","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Heart of Essex","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Hertfordshire","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Southend-on-Sea","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Suffolk","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","London","Bexley and Greenwich","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","London","Camden and City of London","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","London","Croydon","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","London","Haringey and Islington","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","London","Harrow and Hillingdon","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","London","Hounslow and Richmond upon Thames","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","London","Kensington & Chelsea and Hammersmith & Fulham","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","London","Lambeth","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","London","Lewisham and Southwark","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","London","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","London","Wandsworth","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","London","Westminster","40","35","47370","42610"
"In post","2021","65+","Undeclared","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North East (England)","Durham CC","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North East (England)","Tyneside","25","20","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Blackpool","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Greater Manchester South West","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Liverpool","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Manchester","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Mid Lancashire","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Sefton","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","West Cumbria","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","City of Edinburgh","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","Glasgow City","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Berkshire","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Central Hampshire","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","East Kent","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","East Surrey","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","East Sussex CC","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Isle of Wight","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Kent Thames Gateway","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Oxfordshire","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Portsmouth","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","South Hampshire","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","West Surrey","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","15","15","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Bristol, City of","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Devon CC","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Dorset CC","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Plymouth","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Somerset","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","South West (England)","Wiltshire","20","20","[c]","[c]"
"In post","2021","65+","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Cardiff and Vale of Glamorgan","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Wales","Swansea","20","15","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Birmingham","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Staffordshire CC","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","West Midlands (England)","Worcestershire","10","5","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","East Riding of Yorkshire","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","Leeds","15","10","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","Wakefield","5","5","[c]","[c]"
"In post","2021","65+","Undeclared","Yorkshire and The Humber","York","5","5","[c]","[c]"
"In post","2021","65+","Unknown","East Midlands (England)","Leicester","5","5","[c]","[c]"
"In post","2021","65+","Unknown","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2021","65+","Unknown","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East Midlands (England)","Nottingham","20","15","[c]","[c]"
"In post","2021","65+","Unknown","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Hertfordshire","10","10","[c]","[c]"
"In post","2021","65+","Unknown","East of England","North and West Norfolk","5","5","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Southend-on-Sea","15","10","[c]","[c]"
"In post","2021","65+","Unknown","East of England","Suffolk","15","15","[c]","[c]"
"In post","2021","65+","Unknown","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Barnet","20","20","[c]","[c]"
"In post","2021","65+","Unknown","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Brent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Camden and City of London","20","15","[c]","[c]"
"In post","2021","65+","Unknown","London","Croydon","25","15","[c]","[c]"
"In post","2021","65+","Unknown","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Hackney and Newham","20","15","[c]","[c]"
"In post","2021","65+","Unknown","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Harrow and Hillingdon","10","5","[c]","[c]"
"In post","2021","65+","Unknown","London","Hounslow and Richmond upon Thames","15","10","[c]","[c]"
"In post","2021","65+","Unknown","London","Lambeth","25","20","[c]","[c]"
"In post","2021","65+","Unknown","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","London","Tower Hamlets","35","30","57580","45960"
"In post","2021","65+","Unknown","London","Westminster","90","80","51600","47610"
"In post","2021","65+","Unknown","North East (England)","Durham CC","10","10","[c]","[c]"
"In post","2021","65+","Unknown","North East (England)","Sunderland","15","10","[c]","[c]"
"In post","2021","65+","Unknown","North East (England)","Tyneside","60","45","22570","21440"
"In post","2021","65+","Unknown","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Greater Manchester South West","15","10","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Liverpool","20","15","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Manchester","15","10","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Mid Lancashire","15","10","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Sefton","25","20","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Northern Ireland","Belfast","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Aberdeen City and Aberdeenshire","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Angus and Dundee City","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","City of Edinburgh","100","85","31920","28500"
"In post","2021","65+","Unknown","Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Falkirk","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Glasgow City","50","35","32130","25870"
"In post","2021","65+","Unknown","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","10","5","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","North Lanarkshire","15","10","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Perth and Kinross and Stirling","10","10","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","Scottish Borders","5","5","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","South Lanarkshire","20","15","[c]","[c]"
"In post","2021","65+","Unknown","Scotland","West Lothian","5","5","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Berkshire","25","20","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Central Hampshire","20","15","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Milton Keynes","10","10","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","North Hampshire","5","5","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Oxfordshire","20","15","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","Portsmouth","20","15","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","South Hampshire","65","40","22010","19520"
"In post","2021","65+","Unknown","South East (England)","Southampton","5","5","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","65+","Unknown","South East (England)","West Surrey","5","5","[c]","[c]"
