"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Cabinet Office","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cabinet Office","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chancellor's other departments","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Charity Commission","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","EO","5","5","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Competition and Markets Authority","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","AA/AO","20","20","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","EO","50","50","29040","28060"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","G6/G7","75","75","56190","53600"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","SCS level","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","160","160","37440","35830"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","EO","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","EO","20","20","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","G6/G7","25","25","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","London","SEO/HEO","40","40","36440","34020"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Black","Department for Education","London","EO","40","40","29530","29500"
"In post","2021","Black","Department for Education","London","G6/G7","45","45","57970","54400"
"In post","2021","Black","Department for Education","London","SCS level","5","5","[c]","[c]"
"In post","2021","Black","Department for Education","London","SEO/HEO","75","75","38550","40230"
"In post","2021","Black","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Black","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","G6/G7","10","10","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","SEO/HEO","25","25","[c]","[c]"
"In post","2021","Black","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Education","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","AA/AO","20","20","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","EO","40","40","28740","28270"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","G6/G7","25","25","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","SEO/HEO","60","60","35820","34500"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Black","Department for International Trade","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","London","AA/AO","5","5","[c]","[c]"
"In post","2021","Black","Department for International Trade","London","EO","30","30","27730","27600"
"In post","2021","Black","Department for International Trade","London","G6/G7","25","25","[c]","[c]"
"In post","2021","Black","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","London","SEO/HEO","55","55","35590","38160"
"In post","2021","Black","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South East (England)","G6/G7","5","5","[c]","[c]"
"In post","2021","Black","Department for International Trade","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for International Trade","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Department for Transport","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
