"Status","Year","Ethnicity","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","East Midlands (England)","Outside London","Unknown","95","85","27610","28200"
"In post","2021","Unknown","East of England","Outside London","AA","185","175","19840","20600"
"In post","2021","Unknown","East of England","Outside London","AO","765","725","24530","22350"
"In post","2021","Unknown","East of England","Outside London","EO","525","500","27790","27570"
"In post","2021","Unknown","East of England","Outside London","G6","20","20","[c]","[c]"
"In post","2021","Unknown","East of England","Outside London","G7","85","80","54950","53570"
"In post","2021","Unknown","East of England","Outside London","HEO","250","235","33270","32410"
"In post","2021","Unknown","East of England","Outside London","SCS level","20","15","[c]","[c]"
"In post","2021","Unknown","East of England","Outside London","SEO","135","125","40820","38630"
"In post","2021","Unknown","East of England","Outside London","Unknown","95","85","24390","22920"
"In post","2021","Unknown","London","London","AA","285","275","21350","20330"
"In post","2021","Unknown","London","London","AO","1735","1660","26340","24880"
"In post","2021","Unknown","London","London","EO","2515","2450","29560","29570"
"In post","2021","Unknown","London","London","G6","1220","1175","69250","67120"
"In post","2021","Unknown","London","London","G7","2910","2850","56050","54700"
"In post","2021","Unknown","London","London","HEO","4020","3965","33570","33210"
"In post","2021","Unknown","London","London","SCS level","770","750","92970","80840"
"In post","2021","Unknown","London","London","SEO","1955","1925","41990","41740"
"In post","2021","Unknown","London","London","Unknown","160","150","30770","26810"
"In post","2021","Unknown","North East (England)","Outside London","AA","230","185","20010","20070"
"In post","2021","Unknown","North East (England)","Outside London","AO","2155","1905","21190","20880"
"In post","2021","Unknown","North East (England)","Outside London","EO","1015","965","25980","25560"
"In post","2021","Unknown","North East (England)","Outside London","G6","50","50","65990","64670"
"In post","2021","Unknown","North East (England)","Outside London","G7","155","150","51300","52580"
"In post","2021","Unknown","North East (England)","Outside London","HEO","485","465","31670","31810"
"In post","2021","Unknown","North East (England)","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","North East (England)","Outside London","SEO","210","205","38440","38630"
"In post","2021","Unknown","North East (England)","Outside London","Unknown","30","25","[c]","[c]"
"In post","2021","Unknown","North West (England)","Outside London","AA","250","235","19320","20070"
"In post","2021","Unknown","North West (England)","Outside London","AO","3010","2760","21420","21010"
"In post","2021","Unknown","North West (England)","Outside London","EO","1900","1815","26530","26120"
"In post","2021","Unknown","North West (England)","Outside London","G6","110","110","67930","64770"
"In post","2021","Unknown","North West (England)","Outside London","G7","380","365","52650","52580"
"In post","2021","Unknown","North West (England)","Outside London","HEO","955","930","31840","31810"
"In post","2021","Unknown","North West (England)","Outside London","SCS level","45","45","79690","71460"
"In post","2021","Unknown","North West (England)","Outside London","SEO","425","410","38820","38630"
"In post","2021","Unknown","North West (England)","Outside London","Unknown","185","165","28340","28000"
"In post","2021","Unknown","Northern Ireland","Outside London","AA","30","30","19900","20310"
"In post","2021","Unknown","Northern Ireland","Outside London","AO","310","285","20400","20140"
"In post","2021","Unknown","Northern Ireland","Outside London","EO","160","155","25930","25560"
"In post","2021","Unknown","Northern Ireland","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","G7","20","20","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","HEO","80","75","32500","31810"
"In post","2021","Unknown","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Northern Ireland","Outside London","SEO","35","35","38590","38630"
"In post","2021","Unknown","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","EO","15","15","[c]","[c]"
"In post","2021","Unknown","Overseas","Overseas","G6","65","65","66540","64850"
"In post","2021","Unknown","Overseas","Overseas","G7","180","180","55690","55060"
"In post","2021","Unknown","Overseas","Overseas","HEO","225","220","41190","41600"
"In post","2021","Unknown","Overseas","Overseas","SCS level","30","30","89810","78690"
"In post","2021","Unknown","Overseas","Overseas","SEO","45","45","50920","44500"
"In post","2021","Unknown","Overseas","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Scotland","Outside London","AA","955","865","20660","20070"
"In post","2021","Unknown","Scotland","Outside London","AO","3695","3425","22330","21010"
"In post","2021","Unknown","Scotland","Outside London","EO","2735","2580","29350","29350"
"In post","2021","Unknown","Scotland","Outside London","G6","215","210","70990","70750"
"In post","2021","Unknown","Scotland","Outside London","G7","505","485","54100","52580"
"In post","2021","Unknown","Scotland","Outside London","HEO","1205","1160","33880","33510"
"In post","2021","Unknown","Scotland","Outside London","SCS level","60","60","85470","83230"
"In post","2021","Unknown","Scotland","Outside London","SEO","750","700","43840","43140"
"In post","2021","Unknown","Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","South East (England)","Outside London","AA","380","320","20160","20130"
"In post","2021","Unknown","South East (England)","Outside London","AO","1620","1515","25450","24180"
"In post","2021","Unknown","South East (England)","Outside London","EO","1010","955","28240","27570"
"In post","2021","Unknown","South East (England)","Outside London","G6","50","45","71450","66040"
"In post","2021","Unknown","South East (England)","Outside London","G7","230","220","56050","53470"
"In post","2021","Unknown","South East (England)","Outside London","HEO","490","465","32890","31870"
"In post","2021","Unknown","South East (England)","Outside London","SCS level","30","30","86210","77000"
"In post","2021","Unknown","South East (England)","Outside London","SEO","265","255","40290","39780"
"In post","2021","Unknown","South East (England)","Outside London","Unknown","160","145","28940","24020"
"In post","2021","Unknown","South West (England)","Outside London","AA","240","225","19410","19560"
"In post","2021","Unknown","South West (England)","Outside London","AO","1045","970","22260","21100"
"In post","2021","Unknown","South West (England)","Outside London","EO","975","920","26000","26740"
"In post","2021","Unknown","South West (England)","Outside London","G6","105","100","68060","64670"
"In post","2021","Unknown","South West (England)","Outside London","G7","325","305","53300","52580"
"In post","2021","Unknown","South West (England)","Outside London","HEO","710","685","32170","32100"
"In post","2021","Unknown","South West (England)","Outside London","SCS level","45","45","94370","85080"
"In post","2021","Unknown","South West (England)","Outside London","SEO","555","535","40650","40140"
"In post","2021","Unknown","South West (England)","Outside London","Unknown","175","165","33170","30210"
"In post","2021","Unknown","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","AO","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","EO","70","70","28200","27570"
"In post","2021","Unknown","Unknown","Unknown","G6","20","20","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","G7","30","30","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","HEO","395","395","31150","31240"
"In post","2021","Unknown","Unknown","Unknown","SCS level","15","15","[c]","[c]"
"In post","2021","Unknown","Unknown","Unknown","SEO","30","30","41820","40600"
"In post","2021","Unknown","Unknown","Unknown","Unknown","1840","1840","37600","34460"
"In post","2021","Unknown","Wales","Outside London","AA","260","220","18880","18060"
"In post","2021","Unknown","Wales","Outside London","AO","1720","1585","21230","21010"
"In post","2021","Unknown","Wales","Outside London","EO","1060","1015","25830","25560"
"In post","2021","Unknown","Wales","Outside London","G6","55","55","72020","69690"
"In post","2021","Unknown","Wales","Outside London","G7","280","270","55030","54820"
"In post","2021","Unknown","Wales","Outside London","HEO","575","560","31290","31810"
"In post","2021","Unknown","Wales","Outside London","SCS level","25","25","[c]","[c]"
"In post","2021","Unknown","Wales","Outside London","SEO","360","345","40000","39120"
"In post","2021","Unknown","Wales","Outside London","Unknown","135","125","28570","28200"
"In post","2021","Unknown","West Midlands (England)","Outside London","AA","195","185","19540","20600"
"In post","2021","Unknown","West Midlands (England)","Outside London","AO","1375","1290","21840","21000"
"In post","2021","Unknown","West Midlands (England)","Outside London","EO","905","865","26600","26350"
"In post","2021","Unknown","West Midlands (England)","Outside London","G6","45","45","69450","64670"
"In post","2021","Unknown","West Midlands (England)","Outside London","G7","210","200","54210","52580"
"In post","2021","Unknown","West Midlands (England)","Outside London","HEO","475","455","32470","31810"
"In post","2021","Unknown","West Midlands (England)","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","Unknown","West Midlands (England)","Outside London","SEO","245","240","40200","38630"
"In post","2021","Unknown","West Midlands (England)","Outside London","Unknown","130","115","28000","28200"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","AA","215","205","20030","20600"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","AO","1750","1650","21910","21010"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","EO","1170","1120","26370","25610"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","G6","120","115","65820","64040"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","G7","405","385","52800","50630"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","HEO","695","670","31130","31810"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","SCS level","65","60","81390","74000"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","SEO","340","330","38440","37630"
"In post","2021","Unknown","Yorkshire and The Humber","Outside London","Unknown","85","75","26370","22920"
"In post","2021","White","East Midlands (England)","Outside London","AA","820","760","19620","20060"
"In post","2021","White","East Midlands (England)","Outside London","AO","4565","4135","22870","21130"
"In post","2021","White","East Midlands (England)","Outside London","EO","4360","4000","27200","27570"
"In post","2021","White","East Midlands (England)","Outside London","G6","220","215","68320","64670"
"In post","2021","White","East Midlands (England)","Outside London","G7","870","830","54910","52580"
"In post","2021","White","East Midlands (England)","Outside London","HEO","2135","2020","32810","31990"
"In post","2021","White","East Midlands (England)","Outside London","SCS level","70","70","88480","79870"
"In post","2021","White","East Midlands (England)","Outside London","SEO","1340","1270","41700","40020"
"In post","2021","White","East Midlands (England)","Outside London","Unknown","725","670","30410","30210"
"In post","2021","White","East of England","Outside London","AA","1080","1000","19850","19850"
"In post","2021","White","East of England","Outside London","AO","4800","4385","24510","22150"
"In post","2021","White","East of England","Outside London","EO","5360","4910","28260","27570"
"In post","2021","White","East of England","Outside London","G6","235","230","69810","66560"
"In post","2021","White","East of England","Outside London","G7","810","770","55850","53620"
"In post","2021","White","East of England","Outside London","HEO","2485","2370","33530","33300"
"In post","2021","White","East of England","Outside London","SCS level","85","80","95320","92370"
"In post","2021","White","East of England","Outside London","SEO","1470","1400","42360","40580"
"In post","2021","White","East of England","Outside London","Unknown","795","735","29290","28200"
"In post","2021","White","London","London","AA","785","720","22180","22210"
"In post","2021","White","London","London","AO","3950","3700","26640","25140"
"In post","2021","White","London","London","EO","8265","7815","30130","30000"
"In post","2021","White","London","London","G6","5670","5430","69610","68700"
"In post","2021","White","London","London","G7","12240","11810","56900","56130"
"In post","2021","White","London","London","HEO","9930","9705","35630","35200"
"In post","2021","White","London","London","SCS level","3355","3225","90710","82030"
"In post","2021","White","London","London","SEO","8000","7760","43170","42170"
"In post","2021","White","London","London","Unknown","705","675","35550","34100"
"In post","2021","White","North East (England)","Outside London","AA","915","760","19810","20070"
"In post","2021","White","North East (England)","Outside London","AO","9550","8150","21760","21010"
"In post","2021","White","North East (England)","Outside London","EO","6425","5790","26950","27570"
"In post","2021","White","North East (England)","Outside London","G6","365","360","64340","64670"
"In post","2021","White","North East (England)","Outside London","G7","1315","1270","52080","52580"
"In post","2021","White","North East (England)","Outside London","HEO","3075","2895","32090","31810"
"In post","2021","White","North East (England)","Outside London","SCS level","95","90","87860","79460"
"In post","2021","White","North East (England)","Outside London","SEO","1975","1875","39190","38630"
"In post","2021","White","North East (England)","Outside London","Unknown","645","605","29470","28200"
"In post","2021","White","North West (England)","Outside London","AA","1385","1230","19460","19560"
"In post","2021","White","North West (England)","Outside London","AO","14135","12515","21880","21010"
"In post","2021","White","North West (England)","Outside London","EO","14325","13120","26970","27570"
"In post","2021","White","North West (England)","Outside London","G6","885","860","66380","64670"
"In post","2021","White","North West (England)","Outside London","G7","2725","2625","53160","52580"
"In post","2021","White","North West (England)","Outside London","HEO","6225","5900","32450","31940"
"In post","2021","White","North West (England)","Outside London","SCS level","205","200","88670","81860"
"In post","2021","White","North West (England)","Outside London","SEO","3975","3800","39780","38630"
"In post","2021","White","North West (England)","Outside London","Unknown","1620","1520","30910","30210"
"In post","2021","White","Northern Ireland","Outside London","AA","455","445","19890","20310"
"In post","2021","White","Northern Ireland","Outside London","AO","840","755","21390","21430"
"In post","2021","White","Northern Ireland","Outside London","EO","780","730","26710","25560"
"In post","2021","White","Northern Ireland","Outside London","G6","30","30","64940","64670"
"In post","2021","White","Northern Ireland","Outside London","G7","175","165","54400","52580"
"In post","2021","White","Northern Ireland","Outside London","HEO","505","490","32890","31810"
"In post","2021","White","Northern Ireland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Northern Ireland","Outside London","SEO","240","230","39330","38630"
"In post","2021","White","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","White","Overseas","Overseas","AO","35","35","22520","22500"
"In post","2021","White","Overseas","Overseas","EO","195","190","27920","27340"
"In post","2021","White","Overseas","Overseas","G6","340","340","66600","65400"
"In post","2021","White","Overseas","Overseas","G7","580","580","56680","55540"
"In post","2021","White","Overseas","Overseas","HEO","695","695","35510","34220"
"In post","2021","White","Overseas","Overseas","SCS level","225","225","85840","77620"
"In post","2021","White","Overseas","Overseas","SEO","375","375","47390","42260"
"In post","2021","White","Overseas","Overseas","Unknown","175","175","38970","33580"
"In post","2021","White","Scotland","Outside London","AA","1635","1530","20560","20060"
"In post","2021","White","Scotland","Outside London","AO","9625","8585","22410","21010"
"In post","2021","White","Scotland","Outside London","EO","9955","9165","27880","27570"
"In post","2021","White","Scotland","Outside London","G6","1225","1175","70520","70750"
"In post","2021","White","Scotland","Outside London","G7","2450","2345","56480","56120"
"In post","2021","White","Scotland","Outside London","HEO","5470","5200","33680","33260"
"In post","2021","White","Scotland","Outside London","SCS level","255","250","88510","83230"
"In post","2021","White","Scotland","Outside London","SEO","3960","3785","43530","42190"
"In post","2021","White","Scotland","Outside London","Unknown","100","100","40120","41270"
"In post","2021","White","South East (England)","Outside London","AA","1950","1740","19990","19560"
"In post","2021","White","South East (England)","Outside London","AO","8540","7780","24940","22440"
"In post","2021","White","South East (England)","Outside London","EO","9835","9095","28000","27570"
"In post","2021","White","South East (England)","Outside London","G6","485","470","69130","66430"
"In post","2021","White","South East (England)","Outside London","G7","2175","2070","54570","53500"
"In post","2021","White","South East (England)","Outside London","HEO","4735","4530","33580","33300"
"In post","2021","White","South East (England)","Outside London","SCS level","140","135","92710","89870"
"In post","2021","White","South East (England)","Outside London","SEO","3015","2890","41680","40580"
"In post","2021","White","South East (England)","Outside London","Unknown","1180","1090","30840","30210"
"In post","2021","White","South West (England)","Outside London","AA","1310","1235","19420","19560"
"In post","2021","White","South West (England)","Outside London","AO","6070","5495","22850","21050"
"In post","2021","White","South West (England)","Outside London","EO","8635","7950","26530","27130"
"In post","2021","White","South West (England)","Outside London","G6","1275","1210","66540","65580"
"In post","2021","White","South West (England)","Outside London","G7","3845","3700","52650","52150"
"In post","2021","White","South West (England)","Outside London","HEO","6870","6525","32300","32780"
"In post","2021","White","South West (England)","Outside London","SCS level","270","260","96560","91000"
"In post","2021","White","South West (England)","Outside London","SEO","6060","5800","40960","40580"
"In post","2021","White","South West (England)","Outside London","Unknown","2070","1960","37480","33740"
"In post","2021","White","Unknown","Unknown","AA","10","10","[c]","[c]"
"In post","2021","White","Unknown","Unknown","AO","115","105","21690","21010"
"In post","2021","White","Unknown","Unknown","EO","380","360","27740","27570"
"In post","2021","White","Unknown","Unknown","G6","30","30","65060","63970"
"In post","2021","White","Unknown","Unknown","G7","95","90","53170","52000"
"In post","2021","White","Unknown","Unknown","HEO","180","170","35170","33300"
"In post","2021","White","Unknown","Unknown","SCS level","5","5","[c]","[c]"
"In post","2021","White","Unknown","Unknown","SEO","95","90","40860","39670"
"In post","2021","White","Unknown","Unknown","Unknown","60","60","28510","27370"
"In post","2021","White","Wales","Outside London","AA","1540","1265","18630","18060"
"In post","2021","White","Wales","Outside London","AO","8605","7615","21770","21590"
"In post","2021","White","Wales","Outside London","EO","7680","7075","27120","27570"
"In post","2021","White","Wales","Outside London","G6","575","550","69560","69200"
"In post","2021","White","Wales","Outside London","G7","2100","2010","55740","55610"
"In post","2021","White","Wales","Outside London","HEO","4455","4215","33540","32570"
"In post","2021","White","Wales","Outside London","SCS level","265","255","87370","79790"
"In post","2021","White","Wales","Outside London","SEO","3085","2960","42320","41230"
"In post","2021","White","Wales","Outside London","Unknown","905","850","29950","28820"
"In post","2021","White","West Midlands (England)","Outside London","AA","885","815","19620","19600"
"In post","2021","White","West Midlands (England)","Outside London","AO","5370","4830","22700","21010"
"In post","2021","White","West Midlands (England)","Outside London","EO","5940","5410","27280","27570"
"In post","2021","White","West Midlands (England)","Outside London","G6","410","400","67640","64670"
"In post","2021","White","West Midlands (England)","Outside London","G7","1290","1240","54050","52580"
"In post","2021","White","West Midlands (England)","Outside London","HEO","2760","2620","32980","32100"
"In post","2021","White","West Midlands (England)","Outside London","SCS level","155","145","94830","86910"
"In post","2021","White","West Midlands (England)","Outside London","SEO","1895","1815","41320","39750"
"In post","2021","White","West Midlands (England)","Outside London","Unknown","915","845","30240","30210"
"In post","2021","White","Yorkshire and The Humber","Outside London","AA","1075","975","19800","20600"
"In post","2021","White","Yorkshire and The Humber","Outside London","AO","7070","6275","23180","21430"
"In post","2021","White","Yorkshire and The Humber","Outside London","EO","7675","6975","27310","27570"
"In post","2021","White","Yorkshire and The Humber","Outside London","G6","705","685","65400","63590"
"In post","2021","White","Yorkshire and The Humber","Outside London","G7","2260","2150","53780","52280"
"In post","2021","White","Yorkshire and The Humber","Outside London","HEO","4025","3790","32550","31990"
"In post","2021","White","Yorkshire and The Humber","Outside London","SCS level","190","180","86800","78310"
"In post","2021","White","Yorkshire and The Humber","Outside London","SEO","2745","2620","39910","38420"
"In post","2021","White","Yorkshire and The Humber","Outside London","Unknown","1105","1000","29930","30210"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","AO","45","[c]","20400","20500"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","AO","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","London","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","London","AO","170","[c]","23600","23690"
"Leaver CS","2021","Asian","London","London","EO","190","[c]","28720","28630"
"Leaver CS","2021","Asian","London","London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","London","G7","40","[c]","57920","55490"
"Leaver CS","2021","Asian","London","London","HEO","85","[c]","33760","33570"
"Leaver CS","2021","Asian","London","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","London","London","SEO","45","[c]","42210","40960"
"Leaver CS","2021","Asian","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Outside London","AO","60","[c]","20690","20930"
"Leaver CS","2021","Asian","North West (England)","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","North West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Outside London","AO","80","[c]","20620","21000"
"Leaver CS","2021","Asian","West Midlands (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Asian","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
