"Status","Year","Organisation","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","Male","30","25","[c]","[c]"
"In post","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO","Female","145","135","37690","36820"
"In post","2021","Department of Health and Social Care (excl. agencies)","Outside London","SEO","Male","90","90","38150","36820"
"In post","2021","Disclosure Scotland","Outside London","AA","Female","75","65","21460","22230"
"In post","2021","Disclosure Scotland","Outside London","AA","Male","80","75","21480","21150"
"In post","2021","Disclosure Scotland","Outside London","AO","Female","15","15","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","AO","Male","15","15","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","EO","Female","30","25","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","EO","Male","30","30","29140","29190"
"In post","2021","Disclosure Scotland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","G7","Female","5","5","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","G7","Male","5","5","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","HEO","Female","20","15","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","HEO","Male","10","10","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","SEO","Female","10","10","[c]","[c]"
"In post","2021","Disclosure Scotland","Outside London","SEO","Male","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","AA","Female","870","625","18120","18060"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","AA","Male","425","390","18920","18060"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","AO","Female","1860","1545","21600","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","AO","Male","935","900","21870","21590"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","EO","Female","500","445","26600","26780"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","EO","Male","400","395","26860","26670"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","G6","Female","35","30","83640","86520"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","G6","Male","55","55","76540","73920"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","G7","Female","65","65","53180","52300"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","G7","Male","125","125","59660","57050"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","HEO","Female","275","255","32140","32020"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","HEO","Male","250","250","33140","31860"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","SEO","Female","155","145","41090","41090"
"In post","2021","Driver and Vehicle Licensing Agency","Outside London","SEO","Male","270","265","43770","41230"
"In post","2021","Driver and Vehicle Standards Agency","London","AO","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","AO","Male","25","25","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","EO","Female","65","60","30830","30700"
"In post","2021","Driver and Vehicle Standards Agency","London","EO","Male","210","200","31300","30780"
"In post","2021","Driver and Vehicle Standards Agency","London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","HEO","Female","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","HEO","Male","40","40","36730","36180"
"In post","2021","Driver and Vehicle Standards Agency","London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","AA","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","AA","Male","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","AO","Female","360","310","21770","21590"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","AO","Male","720","695","25790","26580"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","EO","Female","615","560","27040","26700"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","EO","Male","1700","1600","28260","26780"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","G6","Male","10","10","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","G7","Female","40","40","52010","50920"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","G7","Male","55","55","53070","52240"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","HEO","Female","190","185","32290","32180"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","HEO","Male","415","405","33180","32320"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","SEO","Female","125","120","40980","40590"
"In post","2021","Driver and Vehicle Standards Agency","Outside London","SEO","Male","165","160","41730","41090"
"In post","2021","Education and Skills Funding Agency","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","EO","Female","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","EO","Male","5","5","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","G6","Female","25","20","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","G6","Male","25","25","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","G7","Female","45","40","54630","54400"
"In post","2021","Education and Skills Funding Agency","London","G7","Male","45","45","55190","54400"
"In post","2021","Education and Skills Funding Agency","London","HEO","Female","30","30","34710","34070"
"In post","2021","Education and Skills Funding Agency","London","HEO","Male","25","25","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","SCS level","Female","15","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","London","SEO","Female","40","40","42000","40940"
"In post","2021","Education and Skills Funding Agency","London","SEO","Male","35","35","42150","40940"
"In post","2021","Education and Skills Funding Agency","Outside London","AO","Female","15","15","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Outside London","AO","Male","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Outside London","EO","Female","95","90","25530","26000"
"In post","2021","Education and Skills Funding Agency","Outside London","EO","Male","60","60","25660","25000"
"In post","2021","Education and Skills Funding Agency","Outside London","G6","Female","60","60","63790","61960"
"In post","2021","Education and Skills Funding Agency","Outside London","G6","Male","55","55","63890","61960"
"In post","2021","Education and Skills Funding Agency","Outside London","G7","Female","190","180","50750","50630"
"In post","2021","Education and Skills Funding Agency","Outside London","G7","Male","145","145","51030","50630"
"In post","2021","Education and Skills Funding Agency","Outside London","HEO","Female","240","220","30380","30090"
"In post","2021","Education and Skills Funding Agency","Outside London","HEO","Male","175","175","30580","30090"
"In post","2021","Education and Skills Funding Agency","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Outside London","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Outside London","SEO","Female","235","225","37760","36960"
"In post","2021","Education and Skills Funding Agency","Outside London","SEO","Male","195","195","37800","37020"
"In post","2021","Education and Skills Funding Agency","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education and Skills Funding Agency","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Outside London","AA","Female","30","30","21590","22230"
"In post","2021","Education Scotland","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Outside London","AO","Female","5","5","[c]","[c]"
"In post","2021","Education Scotland","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Outside London","EO","Female","10","10","[c]","[c]"
"In post","2021","Education Scotland","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Outside London","G6","Female","105","100","72560","75730"
"In post","2021","Education Scotland","Outside London","G6","Male","45","40","72480","75940"
"In post","2021","Education Scotland","Outside London","G7","Female","35","30","54720","52480"
"In post","2021","Education Scotland","Outside London","G7","Male","10","10","[c]","[c]"
"In post","2021","Education Scotland","Outside London","HEO","Female","10","10","[c]","[c]"
"In post","2021","Education Scotland","Outside London","HEO","Male","5","5","[c]","[c]"
"In post","2021","Education Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Education Scotland","Outside London","SEO","Female","35","35","43490","42930"
"In post","2021","Education Scotland","Outside London","SEO","Male","15","15","[c]","[c]"
"In post","2021","ESTYN","Outside London","AO","Female","5","5","[c]","[c]"
"In post","2021","ESTYN","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Outside London","EO","Female","15","15","[c]","[c]"
"In post","2021","ESTYN","Outside London","EO","Male","5","5","[c]","[c]"
"In post","2021","ESTYN","Outside London","G6","Female","30","30","74220","74730"
"In post","2021","ESTYN","Outside London","G6","Male","35","35","74730","74730"
"In post","2021","ESTYN","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","London","AO","Female","5","5","[c]","[c]"
"In post","2021","FCDO Services","London","AO","Male","25","25","[c]","[c]"
"In post","2021","FCDO Services","London","EO","Female","10","10","[c]","[c]"
"In post","2021","FCDO Services","London","EO","Male","10","10","[c]","[c]"
"In post","2021","FCDO Services","London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","London","G6","Male","10","10","[c]","[c]"
"In post","2021","FCDO Services","London","G7","Female","10","5","[c]","[c]"
"In post","2021","FCDO Services","London","G7","Male","40","35","62200","61010"
"In post","2021","FCDO Services","London","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","London","HEO","Male","25","25","[c]","[c]"
"In post","2021","FCDO Services","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","London","SEO","Female","10","10","[c]","[c]"
"In post","2021","FCDO Services","London","SEO","Male","15","15","[c]","[c]"
"In post","2021","FCDO Services","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Outside London","AO","Female","40","40","23000","22850"
"In post","2021","FCDO Services","Outside London","AO","Male","60","60","23300","22850"
"In post","2021","FCDO Services","Outside London","EO","Female","65","60","27110","26590"
"In post","2021","FCDO Services","Outside London","EO","Male","100","100","28540","27200"
"In post","2021","FCDO Services","Outside London","G6","Female","10","10","[c]","[c]"
"In post","2021","FCDO Services","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2021","FCDO Services","Outside London","G7","Female","35","30","57890","56620"
"In post","2021","FCDO Services","Outside London","G7","Male","85","70","58310","57760"
"In post","2021","FCDO Services","Outside London","HEO","Female","40","40","33020","32090"
"In post","2021","FCDO Services","Outside London","HEO","Male","95","90","35680","34770"
"In post","2021","FCDO Services","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Outside London","SEO","Female","50","45","42900","42020"
"In post","2021","FCDO Services","Outside London","SEO","Male","125","125","45310","44150"
"In post","2021","FCDO Services","Outside London","Unknown","Female","15","15","[c]","[c]"
"In post","2021","FCDO Services","Outside London","Unknown","Male","30","30","21610","21600"
"In post","2021","FCDO Services","Overseas","EO","Female","5","5","[c]","[c]"
"In post","2021","FCDO Services","Overseas","EO","Male","20","20","[c]","[c]"
"In post","2021","FCDO Services","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Overseas","G7","Male","20","20","[c]","[c]"
"In post","2021","FCDO Services","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Overseas","HEO","Male","45","45","36150","33020"
"In post","2021","FCDO Services","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","FCDO Services","Overseas","SEO","Male","35","35","43270","41360"
"In post","2021","Food Standards Agency","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","London","EO","Female","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","London","EO","Male","25","25","[c]","[c]"
"In post","2021","Food Standards Agency","London","G6","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","London","G6","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","London","G7","Female","50","50","55760","56130"
"In post","2021","Food Standards Agency","London","G7","Male","45","45","55370","56130"
"In post","2021","Food Standards Agency","London","HEO","Female","70","65","33070","32830"
"In post","2021","Food Standards Agency","London","HEO","Male","75","75","32530","32480"
"In post","2021","Food Standards Agency","London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","London","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","London","SEO","Female","70","65","41270","40960"
"In post","2021","Food Standards Agency","London","SEO","Male","75","75","40940","40960"
"In post","2021","Food Standards Agency","Outside London","AO","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Outside London","EO","Female","70","65","26620","26750"
"In post","2021","Food Standards Agency","Outside London","EO","Male","320","305","27210","26750"
"In post","2021","Food Standards Agency","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Outside London","G7","Female","35","35","52340","52070"
"In post","2021","Food Standards Agency","Outside London","G7","Male","40","40","52580","52070"
"In post","2021","Food Standards Agency","Outside London","HEO","Female","80","75","30780","30810"
"In post","2021","Food Standards Agency","Outside London","HEO","Male","75","75","31380","30810"
"In post","2021","Food Standards Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Outside London","SEO","Female","100","100","38520","37910"
"In post","2021","Food Standards Agency","Outside London","SEO","Male","80","80","38770","37910"
"In post","2021","Food Standards Scotland","Outside London","AA","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","AO","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","EO","Female","25","25","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","EO","Male","60","60","28870","29190"
"In post","2021","Food Standards Scotland","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","G7","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","HEO","Female","45","45","32350","32140"
"In post","2021","Food Standards Scotland","Outside London","HEO","Male","35","35","32460","32140"
"In post","2021","Food Standards Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","SEO","Female","20","20","[c]","[c]"
"In post","2021","Food Standards Scotland","Outside London","SEO","Male","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","Female","135","130","27590","28000"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","Male","105","100","27640","28000"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","Female","295","285","31670","30650"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","Male","190","185","31360","30630"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","Female","270","255","67900","68200"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","Male","285","280","69210","69000"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","Female","580","555","56190","55970"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","Male","490","490","56740","56250"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","Female","610","595","37190","37660"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","Male","465","465","37000","37560"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","Female","120","115","85040","78010"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","Male","165","165","88860","78660"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","Female","195","185","43590","44110"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","Male","185","185","45030","44880"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","Female","115","110","23900","24750"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","Male","65","65","23580","24750"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","Female","135","125","26510","26120"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","Male","70","70","26560","26120"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6","Female","45","45","62420","63900"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6","Male","55","55","64710","64560"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","Female","135","130","50680","51420"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","Male","100","100","51450","51960"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","Female","175","170","33620","33930"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","Male","120","120","33540","33930"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","Female","105","100","40430","39630"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","Male","105","100","40960","39630"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AO","Female","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AO","Male","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","Female","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","Male","20","20","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","Female","170","170","65900","65210"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","Male","220","220","66160","65400"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","Female","310","310","55020","55060"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","Male","380","380","55120","55020"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","Female","245","245","34360","34220"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","Male","360","360","34150","34220"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","Female","100","100","84440","75920"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","Male","145","145","85780","77070"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO","Female","70","70","40740","40580"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO","Male","80","80","40910","40270"
"In post","2021","Forestry and Land Scotland","Outside London","AA","Female","10","10","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","AA","Male","25","25","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","AO","Female","125","115","24030","22920"
"In post","2021","Forestry and Land Scotland","Outside London","AO","Male","315","305","25920","26530"
"In post","2021","Forestry and Land Scotland","Outside London","EO","Female","100","95","30470","30160"
"In post","2021","Forestry and Land Scotland","Outside London","EO","Male","160","155","32040","30160"
"In post","2021","Forestry and Land Scotland","Outside London","G6","Female","5","5","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","G6","Male","5","5","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","G7","Female","10","10","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","G7","Male","15","15","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","HEO","Female","60","55","36890","37070"
"In post","2021","Forestry and Land Scotland","Outside London","HEO","Male","80","80","37340","37530"
"In post","2021","Forestry and Land Scotland","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","SEO","Female","25","25","[c]","[c]"
"In post","2021","Forestry and Land Scotland","Outside London","SEO","Male","55","55","45090","45210"
"In post","2021","Government Actuary's Department","London","AO","Female","5","5","[c]","[c]"
"In post","2021","Government Actuary's Department","London","AO","Male","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","London","EO","Female","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","London","EO","Male","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","London","G6","Female","35","30","84230","80750"
"In post","2021","Government Actuary's Department","London","G6","Male","55","50","97940","89740"
"In post","2021","Government Actuary's Department","London","G7","Female","5","5","[c]","[c]"
"In post","2021","Government Actuary's Department","London","G7","Male","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","London","HEO","Female","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","London","HEO","Male","25","20","[c]","[c]"
"In post","2021","Government Actuary's Department","London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","London","SEO","Female","10","10","[c]","[c]"
"In post","2021","Government Actuary's Department","London","SEO","Male","20","20","[c]","[c]"
"In post","2021","Government Actuary's Department","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Actuary's Department","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","EO","Female","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","G6","Female","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","G6","Male","15","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","G7","Female","20","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","G7","Male","25","25","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","HEO","Female","20","20","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","HEO","Male","15","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","SEO","Female","20","20","[c]","[c]"
"In post","2021","Government Internal Audit Agency","London","SEO","Male","30","25","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","EO","Female","5","5","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","G6","Female","20","20","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","G6","Male","15","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","G7","Female","25","25","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","G7","Male","40","35","51690","49750"
"In post","2021","Government Internal Audit Agency","Outside London","HEO","Female","35","35","32430","30830"
"In post","2021","Government Internal Audit Agency","Outside London","HEO","Male","15","15","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Government Internal Audit Agency","Outside London","SEO","Female","65","60","41670","40650"
"In post","2021","Government Internal Audit Agency","Outside London","SEO","Male","50","50","42990","43190"
"In post","2021","Government Legal Department","London","AO","Female","35","35","23810","23800"
"In post","2021","Government Legal Department","London","AO","Male","25","25","[c]","[c]"
"In post","2021","Government Legal Department","London","EO","Female","210","200","28500","27580"
"In post","2021","Government Legal Department","London","EO","Male","120","115","28750","27580"
"In post","2021","Government Legal Department","London","G6","Female","495","435","67530","66150"
"In post","2021","Government Legal Department","London","G6","Male","285","275","68110","66290"
"In post","2021","Government Legal Department","London","G7","Female","585","525","52450","51250"
"In post","2021","Government Legal Department","London","G7","Male","250","245","52410","51250"
"In post","2021","Government Legal Department","London","HEO","Female","120","120","37950","38770"
