"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department of Health and Social Care","Operational Delivery","London","HEO","315","295","32990","32330"
"In post","2021","Department of Health and Social Care","Operational Delivery","London","SCS level","70","70","93670","92860"
"In post","2021","Department of Health and Social Care","Operational Delivery","London","SEO","330","305","40800","40280"
"In post","2021","Department of Health and Social Care","Operational Delivery","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","North East (England)","AO","15","15","19950","19630"
"In post","2021","Department of Health and Social Care","Operational Delivery","North East (England)","EO","10","10","24530","23140"
"In post","2021","Department of Health and Social Care","Operational Delivery","North East (England)","G6","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","North East (England)","G7","20","15","52100","50990"
"In post","2021","Department of Health and Social Care","Operational Delivery","North East (England)","HEO","10","10","29820","28870"
"In post","2021","Department of Health and Social Care","Operational Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","North East (England)","SEO","15","15","38510","38890"
"In post","2021","Department of Health and Social Care","Operational Delivery","North West (England)","AA","20","20","18940","18850"
"In post","2021","Department of Health and Social Care","Operational Delivery","North West (England)","AO","75","70","19850","19630"
"In post","2021","Department of Health and Social Care","Operational Delivery","North West (England)","EO","40","35","23840","23290"
"In post","2021","Department of Health and Social Care","Operational Delivery","North West (England)","G6","10","10","67590","64070"
"In post","2021","Department of Health and Social Care","Operational Delivery","North West (England)","G7","45","40","50610","50020"
"In post","2021","Department of Health and Social Care","Operational Delivery","North West (England)","HEO","25","25","30340","29360"
"In post","2021","Department of Health and Social Care","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","North West (England)","SEO","35","30","39840","38570"
"In post","2021","Department of Health and Social Care","Operational Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","South East (England)","AO","50","40","21440","21570"
"In post","2021","Department of Health and Social Care","Operational Delivery","South East (England)","EO","30","30","26620","25800"
"In post","2021","Department of Health and Social Care","Operational Delivery","South East (England)","G6","10","10","68940","66480"
"In post","2021","Department of Health and Social Care","Operational Delivery","South East (England)","G7","50","45","53610","52330"
"In post","2021","Department of Health and Social Care","Operational Delivery","South East (England)","HEO","35","25","32250","31190"
"In post","2021","Department of Health and Social Care","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","South East (England)","SEO","30","25","39730","39200"
"In post","2021","Department of Health and Social Care","Operational Delivery","South West (England)","AA","15","15","18880","18850"
"In post","2021","Department of Health and Social Care","Operational Delivery","South West (England)","AO","75","60","20050","19630"
"In post","2021","Department of Health and Social Care","Operational Delivery","South West (England)","EO","70","65","24010","23370"
"In post","2021","Department of Health and Social Care","Operational Delivery","South West (England)","G6","35","30","69160","66290"
"In post","2021","Department of Health and Social Care","Operational Delivery","South West (England)","G7","65","65","52440","51060"
"In post","2021","Department of Health and Social Care","Operational Delivery","South West (England)","HEO","105","90","30200","29270"
"In post","2021","Department of Health and Social Care","Operational Delivery","South West (England)","SCS level","10","10","113650","115950"
"In post","2021","Department of Health and Social Care","Operational Delivery","South West (England)","SEO","80","75","38380","37450"
"In post","2021","Department of Health and Social Care","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","West Midlands (England)","AO","45","40","20180","19630"
"In post","2021","Department of Health and Social Care","Operational Delivery","West Midlands (England)","EO","35","35","24100","23370"
"In post","2021","Department of Health and Social Care","Operational Delivery","West Midlands (England)","G6","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","West Midlands (England)","G7","35","30","51360","50410"
"In post","2021","Department of Health and Social Care","Operational Delivery","West Midlands (England)","HEO","40","35","29920","28590"
"In post","2021","Department of Health and Social Care","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","West Midlands (England)","SEO","25","20","38890","37990"
"In post","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","AO","40","30","20070","19630"
"In post","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","EO","30","25","25230","24310"
"In post","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","G6","10","10","63750","61570"
"In post","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","G7","40","40","51380","50420"
"In post","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","HEO","35","30","30300","29270"
"In post","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Delivery","Yorkshire and The Humber","SEO","35","30","38930","38030"
"In post","2021","Department of Health and Social Care","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","London","EO","45","45","27800","27400"
"In post","2021","Department of Health and Social Care","Other","London","G6","40","40","66520","66580"
"In post","2021","Department of Health and Social Care","Other","London","G7","70","65","53250","53620"
"In post","2021","Department of Health and Social Care","Other","London","HEO","40","35","32870","32960"
"In post","2021","Department of Health and Social Care","Other","London","SCS level","35","30","90040","87490"
"In post","2021","Department of Health and Social Care","Other","London","SEO","70","65","41230","40940"
"In post","2021","Department of Health and Social Care","Policy","London","AO","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","London","EO","150","145","27630","27270"
"In post","2021","Department of Health and Social Care","Policy","London","G6","200","195","67120","66230"
"In post","2021","Department of Health and Social Care","Policy","London","G7","345","335","54120","53360"
"In post","2021","Department of Health and Social Care","Policy","London","HEO","330","325","33070","32790"
"In post","2021","Department of Health and Social Care","Policy","London","SCS level","110","110","89800","78400"
"In post","2021","Department of Health and Social Care","Policy","London","SEO","175","175","41170","40650"
"In post","2021","Department of Health and Social Care","Policy","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","Yorkshire and The Humber","EO","45","40","24390","23440"
"In post","2021","Department of Health and Social Care","Policy","Yorkshire and The Humber","G6","65","60","63880","62400"
"In post","2021","Department of Health and Social Care","Policy","Yorkshire and The Humber","G7","140","135","50730","49530"
"In post","2021","Department of Health and Social Care","Policy","Yorkshire and The Humber","HEO","130","125","29740","28970"
"In post","2021","Department of Health and Social Care","Policy","Yorkshire and The Humber","SCS level","20","20","82250","79720"
"In post","2021","Department of Health and Social Care","Policy","Yorkshire and The Humber","SEO","115","110","37950","36820"
"In post","2021","Department of Health and Social Care","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","London","G7","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","AO","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","HEO","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","East Midlands (England)","G7","15","15","50840","51200"
"In post","2021","Department of Health and Social Care","Science and Engineering","East Midlands (England)","HEO","25","20","32160","31370"
"In post","2021","Department of Health and Social Care","Science and Engineering","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","East Midlands (England)","SEO","20","20","40310","38890"
"In post","2021","Department of Health and Social Care","Science and Engineering","East of England","AO","30","30","21670","21570"
"In post","2021","Department of Health and Social Care","Science and Engineering","East of England","EO","20","20","26970","26600"
"In post","2021","Department of Health and Social Care","Science and Engineering","East of England","G6","35","35","72770","73530"
"In post","2021","Department of Health and Social Care","Science and Engineering","East of England","G7","55","55","53790","53830"
"In post","2021","Department of Health and Social Care","Science and Engineering","East of England","HEO","60","55","32640","32960"
"In post","2021","Department of Health and Social Care","Science and Engineering","East of England","SCS level","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","East of England","SEO","80","70","41850","41040"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","AA","15","10","21700","22090"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","AO","75","65","24690","23810"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","EO","90","90","27710","27400"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","G6","85","80","72600","69010"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","G7","190","180","55160","53860"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","HEO","175","165","33820","33090"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","SCS level","35","30","101320","93640"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","SEO","240","225","42140","41040"
"In post","2021","Department of Health and Social Care","Science and Engineering","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","North East (England)","HEO","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","North East (England)","SEO","15","10","39220","38890"
"In post","2021","Department of Health and Social Care","Science and Engineering","North West (England)","AA","15","15","19150","19270"
"In post","2021","Department of Health and Social Care","Science and Engineering","North West (England)","AO","40","35","20640","20150"
"In post","2021","Department of Health and Social Care","Science and Engineering","North West (England)","EO","35","35","24680","23870"
"In post","2021","Department of Health and Social Care","Science and Engineering","North West (England)","G6","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","North West (England)","G7","20","20","50940","50370"
"In post","2021","Department of Health and Social Care","Science and Engineering","North West (England)","HEO","50","45","32100","31370"
"In post","2021","Department of Health and Social Care","Science and Engineering","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","North West (England)","SEO","45","35","39300","38360"
"In post","2021","Department of Health and Social Care","Science and Engineering","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","South East (England)","AO","10","10","21490","21570"
"In post","2021","Department of Health and Social Care","Science and Engineering","South East (England)","EO","10","10","26000","25700"
"In post","2021","Department of Health and Social Care","Science and Engineering","South East (England)","G6","25","25","75950","74600"
"In post","2021","Department of Health and Social Care","Science and Engineering","South East (England)","G7","80","75","53350","52310"
"In post","2021","Department of Health and Social Care","Science and Engineering","South East (England)","HEO","30","30","32790","31920"
"In post","2021","Department of Health and Social Care","Science and Engineering","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","South East (England)","SEO","70","65","40180","40030"
"In post","2021","Department of Health and Social Care","Science and Engineering","South West (England)","AA","25","20","18890","18850"
"In post","2021","Department of Health and Social Care","Science and Engineering","South West (England)","AO","65","65","21060","20230"
"In post","2021","Department of Health and Social Care","Science and Engineering","South West (England)","EO","65","65","24450","23850"
"In post","2021","Department of Health and Social Care","Science and Engineering","South West (England)","G6","30","25","72720","71890"
"In post","2021","Department of Health and Social Care","Science and Engineering","South West (England)","G7","105","100","51660","50410"
"In post","2021","Department of Health and Social Care","Science and Engineering","South West (England)","HEO","150","135","31300","30170"
"In post","2021","Department of Health and Social Care","Science and Engineering","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","South West (England)","SEO","135","125","39210","38890"
"In post","2021","Department of Health and Social Care","Science and Engineering","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","AA","10","10","19130","19270"
"In post","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","AO","25","25","21040","20160"
"In post","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","EO","25","20","24280","23850"
"In post","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","G6","10","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","G7","25","25","50580","49610"
"In post","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","HEO","25","25","32460","32900"
"In post","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","West Midlands (England)","SEO","45","40","39400","38890"
"In post","2021","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","AO","15","10","20860","19770"
"In post","2021","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","EO","10","10","26030","24060"
"In post","2021","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","G6","10","10","75800","75790"
"In post","2021","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","G7","15","15","49970","50020"
"In post","2021","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","HEO","20","20","31120","31370"
"In post","2021","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","Yorkshire and The Humber","SEO","25","25","40120","40560"
"In post","2021","Department of Health and Social Care","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Social Research","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","G7","20","20","55230","53860"
"In post","2021","Department of Health and Social Care","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","SEO","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Yorkshire and The Humber","G7","15","15","51410","51020"
"In post","2021","Department of Health and Social Care","Statistics","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","East of England","HEO","15","15","33320","32960"
"In post","2021","Department of Health and Social Care","Unknown","East of England","SEO","10","10","40570","40450"
"In post","2021","Department of Health and Social Care","Unknown","London","AO","10","10","23500","23550"
"In post","2021","Department of Health and Social Care","Unknown","London","EO","50","50","27180","27140"
"In post","2021","Department of Health and Social Care","Unknown","London","G6","20","20","67760","66230"
"In post","2021","Department of Health and Social Care","Unknown","London","G7","45","45","53050","53360"
"In post","2021","Department of Health and Social Care","Unknown","London","HEO","20","20","32770","32640"
"In post","2021","Department of Health and Social Care","Unknown","London","SCS level","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","London","SEO","30","30","39580","40450"
"In post","2021","Department of Health and Social Care","Unknown","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Digital, Data and Technology","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Digital, Data and Technology","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Finance","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Finance","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Human Resources","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Human Resources","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Human Resources","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Inspector of Education and Training","Wales","G6","65","60","74480","74730"
"In post","2021","ESTYN","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Knowledge and Information Management","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Operational Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Operational Delivery","Wales","EO","10","10","27900","28850"
"In post","2021","ESTYN","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Operational Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Other","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Project Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Project Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Property","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Social Research","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Statistics","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Statistics","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","SEO","10","10","41740","40960"
"In post","2021","Food Standards Agency","Communications","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","London","HEO","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","London","SEO","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Yorkshire and The Humber","HEO","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","G7","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","HEO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","SEO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
