"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","EO","765","665","27490","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","G6","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","G7","60","55","51590","49170"
"In post","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","HEO","185","165","33010","32270"
"In post","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","SEO","80","75","38490","37060"
"In post","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","East of England","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","London","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","London","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","London","EO","35","35","27640","27390"
"In post","2021","Declared disabled","Department of Health and Social Care","London","G6","30","30","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","London","G7","40","35","55540","53860"
"In post","2021","Declared disabled","Department of Health and Social Care","London","HEO","55","55","33370","32790"
"In post","2021","Declared disabled","Department of Health and Social Care","London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","London","SEO","40","40","41800","40650"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South East (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","South West (England)","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","G7","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","SEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Wales","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","London","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","London","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","North West (England)","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","AO","45","40","27660","28000"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","EO","65","65","32290","31120"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","G6","45","40","70720","70030"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","G7","95","90","56510","57400"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","HEO","115","115","37020","37780"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","SCS level","20","20","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","SEO","40","40","44210","44490"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","G6","30","30","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","G7","50","50","55270","54470"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","HEO","55","55","34240","34260"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","EO","30","25","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","G7","25","20","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","HEO","35","35","33930","33930"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","Scotland","SEO","20","15","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","AO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","EO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","AO","15","10","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","EO","30","30","27130","27130"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East of England","EO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East of England","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North East (England)","AO","20","20","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North East (England)","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North East (England)","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North East (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North West (England)","AO","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North West (England)","EO","40","30","27130","27130"
"In post","2021","Declared disabled","HM Land Registry","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North West (England)","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","North West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","EO","45","40","28070","27130"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","HEO","35","30","35730","33840"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","South West (England)","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Wales","AO","20","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Wales","EO","20","15","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Wales","HEO","10","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","West Midlands (England)","AO","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","West Midlands (England)","EO","25","20","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","West Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Yorkshire and The Humber","EO","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Land Registry","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","AO","75","65","20650","20140"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","EO","70","65","25990","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","G7","30","30","51950","52580"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","HEO","100","95","32250","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East Midlands (England)","SEO","45","45","39030","38630"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","AO","45","40","21040","21440"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","EO","50","40","26970","27370"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","G6","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","HEO","45","40","32710","32100"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","East of England","SEO","30","30","38960","38630"
"In post","2021","Declared disabled","HM Revenue and Customs","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","London","AO","110","95","25040","25630"
"In post","2021","Declared disabled","HM Revenue and Customs","London","EO","145","135","30970","30600"
"In post","2021","Declared disabled","HM Revenue and Customs","London","G6","60","55","69920","71290"
"In post","2021","Declared disabled","HM Revenue and Customs","London","G7","130","120","59740","59160"
"In post","2021","Declared disabled","HM Revenue and Customs","London","HEO","180","170","37420","36220"
"In post","2021","Declared disabled","HM Revenue and Customs","London","SCS level","15","15","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","London","SEO","110","105","43000","41850"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","AA","50","40","20060","20070"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","AO","420","345","20890","21400"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","EO","170","150","26150","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","G6","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","G7","35","30","51490","52580"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","HEO","150","140","31560","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","North East (England)","SEO","60","55","39010","38630"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","AA","30","25","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","AO","385","330","20730","20140"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","EO","285","255","25970","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","G6","25","25","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","G7","100","95","51700","52580"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","HEO","250","235","32060","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","North West (England)","SEO","125","115","38530","38630"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","AO","60","50","20670","20140"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","EO","50","45","26120","25560"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","HEO","40","35","31580","31810"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","HM Revenue and Customs","Northern Ireland","SEO","15","15","[c]","[c]"
