"Status","Year","Ethnicity","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","United Kingdom Statistics Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Wales Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Water Services Regulation Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Welsh Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Attorney General's Departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","London","Heterosexual / straight","50","[c]","28570","25110"
"Leaver CS","2021","Black","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","Outside London","Heterosexual / straight","50","[c]","25090","24180"
"Leaver CS","2021","Black","Department for Work and Pensions","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","ESTYN","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","London","Heterosexual / straight","40","[c]","29940","27760"
"Leaver CS","2021","Black","Home Office","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Housing, Communities and Local Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","London","Heterosexual / straight","90","[c]","28770","23940"
"Leaver CS","2021","Black","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Outside London","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Black","National Crime Agency","Overseas","Undeclared","[c]","[c]","[c]","[c]"
