"Status","Year","Disability","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - West","Heterosexual / straight","265","250","49970","51250"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - West","LGBO","40","40","51820","51940"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - West","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Inner London - West","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Kent","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Kent","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lancashire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Merseyside","Heterosexual / straight","35","30","40060","34480"
"In post","2021","Declared disabled","Attorney General's Departments","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Merseyside","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Yorkshire","Heterosexual / straight","30","30","45950","51160"
"In post","2021","Declared disabled","Attorney General's Departments","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","Heterosexual / straight","30","30","35220","28430"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","Heterosexual / straight","35","35","40190","38760"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","Heterosexual / straight","55","55","52100","54700"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","LGBO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","Undeclared","20","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","Heterosexual / straight","285","275","47940","43470"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","LGBO","55","55","45000","41180"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","Undeclared","50","45","46480","39590"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","Heterosexual / straight","55","50","27680","23850"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
