"Status","Year","Disability","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","30","30","34820","28430"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - South","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","South Yorkshire","15","10","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Midlands","45","40","40120","38760"
"In post","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2021","Declared disabled","Attorney General's Departments","West Yorkshire","40","35","40450","34480"
"In post","2021","Declared disabled","Cabinet Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Anglia","15","15","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Greater Manchester","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Inner London - East","95","90","50900","54700"
"In post","2021","Declared disabled","Cabinet Office","Inner London - West","400","385","47370","42010"
"In post","2021","Declared disabled","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Merseyside","10","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","North Yorkshire","35","30","28790","26930"
"In post","2021","Declared disabled","Cabinet Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","60","55","28220","23850"
"In post","2021","Declared disabled","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","South Yorkshire","15","10","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Cabinet Office","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Inner London - West","25","25","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Chancellor's other departments","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Charity Commission","Merseyside","20","20","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Competition and Markets Authority","Inner London - East","35","35","55940","54320"
"In post","2021","Declared disabled","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","95","90","35200","32730"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","165","155","34650","30170"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Essex","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","35","35","32890","33670"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","460","450","47280","41220"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Kent","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Lancashire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Merseyside","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","10","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - South","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands","75","65","31470","30360"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Inner London - West","110","110","47390","40690"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Digital, Culture, Media and Sport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Derbyshire and Nottinghamshire","30","30","38920","37030"
"In post","2021","Declared disabled","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Greater Manchester","110","110","37750","35000"
"In post","2021","Declared disabled","Department for Education","Inner London - West","210","200","49710","45850"
"In post","2021","Declared disabled","Department for Education","Northumberland and Tyne and Wear","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","Outer London - South","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","South Yorkshire","150","140","37520","36500"
"In post","2021","Declared disabled","Department for Education","Tees Valley and Durham","70","65","37020","36500"
"In post","2021","Declared disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Education","West Midlands","100","95","38920","36680"
"In post","2021","Declared disabled","Department for Education","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","40","35","34970","31270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cheshire","30","30","40640","38300"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","10","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Cumbria","105","95","26100","21050"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Devon","70","65","28870","25190"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Dorset and Somerset","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Anglia","65","65","32190","29270"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Wales","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","105","95","37970","35900"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","50","45","33450","29910"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Highlands and Islands","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Inner London - West","255","245","42000","38750"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Lancashire","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","North Yorkshire","90","85","33240","30580"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","40","40","31210","29180"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Outer London - West and North West","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Southern Scotland","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","110","100","33020","28930"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Environment, Food and Rural Affairs","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Inner London - West","170","170","44700","38540"
"In post","2021","Declared disabled","Department for International Trade","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Overseas","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Derbyshire and Nottinghamshire","80","75","31790","29730"
"In post","2021","Declared disabled","Department for Transport","Devon","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","East Anglia","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","East Wales","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Essex","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","31840","27010"
"In post","2021","Declared disabled","Department for Transport","Greater Manchester","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Hampshire and Isle of Wight","60","60","34290","29730"
"In post","2021","Declared disabled","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Inner London - West","170","170","47100","44250"
"In post","2021","Declared disabled","Department for Transport","Kent","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Lancashire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Leicestershire, Rutland and Northamptonshire","15","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Lincolnshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Merseyside","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Northumberland and Tyne and Wear","25","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Outer London - East and North East","25","25","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Outer London - South","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Outer London - West and North West","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Surrey, East and West Sussex","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","West Midlands","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport","West Wales and The Valleys","685","565","24200","21590"
"In post","2021","Declared disabled","Department for Transport","West Yorkshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions","Bedfordshire and Hertfordshire","205","185","29370","29290"
"In post","2021","Declared disabled","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","195","170","28460","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Cheshire","175","155","26070","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Cornwall and Isles of Scilly","150","130","25690","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Cumbria","45","35","27390","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Derbyshire and Nottinghamshire","495","435","27040","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Devon","350","295","25170","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Dorset and Somerset","160","140","26340","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","East Anglia","360","310","26680","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","East Wales","355","315","26770","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","200","165","25560","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Eastern Scotland","525","465","25380","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Essex","305","275","29070","29290"
"In post","2021","Declared disabled","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","380","330","26560","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Greater Manchester","805","725","26200","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Hampshire and Isle of Wight","275","235","26410","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","155","130","25040","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Highlands and Islands","85","80","26500","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Inner London - East","490","455","30320","31060"
"In post","2021","Declared disabled","Department for Work and Pensions","Inner London - West","400","375","41720","36650"
"In post","2021","Declared disabled","Department for Work and Pensions","Kent","325","295","29260","29290"
"In post","2021","Declared disabled","Department for Work and Pensions","Lancashire","1215","1080","26320","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","290","250","25260","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Lincolnshire","120","105","26320","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Merseyside","825","705","26980","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","North Eastern Scotland","55","50","30950","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","North Yorkshire","90","80","28830","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions","Northumberland and Tyne and Wear","1065","920","26170","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Outer London - East and North East","295","265","30220","31060"
"In post","2021","Declared disabled","Department for Work and Pensions","Outer London - South","120","110","31400","31060"
"In post","2021","Declared disabled","Department for Work and Pensions","Outer London - West and North West","255","235","30890","31060"
"In post","2021","Declared disabled","Department for Work and Pensions","Shropshire and Staffordshire","310","275","26420","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","South Yorkshire","580","505","28280","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Southern Scotland","120","105","25930","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Surrey, East and West Sussex","395","345","26260","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Tees Valley and Durham","475","410","25330","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","Unknown","140","130","30200","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","West Central Scotland","615","525","24890","26120"
"In post","2021","Declared disabled","Department for Work and Pensions","West Midlands","870","755","26320","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","West Wales and The Valleys","610","535","25520","27570"
"In post","2021","Declared disabled","Department for Work and Pensions","West Yorkshire","660","575","28830","27570"
"In post","2021","Declared disabled","Department of Health and Social Care","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","20","20","[c]","[c]"
