"Status","Year","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Internal Audit","HM Revenue and Customs","East Midlands (England)","15","15","40040","38630"
"In post","2021","Internal Audit","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","London","15","15","49650","44600"
"In post","2021","Internal Audit","HM Revenue and Customs","North East (England)","20","15","42750","40750"
"In post","2021","Internal Audit","HM Revenue and Customs","North West (England)","10","10","45900","40940"
"In post","2021","Internal Audit","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Revenue and Customs","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","East Midlands (England)","5","5","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","London","130","125","56190","54010"
"In post","2021","Internal Audit","HM Treasury","North East (England)","25","25","43420","43250"
"In post","2021","Internal Audit","HM Treasury","North West (England)","35","35","46570","43020"
"In post","2021","Internal Audit","HM Treasury","Scotland","10","10","[c]","[c]"
"In post","2021","Internal Audit","HM Treasury","South East (England)","15","15","42140","44980"
"In post","2021","Internal Audit","HM Treasury","South West (England)","30","30","47650","43800"
"In post","2021","Internal Audit","HM Treasury","Wales","20","20","49160","48780"
"In post","2021","Internal Audit","HM Treasury","West Midlands (England)","30","25","53560","45390"
"In post","2021","Internal Audit","HM Treasury","Yorkshire and The Humber","50","45","47350","45660"
"In post","2021","Internal Audit","Ministry of Defence","East of England","15","15","34130","33370"
"In post","2021","Internal Audit","Ministry of Defence","London","20","20","50160","49370"
"In post","2021","Internal Audit","Ministry of Defence","North West (England)","15","15","31760","29200"
"In post","2021","Internal Audit","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","Scotland","10","10","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","South East (England)","25","25","33250","33300"
"In post","2021","Internal Audit","Ministry of Defence","South West (England)","45","45","40760","40760"
"In post","2021","Internal Audit","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Defence","West Midlands (England)","10","10","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Justice","East Midlands (England)","10","10","37120","31180"
"In post","2021","Internal Audit","Ministry of Justice","East of England","5","5","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Justice","London","20","20","50600","39260"
"In post","2021","Internal Audit","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Justice","North West (England)","5","5","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Justice","South West (England)","5","5","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Justice","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Internal Audit","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","Scottish Government","Scotland","10","5","[c]","[c]"
"In post","2021","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Internal Audit","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Attorney General's Departments","East Midlands (England)","405","370","39120","34480"
"In post","2021","Legal","Attorney General's Departments","East of England","470","420","40520","34480"
"In post","2021","Legal","Attorney General's Departments","London","3900","3650","51150","51730"
"In post","2021","Legal","Attorney General's Departments","North East (England)","325","295","38090","32210"
"In post","2021","Legal","Attorney General's Departments","North West (England)","915","850","39630","34480"
"In post","2021","Legal","Attorney General's Departments","Overseas","5","5","[c]","[c]"
"In post","2021","Legal","Attorney General's Departments","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Attorney General's Departments","South East (England)","675","630","42270","39540"
"In post","2021","Legal","Attorney General's Departments","South West (England)","320","295","42050","48080"
"In post","2021","Legal","Attorney General's Departments","Wales","340","315","41440","38760"
"In post","2021","Legal","Attorney General's Departments","West Midlands (England)","535","500","40030","38000"
"In post","2021","Legal","Attorney General's Departments","Yorkshire and The Humber","835","755","42770","48080"
"In post","2021","Legal","Cabinet Office","London","55","55","79760","79760"
"In post","2021","Legal","Charity Commission","London","15","15","50090","51070"
"In post","2021","Legal","Charity Commission","North West (England)","10","10","51150","51830"
"In post","2021","Legal","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Competition and Markets Authority","London","150","145","69090","72430"
"In post","2021","Legal","Competition and Markets Authority","Scotland","10","10","68960","72430"
"In post","2021","Legal","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Business, Energy and Industrial Strategy","London","25","25","58810","55260"
"In post","2021","Legal","Department for Business, Energy and Industrial Strategy","North West (England)","10","10","[c]","[c]"
"In post","2021","Legal","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Business, Energy and Industrial Strategy","South West (England)","10","10","44690","45150"
"In post","2021","Legal","Department for Business, Energy and Industrial Strategy","Wales","40","35","49340","56100"
"In post","2021","Legal","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Education","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Education","London","20","20","56860","61750"
"In post","2021","Legal","Department for Education","North East (England)","15","15","47520","49860"
"In post","2021","Legal","Department for Education","North West (England)","5","5","[c]","[c]"
"In post","2021","Legal","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Education","West Midlands (England)","10","10","56450","57570"
"In post","2021","Legal","Department for Education","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","Legal","Department for International Trade","South East (England)","10","10","60350","53920"
"In post","2021","Legal","Department for Transport","South East (England)","5","5","[c]","[c]"
"In post","2021","Legal","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department for Work and Pensions","North West (England)","20","20","47570","55700"
"In post","2021","Legal","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Food Standards Agency","London","15","15","50370","56130"
"In post","2021","Legal","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Foreign, Commonwealth and Development Office","London","80","75","62980","65370"
"In post","2021","Legal","Foreign, Commonwealth and Development Office","South East (England)","45","30","49790","53630"
"In post","2021","Legal","HM Land Registry","East Midlands (England)","35","30","51570","60520"
"In post","2021","Legal","HM Land Registry","East of England","20","15","48080","52970"
"In post","2021","Legal","HM Land Registry","London","35","35","58070","64940"
"In post","2021","Legal","HM Land Registry","North East (England)","20","15","50290","57000"
"In post","2021","Legal","HM Land Registry","North West (England)","40","35","48760","46590"
"In post","2021","Legal","HM Land Registry","South West (England)","65","55","45210","38450"
"In post","2021","Legal","HM Land Registry","Wales","20","20","51990","58760"
"In post","2021","Legal","HM Land Registry","West Midlands (England)","20","20","52500","60520"
"In post","2021","Legal","HM Land Registry","Yorkshire and The Humber","10","10","58140","60520"
"In post","2021","Legal","HM Revenue and Customs","East Midlands (England)","90","80","27100","25560"
"In post","2021","Legal","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
