"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Communications","AA/AO","85","80","22740","22680"
"In post","2021","20-29","Communications","EO","215","215","27200","27270"
"In post","2021","20-29","Communications","G6/G7","60","60","55130","54110"
"In post","2021","20-29","Communications","SEO/HEO","475","475","36810","36660"
"In post","2021","20-29","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Corporate Finance","SEO/HEO","10","10","[c]","[c]"
"In post","2021","20-29","Counter Fraud","AA/AO","5","5","[c]","[c]"
"In post","2021","20-29","Counter Fraud","EO","25","25","26610","26110"
"In post","2021","20-29","Counter Fraud","SEO/HEO","50","50","34590","33100"
"In post","2021","20-29","Digital, Data and Technology","AA/AO","120","120","21620","21540"
"In post","2021","20-29","Digital, Data and Technology","EO","615","610","26620","26130"
"In post","2021","20-29","Digital, Data and Technology","G6/G7","145","145","54200","52910"
"In post","2021","20-29","Digital, Data and Technology","SEO/HEO","1050","1045","35630","35050"
"In post","2021","20-29","Digital, Data and Technology","Unknown","10","5","[c]","[c]"
"In post","2021","20-29","Economics","AA/AO","85","85","22510","22500"
"In post","2021","20-29","Economics","EO","75","75","27150","27120"
"In post","2021","20-29","Economics","G6/G7","255","255","54550","54740"
"In post","2021","20-29","Economics","SEO/HEO","770","770","34260","33880"
"In post","2021","20-29","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","AA/AO","165","150","21190","20810"
"In post","2021","20-29","Finance","EO","355","355","25310","25560"
"In post","2021","20-29","Finance","G6/G7","125","125","55360","54240"
"In post","2021","20-29","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Finance","SEO/HEO","535","535","35550","33930"
"In post","2021","20-29","Finance","Unknown","30","30","30890","30210"
"In post","2021","20-29","Human Resources","AA/AO","215","210","21660","20920"
"In post","2021","20-29","Human Resources","EO","295","290","26100","26530"
"In post","2021","20-29","Human Resources","G6/G7","105","105","55220","54090"
"In post","2021","20-29","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Human Resources","SEO/HEO","455","455","33370","32120"
"In post","2021","20-29","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Intelligence Analysis","AA/AO","10","10","22190","21430"
"In post","2021","20-29","Intelligence Analysis","EO","260","255","27270","26670"
"In post","2021","20-29","Intelligence Analysis","G6/G7","55","55","55680","53360"
"In post","2021","20-29","Intelligence Analysis","SEO/HEO","215","215","36270","36140"
"In post","2021","20-29","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","EO","5","5","[c]","[c]"
"In post","2021","20-29","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Internal Audit","SEO/HEO","40","40","35280","33930"
"In post","2021","20-29","International Trade","EO","50","45","25920","26250"
"In post","2021","20-29","International Trade","G6/G7","110","110","51610","51970"
"In post","2021","20-29","International Trade","SEO/HEO","300","300","34510","32410"
"In post","2021","20-29","Knowledge and Information Management","AA/AO","70","70","21880","20920"
"In post","2021","20-29","Knowledge and Information Management","EO","90","90","25700","26410"
"In post","2021","20-29","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Knowledge and Information Management","SEO/HEO","110","110","33640","33000"
"In post","2021","20-29","Knowledge and Information Management","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Legal","AA/AO","45","45","21310","20140"
"In post","2021","20-29","Legal","EO","565","565","27370","25560"
"In post","2021","20-29","Legal","G6/G7","180","180","51550","50870"
"In post","2021","20-29","Legal","SEO/HEO","440","440","35360","36160"
"In post","2021","20-29","Medicine","AA/AO","40","40","22250","22640"
"In post","2021","20-29","Medicine","EO","50","50","27820","27400"
"In post","2021","20-29","Medicine","G6/G7","5","5","[c]","[c]"
"In post","2021","20-29","Medicine","SEO/HEO","50","50","34270","33180"
"In post","2021","20-29","Operational Delivery","AA/AO","16425","15970","23040","21590"
"In post","2021","20-29","Operational Delivery","EO","6295","6220","26760","25560"
"In post","2021","20-29","Operational Delivery","G6/G7","195","195","53470","53380"
"In post","2021","20-29","Operational Delivery","SEO/HEO","2545","2520","33560","31930"
"In post","2021","20-29","Operational Delivery","Unknown","2150","2105","25280","22920"
"In post","2021","20-29","Operational Research","AA/AO","20","20","22020","20920"
"In post","2021","20-29","Operational Research","EO","35","35","28130","26750"
"In post","2021","20-29","Operational Research","G6/G7","25","25","53800","57620"
"In post","2021","20-29","Operational Research","SEO/HEO","260","260","34200","34000"
"In post","2021","20-29","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","AA/AO","640","625","21410","20920"
"In post","2021","20-29","Other","EO","855","845","25030","26290"
"In post","2021","20-29","Other","G6/G7","105","105","53100","52360"
"In post","2021","20-29","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other","SEO/HEO","650","645","33470","33900"
"In post","2021","20-29","Other","Unknown","370","370","29130","28980"
"In post","2021","20-29","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","EO","10","10","27330","27850"
"In post","2021","20-29","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Planning","SEO/HEO","20","15","35630","33880"
"In post","2021","20-29","Policy","AA/AO","210","205","23190","23060"
"In post","2021","20-29","Policy","EO","1020","1015","27690","27850"
"In post","2021","20-29","Policy","G6/G7","1650","1645","54740","53380"
"In post","2021","20-29","Policy","SCS level","10","10","76050","72840"
"In post","2021","20-29","Policy","SEO/HEO","4660","4640","35540","34240"
"In post","2021","20-29","Policy","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Project Delivery","AA/AO","80","80","21610","21230"
"In post","2021","20-29","Project Delivery","EO","540","535","25500","25560"
"In post","2021","20-29","Project Delivery","G6/G7","145","145","54020","54110"
"In post","2021","20-29","Project Delivery","SEO/HEO","1210","1205","34570","33570"
"In post","2021","20-29","Project Delivery","Unknown","75","75","28410","27720"
"In post","2021","20-29","Property","AA/AO","105","100","19920","19220"
"In post","2021","20-29","Property","EO","250","240","26180","25860"
"In post","2021","20-29","Property","G6/G7","10","10","51320","49860"
"In post","2021","20-29","Property","SEO/HEO","235","235","34430","33300"
"In post","2021","20-29","Property","Unknown","25","25","24610","21960"
"In post","2021","20-29","Psychology","AA/AO","30","30","20860","20650"
"In post","2021","20-29","Psychology","EO","170","170","26050","25830"
"In post","2021","20-29","Psychology","SEO/HEO","160","160","30470","29750"
"In post","2021","20-29","Science and Engineering","AA/AO","365","360","21560","21050"
"In post","2021","20-29","Science and Engineering","EO","805","805","25220","26350"
"In post","2021","20-29","Science and Engineering","G6/G7","30","30","51600","52450"
"In post","2021","20-29","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Science and Engineering","SEO/HEO","1325","1315","32580","31710"
"In post","2021","20-29","Science and Engineering","Unknown","220","220","29210","27800"
"In post","2021","20-29","Security","AA/AO","805","805","24940","25370"
"In post","2021","20-29","Security","EO","110","110","27530","26620"
"In post","2021","20-29","Security","G6/G7","10","10","56470","54650"
"In post","2021","20-29","Security","SEO/HEO","135","135","35260","34350"
"In post","2021","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Social Research","AA/AO","10","10","[c]","[c]"
"In post","2021","20-29","Social Research","EO","25","25","30230","30100"
"In post","2021","20-29","Social Research","G6/G7","35","35","53970","53870"
"In post","2021","20-29","Social Research","SEO/HEO","340","340","34440","32540"
"In post","2021","20-29","Statistics","AA/AO","25","25","22170","22210"
"In post","2021","20-29","Statistics","EO","130","130","27310","27570"
"In post","2021","20-29","Statistics","G6/G7","65","65","52210","52580"
"In post","2021","20-29","Statistics","SEO/HEO","425","425","35370","35490"
"In post","2021","20-29","Tax","AA/AO","1640","1575","20170","20140"
"In post","2021","20-29","Tax","EO","1010","1000","25590","25560"
"In post","2021","20-29","Tax","G6/G7","285","285","54130","52580"
"In post","2021","20-29","Tax","SEO/HEO","800","795","32980","31810"
"In post","2021","20-29","Unknown","AA/AO","5210","5070","21440","21010"
"In post","2021","20-29","Unknown","EO","7495","7410","28110","27570"
"In post","2021","20-29","Unknown","G6/G7","710","705","55770","54700"
"In post","2021","20-29","Unknown","SCS level","25","25","66520","63750"
"In post","2021","20-29","Unknown","SEO/HEO","4235","4225","33010","32000"
"In post","2021","20-29","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Veterinarian","SEO/HEO","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","AA/AO","30","30","22160","21650"
"In post","2021","30-39","Commercial","EO","140","130","25630","26330"
"In post","2021","30-39","Commercial","G6/G7","200","195","54400","53300"
"In post","2021","30-39","Commercial","SCS level","15","15","74260","74100"
"In post","2021","30-39","Commercial","SEO/HEO","830","800","36760","36720"
"In post","2021","30-39","Commercial","Unknown","60","55","37800","37480"
"In post","2021","30-39","Communications","AA/AO","30","30","21980","21590"
"In post","2021","30-39","Communications","EO","120","115","26730","26670"
"In post","2021","30-39","Communications","G6/G7","345","335","57320","56120"
"In post","2021","30-39","Communications","SCS level","20","20","86990","80000"
"In post","2021","30-39","Communications","SEO/HEO","645","625","38250","38000"
"In post","2021","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","EO","10","10","[c]","[c]"
"In post","2021","30-39","Corporate Finance","G6/G7","25","25","59920","59160"
"In post","2021","30-39","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Corporate Finance","SEO/HEO","15","15","35580","34870"
"In post","2021","30-39","Counter Fraud","AA/AO","10","10","[c]","[c]"
"In post","2021","30-39","Counter Fraud","EO","45","40","26420","26090"
"In post","2021","30-39","Counter Fraud","G6/G7","25","25","62030","59660"
"In post","2021","30-39","Counter Fraud","SEO/HEO","120","115","36920","36480"
"In post","2021","30-39","Digital, Data and Technology","AA/AO","90","85","21590","21590"
"In post","2021","30-39","Digital, Data and Technology","EO","490","480","27140","26670"
"In post","2021","30-39","Digital, Data and Technology","G6/G7","885","870","57320","55230"
"In post","2021","30-39","Digital, Data and Technology","SCS level","25","25","83050","80000"
"In post","2021","30-39","Digital, Data and Technology","SEO/HEO","1815","1780","37220","36820"
"In post","2021","30-39","Digital, Data and Technology","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Economics","EO","5","5","[c]","[c]"
"In post","2021","30-39","Economics","G6/G7","425","410","59610","58030"
"In post","2021","30-39","Economics","SCS level","30","30","77820","75520"
"In post","2021","30-39","Economics","SEO/HEO","90","85","37890","36920"
"In post","2021","30-39","Finance","AA/AO","140","125","21340","20920"
"In post","2021","30-39","Finance","EO","290","270","26320","26410"
"In post","2021","30-39","Finance","G6/G7","560","545","58230","57110"
"In post","2021","30-39","Finance","SCS level","40","40","81380","76140"
"In post","2021","30-39","Finance","SEO/HEO","850","820","37030","36820"
"In post","2021","30-39","Finance","Unknown","35","35","37900","39480"
"In post","2021","30-39","Human Resources","AA/AO","245","220","21500","20920"
"In post","2021","30-39","Human Resources","EO","305","285","26670","26670"
"In post","2021","30-39","Human Resources","G6/G7","355","340","57610","56470"
"In post","2021","30-39","Human Resources","SCS level","30","25","81280","75940"
"In post","2021","30-39","Human Resources","SEO/HEO","800","765","35830","35070"
"In post","2021","30-39","Human Resources","Unknown","10","10","37220","38840"
"In post","2021","30-39","Inspector of Education and Training","G6/G7","35","35","74710","75500"
"In post","2021","30-39","Inspector of Education and Training","SEO/HEO","40","40","50090","51360"
"In post","2021","30-39","Intelligence Analysis","AA/AO","20","15","22010","21430"
"In post","2021","30-39","Intelligence Analysis","EO","370","350","27190","26670"
"In post","2021","30-39","Intelligence Analysis","G6/G7","125","125","57440","55650"
"In post","2021","30-39","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Intelligence Analysis","SEO/HEO","385","380","36430","35450"
"In post","2021","30-39","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","EO","15","15","27580","26670"
"In post","2021","30-39","Internal Audit","G6/G7","35","35","54700","53070"
"In post","2021","30-39","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Internal Audit","SEO/HEO","90","85","37890","38630"
"In post","2021","30-39","International Trade","EO","20","20","27350","26510"
"In post","2021","30-39","International Trade","G6/G7","240","240","55470","51970"
"In post","2021","30-39","International Trade","SCS level","35","35","74940","73240"
"In post","2021","30-39","International Trade","SEO/HEO","140","140","35830","34990"
"In post","2021","30-39","Knowledge and Information Management","AA/AO","50","45","21680","20920"
"In post","2021","30-39","Knowledge and Information Management","EO","85","80","26350","26670"
"In post","2021","30-39","Knowledge and Information Management","G6/G7","85","80","56020","54000"
"In post","2021","30-39","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Knowledge and Information Management","SEO/HEO","245","240","36100","36330"
"In post","2021","30-39","Knowledge and Information Management","Unknown","10","10","39720","40330"
"In post","2021","30-39","Legal","AA/AO","35","35","21080","20140"
"In post","2021","30-39","Legal","EO","530","520","26940","25560"
"In post","2021","30-39","Legal","G6/G7","1635","1555","56410","52580"
"In post","2021","30-39","Legal","SCS level","25","25","84610","82500"
"In post","2021","30-39","Legal","SEO/HEO","765","735","37510","36160"
"In post","2021","30-39","Medicine","AA/AO","120","110","22180","22640"
"In post","2021","30-39","Medicine","EO","75","70","29740","30620"
"In post","2021","30-39","Medicine","G6/G7","120","110","65660","66830"
"In post","2021","30-39","Medicine","SCS level","45","40","88440","89370"
"In post","2021","30-39","Medicine","SEO/HEO","210","190","37700","37890"
"In post","2021","30-39","Operational Delivery","AA/AO","16565","15125","23210","21590"
"In post","2021","30-39","Operational Delivery","EO","9965","9475","27300","25820"
"In post","2021","30-39","Operational Delivery","G6/G7","1165","1140","55760","53610"
"In post","2021","30-39","Operational Delivery","SCS level","65","65","82180","75970"
"In post","2021","30-39","Operational Delivery","SEO/HEO","6940","6740","35460","34150"
"In post","2021","30-39","Operational Delivery","Unknown","2885","2655","29140","30210"
"In post","2021","30-39","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","EO","5","5","[c]","[c]"
"In post","2021","30-39","Operational Research","G6/G7","175","170","52490","52280"
"In post","2021","30-39","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Operational Research","SEO/HEO","170","165","38730","37510"
"In post","2021","30-39","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other","AA/AO","925","870","21220","20920"
"In post","2021","30-39","Other","EO","770","730","25750","26670"
"In post","2021","30-39","Other","G6/G7","465","455","60150","57460"
"In post","2021","30-39","Other","SCS level","25","25","80720","81200"
"In post","2021","30-39","Other","SEO/HEO","1165","1125","35360","35070"
"In post","2021","30-39","Other","Unknown","440","440","37990","34460"
"In post","2021","30-39","Planning","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","G6/G7","10","10","54950","53130"
"In post","2021","30-39","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Planning","SEO/HEO","40","40","38610","39600"
"In post","2021","30-39","Planning Inspectors","G6/G7","45","45","51610","47660"
"In post","2021","30-39","Policy","AA/AO","120","115","22770","23500"
"In post","2021","30-39","Policy","EO","445","430","28150","28670"
"In post","2021","30-39","Policy","G6/G7","4160","4055","57790","56090"
"In post","2021","30-39","Policy","SCS level","405","390","76960","74100"
"In post","2021","30-39","Policy","SEO/HEO","3065","2985","37420","36970"
"In post","2021","30-39","Policy","Unknown","10","10","[c]","[c]"
"In post","2021","30-39","Project Delivery","AA/AO","45","40","21580","21050"
"In post","2021","30-39","Project Delivery","EO","370","350","26300","26670"
"In post","2021","30-39","Project Delivery","G6/G7","970","950","55760","54540"
"In post","2021","30-39","Project Delivery","SCS level","55","50","84550","77890"
"In post","2021","30-39","Project Delivery","SEO/HEO","2140","2080","36350","36520"
"In post","2021","30-39","Project Delivery","Unknown","130","130","39710","39860"
"In post","2021","30-39","Property","AA/AO","90","85","19990","18800"
"In post","2021","30-39","Property","EO","220","205","26350","26000"
"In post","2021","30-39","Property","G6/G7","165","160","56330","54590"
"In post","2021","30-39","Property","SEO/HEO","545","530","36220","35300"
"In post","2021","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Psychology","AA/AO","15","10","21480","21300"
"In post","2021","30-39","Psychology","EO","135","130","27770","27380"
"In post","2021","30-39","Psychology","G6/G7","25","20","57670","57330"
"In post","2021","30-39","Psychology","SEO/HEO","420","395","36690","31180"
"In post","2021","30-39","Science and Engineering","AA/AO","175","165","21730","21460"
"In post","2021","30-39","Science and Engineering","EO","290","280","26480","26670"
"In post","2021","30-39","Science and Engineering","G6/G7","565","550","51970","49580"
"In post","2021","30-39","Science and Engineering","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Science and Engineering","SEO/HEO","1745","1680","36910","37320"
"In post","2021","30-39","Science and Engineering","Unknown","180","180","41670","39950"
"In post","2021","30-39","Security","AA/AO","960","955","28680","26750"
"In post","2021","30-39","Security","EO","195","195","34030","30750"
"In post","2021","30-39","Security","G6/G7","65","65","58330","57010"
"In post","2021","30-39","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Security","SEO/HEO","285","285","38500","38150"
"In post","2021","30-39","Security","Unknown","20","20","33550","32690"
"In post","2021","30-39","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Social Research","EO","10","10","28840","28850"
"In post","2021","30-39","Social Research","G6/G7","130","120","55300","54760"
"In post","2021","30-39","Social Research","SEO/HEO","220","205","37550","37020"
"In post","2021","30-39","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Statistics","EO","40","40","27840","28850"
"In post","2021","30-39","Statistics","G6/G7","240","230","55550","54990"
"In post","2021","30-39","Statistics","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Statistics","SEO/HEO","320","305","37390","37020"
"In post","2021","30-39","Tax","AA/AO","830","780","20190","20140"
"In post","2021","30-39","Tax","EO","940","910","25700","25560"
"In post","2021","30-39","Tax","G6/G7","710","700","54810","52580"
"In post","2021","30-39","Tax","SCS level","15","15","76850","75730"
"In post","2021","30-39","Tax","SEO/HEO","1875","1835","33160","31810"
"In post","2021","30-39","Unknown","AA/AO","5330","4655","21310","21010"
"In post","2021","30-39","Unknown","EO","9775","9160","28050","27570"
"In post","2021","30-39","Unknown","G6/G7","2510","2455","58300","56120"
"In post","2021","30-39","Unknown","SCS level","305","300","77790","72730"
"In post","2021","30-39","Unknown","SEO/HEO","4290","4160","35920","35110"
"In post","2021","30-39","Unknown","Unknown","80","80","[c]","[c]"
"In post","2021","30-39","Veterinarian","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Veterinarian","G6/G7","20","20","51210","52180"
"In post","2021","30-39","Veterinarian","SEO/HEO","85","80","37540","37240"
"In post","2021","40-49","Commercial","AA/AO","60","55","22770","21640"
"In post","2021","40-49","Commercial","EO","120","115","26730","26670"
"In post","2021","40-49","Commercial","G6/G7","335","325","58900","57340"
"In post","2021","40-49","Commercial","SCS level","40","40","91490","80900"
"In post","2021","40-49","Commercial","SEO/HEO","725","695","38120","38170"
"In post","2021","40-49","Commercial","Unknown","50","50","41230","40440"
"In post","2021","40-49","Communications","AA/AO","40","35","22020","21590"
"In post","2021","40-49","Communications","EO","120","110","27590","26930"
"In post","2021","40-49","Communications","G6/G7","335","320","58370","57030"
"In post","2021","40-49","Communications","SCS level","60","60","86150","79760"
"In post","2021","40-49","Communications","SEO/HEO","490","465","38690","38600"
"In post","2021","40-49","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","EO","5","5","[c]","[c]"
"In post","2021","40-49","Corporate Finance","G6/G7","20","20","59680","57940"
"In post","2021","40-49","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Corporate Finance","SEO/HEO","20","20","36720","35940"
"In post","2021","40-49","Counter Fraud","AA/AO","10","10","20820","21430"
"In post","2021","40-49","Counter Fraud","EO","40","35","26350","25310"
"In post","2021","40-49","Counter Fraud","G6/G7","25","25","61840","61380"
"In post","2021","40-49","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Counter Fraud","SEO/HEO","130","125","37620","38820"
"In post","2021","40-49","Digital, Data and Technology","AA/AO","80","75","21940","21580"
"In post","2021","40-49","Digital, Data and Technology","EO","450","440","27800","26780"
"In post","2021","40-49","Digital, Data and Technology","G6/G7","1225","1210","58720","57600"
"In post","2021","40-49","Digital, Data and Technology","SCS level","95","95","90420","84000"
"In post","2021","40-49","Digital, Data and Technology","SEO/HEO","1845","1800","38430","38450"
"In post","2021","40-49","Digital, Data and Technology","Unknown","20","20","37850","36360"
"In post","2021","40-49","Economics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Economics","G6/G7","160","155","63810","61770"
"In post","2021","40-49","Economics","SCS level","40","35","92510","85000"
"In post","2021","40-49","Economics","SEO/HEO","30","30","39620","38440"
"In post","2021","40-49","Finance","AA/AO","195","170","21500","21440"
"In post","2021","40-49","Finance","EO","340","320","26890","26670"
"In post","2021","40-49","Finance","G6/G7","710","695","59000","57640"
"In post","2021","40-49","Finance","SCS level","115","110","89410","82280"
"In post","2021","40-49","Finance","SEO/HEO","1050","1010","37850","37410"
"In post","2021","40-49","Finance","Unknown","35","35","45830","46010"
"In post","2021","40-49","Human Resources","AA/AO","225","205","21700","21130"
"In post","2021","40-49","Human Resources","EO","310","290","27480","26710"
"In post","2021","40-49","Human Resources","G6/G7","550","530","57530","56250"
"In post","2021","40-49","Human Resources","SCS level","85","80","89260","83500"
"In post","2021","40-49","Human Resources","SEO/HEO","910","865","37500","37270"
"In post","2021","40-49","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","G6/G7","160","160","74950","75500"
"In post","2021","40-49","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Inspector of Education and Training","SEO/HEO","105","105","50980","51360"
"In post","2021","40-49","Intelligence Analysis","AA/AO","30","25","23630","21650"
"In post","2021","40-49","Intelligence Analysis","EO","390","365","27680","27370"
"In post","2021","40-49","Intelligence Analysis","G6/G7","115","110","59390","58470"
"In post","2021","40-49","Intelligence Analysis","SCS level","15","15","81490","78490"
"In post","2021","40-49","Intelligence Analysis","SEO/HEO","300","295","37020","36510"
"In post","2021","40-49","Internal Audit","AA/AO","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","EO","10","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","G6/G7","55","50","58510","58470"
"In post","2021","40-49","Internal Audit","SCS level","10","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","SEO/HEO","110","105","40950","41300"
"In post","2021","40-49","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","International Trade","EO","15","15","27840","27580"
"In post","2021","40-49","International Trade","G6/G7","115","115","56810","56190"
"In post","2021","40-49","International Trade","SCS level","40","35","83370","76110"
"In post","2021","40-49","International Trade","SEO/HEO","85","85","35930","38160"
"In post","2021","40-49","Knowledge and Information Management","AA/AO","50","45","21740","21130"
"In post","2021","40-49","Knowledge and Information Management","EO","95","90","27350","26780"
