"Status","Year","Disability","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Legal","South East (England)","South Hampshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South East (England)","West Surrey","5","5","[c]","[c]"
"In post","2021","Declared disabled","Legal","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Bristol, City of","20","20","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Devon CC","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Cardiff and Vale of Glamorgan","30","25","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Wales","Swansea","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Birmingham","60","55","38070","35000"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Stoke-on-Trent","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","West Midlands (England)","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","Kingston upon Hull, City of","10","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","Leeds","40","35","41080","35790"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","Sheffield","15","10","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Legal","Yorkshire and The Humber","York","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","East Midlands (England)","Derby","30","30","28220","22920"
"In post","2021","Declared disabled","No function","East Midlands (England)","East Derbyshire","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","East Midlands (England)","Leicester","130","120","25050","22260"
"In post","2021","Declared disabled","No function","East Midlands (England)","Leicestershire CC and Rutland","140","130","28800","25830"
"In post","2021","Declared disabled","No function","East Midlands (England)","Lincolnshire","130","120","29970","27530"
"In post","2021","Declared disabled","No function","East Midlands (England)","North Northamptonshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","No function","East Midlands (England)","North Nottinghamshire","65","60","29740","26780"
"In post","2021","Declared disabled","No function","East Midlands (England)","Nottingham","470","430","28280","25560"
"In post","2021","Declared disabled","No function","East Midlands (England)","South and West Derbyshire","85","80","33190","31650"
"In post","2021","Declared disabled","No function","East Midlands (England)","South Nottinghamshire","55","55","32620","31650"
"In post","2021","Declared disabled","No function","East Midlands (England)","West Northamptonshire","100","90","24030","20600"
"In post","2021","Declared disabled","No function","East of England","Bedford","60","55","30340","28200"
"In post","2021","Declared disabled","No function","East of England","Breckland and South Norfolk","35","35","27900","28220"
"In post","2021","Declared disabled","No function","East of England","Cambridgeshire CC","165","155","32070","30260"
"In post","2021","Declared disabled","No function","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","East of England","Essex Haven Gateway","5","5","[c]","[c]"
"In post","2021","Declared disabled","No function","East of England","Essex Thames Gateway","30","30","25610","24060"
"In post","2021","Declared disabled","No function","East of England","Heart of Essex","70","65","28580","26510"
"In post","2021","Declared disabled","No function","East of England","Hertfordshire","75","70","29060","27240"
"In post","2021","Declared disabled","No function","East of England","Luton","30","30","22350","20650"
"In post","2021","Declared disabled","No function","East of England","North and West Norfolk","50","45","28800","28220"
"In post","2021","Declared disabled","No function","East of England","Norwich and East Norfolk","75","70","28200","25100"
"In post","2021","Declared disabled","No function","East of England","Peterborough","50","45","30560","27830"
"In post","2021","Declared disabled","No function","East of England","Southend-on-Sea","50","40","26510","25560"
"In post","2021","Declared disabled","No function","East of England","Suffolk","160","150","29190","28130"
"In post","2021","Declared disabled","No function","East of England","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","East of England","West Essex","15","10","[c]","[c]"
"In post","2021","Declared disabled","No function","London","Barking & Dagenham and Havering","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","London","Barnet","60","55","34670","30780"
"In post","2021","Declared disabled","No function","London","Bexley and Greenwich","115","110","30970","30780"
"In post","2021","Declared disabled","No function","London","Brent","20","15","[c]","[c]"
"In post","2021","Declared disabled","No function","London","Bromley","15","15","[c]","[c]"
"In post","2021","Declared disabled","No function","London","Camden and City of London","120","115","28860","23500"
"In post","2021","Declared disabled","No function","London","Croydon","205","195","35430","32520"
"In post","2021","Declared disabled","No function","London","Ealing","10","10","[c]","[c]"
"In post","2021","Declared disabled","No function","London","Enfield","10","10","[c]","[c]"
"In post","2021","Declared disabled","No function","London","Hackney and Newham","115","110","37620","36160"
"In post","2021","Declared disabled","No function","London","Haringey and Islington","100","95","32600","34130"
"In post","2021","Declared disabled","No function","London","Harrow and Hillingdon","25","20","[c]","[c]"
"In post","2021","Declared disabled","No function","London","Hounslow and Richmond upon Thames","130","125","31590","31240"
"In post","2021","Declared disabled","No function","London","Kensington & Chelsea and Hammersmith & Fulham","35","35","32550","33260"
"In post","2021","Declared disabled","No function","London","Lambeth","150","140","38460","34900"
"In post","2021","Declared disabled","No function","London","Lewisham and Southwark","75","70","33840","30200"
"In post","2021","Declared disabled","No function","London","Merton, Kingston upon Thames and Sutton","30","30","30520","30470"
"In post","2021","Declared disabled","No function","London","Redbridge and Waltham Forest","30","25","27980","27590"
"In post","2021","Declared disabled","No function","London","Tower Hamlets","125","120","37470","33330"
"In post","2021","Declared disabled","No function","London","Wandsworth","75","75","33010","33260"
"In post","2021","Declared disabled","No function","London","Westminster","2105","2055","44390","39600"
"In post","2021","Declared disabled","No function","North East (England)","Darlington","50","45","32040","29960"
"In post","2021","Declared disabled","No function","North East (England)","Durham CC","245","220","27770","27130"
"In post","2021","Declared disabled","No function","North East (England)","Hartlepool and Stockton-on-Tees","85","75","30160","31650"
"In post","2021","Declared disabled","No function","North East (England)","Northumberland","15","15","[c]","[c]"
"In post","2021","Declared disabled","No function","North East (England)","South Teesside","45","40","25220","22920"
"In post","2021","Declared disabled","No function","North East (England)","Sunderland","215","175","23090","21440"
"In post","2021","Declared disabled","No function","North East (England)","Tyneside","495","435","25190","21440"
"In post","2021","Declared disabled","No function","North West (England)","Blackburn with Darwen","20","15","[c]","[c]"
"In post","2021","Declared disabled","No function","North West (England)","Blackpool","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","North West (England)","Cheshire East","55","50","31420","29420"
"In post","2021","Declared disabled","No function","North West (England)","Cheshire West and Chester","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","North West (England)","Chorley and West Lancashire","100","90","28130","26810"
"In post","2021","Declared disabled","No function","North West (England)","East Cumbria","35","30","26190","22260"
"In post","2021","Declared disabled","No function","North West (England)","East Lancashire","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","North West (England)","East Merseyside","45","45","28980","24020"
"In post","2021","Declared disabled","No function","North West (England)","Greater Manchester North East","45","40","30300","29550"
"In post","2021","Declared disabled","No function","North West (England)","Greater Manchester North West","60","55","26760","23840"
"In post","2021","Declared disabled","No function","North West (England)","Greater Manchester South East","30","25","26690","23380"
"In post","2021","Declared disabled","No function","North West (England)","Greater Manchester South West","215","195","27710","23300"
"In post","2021","Declared disabled","No function","North West (England)","Lancaster and Wyre","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","North West (England)","Liverpool","320","290","28340","25560"
"In post","2021","Declared disabled","No function","North West (England)","Manchester","375","350","30400","26780"
"In post","2021","Declared disabled","No function","North West (England)","Mid Lancashire","325","290","26660","23840"
"In post","2021","Declared disabled","No function","North West (England)","Sefton","260","225","28870","25560"
"In post","2021","Declared disabled","No function","North West (England)","Warrington","110","100","30100","30560"
"In post","2021","Declared disabled","No function","North West (England)","West Cumbria","30","25","[c]","[c]"
"In post","2021","Declared disabled","No function","North West (England)","Wirral","65","55","27240","27130"
"In post","2021","Declared disabled","No function","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Northern Ireland","Belfast","145","125","28270","25560"
"In post","2021","Declared disabled","No function","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Overseas","Overseas","115","115","49360","52970"
"In post","2021","Declared disabled","No function","Scotland","Aberdeen City and Aberdeenshire","40","40","39610","33650"
"In post","2021","Declared disabled","No function","Scotland","Angus and Dundee City","35","30","22510","21420"
"In post","2021","Declared disabled","No function","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","City of Edinburgh","240","220","31200","30080"
"In post","2021","Declared disabled","No function","Scotland","Clackmannanshire and Fife","55","55","32910","33650"
"In post","2021","Declared disabled","No function","Scotland","Dumfries and Galloway","10","10","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","Falkirk","40","35","34410","33650"
"In post","2021","Declared disabled","No function","Scotland","Glasgow City","265","240","28880","25560"
"In post","2021","Declared disabled","No function","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","30","25","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","North Lanarkshire","30","30","30470","33650"
"In post","2021","Declared disabled","No function","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","Perth and Kinross and Stirling","65","65","32790","33650"
"In post","2021","Declared disabled","No function","Scotland","Scottish Borders","5","5","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","South Ayrshire","10","5","[c]","[c]"
"In post","2021","Declared disabled","No function","Scotland","South Lanarkshire","120","100","24110","21440"
"In post","2021","Declared disabled","No function","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","South East (England)","Berkshire","95","90","30900","29000"
"In post","2021","Declared disabled","No function","South East (England)","Brighton and Hove","35","30","26810","23130"
"In post","2021","Declared disabled","No function","South East (England)","Buckinghamshire CC","75","75","28500","28200"
"In post","2021","Declared disabled","No function","South East (England)","Central Hampshire","105","100","36250","32750"
"In post","2021","Declared disabled","No function","South East (England)","East Kent","60","60","26790","24480"
"In post","2021","Declared disabled","No function","South East (England)","East Surrey","75","70","32060","32150"
"In post","2021","Declared disabled","No function","South East (England)","East Sussex CC","45","40","26410","24340"
"In post","2021","Declared disabled","No function","South East (England)","Isle of Wight","75","70","27810","25830"
"In post","2021","Declared disabled","No function","South East (England)","Kent Thames Gateway","120","115","29550","30400"
"In post","2021","Declared disabled","No function","South East (England)","Medway","95","90","31720","28930"
"In post","2021","Declared disabled","No function","South East (England)","Mid Kent","80","75","29870","27680"
"In post","2021","Declared disabled","No function","South East (England)","Milton Keynes","90","85","28410","25950"
"In post","2021","Declared disabled","No function","South East (England)","North Hampshire","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","South East (England)","Oxfordshire","115","110","32630","30400"
"In post","2021","Declared disabled","No function","South East (England)","Portsmouth","115","95","25360","21440"
"In post","2021","Declared disabled","No function","South East (England)","South Hampshire","210","165","25220","19570"
"In post","2021","Declared disabled","No function","South East (England)","Southampton","65","60","29220","26520"
"In post","2021","Declared disabled","No function","South East (England)","West Kent","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","South East (England)","West Surrey","155","145","29700","28270"
"In post","2021","Declared disabled","No function","South East (England)","West Sussex (North East)","15","15","[c]","[c]"
"In post","2021","Declared disabled","No function","South East (England)","West Sussex (South West)","25","25","[c]","[c]"
"In post","2021","Declared disabled","No function","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","70","65","30800","28200"
"In post","2021","Declared disabled","No function","South West (England)","Bournemouth and Poole","35","35","24890","21120"
"In post","2021","Declared disabled","No function","South West (England)","Bristol, City of","330","300","32230","29180"
"In post","2021","Declared disabled","No function","South West (England)","Cornwall and Isles of Scilly","30","25","[c]","[c]"
"In post","2021","Declared disabled","No function","South West (England)","Devon CC","175","160","30890","26800"
"In post","2021","Declared disabled","No function","South West (England)","Dorset CC","140","130","28620","27380"
"In post","2021","Declared disabled","No function","South West (England)","Gloucestershire","55","45","26870","27130"
"In post","2021","Declared disabled","No function","South West (England)","Plymouth","85","75","27610","27130"
"In post","2021","Declared disabled","No function","South West (England)","Somerset","55","50","28960","28200"
"In post","2021","Declared disabled","No function","South West (England)","Swindon","15","15","[c]","[c]"
"In post","2021","Declared disabled","No function","South West (England)","Torbay","10","5","[c]","[c]"
"In post","2021","Declared disabled","No function","South West (England)","Wiltshire","245","235","35490","33240"
"In post","2021","Declared disabled","No function","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","Wales","Bridgend and Neath Port Talbot","35","30","28320","24200"
"In post","2021","Declared disabled","No function","Wales","Cardiff and Vale of Glamorgan","450","405","28840","24370"
"In post","2021","Declared disabled","No function","Wales","Central Valleys","30","30","25150","23860"
"In post","2021","Declared disabled","No function","Wales","Conwy and Denbighshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","No function","Wales","Flintshire and Wrexham","70","70","28060","25620"
"In post","2021","Declared disabled","No function","Wales","Gwent Valleys","30","25","[c]","[c]"
"In post","2021","Declared disabled","No function","Wales","Gwynedd","20","20","[c]","[c]"
"In post","2021","Declared disabled","No function","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Wales","Monmouthshire and Newport","180","165","29760","28200"
"In post","2021","Declared disabled","No function","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","Wales","South West Wales","40","35","27480","24920"
"In post","2021","Declared disabled","No function","Wales","Swansea","685","560","22880","21590"
"In post","2021","Declared disabled","No function","West Midlands (England)","Birmingham","620","575","28990","25560"
"In post","2021","Declared disabled","No function","West Midlands (England)","Coventry","110","100","34200","32300"
"In post","2021","Declared disabled","No function","West Midlands (England)","Dudley","20","15","[c]","[c]"
"In post","2021","Declared disabled","No function","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","West Midlands (England)","Sandwell","10","10","[c]","[c]"
"In post","2021","Declared disabled","No function","West Midlands (England)","Shropshire CC","35","30","29390","27380"
"In post","2021","Declared disabled","No function","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","No function","West Midlands (England)","Staffordshire CC","265","250","28850","27150"
"In post","2021","Declared disabled","No function","West Midlands (England)","Stoke-on-Trent","110","100","22750","19690"
"In post","2021","Declared disabled","No function","West Midlands (England)","Telford and Wrekin","45","40","30950","27130"
"In post","2021","Declared disabled","No function","West Midlands (England)","Walsall","10","10","[c]","[c]"
"In post","2021","Declared disabled","No function","West Midlands (England)","Warwickshire","45","40","27890","24730"
"In post","2021","Declared disabled","No function","West Midlands (England)","Wolverhampton","35","35","25960","25060"
"In post","2021","Declared disabled","No function","West Midlands (England)","Worcestershire","155","145","28060","26300"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","155","140","29480","26810"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","Bradford","105","90","26180","22920"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","Calderdale and Kirklees","30","30","28360","27490"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","East Riding of Yorkshire","95","90","28200","26850"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","Kingston upon Hull, City of","100","90","26900","27130"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","Leeds","370","340","30710","28130"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","North and North East Lincolnshire","20","15","[c]","[c]"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","North Yorkshire CC","45","40","29040","28020"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","Sheffield","140","125","33560","30880"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","Wakefield","95","90","32410","31650"
"In post","2021","Declared disabled","No function","Yorkshire and The Humber","York","100","95","34570","30810"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","Lincolnshire","40","40","35720","34090"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","Nottingham","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Cambridgeshire CC","30","30","38650","36970"
"In post","2021","Declared disabled","Project Delivery","East of England","Central Bedfordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Hertfordshire","20","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","North and West Norfolk","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Southend-on-Sea","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","Suffolk","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Camden and City of London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Croydon","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Hackney and Newham","15","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","London","Tower Hamlets","65","60","54300","56630"
"In post","2021","Declared disabled","Project Delivery","London","Westminster","325","320","49090","44760"
"In post","2021","Declared disabled","Project Delivery","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North East (England)","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North East (England)","Sunderland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North East (England)","Tyneside","75","70","39160","38630"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","East Cumbria","10","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Greater Manchester South West","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Lancaster and Wyre","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Liverpool","50","50","38140","35000"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Manchester","30","30","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Mid Lancashire","40","35","33310","31810"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Sefton","20","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","West Cumbria","20","20","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","Belfast","5","5","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Overseas","Overseas","45","45","55230","54280"
"In post","2021","Declared disabled","Project Delivery","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","City of Edinburgh","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","Clackmannanshire and Fife","15","15","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Project Delivery","Scotland","East Ayrshire and North Ayrshire mainland","15","10","[c]","[c]"
