"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Wales","East Wales","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","30","30","36830","32050"
"In post","2021","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","West Yorkshire","25","25","38780","38180"
"In post","2021","Attorney General's Departments","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","30","25","24800","21950"
"In post","2021","Attorney General's Departments","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","London","Inner London - West","65","60","42800","32570"
"In post","2021","Attorney General's Departments","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Finance","Yorkshire and The Humber","North Yorkshire","20","20","35480","31170"
"In post","2021","Attorney General's Departments","Finance","Yorkshire and The Humber","West Yorkshire","10","10","30370","27350"
"In post","2021","Attorney General's Departments","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","London","Inner London - West","110","105","41340","35010"
"In post","2021","Attorney General's Departments","Human Resources","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","North West (England)","Merseyside","35","35","37360","30610"
"In post","2021","Attorney General's Departments","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","West Midlands (England)","West Midlands","10","10","37160","35230"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","North Yorkshire","25","25","40870","38180"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Human Resources","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Knowledge and Information Management","London","Inner London - West","15","15","43820","32650"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","Derbyshire and Nottinghamshire","115","105","52760","53050"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","90","80","49040","49580"
"In post","2021","Attorney General's Departments","Legal","East Midlands (England)","Lincolnshire","10","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","East of England","Bedfordshire and Hertfordshire","95","85","55040","57760"
"In post","2021","Attorney General's Departments","Legal","East of England","East Anglia","45","40","50980","54180"
"In post","2021","Attorney General's Departments","Legal","East of England","Essex","95","90","53140","51730"
"In post","2021","Attorney General's Departments","Legal","London","Inner London - East","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Inner London - West","2695","2510","60070","60730"
"In post","2021","Attorney General's Departments","Legal","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","London","Outer London - South","15","15","61790","62140"
"In post","2021","Attorney General's Departments","Legal","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","North East (England)","Northumberland and Tyne and Wear","105","100","51970","54200"
"In post","2021","Attorney General's Departments","Legal","North East (England)","Tees Valley and Durham","45","45","51850","55610"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Cheshire","15","15","63080","58850"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Cumbria","15","15","50880","54200"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Greater Manchester","185","170","54510","55610"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Lancashire","90","85","52310","54290"
"In post","2021","Attorney General's Departments","Legal","North West (England)","Merseyside","145","140","50880","51950"
"In post","2021","Attorney General's Departments","Legal","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Legal","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","70","65","56700","57000"
"In post","2021","Attorney General's Departments","Legal","South East (England)","Hampshire and Isle of Wight","130","120","57400","58970"
"In post","2021","Attorney General's Departments","Legal","South East (England)","Kent","60","55","53610","51730"
"In post","2021","Attorney General's Departments","Legal","South East (England)","Surrey, East and West Sussex","85","80","55780","58850"
"In post","2021","Attorney General's Departments","Legal","South West (England)","Cornwall and Isles of Scilly","10","10","51100","52410"
"In post","2021","Attorney General's Departments","Legal","South West (England)","Devon","50","50","52200","55610"
"In post","2021","Attorney General's Departments","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","125","110","53280","53850"
"In post","2021","Attorney General's Departments","Legal","Wales","East Wales","155","140","51990","53350"
"In post","2021","Attorney General's Departments","Legal","Wales","West Wales and The Valleys","35","30","54600","54200"
"In post","2021","Attorney General's Departments","Legal","West Midlands (England)","Shropshire and Staffordshire","35","30","54370","52410"
"In post","2021","Attorney General's Departments","Legal","West Midlands (England)","West Midlands","245","225","53120","53350"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","30","30","55550","55610"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","North Yorkshire","165","145","58860","55610"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","South Yorkshire","55","50","48690","51470"
"In post","2021","Attorney General's Departments","Legal","Yorkshire and The Humber","West Yorkshire","225","210","53780","53780"
"In post","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Derbyshire and Nottinghamshire","125","115","26030","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","65","60","25650","22710"
"In post","2021","Attorney General's Departments","Operational Delivery","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","East of England","Bedfordshire and Hertfordshire","75","65","26630","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","East of England","East Anglia","70","60","26960","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","East of England","Essex","85","80","27890","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Inner London - East","20","20","25420","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Inner London - West","700","655","30080","27760"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Outer London - East and North East","20","20","24580","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Outer London - South","30","30","25810","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","London","Outer London - West and North West","20","20","25000","24590"
"In post","2021","Attorney General's Departments","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","125","110","25860","22710"
"In post","2021","Attorney General's Departments","Operational Delivery","North East (England)","Tees Valley and Durham","45","40","24830","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Cheshire","15","15","28710","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Cumbria","20","15","23250","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Greater Manchester","175","155","27340","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Lancashire","85","80","27360","28430"
"In post","2021","Attorney General's Departments","Operational Delivery","North West (England)","Merseyside","175","165","26140","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","60","55","28220","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","Hampshire and Isle of Wight","125","115","27930","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","Kent","65","60","26440","25780"
"In post","2021","Attorney General's Departments","Operational Delivery","South East (England)","Surrey, East and West Sussex","80","75","27510","26970"
"In post","2021","Attorney General's Departments","Operational Delivery","South West (England)","Cornwall and Isles of Scilly","15","15","24360","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","South West (England)","Devon","45","40","26270","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","26660","25870"
"In post","2021","Attorney General's Departments","Operational Delivery","Wales","East Wales","120","115","27630","24480"
"In post","2021","Attorney General's Departments","Operational Delivery","Wales","West Wales and The Valleys","30","30","27650","25650"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","Shropshire and Staffordshire","30","25","24430","21950"
"In post","2021","Attorney General's Departments","Operational Delivery","West Midlands (England)","West Midlands","225","210","25710","25480"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","40","35","24800","23470"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","North Yorkshire","55","50","27530","23720"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","South Yorkshire","80","70","26210","24480"
"In post","2021","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","West Yorkshire","170","155","26000","23470"
"In post","2021","Attorney General's Departments","Other","London","Inner London - West","380","365","32170","27580"
"In post","2021","Attorney General's Departments","Other","London","Outer London - South","40","40","36010","31640"
"In post","2021","Attorney General's Departments","Other","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Other","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","London","Inner London - West","75","70","49750","54760"
"In post","2021","Attorney General's Departments","Policy","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Policy","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","London","Inner London - West","25","20","37080","32080"
"In post","2021","Attorney General's Departments","Security","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Attorney General's Departments","Security","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Attorney General's Departments","Unknown","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Communications","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","London","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Human Resources","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","London","Inner London - West","15","15","40110","37300"
"In post","2021","Cabinet Office","Operational Delivery","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","North West (England)","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","London","Inner London - West","35","35","45790","38430"
"In post","2021","Cabinet Office","Other","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Other","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Policy","London","Inner London - East","10","10","56880","57880"
"In post","2021","Cabinet Office","Policy","London","Inner London - West","15","15","53100","43890"
"In post","2021","Cabinet Office","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","48990","39510"
"In post","2021","Cabinet Office","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","East of England","East Anglia","110","105","47460","40250"
"In post","2021","Cabinet Office","Unknown","London","Inner London - East","885","870","52000","54700"
"In post","2021","Cabinet Office","Unknown","London","Inner London - West","5475","5400","49530","40600"
"In post","2021","Cabinet Office","Unknown","London","Outer London - South","50","50","43890","32000"
"In post","2021","Cabinet Office","Unknown","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North East (England)","Northumberland and Tyne and Wear","400","375","28430","23850"
"In post","2021","Cabinet Office","Unknown","North East (England)","Tees Valley and Durham","15","15","57390","64010"
"In post","2021","Cabinet Office","Unknown","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North West (England)","Cumbria","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","North West (England)","Greater Manchester","265","260","45480","38890"
"In post","2021","Cabinet Office","Unknown","North West (England)","Lancashire","45","45","49970","49700"
"In post","2021","Cabinet Office","Unknown","North West (England)","Merseyside","125","125","49120","49700"
"In post","2021","Cabinet Office","Unknown","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","Scotland","Eastern Scotland","25","25","33040","29250"
"In post","2021","Cabinet Office","Unknown","Scotland","Southern Scotland","25","25","62500","62010"
"In post","2021","Cabinet Office","Unknown","Scotland","West Central Scotland","30","30","50970","53320"
"In post","2021","Cabinet Office","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","120","115","35550","33300"
"In post","2021","Cabinet Office","Unknown","South East (England)","Hampshire and Isle of Wight","90","90","51790","51480"
"In post","2021","Cabinet Office","Unknown","South East (England)","Kent","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","South West (England)","Devon","5","5","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","South West (England)","Dorset and Somerset","10","10","35240","33470"
"In post","2021","Cabinet Office","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","170","170","55310","52580"
"In post","2021","Cabinet Office","Unknown","Unknown","Unknown","595","590","36190","32000"
"In post","2021","Cabinet Office","Unknown","Wales","East Wales","60","60","38710","30620"
"In post","2021","Cabinet Office","Unknown","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","West Midlands (England)","Shropshire and Staffordshire","15","15","58080","51560"
"In post","2021","Cabinet Office","Unknown","West Midlands (England)","West Midlands","35","35","64990","63560"
"In post","2021","Cabinet Office","Unknown","Yorkshire and The Humber","North Yorkshire","445","425","29430","26670"
"In post","2021","Cabinet Office","Unknown","Yorkshire and The Humber","South Yorkshire","100","95","46980","49700"
"In post","2021","Cabinet Office","Unknown","Yorkshire and The Humber","West Yorkshire","190","180","47020","40250"
"In post","2021","Chancellor's other departments","Commercial","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","London","Inner London - West","20","20","46450","44800"
"In post","2021","Chancellor's other departments","Communications","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Communications","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Counter Fraud","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","London","Inner London - West","10","10","[c]","[c]"
"In post","2021","Chancellor's other departments","Digital, Data and Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Finance","London","Inner London - West","40","40","49790","46090"
"In post","2021","Chancellor's other departments","Human Resources","London","Inner London - West","20","20","43440","43760"
"In post","2021","Chancellor's other departments","Knowledge and Information Management","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","London","Inner London - West","250","235","64530","56030"
"In post","2021","Chancellor's other departments","Other","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","North West (England)","Lancashire","10","10","50350","49940"
"In post","2021","Chancellor's other departments","Other","Scotland","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Other","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Project Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Security","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Social Research","London","Inner London - West","5","5","[c]","[c]"
"In post","2021","Charity Commission","Commercial","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Communications","London","Inner London - West","10","5","[c]","[c]"
"In post","2021","Charity Commission","Communications","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2021","Charity Commission","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Corporate Finance","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Counter Fraud","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Digital, Data and Technology","North West (England)","Merseyside","40","40","37310","37910"
