"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Analysis","Operational Research","Inner London - West","20","15","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Operational Research","West Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Other","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Other","Inner London - West","15","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","Inner London - West","15","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","South Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Project Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Psychology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","East Anglia","20","20","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","East Wales","25","25","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Hampshire and Isle of Wight","30","25","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Inner London - East","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Inner London - West","25","25","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Social Research","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","East Wales","30","30","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Inner London - East","15","15","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Inner London - West","55","50","43300","40560"
"In post","2021","Declared disabled","Analysis","Statistics","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tax","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tax","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Berkshire, Buckinghamshire and Oxfordshire","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Devon","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","East Anglia","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","East Wales","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Eastern Scotland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","38360","38080"
"In post","2021","Declared disabled","Commercial","Commercial","Greater Manchester","20","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Hampshire and Isle of Wight","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Inner London - East","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Inner London - West","35","35","41250","40650"
"In post","2021","Declared disabled","Commercial","Commercial","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Merseyside","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Outer London - South","15","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Shropshire and Staffordshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","South Yorkshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Southern Scotland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","West Central Scotland","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","West Midlands","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","West Wales and The Valleys","15","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Commercial","West Yorkshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Corporate Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Finance","East Wales","[c]","[c]","[c]","[c]"
