"Status","Year","Disability","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Project Delivery","South West (England)","Male","810","800","39350","37460"
"In post","2021","Unknown","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Wales","Female","45","40","34560","31140"
"In post","2021","Unknown","Project Delivery","Wales","Male","55","55","38470","37000"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Female","60","60","36400","31960"
"In post","2021","Unknown","Project Delivery","West Midlands (England)","Male","80","75","37840","34350"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Female","60","60","37920","33300"
"In post","2021","Unknown","Project Delivery","Yorkshire and The Humber","Male","45","45","36480","35590"
"In post","2021","Unknown","Property","East Midlands (England)","Female","50","45","25770","20520"
"In post","2021","Unknown","Property","East Midlands (England)","Male","60","60","31090","25680"
"In post","2021","Unknown","Property","East of England","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Property","East of England","Male","55","55","25590","20230"
"In post","2021","Unknown","Property","London","Female","65","60","40800","36150"
"In post","2021","Unknown","Property","London","Male","120","120","39570","36150"
"In post","2021","Unknown","Property","North East (England)","Female","110","100","23490","21100"
"In post","2021","Unknown","Property","North East (England)","Male","85","80","26120","24500"
"In post","2021","Unknown","Property","North West (England)","Female","45","40","30800","27530"
"In post","2021","Unknown","Property","North West (England)","Male","40","40","33160","30170"
"In post","2021","Unknown","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Property","Scotland","Female","60","60","25910","25870"
"In post","2021","Unknown","Property","Scotland","Male","260","260","30820","28870"
"In post","2021","Unknown","Property","South East (England)","Female","40","40","29380","26670"
"In post","2021","Unknown","Property","South East (England)","Male","70","65","31520","26400"
"In post","2021","Unknown","Property","South West (England)","Female","110","95","26110","21100"
"In post","2021","Unknown","Property","South West (England)","Male","115","115","31550","27270"
"In post","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Property","Wales","Male","40","40","28310","25860"
"In post","2021","Unknown","Property","West Midlands (England)","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Property","West Midlands (England)","Male","40","40","31500","25860"
"In post","2021","Unknown","Property","Yorkshire and The Humber","Female","60","55","27530","25330"
"In post","2021","Unknown","Property","Yorkshire and The Humber","Male","70","65","30060","26280"
"In post","2021","Unknown","Security","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Security","East Midlands (England)","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Security","East of England","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Security","East of England","Male","80","80","31090","26750"
"In post","2021","Unknown","Security","London","Female","70","65","37030","33910"
"In post","2021","Unknown","Security","London","Male","150","150","35230","32260"
"In post","2021","Unknown","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","North East (England)","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Security","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Security","North West (England)","Male","50","50","31280","32850"
"In post","2021","Unknown","Security","Northern Ireland","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Security","Northern Ireland","Male","95","95","21190","20310"
"In post","2021","Unknown","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Overseas","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Security","Scotland","Female","50","45","30240","31050"
"In post","2021","Unknown","Security","Scotland","Male","360","350","31410","33200"
"In post","2021","Unknown","Security","South East (England)","Female","70","65","28730","26670"
"In post","2021","Unknown","Security","South East (England)","Male","360","355","32670","33300"
"In post","2021","Unknown","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","South West (England)","Female","30","30","[c]","[c]"
"In post","2021","Unknown","Security","South West (England)","Male","225","220","28330","25680"
"In post","2021","Unknown","Security","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Security","Wales","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Security","Wales","Male","40","40","29370","25390"
"In post","2021","Unknown","Security","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Security","West Midlands (England)","Male","65","65","30920","30130"
"In post","2021","Unknown","Security","Yorkshire and The Humber","Female","115","110","27900","21580"
"In post","2021","Unknown","Security","Yorkshire and The Humber","Male","160","155","30220","26670"
"In post","2021","Unknown","Unknown","East Midlands (England)","Female","170","155","27750","27570"
"In post","2021","Unknown","Unknown","East Midlands (England)","Male","140","140","28020","26670"
"In post","2021","Unknown","Unknown","East of England","Female","295","280","31920","27570"
"In post","2021","Unknown","Unknown","East of England","Male","410","400","31240","27570"
"In post","2021","Unknown","Unknown","London","Female","1260","1220","40610","33480"
"In post","2021","Unknown","Unknown","London","Male","1115","1100","43120","36650"
"In post","2021","Unknown","Unknown","North East (England)","Female","225","215","26810","27570"
"In post","2021","Unknown","Unknown","North East (England)","Male","185","185","29990","27570"
"In post","2021","Unknown","Unknown","North West (England)","Female","570","530","26630","24890"
"In post","2021","Unknown","Unknown","North West (England)","Male","575","565","28930","27570"
"In post","2021","Unknown","Unknown","Northern Ireland","Female","45","40","27050","24880"
"In post","2021","Unknown","Unknown","Northern Ireland","Male","65","65","24640","23560"
"In post","2021","Unknown","Unknown","Overseas","Female","185","185","45740","46620"
"In post","2021","Unknown","Unknown","Overseas","Male","95","95","48530","46620"
"In post","2021","Unknown","Unknown","Scotland","Female","2440","2280","38260","32400"
"In post","2021","Unknown","Unknown","Scotland","Male","2130","2085","38960","34190"
"In post","2021","Unknown","Unknown","South East (England)","Female","500","470","30270","27570"
"In post","2021","Unknown","Unknown","South East (England)","Male","520","510","28490","25160"
"In post","2021","Unknown","Unknown","South West (England)","Female","420","370","28690","26670"
"In post","2021","Unknown","Unknown","South West (England)","Male","390","380","31460","27570"
"In post","2021","Unknown","Unknown","Unknown","Female","210","205","33680","32700"
"In post","2021","Unknown","Unknown","Unknown","Male","1735","1735","38050","34460"
"In post","2021","Unknown","Unknown","Wales","Female","325","300","32340","27570"
"In post","2021","Unknown","Unknown","Wales","Male","280","270","33440","27570"
"In post","2021","Unknown","Unknown","West Midlands (England)","Female","255","235","29030","27570"
"In post","2021","Unknown","Unknown","West Midlands (England)","Male","185","180","29480","27570"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","Female","360","335","27180","26900"
"In post","2021","Unknown","Unknown","Yorkshire and The Humber","Male","430","425","28550","26670"
"Leaver CS","2021","Declared disabled","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South West (England)","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Wales","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
