"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","No function","West Midlands (England)","Outside London","245","230","27760","24440"
"In post","2021","Mixed","No function","Yorkshire and The Humber","Outside London","175","165","31930","28200"
"In post","2021","Mixed","Project Delivery","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","London","London","165","160","48350","42030"
"In post","2021","Mixed","Project Delivery","North East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","North West (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","Overseas","20","20","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","South East (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Mixed","Project Delivery","South West (England)","Outside London","160","155","36110","32880"
"In post","2021","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Property","London","London","35","35","38390","36600"
"In post","2021","Mixed","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Property","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Mixed","Property","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Property","Yorkshire and The Humber","Outside London","10","5","[c]","[c]"
"In post","2021","Mixed","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Security","London","London","30","30","[c]","[c]"
"In post","2021","Mixed","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Mixed","Security","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Security","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Mixed","Security","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Mixed","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","East Midlands (England)","Outside London","100","95","26020","27570"
"In post","2021","Mixed","Unknown","East of England","Outside London","185","170","28840","27570"
"In post","2021","Mixed","Unknown","London","London","945","905","36070","31060"
"In post","2021","Mixed","Unknown","North East (England)","Outside London","95","90","27360","24880"
"In post","2021","Mixed","Unknown","North West (England)","Outside London","350","315","25900","25040"
"In post","2021","Mixed","Unknown","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","Overseas","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Scotland","Outside London","155","145","35670","30650"
"In post","2021","Mixed","Unknown","South East (England)","Outside London","230","220","29230","27570"
"In post","2021","Mixed","Unknown","South West (England)","Outside London","135","120","27430","27570"
"In post","2021","Mixed","Unknown","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Wales","Outside London","130","125","32130","27570"
"In post","2021","Mixed","Unknown","West Midlands (England)","Outside London","190","170","26470","27570"
"In post","2021","Mixed","Unknown","Yorkshire and The Humber","Outside London","230","215","28000","27570"
"In post","2021","Other ethnicity","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","London","35","30","50370","45540"
"In post","2021","Other ethnicity","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","London","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Communications","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","London","London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","London","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Debt","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","London","London","45","45","48980","47650"
"In post","2021","Other ethnicity","Digital, Data & Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","London","London","25","25","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","West Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","London","London","30","30","37480","34550"
"In post","2021","Other ethnicity","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Internal Audit","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","London","London","125","115","54090","55000"
"In post","2021","Other ethnicity","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","East Midlands (England)","Outside London","35","35","31620","30190"
"In post","2021","Other ethnicity","No function","East of England","Outside London","45","40","34590","31230"
"In post","2021","Other ethnicity","No function","London","London","480","460","40540","35310"
"In post","2021","Other ethnicity","No function","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","No function","North West (England)","Outside London","65","65","30560","26550"
"In post","2021","Other ethnicity","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","Overseas","Overseas","20","20","[c]","[c]"
"In post","2021","Other ethnicity","No function","Scotland","Outside London","30","30","35750","26570"
"In post","2021","Other ethnicity","No function","South East (England)","Outside London","80","75","32570","31300"
"In post","2021","Other ethnicity","No function","South West (England)","Outside London","45","45","32890","28820"
"In post","2021","Other ethnicity","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","No function","Wales","Outside London","40","40","28820","23920"
"In post","2021","Other ethnicity","No function","West Midlands (England)","Outside London","70","65","30210","25790"
"In post","2021","Other ethnicity","No function","Yorkshire and The Humber","Outside London","40","35","34790","31920"
"In post","2021","Other ethnicity","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","London","London","60","60","51080","46470"
"In post","2021","Other ethnicity","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","South East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","South West (England)","Outside London","55","55","36780","33310"
"In post","2021","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","London","London","15","10","[c]","[c]"
"In post","2021","Other ethnicity","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Property","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Security","London","London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Security","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Security","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","East of England","Outside London","60","55","31860","29290"
"In post","2021","Other ethnicity","Unknown","London","London","390","365","36930","31060"
"In post","2021","Other ethnicity","Unknown","North East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","North West (England)","Outside London","75","70","27990","27570"
"In post","2021","Other ethnicity","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Scotland","Outside London","40","40","29130","27570"
"In post","2021","Other ethnicity","Unknown","South East (England)","Outside London","75","70","27230","27570"
"In post","2021","Other ethnicity","Unknown","South West (England)","Outside London","35","35","25890","26510"
"In post","2021","Other ethnicity","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Unknown","Wales","Outside London","30","30","33600","28210"
"In post","2021","Other ethnicity","Unknown","West Midlands (England)","Outside London","45","40","25930","27570"
"In post","2021","Other ethnicity","Unknown","Yorkshire and The Humber","Outside London","55","50","27910","26510"
"In post","2021","Undeclared","Analysis","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","London","London","115","115","50270","45800"
"In post","2021","Undeclared","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","South East (England)","Outside London","45","45","41330","46080"
"In post","2021","Undeclared","Analysis","South West (England)","Outside London","30","30","[c]","[c]"
"In post","2021","Undeclared","Analysis","Wales","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Analysis","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","East of England","Outside London","20","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","London","London","50","50","48660","42130"
"In post","2021","Undeclared","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","North West (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Undeclared","Commercial","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","South East (England)","Outside London","35","35","32810","33280"
"In post","2021","Undeclared","Commercial","South West (England)","Outside London","85","80","43500","40580"
"In post","2021","Undeclared","Commercial","Wales","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","East Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2021","Undeclared","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","London","London","60","55","46010","42890"
"In post","2021","Undeclared","Communications","North East (England)","Outside London","50","50","26590","25560"
"In post","2021","Undeclared","Communications","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Communications","South West (England)","Outside London","20","20","[c]","[c]"
