"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Buckinghamshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Buckinghamshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cambridgeshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cambridgeshire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cambridgeshire CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cambridgeshire CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cambridgeshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cambridgeshire CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","AO","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","EO","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","EO","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","G6","Female","40","30","85420","81560"
"In post","2021","Analysis","Camden and City of London","G6","Male","60","60","96500","90470"
"In post","2021","Analysis","Camden and City of London","G7","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","G7","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","HEO","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","HEO","Male","30","30","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","SEO","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Camden and City of London","SEO","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cardiff and Vale of Glamorgan","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","G7","Female","30","30","46940","46090"
"In post","2021","Analysis","Central Hampshire","G7","Male","125","120","49680","46130"
"In post","2021","Analysis","Central Hampshire","HEO","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","HEO","Male","45","45","28990","28650"
"In post","2021","Analysis","Central Hampshire","SEO","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Central Hampshire","SEO","Male","80","80","37530","37320"
"In post","2021","Analysis","Central Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Central Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cheshire East","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cheshire East","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","G7","Male","5","5","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","HEO","Female","5","5","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","HEO","Male","5","5","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","SEO","Female","10","10","[c]","[c]"
"In post","2021","Analysis","City of Edinburgh","SEO","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Cornwall and Isles of Scilly","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Coventry","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Coventry","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Coventry","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Coventry","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Coventry","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Coventry","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","HEO","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Croydon","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Croydon","SEO","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Darlington","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Darlington","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Darlington","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Darlington","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Darlington","G7","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Darlington","G7","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Darlington","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Darlington","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Darlington","SEO","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Darlington","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon CC","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon CC","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset CC","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset CC","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset CC","AO","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Dorset CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset CC","EO","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Dorset CC","EO","Male","15","10","[c]","[c]"
"In post","2021","Analysis","Dorset CC","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset CC","G6","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Dorset CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset CC","G7","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Dorset CC","HEO","Female","20","15","[c]","[c]"
"In post","2021","Analysis","Dorset CC","HEO","Male","20","20","[c]","[c]"
"In post","2021","Analysis","Dorset CC","SEO","Female","10","5","[c]","[c]"
"In post","2021","Analysis","Dorset CC","SEO","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Durham CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Durham CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Derbyshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Derbyshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Kent","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Kent","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Merseyside","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Merseyside","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Merseyside","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Merseyside","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Riding of Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Riding of Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Sussex CC","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Sussex CC","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Sussex CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Sussex CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Sussex CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Sussex CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Flintshire and Wrexham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","HEO","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Glasgow City","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Glasgow City","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North West","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester North West","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester South West","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hackney and Newham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leeds","AO","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Leeds","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leeds","EO","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Leeds","EO","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Leeds","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leeds","G6","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Leeds","G7","Female","30","25","[c]","[c]"
"In post","2021","Analysis","Leeds","G7","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Leeds","HEO","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Leeds","HEO","Male","15","10","[c]","[c]"
"In post","2021","Analysis","Leeds","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leeds","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leeds","SEO","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Leeds","SEO","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Leicester","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicester","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire CC and Rutland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire CC and Rutland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","G7","Female","15","10","[c]","[c]"
"In post","2021","Analysis","Liverpool","G7","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Liverpool","HEO","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Liverpool","HEO","Male","5","5","[c]","[c]"
"In post","2021","Analysis","Liverpool","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Liverpool","SEO","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Liverpool","SEO","Male","10","10","[c]","[c]"
"In post","2021","Analysis","Manchester","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Manchester","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Manchester","EO","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Manchester","EO","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Manchester","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Manchester","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Manchester","G7","Female","15","15","[c]","[c]"
"In post","2021","Analysis","Manchester","G7","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Manchester","HEO","Female","35","35","32060","31810"
"In post","2021","Analysis","Manchester","HEO","Male","45","45","31960","31810"
"In post","2021","Analysis","Manchester","SEO","Female","30","25","[c]","[c]"
"In post","2021","Analysis","Manchester","SEO","Male","40","40","38390","38630"
"In post","2021","Analysis","Medway","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Medway","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Medway","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Medway","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merton, Kingston upon Thames and Sutton","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merton, Kingston upon Thames and Sutton","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Mid Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","AO","Female","25","25","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","AO","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","EO","Female","85","75","24240","23520"
"In post","2021","Analysis","Monmouthshire and Newport","EO","Male","50","50","23930","23050"
"In post","2021","Analysis","Monmouthshire and Newport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","G6","Female","10","10","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","G6","Male","25","25","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","G7","Female","90","85","49910","49100"
"In post","2021","Analysis","Monmouthshire and Newport","G7","Male","85","85","51270","50090"
"In post","2021","Analysis","Monmouthshire and Newport","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","HEO","Female","165","155","29990","29540"
"In post","2021","Analysis","Monmouthshire and Newport","HEO","Male","150","145","30180","29540"
"In post","2021","Analysis","Monmouthshire and Newport","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Analysis","Monmouthshire and Newport","SEO","Female","160","150","37220","37020"
"In post","2021","Analysis","Monmouthshire and Newport","SEO","Male","135","135","37170","37020"
