"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","South West (England)","SCS level","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","South West (England)","SEO","115","110","44610","43690"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Wales","EO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","AO","10","10","21170","20920"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","EO","30","25","27090","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","HEO","15","15","34400","33300"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","West Midlands (England)","SEO","10","10","46790","48850"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","AO","10","10","21140","20920"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","EO","10","10","27090","26670"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6","15","15","66670","64090"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G7","25","25","54500","53130"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","London","HEO","10","10","35430","35780"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SCS level","10","5","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO","20","20","42310","41980"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","East of England","SEO","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","London","AO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","London","EO","45","45","27370","26550"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","London","G7","80","80","62480","60600"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","London","HEO","40","35","33500","33040"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","London","SCS level","20","20","92510","83180"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","London","SEO","85","80","42690","41490"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North East (England)","G7","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North West (England)","EO","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North West (England)","G7","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","North West (England)","SEO","15","15","44310","42700"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South East (England)","EO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South East (England)","G7","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South East (England)","SEO","15","15","47420","49430"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","South West (England)","SEO","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","EO","10","10","24790","25520"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","G7","10","10","54990","52000"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","West Midlands (England)","SEO","20","15","42550","42800"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","HEO","10","10","31870","30400"
"In post","2021","Finance","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO","10","10","41890","41100"
"In post","2021","Finance","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South West (England)","AO","10","5","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South West (England)","EO","5","5","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","London","G7","5","5","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","London","HEO","10","5","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Savings and Investments","London","SEO","10","10","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","5","5","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","G7","5","5","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Scotland","EO","5","5","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","South West (England)","EO","5","5","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Planning Inspectorate","South West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Public Health England","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","London","EO","10","10","[c]","[c]"
"In post","2021","Finance","Public Health England","London","G6","10","10","[c]","[c]"
"In post","2021","Finance","Public Health England","London","G7","10","10","57310","57640"
"In post","2021","Finance","Public Health England","London","HEO","15","15","33740","32730"
"In post","2021","Finance","Public Health England","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","London","SEO","20","20","42250","41500"
"In post","2021","Finance","Public Health England","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","South West (England)","AO","5","5","[c]","[c]"
"In post","2021","Finance","Public Health England","South West (England)","EO","15","15","25010","23870"
"In post","2021","Finance","Public Health England","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","South West (England)","G7","10","10","53530","52930"
"In post","2021","Finance","Public Health England","South West (England)","HEO","10","10","30320","29470"
"In post","2021","Finance","Public Health England","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","South West (England)","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Public Health England","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Public Health England","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Queen Elizabeth II Centre","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Queen Elizabeth II Centre","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Queen Elizabeth II Centre","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Queen Elizabeth II Centre","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Scotland","AO","10","10","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Scotland","EO","5","5","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Scotland","HEO","5","5","[c]","[c]"
"In post","2021","Finance","Registers of Scotland","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Scotland","AO","5","5","[c]","[c]"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Courts and Tribunals Service","Scotland","SEO","10","10","[c]","[c]"
"In post","2021","Finance","Scottish Forestry","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Forestry","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Forestry","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Forestry","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Forestry","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Prison Service","Scotland","AA","15","10","20400","20810"
"In post","2021","Finance","Scottish Prison Service","Scotland","AO","25","25","25300","25870"
"In post","2021","Finance","Scottish Prison Service","Scotland","EO","5","5","[c]","[c]"
"In post","2021","Finance","Scottish Prison Service","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Prison Service","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Prison Service","Scotland","HEO","10","10","38200","39500"
"In post","2021","Finance","Scottish Prison Service","Scotland","SEO","10","5","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","London","G7","5","5","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Serious Fraud Office","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Submarine Delivery Agency","South West (England)","Unknown","40","40","53050","45030"
"In post","2021","Finance","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","EO","15","15","29670","29000"
"In post","2021","Finance","UK Export Finance","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","G7","5","5","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","HEO","10","10","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","SEO","10","10","[c]","[c]"
"In post","2021","Finance","UK Hydrographic Office","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Hydrographic Office","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Hydrographic Office","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Hydrographic Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Hydrographic Office","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Hydrographic Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Wales","EO","5","5","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Intellectual Property Office","Wales","SEO","10","5","[c]","[c]"
"In post","2021","Finance","UK Space Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Space Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","AO","10","10","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","EO","10","10","23420","23050"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","G7","10","10","51860","50090"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","HEO","10","10","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","SEO","5","5","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Valuation Office Agency","London","SEO","[c]","[c]","[c]","[c]"
