"Status","Year","Age","Function_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","East Wales","40","35","38510","39160"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","Inner London - West","30","30","53710","53490"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","West Midlands","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Digital, Culture, Media and Sport","Inner London - West","10","10","54710","59160"
"In post","2021","40-49","Human Resources","Department for Digital, Culture, Media and Sport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Digital, Culture, Media and Sport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Education","Greater Manchester","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Education","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Education","South Yorkshire","10","10","40380","37100"
"In post","2021","40-49","Human Resources","Department for Education","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Education","West Midlands","10","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Cumbria","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Devon","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","20","20","44470","43850"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","10","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Inner London - West","15","15","48910","43140"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Environment, Food and Rural Affairs","West Yorkshire","10","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for International Trade","Inner London - West","15","15","46450","51970"
"In post","2021","40-49","Human Resources","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","38170","38650"
"In post","2021","40-49","Human Resources","Department for Transport","Hampshire and Isle of Wight","10","10","38010","36410"
"In post","2021","40-49","Human Resources","Department for Transport","Inner London - West","15","15","52120","42470"
"In post","2021","40-49","Human Resources","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Transport","West Wales and The Valleys","55","50","34570","32180"
"In post","2021","40-49","Human Resources","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Work and Pensions","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Work and Pensions","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department for Work and Pensions","Merseyside","15","15","39020","34370"
"In post","2021","40-49","Human Resources","Department for Work and Pensions","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department of Health and Social Care","Inner London - East","30","30","55750","53860"
"In post","2021","40-49","Human Resources","Department of Health and Social Care","Inner London - West","10","10","58470","58950"
"In post","2021","40-49","Human Resources","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Department of Health and Social Care","West Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Food Standards Agency","North Yorkshire","15","15","38200","35060"
"In post","2021","40-49","Human Resources","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","10","10","38350","33050"
"In post","2021","40-49","Human Resources","Foreign, Commonwealth and Development Office","Inner London - West","45","45","47060","41740"
"In post","2021","40-49","Human Resources","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Foreign, Commonwealth and Development Office","Southern Scotland","20","20","39710","33930"
"In post","2021","40-49","Human Resources","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Land Registry","Derbyshire and Nottinghamshire","25","25","42170","38550"
"In post","2021","40-49","Human Resources","HM Land Registry","Devon","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Land Registry","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Derbyshire and Nottinghamshire","85","85","37980","32030"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","East Wales","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Greater Manchester","80","75","38570","32100"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Inner London - East","30","30","61000","61170"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Inner London - West","10","10","40820","36160"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Lancashire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Merseyside","30","30","35630","31870"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Northumberland and Tyne and Wear","40","35","31950","25560"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Outer London - South","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Surrey, East and West Sussex","25","25","26610","25560"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","West Central Scotland","30","30","33090","28690"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","West Midlands","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Revenue and Customs","West Yorkshire","15","10","43900","38630"
"In post","2021","40-49","Human Resources","HM Treasury","East Anglia","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Treasury","Inner London - West","10","10","55340","54090"
"In post","2021","40-49","Human Resources","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Dorset and Somerset","15","15","35030","30010"
"In post","2021","40-49","Human Resources","Ministry of Defence","East Anglia","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","165","155","39620","33810"
"In post","2021","40-49","Human Resources","Ministry of Defence","Greater Manchester","35","30","28180","21580"
"In post","2021","40-49","Human Resources","Ministry of Defence","Hampshire and Isle of Wight","30","30","37030","33300"
"In post","2021","40-49","Human Resources","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Inner London - West","70","65","52080","45200"
"In post","2021","40-49","Human Resources","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Lancashire","35","30","26590","26670"
"In post","2021","40-49","Human Resources","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Lincolnshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Defence","West Central Scotland","100","95","24010","21580"
"In post","2021","40-49","Human Resources","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Housing, Communities and Local Government","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","East Anglia","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","East Wales","25","20","44610","41100"
"In post","2021","40-49","Human Resources","Ministry of Justice","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Greater Manchester","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","30","30","39760","32350"
"In post","2021","40-49","Human Resources","Ministry of Justice","Inner London - East","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Inner London - West","75","70","48260","41070"
"In post","2021","40-49","Human Resources","Ministry of Justice","Kent","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Lancashire","15","15","42380","43250"
"In post","2021","40-49","Human Resources","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Merseyside","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Outer London - South","15","15","54000","52570"
"In post","2021","40-49","Human Resources","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","South Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","West Midlands","10","10","48730","52300"
"In post","2021","40-49","Human Resources","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Ministry of Justice","West Yorkshire","25","25","35920","31660"
"In post","2021","40-49","Human Resources","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","National Crime Agency","Cheshire","20","15","44380","45480"
"In post","2021","40-49","Human Resources","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","34330","32270"
"In post","2021","40-49","Human Resources","National Crime Agency","Inner London - East","15","15","48690","44720"
"In post","2021","40-49","Human Resources","National Crime Agency","Kent","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","National Crime Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","National Crime Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","National Crime Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Office for Standards in Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Office for Standards in Education","Greater Manchester","10","10","[c]","[c]"
"In post","2021","40-49","Human Resources","Office for Standards in Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Office of Gas and Electricity Markets","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Office of Gas and Electricity Markets","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Office of Qualifications and Examinations Regulation","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Office of Rail and Road","Inner London - East","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Other Cabinet Office Agencies","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other Cabinet Office Agencies","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other Cabinet Office Agencies","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other Cabinet Office Agencies","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other Cabinet Office Agencies","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Other Cabinet Office Agencies","Merseyside","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Scottish Government","Eastern Scotland","75","70","37250","36610"
"In post","2021","40-49","Human Resources","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Scottish Government","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Scottish Government","West Central Scotland","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","The National Archives","Outer London - West and North West","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","UK Export Finance","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","UK Supreme Court","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","United Kingdom Statistics Authority","East Wales","30","25","37310","36030"
"In post","2021","40-49","Human Resources","United Kingdom Statistics Authority","Hampshire and Isle of Wight","15","15","41770","36030"
"In post","2021","40-49","Human Resources","United Kingdom Statistics Authority","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Human Resources","Water Services Regulation Authority","West Midlands","5","5","[c]","[c]"
"In post","2021","40-49","Human Resources","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Department for Education","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Department for Environment, Food and Rural Affairs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Department for Transport","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Foreign, Commonwealth and Development Office","Inner London - West","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Land Registry","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Revenue and Customs","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Revenue and Customs","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Devon","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","42500","41560"
"In post","2021","40-49","Internal Audit","HM Treasury","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Inner London - West","35","35","61310","56850"
"In post","2021","40-49","Internal Audit","HM Treasury","Lancashire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","South Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","West Midlands","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","HM Treasury","West Yorkshire","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Internal Audit","Ministry of Defence","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
