"Status","Year","Age","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Department for Education (excl. agencies)","London","SEO","110","105","42210","40780"
"In post","2021","30-39","Department for Education (excl. agencies)","Outside London","AO","10","10","21330","21000"
"In post","2021","30-39","Department for Education (excl. agencies)","Outside London","EO","105","100","25740","25000"
"In post","2021","30-39","Department for Education (excl. agencies)","Outside London","G6","90","85","62170","61350"
"In post","2021","30-39","Department for Education (excl. agencies)","Outside London","G7","235","225","50680","50130"
"In post","2021","30-39","Department for Education (excl. agencies)","Outside London","HEO","205","195","30370","29730"
"In post","2021","30-39","Department for Education (excl. agencies)","Outside London","SCS level","10","10","73950","74100"
"In post","2021","30-39","Department for Education (excl. agencies)","Outside London","SEO","300","290","38130","36960"
"In post","2021","30-39","Department for Education (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Education (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","20","20","28320","28270"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6","75","70","64510","63690"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G7","220","210","53740","53250"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","HEO","100","100","33070","33120"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","30","30","76880","72960"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO","175","165","39910","39420"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AO","15","10","21050","21050"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","40","35","25120","25100"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6","30","30","59310","58850"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G7","210","200","49210","48370"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","HEO","185","175","30030","29690"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO","250","240","36970","36520"
"In post","2021","30-39","Department for International Trade","London","EO","25","25","27050","26610"
"In post","2021","30-39","Department for International Trade","London","G6","110","105","61890","62170"
"In post","2021","30-39","Department for International Trade","London","G7","250","245","52420","51970"
"In post","2021","30-39","Department for International Trade","London","HEO","85","85","32150","32120"
"In post","2021","30-39","Department for International Trade","London","SCS level","50","50","75300","73000"
"In post","2021","30-39","Department for International Trade","London","SEO","115","115","39130","38540"
"In post","2021","30-39","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for International Trade","Outside London","G6","5","5","[c]","[c]"
"In post","2021","30-39","Department for International Trade","Outside London","G7","25","25","50290","51970"
"In post","2021","30-39","Department for International Trade","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Department for International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for International Trade","Outside London","SEO","10","10","36830","38160"
"In post","2021","30-39","Department for International Trade","Overseas","G6","10","10","61530","62590"
"In post","2021","30-39","Department for International Trade","Overseas","G7","25","25","54540","53220"
"In post","2021","30-39","Department for International Trade","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Department for International Trade","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Department for International Trade","Overseas","SEO","10","10","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","London","EO","45","45","30040","30270"
"In post","2021","30-39","Department for Transport (excl. agencies)","London","G6","125","125","65410","66090"
"In post","2021","30-39","Department for Transport (excl. agencies)","London","G7","280","275","54700","54760"
"In post","2021","30-39","Department for Transport (excl. agencies)","London","HEO","120","120","35140","35060"
"In post","2021","30-39","Department for Transport (excl. agencies)","London","SCS level","45","45","78110","75000"
"In post","2021","30-39","Department for Transport (excl. agencies)","London","SEO","185","180","43120","42890"
"In post","2021","30-39","Department for Transport (excl. agencies)","Outside London","AO","5","5","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","Outside London","EO","15","15","25480","26350"
"In post","2021","30-39","Department for Transport (excl. agencies)","Outside London","G6","5","5","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","Outside London","G7","25","25","56920","50130"
"In post","2021","30-39","Department for Transport (excl. agencies)","Outside London","HEO","30","30","31090","30730"
"In post","2021","30-39","Department for Transport (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Transport (excl. agencies)","Outside London","SEO","25","25","39000","39040"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","London","AO","155","140","24710","25110"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","London","EO","1185","1135","31040","31060"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","London","G6","40","35","70040","69080"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","London","G7","90","85","56580","54400"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","London","HEO","155","150","37000","36650"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","London","SCS level","20","20","83810","78070"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","London","SEO","80","75","41530","40310"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","AA","15","10","20000","20230"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","AO","4165","3585","21080","21010"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","EO","7330","6815","27700","27570"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","G6","70","65","65600","65520"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","G7","235","230","52000","52150"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","HEO","790","755","32290","31990"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Outside London","SEO","290","280","36690","35310"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","AO","20","20","21170","21010"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","EO","115","110","27670","27570"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","G7","10","10","[c]","[c]"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","HEO","25","20","32520","31990"
"In post","2021","30-39","Department for Work and Pensions (excl. agencies)","Unknown","SEO","10","10","37450","35310"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","London","EO","30","30","27430","27270"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","London","G6","140","135","66910","66230"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","London","G7","210","200","53910","53360"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","London","HEO","80","80","33050","32790"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","London","SCS level","55","55","77140","73360"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","London","SEO","95","95","41020","40650"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","EO","15","15","24190","23700"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","G6","20","20","63330","62400"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","G7","90","90","50700","49530"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","HEO","40","40","29620","28970"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Department of Health and Social Care (excl. agencies)","Outside London","SEO","60","55","37210","36820"
"In post","2021","30-39","Disclosure Scotland","Outside London","AA","45","40","21710","22230"
"In post","2021","30-39","Disclosure Scotland","Outside London","AO","10","10","24400","24110"
"In post","2021","30-39","Disclosure Scotland","Outside London","EO","20","20","29220","29190"
"In post","2021","30-39","Disclosure Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Disclosure Scotland","Outside London","HEO","15","15","34010","34880"
"In post","2021","30-39","Disclosure Scotland","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","AA","315","250","18480","18060"
"In post","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","AO","835","730","21700","21590"
"In post","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","EO","285","270","26680","26470"
"In post","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","G6","10","10","79470","83320"
"In post","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","G7","35","35","57020","52640"
"In post","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","HEO","165","160","32300","31380"
"In post","2021","30-39","Driver and Vehicle Licensing Agency","Outside London","SEO","95","95","42880","40280"
"In post","2021","30-39","Driver and Vehicle Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Driver and Vehicle Standards Agency","London","EO","35","35","31110","30580"
"In post","2021","30-39","Driver and Vehicle Standards Agency","London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Driver and Vehicle Standards Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Driver and Vehicle Standards Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Driver and Vehicle Standards Agency","Outside London","AO","155","145","23960","21590"
"In post","2021","30-39","Driver and Vehicle Standards Agency","Outside London","EO","280","270","27990","26700"
"In post","2021","30-39","Driver and Vehicle Standards Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Driver and Vehicle Standards Agency","Outside London","G7","10","10","[c]","[c]"
"In post","2021","30-39","Driver and Vehicle Standards Agency","Outside London","HEO","100","100","32250","31860"
"In post","2021","30-39","Driver and Vehicle Standards Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Driver and Vehicle Standards Agency","Outside London","SEO","55","55","41070","40080"
"In post","2021","30-39","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Education and Skills Funding Agency","London","G6","10","10","66110","65370"
"In post","2021","30-39","Education and Skills Funding Agency","London","G7","25","25","53980","53760"
"In post","2021","30-39","Education and Skills Funding Agency","London","HEO","15","15","33970","33740"
"In post","2021","30-39","Education and Skills Funding Agency","London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Education and Skills Funding Agency","London","SEO","20","20","41640","40870"
"In post","2021","30-39","Education and Skills Funding Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Education and Skills Funding Agency","Outside London","EO","40","40","25620","26000"
"In post","2021","30-39","Education and Skills Funding Agency","Outside London","G6","10","10","61710","61350"
"In post","2021","30-39","Education and Skills Funding Agency","Outside London","G7","65","65","50760","50400"
"In post","2021","30-39","Education and Skills Funding Agency","Outside London","HEO","110","105","30210","29730"
"In post","2021","30-39","Education and Skills Funding Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Education and Skills Funding Agency","Outside London","SEO","120","115","37540","36960"
"In post","2021","30-39","Education Scotland","Outside London","AA","10","10","21260","21690"
"In post","2021","30-39","Education Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Education Scotland","Outside London","G6","15","15","67920","68290"
"In post","2021","30-39","Education Scotland","Outside London","G7","10","10","51310","52480"
"In post","2021","30-39","Education Scotland","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Education Scotland","Outside London","SEO","10","10","42370","39660"
"In post","2021","30-39","ESTYN","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","ESTYN","Outside London","EO","5","5","[c]","[c]"
"In post","2021","30-39","ESTYN","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","ESTYN","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","ESTYN","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","FCDO Services","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","FCDO Services","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","FCDO Services","London","G7","10","10","[c]","[c]"
"In post","2021","30-39","FCDO Services","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","FCDO Services","London","SEO","5","5","[c]","[c]"
"In post","2021","30-39","FCDO Services","Outside London","AO","20","20","23200","23140"
"In post","2021","30-39","FCDO Services","Outside London","EO","40","40","28230","26920"
"In post","2021","30-39","FCDO Services","Outside London","G7","15","15","56730","55540"
"In post","2021","30-39","FCDO Services","Outside London","HEO","35","35","33990","33510"
"In post","2021","30-39","FCDO Services","Outside London","SEO","40","40","42390","41160"
"In post","2021","30-39","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","FCDO Services","Overseas","EO","5","5","[c]","[c]"
"In post","2021","30-39","FCDO Services","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","FCDO Services","Overseas","HEO","15","15","33160","33020"
"In post","2021","30-39","FCDO Services","Overseas","SEO","10","10","40860","40330"
"In post","2021","30-39","Food Standards Agency","London","EO","10","5","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","London","G7","20","20","55470","56130"
"In post","2021","30-39","Food Standards Agency","London","HEO","25","25","32450","32830"
"In post","2021","30-39","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","London","SEO","35","35","40780","40960"
"In post","2021","30-39","Food Standards Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","Outside London","EO","30","25","26650","26750"
"In post","2021","30-39","Food Standards Agency","Outside London","G6","5","5","[c]","[c]"
"In post","2021","30-39","Food Standards Agency","Outside London","G7","20","20","53070","52070"
"In post","2021","30-39","Food Standards Agency","Outside London","HEO","50","45","30750","30810"
"In post","2021","30-39","Food Standards Agency","Outside London","SEO","60","60","38130","37910"
"In post","2021","30-39","Food Standards Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Food Standards Scotland","Outside London","EO","10","10","27570","27150"
"In post","2021","30-39","Food Standards Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Food Standards Scotland","Outside London","HEO","40","40","32490","32140"
"In post","2021","30-39","Food Standards Scotland","Outside London","SEO","10","10","43200","42190"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","AO","25","25","26960","28000"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","70","65","31460","30630"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6","150","145","66050","66760"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","G7","480","470","55270","55430"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","HEO","245","240","37540","38230"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","30","30","80430","76750"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO","120","115","43580","43300"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","AO","25","25","24260","24750"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","EO","50","50","26160","26120"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6","20","20","58320","60570"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G7","80","80","50000","49920"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","HEO","85","85","33420","33930"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO","50","50","38970","39630"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","EO","5","5","[c]","[c]"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G6","75","75","64680","64840"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","G7","325","325","54340","54470"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","HEO","210","210","34340","34220"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SCS level","20","20","74280","73010"
"In post","2021","30-39","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","SEO","35","35","40660","39880"
"In post","2021","30-39","Forestry and Land Scotland","Outside London","AA","10","10","[c]","[c]"
"In post","2021","30-39","Forestry and Land Scotland","Outside London","AO","85","85","24970","25140"
"In post","2021","30-39","Forestry and Land Scotland","Outside London","EO","65","65","30080","29140"
"In post","2021","30-39","Forestry and Land Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Forestry and Land Scotland","Outside London","HEO","30","30","36840","37530"
"In post","2021","30-39","Forestry and Land Scotland","Outside London","SEO","15","15","44450","45210"
"In post","2021","30-39","Government Actuary's Department","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Actuary's Department","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Actuary's Department","London","G6","40","35","81160","78140"
"In post","2021","30-39","Government Actuary's Department","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Actuary's Department","London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Government Actuary's Department","London","SEO","10","10","[c]","[c]"
"In post","2021","30-39","Government Actuary's Department","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Internal Audit Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Internal Audit Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Internal Audit Agency","London","G7","5","5","[c]","[c]"
"In post","2021","30-39","Government Internal Audit Agency","London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Government Internal Audit Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Internal Audit Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Internal Audit Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Internal Audit Agency","Outside London","G7","15","15","49980","49750"
"In post","2021","30-39","Government Internal Audit Agency","Outside London","HEO","10","10","31190","30730"
"In post","2021","30-39","Government Internal Audit Agency","Outside London","SEO","15","15","40210","39200"
"In post","2021","30-39","Government Legal Department","London","AO","10","10","[c]","[c]"
"In post","2021","30-39","Government Legal Department","London","EO","75","70","28570","27580"
"In post","2021","30-39","Government Legal Department","London","G6","200","185","65090","64680"
"In post","2021","30-39","Government Legal Department","London","G7","450","420","51780","51250"
"In post","2021","30-39","Government Legal Department","London","HEO","50","50","37920","43920"
"In post","2021","30-39","Government Legal Department","London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Government Legal Department","London","SEO","10","10","38510","38290"
"In post","2021","30-39","Government Legal Department","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Legal Department","Outside London","G6","5","5","[c]","[c]"
"In post","2021","30-39","Government Legal Department","Outside London","G7","15","15","51460","50460"
"In post","2021","30-39","Government Legal Department","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Property Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Property Agency","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Property Agency","London","G7","5","5","[c]","[c]"
"In post","2021","30-39","Government Property Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Property Agency","London","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Government Property Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Property Agency","Outside London","G7","10","10","[c]","[c]"
"In post","2021","30-39","Government Property Agency","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Government Property Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Government Property Agency","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Health and Safety Executive","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Health and Safety Executive","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Health and Safety Executive","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Health and Safety Executive","London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Health and Safety Executive","London","SEO","15","15","46050","45380"
"In post","2021","30-39","Health and Safety Executive","Outside London","AO","30","25","21440","22160"
"In post","2021","30-39","Health and Safety Executive","Outside London","EO","50","45","26850","26410"
"In post","2021","30-39","Health and Safety Executive","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Health and Safety Executive","Outside London","G7","25","25","52290","53430"
"In post","2021","30-39","Health and Safety Executive","Outside London","HEO","70","65","31960","31710"
"In post","2021","30-39","Health and Safety Executive","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Health and Safety Executive","Outside London","SEO","155","150","44670","41480"
"In post","2021","30-39","HM Courts and Tribunals Service","London","AA","60","60","18940","19060"
"In post","2021","30-39","HM Courts and Tribunals Service","London","AO","335","300","22590","22680"
"In post","2021","30-39","HM Courts and Tribunals Service","London","EO","160","155","26240","26410"
"In post","2021","30-39","HM Courts and Tribunals Service","London","G7","75","70","56670","55490"
"In post","2021","30-39","HM Courts and Tribunals Service","London","HEO","110","110","30940","30850"
"In post","2021","30-39","HM Courts and Tribunals Service","London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","HM Courts and Tribunals Service","London","SEO","95","90","38270","36800"
"In post","2021","30-39","HM Courts and Tribunals Service","Outside London","AA","105","95","16960","16840"
"In post","2021","30-39","HM Courts and Tribunals Service","Outside London","AO","1275","1080","19770","19830"
"In post","2021","30-39","HM Courts and Tribunals Service","Outside London","EO","385","355","22240","22110"
"In post","2021","30-39","HM Courts and Tribunals Service","Outside London","G7","40","40","47970","44410"
"In post","2021","30-39","HM Courts and Tribunals Service","Outside London","HEO","200","195","26170","26550"
"In post","2021","30-39","HM Courts and Tribunals Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Courts and Tribunals Service","Outside London","SEO","140","130","33740","32540"
"In post","2021","30-39","HM Courts and Tribunals Service","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Courts and Tribunals Service","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","London","AO","15","15","25850","25850"
"In post","2021","30-39","HM Land Registry","London","EO","10","10","[c]","[c]"
"In post","2021","30-39","HM Land Registry","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","London","G7","5","5","[c]","[c]"
"In post","2021","30-39","HM Land Registry","London","HEO","15","10","37290","37290"
"In post","2021","30-39","HM Land Registry","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","London","SEO","10","10","44650","42100"
"In post","2021","30-39","HM Land Registry","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","Outside London","AO","400","380","22360","22350"
"In post","2021","30-39","HM Land Registry","Outside London","EO","210","190","27400","27130"
"In post","2021","30-39","HM Land Registry","Outside London","G6","5","5","[c]","[c]"
"In post","2021","30-39","HM Land Registry","Outside London","G7","40","35","58100","60520"
"In post","2021","30-39","HM Land Registry","Outside London","HEO","100","95","35310","33840"
"In post","2021","30-39","HM Land Registry","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Land Registry","Outside London","SEO","80","80","41730","43160"
"In post","2021","30-39","HM Prison and Probation Service","London","AA","105","105","24800","24890"
"In post","2021","30-39","HM Prison and Probation Service","London","AO","635","620","32170","33260"
"In post","2021","30-39","HM Prison and Probation Service","London","EO","210","205","33500","34550"
"In post","2021","30-39","HM Prison and Probation Service","London","G6","25","20","72630","70970"
"In post","2021","30-39","HM Prison and Probation Service","London","G7","35","35","64150","62110"
"In post","2021","30-39","HM Prison and Probation Service","London","HEO","130","130","37140","36190"
"In post","2021","30-39","HM Prison and Probation Service","London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","London","SEO","125","120","50720","49780"
"In post","2021","30-39","HM Prison and Probation Service","London","Unknown","380","365","32420","34100"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","AA","815","775","20950","20600"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","AO","5195","4990","26510","25840"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","EO","1345","1315","30490","31420"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","G6","5","5","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","G7","45","45","60340","59080"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","HEO","960","930","33810","33520"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","SEO","430","415","46280","46550"
"In post","2021","30-39","HM Prison and Probation Service","Outside London","Unknown","2495","2280","28710","30210"
"In post","2021","30-39","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","London","AO","70","65","24300","24120"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","London","EO","255","250","29560","29570"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","London","G6","165","165","70170","71290"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","London","G7","380","370","58060","59160"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","London","HEO","340","335","36030","36160"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","London","SCS level","35","35","77540","78000"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","London","SEO","175","170","41200","41760"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","AA","45","35","20070","20070"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","AO","3385","3020","20240","20140"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","EO","3110","2980","25310","25560"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","G6","170","165","62580","64670"
"In post","2021","30-39","HM Revenue and Customs (excl. agencies)","Outside London","G7","945","925","51580","52580"
