"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Operational Delivery","Stoke-on-Trent","50","[c]","19990","18880"
"Leaver CS","2021","Operational Delivery","Suffolk","110","[c]","26150","20880"
"Leaver CS","2021","Operational Delivery","Sunderland","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Swansea","285","[c]","20890","21590"
"Leaver CS","2021","Operational Delivery","Swindon","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Telford and Wrekin","10","[c]","26600","27130"
"Leaver CS","2021","Operational Delivery","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Torbay","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Tower Hamlets","50","[c]","36070","26910"
"Leaver CS","2021","Operational Delivery","Tyneside","110","[c]","25020","21590"
"Leaver CS","2021","Operational Delivery","Unknown","20","[c]","26370","21300"
"Leaver CS","2021","Operational Delivery","Wakefield","70","[c]","35170","36410"
"Leaver CS","2021","Operational Delivery","Walsall","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Wandsworth","70","[c]","24490","22680"
"Leaver CS","2021","Operational Delivery","Warrington","55","[c]","36220","33690"
"Leaver CS","2021","Operational Delivery","Warwickshire","20","[c]","20350","20420"
"Leaver CS","2021","Operational Delivery","West Cumbria","30","[c]","22150","21050"
"Leaver CS","2021","Operational Delivery","West Essex","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Lothian","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","West Northamptonshire","70","[c]","20000","18880"
"Leaver CS","2021","Operational Delivery","West Surrey","80","[c]","27840","24370"
"Leaver CS","2021","Operational Delivery","West Sussex (North East)","20","[c]","27580","26100"
"Leaver CS","2021","Operational Delivery","West Sussex (South West)","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Westminster","280","[c]","36900","30850"
"Leaver CS","2021","Operational Delivery","Wiltshire","85","[c]","36090","31370"
"Leaver CS","2021","Operational Delivery","Wirral","30","[c]","27630","27130"
"Leaver CS","2021","Operational Delivery","Wolverhampton","20","[c]","18830","18880"
"Leaver CS","2021","Operational Delivery","Worcestershire","140","[c]","23100","21050"
"Leaver CS","2021","Operational Delivery","York","35","[c]","25520","21050"
"Leaver CS","2021","Operational Research","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Central Hampshire","25","[c]","29780","27570"
"Leaver CS","2021","Operational Research","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","Wiltshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Antrim and Newtownabbey","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bath and North East Somerset, North Somerset and South Gloucestershire","80","[c]","34360","31140"
"Leaver CS","2021","Other","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Berkshire","15","[c]","22910","20570"
"Leaver CS","2021","Other","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Buckinghamshire CC","35","[c]","28550","29930"
"Leaver CS","2021","Other","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Camden and City of London","20","[c]","39670","27540"
"Leaver CS","2021","Other","Cardiff and Vale of Glamorgan","10","[c]","31160","30240"
"Leaver CS","2021","Other","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Central Hampshire","30","[c]","25620","21130"
"Leaver CS","2021","Other","Central Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","City of Edinburgh","20","[c]","39460","33650"
"Leaver CS","2021","Other","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Cornwall and Isles of Scilly","30","[c]","23740","22080"
"Leaver CS","2021","Other","Croydon","20","[c]","34170","28670"
"Leaver CS","2021","Other","Devon CC","20","[c]","21330","20920"
"Leaver CS","2021","Other","Dorset CC","20","[c]","32220","32670"
"Leaver CS","2021","Other","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Ayrshire and North Ayrshire mainland","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","East Cumbria","20","[c]","18310","18330"
"Leaver CS","2021","Other","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","15","[c]","29110","26670"
"Leaver CS","2021","Other","East Kent","10","[c]","21830","20720"
"Leaver CS","2021","Other","East Riding of Yorkshire","25","[c]","26630","26930"
"Leaver CS","2021","Other","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Falkirk","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Glasgow City","20","[c]","28920","23450"
"Leaver CS","2021","Other","Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Harrow and Hillingdon","20","[c]","23580","22690"
"Leaver CS","2021","Other","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Inverness and Nairn and Moray, Badenoch and Strathspey","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Isle of Anglesey","35","[c]","30690","30690"
"Leaver CS","2021","Other","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Leicestershire CC and Rutland","15","[c]","21880","20370"
"Leaver CS","2021","Other","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Lincolnshire","80","[c]","28620","29930"
"Leaver CS","2021","Other","Lisburn and Castlereagh","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North and West Norfolk","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","North Hampshire","15","[c]","25270","21580"
"Leaver CS","2021","Other","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","North Yorkshire CC","35","[c]","23270","20920"
"Leaver CS","2021","Other","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Overseas","70","[c]","39290","36960"
"Leaver CS","2021","Other","Oxfordshire","30","[c]","23980","20720"
"Leaver CS","2021","Other","Perth and Kinross and Stirling","10","[c]","29600","27420"
"Leaver CS","2021","Other","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Plymouth","20","[c]","24110","22050"
"Leaver CS","2021","Other","Portsmouth","20","[c]","25300","21580"
"Leaver CS","2021","Other","Powys","10","[c]","28030","20820"
"Leaver CS","2021","Other","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Sheffield","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Shropshire CC","25","[c]","30170","29990"
"Leaver CS","2021","Other","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Somerset","15","[c]","25960","25970"
"Leaver CS","2021","Other","South Hampshire","45","[c]","30240","31970"
"Leaver CS","2021","Other","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Staffordshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","Suffolk","25","[c]","27320","21250"
"Leaver CS","2021","Other","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Telford and Wrekin","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","Tower Hamlets","40","[c]","55500","43640"
"Leaver CS","2021","Other","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","150","[c]","35100","32400"
"Leaver CS","2021","Other","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Warwickshire","10","[c]","21960","20920"
"Leaver CS","2021","Other","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","West Surrey","10","[c]","26250","21580"
"Leaver CS","2021","Other","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Westminster","115","[c]","34430","27760"
"Leaver CS","2021","Other","Wiltshire","45","[c]","27670","21830"
"Leaver CS","2021","Other","York","10","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Bristol, City of","25","[c]","42680","41020"
"Leaver CS","2021","Policy","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Bristol, City of","15","[c]","36870","36030"
"Leaver CS","2021","Policy","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Camden and City of London","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Cardiff and Vale of Glamorgan","25","[c]","48400","37410"
"Leaver CS","2021","Policy","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Coventry","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Darlington","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Lambeth","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Manchester","10","[c]","37210","30480"
"Leaver CS","2021","Policy","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Sefton","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Sheffield","15","[c]","42100","36940"
"Leaver CS","2021","Policy","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Southampton","15","[c]","42060","39930"
"Leaver CS","2021","Policy","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","Westminster","580","[c]","47120","40860"
"Leaver CS","2021","Policy","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","York","10","[c]","38090","27480"
"Leaver CS","2021","Project Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","100","[c]","41420","39510"
"Leaver CS","2021","Project Delivery","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Buckinghamshire CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Central Hampshire","20","[c]","39920","37360"
"Leaver CS","2021","Project Delivery","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Clackmannanshire and Fife","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Dorset CC","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Lincolnshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Oxfordshire","20","[c]","23590","13000"
"Leaver CS","2021","Project Delivery","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Plymouth","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Portsmouth","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Tower Hamlets","30","[c]","53580","51440"
"Leaver CS","2021","Project Delivery","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Westminster","40","[c]","51440","46000"
"Leaver CS","2021","Project Delivery","Wiltshire","35","[c]","37920","37320"
"Leaver CS","2021","Project Delivery","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","York","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Berkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Birmingham","15","[c]","35170","26250"
"Leaver CS","2021","Property","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Brent","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Bristol, City of","15","[c]","28970","25500"
"Leaver CS","2021","Property","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cambridgeshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cheshire East","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Clackmannanshire and Fife","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Croydon","10","[c]","34690","30000"
"Leaver CS","2021","Property","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Durham CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Essex Haven Gateway","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Gloucestershire","15","[c]","37530","39180"
"Leaver CS","2021","Property","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leeds","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Leicestershire CC and Rutland","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Lincolnshire","15","[c]","29080","26500"
"Leaver CS","2021","Property","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Manchester","15","[c]","33060","25500"
"Leaver CS","2021","Property","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Milton Keynes","15","[c]","37370","36350"
"Leaver CS","2021","Property","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","North Yorkshire CC","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Nottingham","20","[c]","25310","25500"
"Leaver CS","2021","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Plymouth","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Portsmouth","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Sheffield","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","Shropshire CC","10","[c]","33850","30960"
"Leaver CS","2021","Property","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Stoke-on-Trent","[c]","[c]","[c]","[c]"
