"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Cumbria","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","Nottingham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","Nottingham","EO","10","10","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","Nottingham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","Nottingham","HEO","10","10","32610","32590"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","Nottingham","SEO","15","15","42290","42580"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","South and West Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Derbyshire and Nottinghamshire","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon","Devon CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon","Devon CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon","Plymouth","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Devon","Plymouth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Devon","Plymouth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset and Somerset","Dorset CC","AA","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset and Somerset","Dorset CC","AO","10","10","21050","21050"
"In post","2021","Analysis","Dorset and Somerset","Dorset CC","EO","30","25","25050","24920"
"In post","2021","Analysis","Dorset and Somerset","Dorset CC","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Dorset and Somerset","Dorset CC","G7","15","10","48590","48080"
"In post","2021","Analysis","Dorset and Somerset","Dorset CC","HEO","35","35","29680","29270"
"In post","2021","Analysis","Dorset and Somerset","Dorset CC","SEO","20","15","37570","36580"
"In post","2021","Analysis","Dorset and Somerset","Somerset","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset and Somerset","Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Dorset and Somerset","Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Norwich and East Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Peterborough","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Suffolk","AA","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Anglia","Suffolk","AO","25","25","21210","21050"
"In post","2021","Analysis","East Anglia","Suffolk","EO","55","50","25050","24920"
"In post","2021","Analysis","East Anglia","Suffolk","G6","15","15","60770","57390"
"In post","2021","Analysis","East Anglia","Suffolk","G7","55","50","48700","48080"
"In post","2021","Analysis","East Anglia","Suffolk","HEO","110","105","29760","29270"
"In post","2021","Analysis","East Anglia","Suffolk","SEO","90","85","37160","36580"
"In post","2021","Analysis","East Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Wales","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","East Wales","Monmouthshire and Newport","AO","50","50","19210","19130"
"In post","2021","Analysis","East Wales","Monmouthshire and Newport","EO","140","125","24100","23050"
"In post","2021","Analysis","East Wales","Monmouthshire and Newport","G6","35","35","60980","58880"
"In post","2021","Analysis","East Wales","Monmouthshire and Newport","G7","175","170","50550","49120"
"In post","2021","Analysis","East Wales","Monmouthshire and Newport","HEO","315","305","30080","29540"
"In post","2021","Analysis","East Wales","Monmouthshire and Newport","SCS level","20","20","82180","72320"
"In post","2021","Analysis","East Wales","Monmouthshire and Newport","SEO","300","290","37190","37020"
"In post","2021","Analysis","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","City of Edinburgh","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","City of Edinburgh","G7","5","5","[c]","[c]"
"In post","2021","Analysis","Eastern Scotland","City of Edinburgh","HEO","10","10","35720","36780"
"In post","2021","Analysis","Eastern Scotland","City of Edinburgh","SEO","15","15","42060","42890"
"In post","2021","Analysis","Essex","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Essex","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Essex","Southend-on-Sea","G7","5","5","[c]","[c]"
"In post","2021","Analysis","Essex","Southend-on-Sea","HEO","10","10","[c]","[c]"
"In post","2021","Analysis","Essex","Southend-on-Sea","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Essex","Southend-on-Sea","SEO","5","5","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","10","27880","27850"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","5","5","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","15","15","35530","36000"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","20","15","42840","43000"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","EO","25","25","26090","25880"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","G7","25","25","56350","59810"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","HEO","55","50","32120","32010"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","SEO","45","40","40600","39850"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","G7","30","30","48290","46090"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","HEO","35","35","28360","28650"
"In post","2021","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","SEO","45","40","37640","37320"
"In post","2021","Analysis","Greater Manchester","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Greater Manchester South West","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Manchester","EO","20","20","25980","25560"
"In post","2021","Analysis","Greater Manchester","Manchester","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Greater Manchester","Manchester","G7","45","40","51510","52580"
"In post","2021","Analysis","Greater Manchester","Manchester","HEO","80","80","32000","31810"
"In post","2021","Analysis","Greater Manchester","Manchester","SEO","70","65","38640","38630"
"In post","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","G7","160","150","49130","46130"
"In post","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","HEO","70","70","28810","28650"
"In post","2021","Analysis","Hampshire and Isle of Wight","Central Hampshire","SEO","105","105","37470","37320"
"In post","2021","Analysis","Hampshire and Isle of Wight","Portsmouth","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Portsmouth","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","AO","10","5","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","EO","45","40","23910","23050"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","G6","20","20","60400","58880"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","G7","85","80","50390","49100"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","HEO","160","155","30150","29540"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","SCS level","10","10","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","South Hampshire","SEO","120","115","37390","37020"
"In post","2021","Analysis","Hampshire and Isle of Wight","Southampton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Hampshire and Isle of Wight","Southampton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Herefordshire, Worcestershire and Warwickshire","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","AO","5","5","[c]","[c]"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","EO","50","50","27990","28100"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","G6","50","50","74820","75140"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","G7","245","235","59530","58860"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","HEO","155","150","34700","34570"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","SCS level","35","30","96630","93190"
"In post","2021","Analysis","Inner London - East","Tower Hamlets","SEO","140","135","42330","41760"
"In post","2021","Analysis","Inner London - West","Camden and City of London","AO","5","5","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Camden and City of London","EO","15","15","29940","28270"
"In post","2021","Analysis","Inner London - West","Camden and City of London","G6","100","90","92250","89720"
"In post","2021","Analysis","Inner London - West","Camden and City of London","G7","30","30","61460","59160"
"In post","2021","Analysis","Inner London - West","Camden and City of London","HEO","40","40","36940","36160"
"In post","2021","Analysis","Inner London - West","Camden and City of London","SCS level","5","5","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Camden and City of London","SEO","30","30","47130","47650"
"In post","2021","Analysis","Inner London - West","Westminster","AA","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Inner London - West","Westminster","AO","45","45","24850","24900"
"In post","2021","Analysis","Inner London - West","Westminster","EO","195","190","28910","29000"
"In post","2021","Analysis","Inner London - West","Westminster","G6","260","250","68220","66600"
"In post","2021","Analysis","Inner London - West","Westminster","G7","735","710","56020","54760"
"In post","2021","Analysis","Inner London - West","Westminster","HEO","830","820","34920","34090"
"In post","2021","Analysis","Inner London - West","Westminster","SCS level","75","75","84460","78540"
"In post","2021","Analysis","Inner London - West","Westminster","SEO","350","340","43730","42980"
"In post","2021","Analysis","Inner London - West","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Kent","East Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Kent","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Kent","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lancashire","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lancashire","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lancashire","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Lincolnshire","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Liverpool","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Liverpool","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Liverpool","G7","25","25","47520","52580"
"In post","2021","Analysis","Merseyside","Liverpool","HEO","20","15","31860","31810"
"In post","2021","Analysis","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Liverpool","SEO","20","20","37690","38630"
"In post","2021","Analysis","Merseyside","Sefton","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Merseyside","Sefton","G7","10","10","55670","58330"
"In post","2021","Analysis","Merseyside","Sefton","HEO","10","10","32600","33100"
"In post","2021","Analysis","Merseyside","Sefton","SEO","10","10","39790","39390"
"In post","2021","Analysis","Merseyside","Wirral","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","York","AO","5","5","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","York","EO","10","10","25750","25750"
"In post","2021","Analysis","North Yorkshire","York","G6","5","5","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","York","G7","10","10","53310","52600"
"In post","2021","Analysis","North Yorkshire","York","HEO","20","20","30870","30320"
"In post","2021","Analysis","North Yorkshire","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","North Yorkshire","York","SEO","10","10","38040","37350"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Tyneside","EO","5","5","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Tyneside","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Tyneside","G7","10","10","53870","54990"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Tyneside","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Northumberland and Tyne and Wear","Tyneside","SEO","5","5","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Croydon","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Croydon","G6","5","5","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Croydon","G7","5","5","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Croydon","HEO","10","10","35730","36160"
"In post","2021","Analysis","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Outer London - South","Croydon","SEO","10","10","42180","41760"
"In post","2021","Analysis","Outer London - South","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Staffordshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Staffordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Telford and Wrekin","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Shropshire and Staffordshire","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Sheffield","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Sheffield","EO","5","5","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Sheffield","G6","10","10","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Sheffield","G7","40","35","51740","50630"
"In post","2021","Analysis","South Yorkshire","Sheffield","HEO","30","25","32920","33190"
"In post","2021","Analysis","South Yorkshire","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","South Yorkshire","Sheffield","SEO","40","35","42670","42220"
"In post","2021","Analysis","Surrey, East and West Sussex","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Surrey","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Surrey, East and West Sussex","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Darlington","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Darlington","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Darlington","G7","10","10","50330","50630"
"In post","2021","Analysis","Tees Valley and Durham","Darlington","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","Tees Valley and Durham","Darlington","SEO","10","10","41880","42220"
"In post","2021","Analysis","Tees Valley and Durham","Durham CC","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Glasgow City","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Glasgow City","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Central Scotland","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Birmingham","AO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Birmingham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Birmingham","G7","5","5","[c]","[c]"
"In post","2021","Analysis","West Midlands","Birmingham","HEO","15","15","38020","34530"
"In post","2021","Analysis","West Midlands","Birmingham","SEO","10","10","45980","39660"
"In post","2021","Analysis","West Midlands","Coventry","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Midlands","Coventry","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","West Midlands","Coventry","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Central Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Central Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Swansea","AO","5","5","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Swansea","EO","15","15","26580","26780"
"In post","2021","Analysis","West Wales and The Valleys","Swansea","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Swansea","HEO","5","5","[c]","[c]"
"In post","2021","Analysis","West Wales and The Valleys","Swansea","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Bradford","G6","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Leeds","AO","5","5","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Leeds","EO","20","20","22820","22540"
"In post","2021","Analysis","West Yorkshire","Leeds","G6","10","10","62930","62400"
"In post","2021","Analysis","West Yorkshire","Leeds","G7","55","50","51520","50620"
"In post","2021","Analysis","West Yorkshire","Leeds","HEO","25","25","30050","28970"
"In post","2021","Analysis","West Yorkshire","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Leeds","SEO","20","20","38060","36820"
"In post","2021","Analysis","West Yorkshire","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Wakefield","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","West Yorkshire","Wakefield","SEO","[c]","[c]","[c]","[c]"
