"Status","Year","Organisation","Parent_department","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Perth and Kinross and Stirling","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Scottish Borders","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Ayrshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Lanarkshire","Heterosexual / straight","125","115","38170","33240"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","South Lanarkshire","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","West Lothian","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Scottish Government","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Berkshire","Heterosexual / straight","90","85","42390","38120"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Berkshire","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Berkshire","Unknown","35","30","47410","52330"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bexley and Greenwich","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Birmingham","Heterosexual / straight","340","320","38910","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Birmingham","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Birmingham","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Birmingham","Unknown","130","120","41500","38760"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","Heterosexual / straight","75","70","44500","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Brighton and Hove","Unknown","25","25","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","Heterosexual / straight","95","90","38740","33310"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","Undeclared","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Bristol, City of","Unknown","35","30","46620","54200"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cambridgeshire CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","Heterosexual / straight","155","145","41350","40420"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cardiff and Vale of Glamorgan","Unknown","45","40","41490","40040"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Croydon","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Croydon","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Devon CC","Heterosexual / straight","80","75","39080","34480"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Devon CC","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Cumbria","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Kent","Heterosexual / straight","80","75","37650","30110"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","East Kent","Unknown","40","35","43370","35020"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Flintshire and Wrexham","Heterosexual / straight","50","45","39190","37780"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Flintshire and Wrexham","Unknown","20","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Haringey and Islington","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Harrow and Hillingdon","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","Heterosexual / straight","135","125","40910","35630"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Heart of Essex","Unknown","40","35","42490","31690"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hertfordshire","Heterosexual / straight","130","120","41700","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hertfordshire","Unknown","35","30","45530","45260"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hounslow and Richmond upon Thames","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Kingston upon Hull, City of","Heterosexual / straight","50","45","38910","31720"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Kingston upon Hull, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Kingston upon Hull, City of","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leeds","Heterosexual / straight","220","205","41290","38760"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leeds","LGBO","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leeds","Undeclared","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leeds","Unknown","100","90","39830","34480"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leicester","Heterosexual / straight","105","95","39610","38760"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leicester","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leicester","Undeclared","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Leicester","Unknown","25","25","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lewisham and Southwark","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Liverpool","Heterosexual / straight","265","255","36940","30720"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Liverpool","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Liverpool","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Liverpool","Unknown","80","75","40690","34480"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Manchester","Heterosexual / straight","280","255","40280","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Manchester","LGBO","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Manchester","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Manchester","Unknown","50","45","40760","33500"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Mid Lancashire","Heterosexual / straight","120","115","39160","38000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Mid Lancashire","Unknown","50","45","42450","48080"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Norwich and East Norfolk","Heterosexual / straight","55","50","35650","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Norwich and East Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Norwich and East Norfolk","Unknown","15","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Nottingham","Heterosexual / straight","185","175","36800","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Nottingham","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Nottingham","Unknown","70","65","38910","34480"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Peterborough","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Portsmouth","Heterosexual / straight","80","75","38400","30110"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Portsmouth","Unknown","25","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Redbridge and Waltham Forest","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Sheffield","Heterosexual / straight","85","75","34710","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Sheffield","Unknown","50","45","38140","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Hampshire","Heterosexual / straight","115","105","44770","42460"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Hampshire","LGBO","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Hampshire","Unknown","30","25","48060","50820"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Teesside","Heterosexual / straight","65","60","37080","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","South Teesside","Unknown","25","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Stoke-on-Trent","Heterosexual / straight","50","45","40670","43420"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Stoke-on-Trent","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Suffolk","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Suffolk","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Swansea","Heterosexual / straight","50","45","39640","34480"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Swansea","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Tyneside","Heterosexual / straight","175","160","38570","34480"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Tyneside","LGBO","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Tyneside","Undeclared","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Tyneside","Unknown","55","50","37590","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wakefield","Heterosexual / straight","60","55","33550","28430"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wakefield","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warrington","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warrington","Unknown","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Surrey","Heterosexual / straight","35","35","39700","40000"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Surrey","Unknown","15","15","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Westminster","Heterosexual / straight","1110","1055","45400","40800"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Westminster","LGBO","80","75","45980","40530"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Westminster","Undeclared","60","60","47640","50520"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Westminster","Unknown","310","285","44180","36240"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wiltshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Worcestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","York","Heterosexual / straight","220","205","44530","50850"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","York","LGBO","15","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","York","Undeclared","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service","Attorney General's Departments","York","Unknown","70","60","54930","55610"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Westminster","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","Westminster","Unknown","10","10","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","York","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service Inspectorate","Attorney General's Departments","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Debt Management Office","HM Treasury","Camden and City of London","Unknown","115","110","58680","51550"
"In post","2021","Defence Electronics and Components Agency","Ministry of Defence","Flintshire and Wrexham","Heterosexual / straight","120","115","29540","27460"
