"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Declared non-disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Scotland","Female","55","55","21120","21010"
"In post","2021","16-19","Declared non-disabled","Scotland","Male","30","30","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","South East (England)","Female","30","30","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","South East (England)","Male","35","35","22110","21600"
"In post","2021","16-19","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","South West (England)","Female","40","40","20030","19040"
"In post","2021","16-19","Declared non-disabled","South West (England)","Male","65","65","18930","18100"
"In post","2021","16-19","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Wales","Female","35","30","21110","21010"
"In post","2021","16-19","Declared non-disabled","Wales","Male","30","30","19020","19490"
"In post","2021","16-19","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Midlands (England)","Female","25","25","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","16-19","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","London","Female","5","5","[c]","[c]"
"In post","2021","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","East of England","Male","10","5","[c]","[c]"
"In post","2021","16-19","Unknown","London","Female","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","London","Male","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","North East (England)","Female","25","20","[c]","[c]"
"In post","2021","16-19","Unknown","North East (England)","Male","20","20","[c]","[c]"
"In post","2021","16-19","Unknown","North West (England)","Female","30","30","20640","20140"
"In post","2021","16-19","Unknown","North West (England)","Male","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Unknown","Scotland","Female","35","35","20870","20810"
"In post","2021","16-19","Unknown","Scotland","Male","50","45","19890","20140"
"In post","2021","16-19","Unknown","South East (England)","Female","25","25","[c]","[c]"
"In post","2021","16-19","Unknown","South East (England)","Male","30","30","22350","21430"
"In post","2021","16-19","Unknown","South West (England)","Female","15","15","[c]","[c]"
"In post","2021","16-19","Unknown","South West (England)","Male","45","45","17470","16780"
"In post","2021","16-19","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2021","16-19","Unknown","Unknown","Male","35","35","19210","16470"
"In post","2021","16-19","Unknown","Wales","Female","30","25","[c]","[c]"
"In post","2021","16-19","Unknown","Wales","Male","30","30","20450","20140"
"In post","2021","16-19","Unknown","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Female","30","30","[c]","[c]"
"In post","2021","16-19","Unknown","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2021","20-29","Declared disabled","East Midlands (England)","Female","125","120","24310","23970"
"In post","2021","20-29","Declared disabled","East Midlands (England)","Male","85","85","25420","25000"
"In post","2021","20-29","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","East of England","Female","145","140","25780","24620"
"In post","2021","20-29","Declared disabled","East of England","Male","85","85","26460","27570"
"In post","2021","20-29","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","London","Female","915","900","34950","32540"
"In post","2021","20-29","Declared disabled","London","Male","530","530","35730","33410"
"In post","2021","20-29","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","North East (England)","Female","130","125","25100","23380"
"In post","2021","20-29","Declared disabled","North East (England)","Male","90","90","24080","21010"
"In post","2021","20-29","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","North West (England)","Female","280","270","26050","25350"
"In post","2021","20-29","Declared disabled","North West (England)","Male","225","225","25800","24920"
"In post","2021","20-29","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Overseas","Female","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Overseas","Male","5","5","[c]","[c]"
"In post","2021","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Scotland","Female","245","240","27790","27150"
"In post","2021","20-29","Declared disabled","Scotland","Male","155","155","27130","26120"
"In post","2021","20-29","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","South East (England)","Female","235","230","26540","26670"
"In post","2021","20-29","Declared disabled","South East (England)","Male","200","200","27340","27570"
"In post","2021","20-29","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","South West (England)","Female","270","265","26740","26100"
"In post","2021","20-29","Declared disabled","South West (England)","Male","270","265","27410","27460"
"In post","2021","20-29","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Female","10","10","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Male","15","15","[c]","[c]"
"In post","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Wales","Female","170","165","25400","23830"
"In post","2021","20-29","Declared disabled","Wales","Male","100","100","25490","23830"
"In post","2021","20-29","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","West Midlands (England)","Female","180","175","24700","24620"
"In post","2021","20-29","Declared disabled","West Midlands (England)","Male","100","100","24980","25300"
"In post","2021","20-29","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","Female","200","195","26700","25000"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","Male","125","125","27070","25910"
"In post","2021","20-29","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","East Midlands (England)","Female","1000","975","25350","24920"
"In post","2021","20-29","Declared non-disabled","East Midlands (England)","Male","825","820","26070","25560"
"In post","2021","20-29","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","East of England","Female","1090","1055","26360","25790"
"In post","2021","20-29","Declared non-disabled","East of England","Male","830","825","27200","27150"
"In post","2021","20-29","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","London","Female","7560","7500","35860","33510"
"In post","2021","20-29","Declared non-disabled","London","Male","5830","5810","36910","34020"
"In post","2021","20-29","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","North East (England)","Female","1315","1275","25280","24440"
"In post","2021","20-29","Declared non-disabled","North East (England)","Male","1075","1060","25080","23970"
"In post","2021","20-29","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","North West (England)","Female","2970","2880","25460","24890"
"In post","2021","20-29","Declared non-disabled","North West (England)","Male","2345","2315","25710","24890"
"In post","2021","20-29","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","Female","90","85","24490","21430"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","Male","105","100","23560","21430"
"In post","2021","20-29","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Overseas","Female","110","110","35890","33860"
"In post","2021","20-29","Declared non-disabled","Overseas","Male","110","110","36520","33860"
"In post","2021","20-29","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Scotland","Female","1890","1835","26700","25560"
"In post","2021","20-29","Declared non-disabled","Scotland","Male","1415","1400","26450","25410"
"In post","2021","20-29","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","South East (England)","Female","1975","1940","27180","26970"
"In post","2021","20-29","Declared non-disabled","South East (England)","Male","1700","1690","27640","27570"
"In post","2021","20-29","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","South West (England)","Female","2425","2370","26890","26130"
"In post","2021","20-29","Declared non-disabled","South West (England)","Male","2450","2435","27720","27540"
"In post","2021","20-29","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","Female","80","80","30290","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Male","65","65","29430","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Wales","Female","1740","1680","25440","23830"
"In post","2021","20-29","Declared non-disabled","Wales","Male","1375","1365","25820","24920"
"In post","2021","20-29","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","West Midlands (England)","Female","1510","1470","25310","24440"
"In post","2021","20-29","Declared non-disabled","West Midlands (England)","Male","1160","1155","26000","25080"
"In post","2021","20-29","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","Female","1895","1845","26380","25300"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","Male","1570","1560","26480","25560"
"In post","2021","20-29","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","East Midlands (England)","Female","60","55","25190","26160"
"In post","2021","20-29","Undeclared","East Midlands (England)","Male","45","45","25950","25560"
"In post","2021","20-29","Undeclared","East of England","Female","50","50","26720","27570"
"In post","2021","20-29","Undeclared","East of England","Male","40","40","28880","28370"
"In post","2021","20-29","Undeclared","London","Female","550","545","36010","34020"
"In post","2021","20-29","Undeclared","London","Male","540","535","36950","34320"
"In post","2021","20-29","Undeclared","North East (England)","Female","60","55","25670","25560"
"In post","2021","20-29","Undeclared","North East (England)","Male","55","55","26210","25560"
"In post","2021","20-29","Undeclared","North West (England)","Female","135","135","25990","25870"
"In post","2021","20-29","Undeclared","North West (England)","Male","125","125","26450","25560"
"In post","2021","20-29","Undeclared","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Northern Ireland","Male","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Scotland","Female","55","55","26730","26160"
"In post","2021","20-29","Undeclared","Scotland","Male","45","45","25930","21860"
"In post","2021","20-29","Undeclared","South East (England)","Female","100","100","27770","27570"
"In post","2021","20-29","Undeclared","South East (England)","Male","125","120","27210","26650"
"In post","2021","20-29","Undeclared","South West (England)","Female","90","90","25910","26160"
"In post","2021","20-29","Undeclared","South West (England)","Male","140","135","27980","27540"
"In post","2021","20-29","Undeclared","Unknown","Female","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Unknown","Male","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Wales","Female","70","70","25660","25560"
"In post","2021","20-29","Undeclared","Wales","Male","85","85","25360","25060"
"In post","2021","20-29","Undeclared","West Midlands (England)","Female","95","90","26610","26610"
"In post","2021","20-29","Undeclared","West Midlands (England)","Male","75","75","26610","26300"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Female","95","95","27240","27570"
"In post","2021","20-29","Undeclared","Yorkshire and The Humber","Male","100","95","26700","26780"
"In post","2021","20-29","Unknown","East Midlands (England)","Female","435","425","24220","22920"
"In post","2021","20-29","Unknown","East Midlands (England)","Male","440","435","25220","24500"
"In post","2021","20-29","Unknown","East of England","Female","315","310","25480","24020"
"In post","2021","20-29","Unknown","East of England","Male","310","310","26620","26320"
"In post","2021","20-29","Unknown","London","Female","3995","3975","34290","32000"
"In post","2021","20-29","Unknown","London","Male","3075","3065","35740","32790"
"In post","2021","20-29","Unknown","London","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","North East (England)","Female","630","605","24250","22850"
"In post","2021","20-29","Unknown","North East (England)","Male","575","565","24530","24240"
"In post","2021","20-29","Unknown","North West (England)","Female","1145","1120","25080","24240"
"In post","2021","20-29","Unknown","North West (England)","Male","1120","1110","25710","24920"
"In post","2021","20-29","Unknown","Northern Ireland","Female","90","85","22330","20140"
"In post","2021","20-29","Unknown","Northern Ireland","Male","105","105","22660","20140"
"In post","2021","20-29","Unknown","Overseas","Female","40","40","39430","38300"
"In post","2021","20-29","Unknown","Overseas","Male","30","30","40240","38650"
"In post","2021","20-29","Unknown","Scotland","Female","1450","1405","25630","24130"
"In post","2021","20-29","Unknown","Scotland","Male","1265","1250","25520","24110"
"In post","2021","20-29","Unknown","South East (England)","Female","680","665","26440","26350"
"In post","2021","20-29","Unknown","South East (England)","Male","705","695","27390","27570"
"In post","2021","20-29","Unknown","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Unknown","South West (England)","Female","625","610","26360","24440"
"In post","2021","20-29","Unknown","South West (England)","Male","780","775","27330","26670"
"In post","2021","20-29","Unknown","Unknown","Female","245","245","30070","29250"
"In post","2021","20-29","Unknown","Unknown","Male","460","460","29690","29250"
"In post","2021","20-29","Unknown","Wales","Female","885","860","25140","23050"
"In post","2021","20-29","Unknown","Wales","Male","810","800","25740","23970"
"In post","2021","20-29","Unknown","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Unknown","West Midlands (England)","Female","610","600","24390","22850"
"In post","2021","20-29","Unknown","West Midlands (England)","Male","565","555","25420","24570"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Female","885","870","25880","24440"
"In post","2021","20-29","Unknown","Yorkshire and The Humber","Male","925","920","25280","24250"
"In post","2021","30-39","Declared disabled","East Midlands (England)","Female","260","235","27760","27570"
"In post","2021","30-39","Declared disabled","East Midlands (England)","Male","155","150","27600","26650"
"In post","2021","30-39","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","East of England","Female","195","180","29780","27570"
"In post","2021","30-39","Declared disabled","East of England","Male","140","135","30240","29290"
"In post","2021","30-39","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","London","Female","1010","955","42770","38750"
"In post","2021","30-39","Declared disabled","London","Male","740","735","45070","41770"
"In post","2021","30-39","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","North East (England)","Female","275","250","26440","25560"
"In post","2021","30-39","Declared disabled","North East (England)","Male","210","200","26430","23850"
"In post","2021","30-39","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","North West (England)","Female","600","545","28390","27570"
"In post","2021","30-39","Declared disabled","North West (England)","Male","415","410","28270","25790"
"In post","2021","30-39","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Northern Ireland","Male","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Overseas","Female","30","30","49200","53000"
"In post","2021","30-39","Declared disabled","Overseas","Male","40","40","48840","52430"
"In post","2021","30-39","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Scotland","Female","455","415","31040","27570"
"In post","2021","30-39","Declared disabled","Scotland","Male","345","340","30700","27570"
"In post","2021","30-39","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","South East (England)","Female","360","325","29830","27570"
"In post","2021","30-39","Declared disabled","South East (England)","Male","310","305","31060","29290"
"In post","2021","30-39","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","South West (England)","Female","450","415","31320","28950"
"In post","2021","30-39","Declared disabled","South West (England)","Male","355","350","32410","30360"
"In post","2021","30-39","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Female","20","20","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Male","15","15","[c]","[c]"
"In post","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Wales","Female","355","320","27880","26330"
"In post","2021","30-39","Declared disabled","Wales","Male","230","225","28640","27570"
"In post","2021","30-39","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","West Midlands (England)","Female","340","320","28140","27570"
"In post","2021","30-39","Declared disabled","West Midlands (England)","Male","195","190","28930","27570"
"In post","2021","30-39","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared disabled","Yorkshire and The Humber","Female","330","295","29970","27570"
"In post","2021","30-39","Declared disabled","Yorkshire and The Humber","Male","265","260","29610","27570"
"In post","2021","30-39","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","East Midlands (England)","Female","1635","1450","28880","27570"
"In post","2021","30-39","Declared non-disabled","East Midlands (England)","Male","1230","1215","29540","27570"
"In post","2021","30-39","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","East of England","Female","1645","1465","29580","27570"
"In post","2021","30-39","Declared non-disabled","East of England","Male","1260","1250","30570","29290"
"In post","2021","30-39","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","London","Female","8905","8415","45190","41950"
"In post","2021","30-39","Declared non-disabled","London","Male","7465","7405","46420","42470"
"In post","2021","30-39","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","North East (England)","Female","2380","2090","27790","25560"
"In post","2021","30-39","Declared non-disabled","North East (England)","Male","1795","1770","29540","27380"
"In post","2021","30-39","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","North West (England)","Female","4480","4025","28720","26670"
"In post","2021","30-39","Declared non-disabled","North West (England)","Male","3790","3750","29700","27570"
"In post","2021","30-39","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","Female","255","235","28890","25560"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","Male","270","270","28400","25560"
"In post","2021","30-39","Declared non-disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Declared non-disabled","Overseas","Female","280","280","46140","50180"
