"Status","Year","Disability","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Analysis","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Leeds","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Manchester","Outside London","25","25","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Monmouthshire and Newport","Outside London","85","80","36790","36030"
"In post","2021","Declared disabled","Analysis","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Sheffield","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","South Hampshire","Outside London","50","45","37950","37020"
"In post","2021","Declared disabled","Analysis","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Suffolk","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Tower Hamlets","London","45","45","46510","42000"
"In post","2021","Declared disabled","Analysis","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Westminster","London","165","155","46710","42470"
"In post","2021","Declared disabled","Analysis","Wiltshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Analysis","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","65","65","42950","40580"
"In post","2021","Declared disabled","Commercial","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Buckinghamshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cambridgeshire CC","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Central Hampshire","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Croydon","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Devon CC","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Dorset CC","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Glasgow City","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Leeds","Outside London","20","20","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Liverpool","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Manchester","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Monmouthshire and Newport","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Norwich and East Norfolk","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Portsmouth","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Sheffield","Outside London","10","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","South Lanarkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Staffordshire CC","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Swansea","Outside London","15","10","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Tower Hamlets","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Westminster","London","80","75","44470","40650"
"In post","2021","Declared disabled","Commercial","Wiltshire","Outside London","35","35","38710","40580"
"In post","2021","Declared disabled","Commercial","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Commercial","York","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Birmingham","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cardiff and Vale of Glamorgan","Outside London","55","50","29000","25560"
"In post","2021","Declared disabled","Communications","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Central Hampshire","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","City of Edinburgh","Outside London","20","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Dorset CC","Outside London","5","5","[c]","[c]"
"In post","2021","Declared disabled","Communications","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2021","Declared disabled","Communications","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Harrow and Hillingdon","London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Leeds","Outside London","30","30","[c]","[c]"
"In post","2021","Declared disabled","Communications","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Manchester","Outside London","15","15","[c]","[c]"
"In post","2021","Declared disabled","Communications","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Communications","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
