"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Ministry of Housing, Communities and Local Government","Wirral","Outside London","SEO/HEO","15","15","33950","34690"
"In post","2021","Ministry of Justice","Aberdeen City and Aberdeenshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Aberdeen City and Aberdeenshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Angus and Dundee City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Angus and Dundee City","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","London","AA/AO","55","45","22000","22450"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","London","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","London","SEO/HEO","10","5","[c]","[c]"
"In post","2021","Ministry of Justice","Barking & Dagenham and Havering","London","Unknown","45","45","32530","30390"
"In post","2021","Ministry of Justice","Barnet","London","AA/AO","30","30","21620","21300"
"In post","2021","Ministry of Justice","Barnet","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Barnet","London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Barnet","London","Unknown","45","45","31660","26810"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","AA/AO","865","800","24690","24120"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","EO","225","215","31040","31420"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","G6/G7","15","15","73430","71200"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","SEO/HEO","195","185","40190","38160"
"In post","2021","Ministry of Justice","Barnsley, Doncaster and Rotherham","Outside London","Unknown","210","185","29510","30210"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","AA/AO","380","345","24510","23330"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","90","90","29790","31110"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G6/G7","25","20","65860","65520"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","SEO/HEO","135","125","40270","38160"
"In post","2021","Ministry of Justice","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","110","95","31060","31420"
"In post","2021","Ministry of Justice","Bedford","Outside London","AA/AO","245","235","26710","27850"
"In post","2021","Ministry of Justice","Bedford","Outside London","EO","35","35","29310","30680"
"In post","2021","Ministry of Justice","Bedford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bedford","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bedford","Outside London","SEO/HEO","50","45","38720","37280"
"In post","2021","Ministry of Justice","Bedford","Outside London","Unknown","70","60","27390","23840"
"In post","2021","Ministry of Justice","Berkshire","Outside London","AA/AO","70","65","21100","22080"
"In post","2021","Ministry of Justice","Berkshire","Outside London","EO","20","20","24940","24440"
"In post","2021","Ministry of Justice","Berkshire","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Berkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Berkshire","Outside London","SEO/HEO","25","25","36080","36520"
"In post","2021","Ministry of Justice","Berkshire","Outside London","Unknown","145","140","28340","24800"
"In post","2021","Ministry of Justice","Bexley and Greenwich","London","AA/AO","780","750","28960","30060"
"In post","2021","Ministry of Justice","Bexley and Greenwich","London","EO","170","165","33860","36140"
"In post","2021","Ministry of Justice","Bexley and Greenwich","London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Bexley and Greenwich","London","SEO/HEO","120","115","43290","41500"
"In post","2021","Ministry of Justice","Bexley and Greenwich","London","Unknown","105","100","33760","34100"
"In post","2021","Ministry of Justice","Birmingham","Outside London","AA/AO","1715","1575","21370","19930"
"In post","2021","Ministry of Justice","Birmingham","Outside London","EO","440","425","23730","22570"
"In post","2021","Ministry of Justice","Birmingham","Outside London","G6/G7","115","115","57290","55330"
"In post","2021","Ministry of Justice","Birmingham","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Birmingham","Outside London","SEO/HEO","420","410","32960","30990"
"In post","2021","Ministry of Justice","Birmingham","Outside London","Unknown","435","400","30160","28200"
"In post","2021","Ministry of Justice","Blackburn with Darwen","Outside London","AA/AO","30","25","19490","20100"
"In post","2021","Ministry of Justice","Blackburn with Darwen","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Blackburn with Darwen","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Blackburn with Darwen","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Blackburn with Darwen","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Blackburn with Darwen","Outside London","Unknown","65","60","28470","28200"
"In post","2021","Ministry of Justice","Blackpool","Outside London","AA/AO","30","20","19190","19570"
"In post","2021","Ministry of Justice","Blackpool","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Blackpool","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Blackpool","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Blackpool","Outside London","Unknown","70","65","29310","30210"
"In post","2021","Ministry of Justice","Bournemouth and Poole","Outside London","AA/AO","80","70","19020","19570"
"In post","2021","Ministry of Justice","Bournemouth and Poole","Outside London","EO","15","15","22710","22110"
"In post","2021","Ministry of Justice","Bournemouth and Poole","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Bournemouth and Poole","Outside London","SEO/HEO","20","20","34860","34700"
"In post","2021","Ministry of Justice","Bournemouth and Poole","Outside London","Unknown","100","90","28540","25460"
"In post","2021","Ministry of Justice","Bradford","Outside London","AA/AO","140","120","18960","18890"
"In post","2021","Ministry of Justice","Bradford","Outside London","EO","35","30","22730","23110"
"In post","2021","Ministry of Justice","Bradford","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bradford","Outside London","SEO/HEO","35","30","31050","27550"
"In post","2021","Ministry of Justice","Bradford","Outside London","Unknown","125","115","30150","30210"
"In post","2021","Ministry of Justice","Breckland and South Norfolk","Outside London","AA/AO","290","275","24400","23970"
"In post","2021","Ministry of Justice","Breckland and South Norfolk","Outside London","EO","65","65","29930","30140"
"In post","2021","Ministry of Justice","Breckland and South Norfolk","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Breckland and South Norfolk","Outside London","SEO/HEO","55","55","39280","38160"
"In post","2021","Ministry of Justice","Breckland and South Norfolk","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Brent","London","AA/AO","105","90","22730","23500"
"In post","2021","Ministry of Justice","Brent","London","EO","15","15","28530","26720"
"In post","2021","Ministry of Justice","Brent","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Brent","London","SEO/HEO","25","20","40120","36800"
"In post","2021","Ministry of Justice","Brent","London","Unknown","65","65","32640","29210"
"In post","2021","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","AA/AO","80","70","19410","19570"
"In post","2021","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","EO","15","15","23040","23130"
"In post","2021","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","SEO/HEO","20","15","34810","31920"
"In post","2021","Ministry of Justice","Bridgend and Neath Port Talbot","Outside London","Unknown","60","55","33630","31420"
"In post","2021","Ministry of Justice","Brighton and Hove","Outside London","AA/AO","85","75","19380","19930"
"In post","2021","Ministry of Justice","Brighton and Hove","Outside London","EO","25","20","24340","23560"
"In post","2021","Ministry of Justice","Brighton and Hove","Outside London","G6/G7","20","20","58920","58480"
"In post","2021","Ministry of Justice","Brighton and Hove","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Brighton and Hove","Outside London","SEO/HEO","25","25","37400","39660"
"In post","2021","Ministry of Justice","Brighton and Hove","Outside London","Unknown","90","75","28790","25340"
"In post","2021","Ministry of Justice","Bristol, City of","Outside London","AA/AO","445","420","22430","21180"
"In post","2021","Ministry of Justice","Bristol, City of","Outside London","EO","110","100","26390","24690"
"In post","2021","Ministry of Justice","Bristol, City of","Outside London","G6/G7","20","20","57630","55150"
"In post","2021","Ministry of Justice","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bristol, City of","Outside London","SEO/HEO","95","90","38100","37280"
"In post","2021","Ministry of Justice","Bristol, City of","Outside London","Unknown","165","150","28840","28200"
"In post","2021","Ministry of Justice","Bromley","London","AA/AO","105","90","21550","21310"
"In post","2021","Ministry of Justice","Bromley","London","EO","10","10","26770","27320"
"In post","2021","Ministry of Justice","Bromley","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Bromley","London","SEO/HEO","20","20","40660","40610"
"In post","2021","Ministry of Justice","Bromley","London","Unknown","20","20","29840","26690"
"In post","2021","Ministry of Justice","Buckinghamshire CC","Outside London","AA/AO","365","350","27090","27850"
"In post","2021","Ministry of Justice","Buckinghamshire CC","Outside London","EO","140","130","30640","32040"
"In post","2021","Ministry of Justice","Buckinghamshire CC","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Buckinghamshire CC","Outside London","SEO/HEO","130","120","40450","38160"
"In post","2021","Ministry of Justice","Buckinghamshire CC","Outside London","Unknown","90","80","29460","30760"
"In post","2021","Ministry of Justice","Calderdale and Kirklees","Outside London","AA/AO","40","30","19370","19830"
"In post","2021","Ministry of Justice","Calderdale and Kirklees","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Calderdale and Kirklees","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Calderdale and Kirklees","Outside London","SEO/HEO","10","10","33650","36440"
"In post","2021","Ministry of Justice","Calderdale and Kirklees","Outside London","Unknown","110","100","28530","28200"
"In post","2021","Ministry of Justice","Cambridgeshire CC","Outside London","AA/AO","850","790","26350","27920"
"In post","2021","Ministry of Justice","Cambridgeshire CC","Outside London","EO","170","160","30770","32240"
"In post","2021","Ministry of Justice","Cambridgeshire CC","Outside London","G6/G7","20","20","67340","65910"
"In post","2021","Ministry of Justice","Cambridgeshire CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Cambridgeshire CC","Outside London","SEO/HEO","165","160","39200","38160"
"In post","2021","Ministry of Justice","Cambridgeshire CC","Outside London","Unknown","100","95","30450","30210"
"In post","2021","Ministry of Justice","Camden and City of London","London","AA/AO","615","580","22610","22680"
"In post","2021","Ministry of Justice","Camden and City of London","London","EO","170","165","26980","26410"
"In post","2021","Ministry of Justice","Camden and City of London","London","G6/G7","65","60","59530","57430"
"In post","2021","Ministry of Justice","Camden and City of London","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Camden and City of London","London","SEO/HEO","145","145","35360","34210"
"In post","2021","Ministry of Justice","Camden and City of London","London","Unknown","20","20","31200","27730"
"In post","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","AA/AO","520","480","22260","20600"
"In post","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","EO","135","130","26540","25830"
"In post","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","G6/G7","40","40","61540","59190"
"In post","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","SCS level","15","15","95710","93000"
"In post","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","180","170","36630","36230"
"In post","2021","Ministry of Justice","Cardiff and Vale of Glamorgan","Outside London","Unknown","275","265","30920","30210"
"In post","2021","Ministry of Justice","Central Hampshire","Outside London","AA/AO","280","270","27110","29440"
"In post","2021","Ministry of Justice","Central Hampshire","Outside London","EO","55","55","28640","27390"
"In post","2021","Ministry of Justice","Central Hampshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Central Hampshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Central Hampshire","Outside London","SEO/HEO","50","45","42160","38160"
"In post","2021","Ministry of Justice","Central Hampshire","Outside London","Unknown","20","20","32710","31490"
"In post","2021","Ministry of Justice","Central Valleys","Outside London","AA/AO","40","35","19530","19830"
"In post","2021","Ministry of Justice","Central Valleys","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Central Valleys","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Central Valleys","Outside London","SEO/HEO","15","15","36060","35640"
"In post","2021","Ministry of Justice","Central Valleys","Outside London","Unknown","85","80","29500","28750"
"In post","2021","Ministry of Justice","Cheshire East","Outside London","AA/AO","220","205","24800","23970"
"In post","2021","Ministry of Justice","Cheshire East","Outside London","EO","40","40","30430","31610"
"In post","2021","Ministry of Justice","Cheshire East","Outside London","G6/G7","10","10","69610","66490"
"In post","2021","Ministry of Justice","Cheshire East","Outside London","SEO/HEO","55","50","42380","38160"
"In post","2021","Ministry of Justice","Cheshire East","Outside London","Unknown","55","50","29630","30150"
"In post","2021","Ministry of Justice","Cheshire West and Chester","Outside London","AA/AO","30","30","19090","19970"
"In post","2021","Ministry of Justice","Cheshire West and Chester","Outside London","EO","10","10","23500","23200"
"In post","2021","Ministry of Justice","Cheshire West and Chester","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Cheshire West and Chester","Outside London","SEO/HEO","10","10","36380","37610"
"In post","2021","Ministry of Justice","Cheshire West and Chester","Outside London","Unknown","75","70","28740","28200"
"In post","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","AA/AO","715","660","25630","25340"
"In post","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","EO","180","165","29900","28860"
"In post","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","G6/G7","15","15","71390","67340"
"In post","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","SEO/HEO","175","165","39640","38160"
"In post","2021","Ministry of Justice","Chorley and West Lancashire","Outside London","Unknown","55","50","32280","33360"
"In post","2021","Ministry of Justice","City of Edinburgh","Outside London","AA/AO","10","10","20000","19930"
"In post","2021","Ministry of Justice","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","City of Edinburgh","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","City of Edinburgh","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Conwy and Denbighshire","Outside London","AA/AO","15","15","19140","19570"
"In post","2021","Ministry of Justice","Conwy and Denbighshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Conwy and Denbighshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Conwy and Denbighshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Conwy and Denbighshire","Outside London","Unknown","70","70","30100","28200"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","AA/AO","45","35","19100","19570"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","SEO/HEO","10","10","36700","37470"
"In post","2021","Ministry of Justice","Cornwall and Isles of Scilly","Outside London","Unknown","50","40","29180","28200"
"In post","2021","Ministry of Justice","Coventry","Outside London","AA/AO","45","35","18750","18880"
"In post","2021","Ministry of Justice","Coventry","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Coventry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Coventry","Outside London","SEO/HEO","10","10","38410","40290"
"In post","2021","Ministry of Justice","Coventry","Outside London","Unknown","60","55","29600","30210"
"In post","2021","Ministry of Justice","Croydon","London","AA/AO","245","235","22470","22080"
"In post","2021","Ministry of Justice","Croydon","London","EO","220","215","29270","30110"
"In post","2021","Ministry of Justice","Croydon","London","G6/G7","105","100","68300","68240"
"In post","2021","Ministry of Justice","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Croydon","London","SEO/HEO","325","315","41560","39440"
"In post","2021","Ministry of Justice","Croydon","London","Unknown","95","90","34880","34100"
"In post","2021","Ministry of Justice","Darlington","Outside London","AA/AO","40","35","19660","19570"
"In post","2021","Ministry of Justice","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Darlington","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Darlington","Outside London","SEO/HEO","15","15","33520","34090"
"In post","2021","Ministry of Justice","Darlington","Outside London","Unknown","45","45","26240","23840"
"In post","2021","Ministry of Justice","Derby","Outside London","AA/AO","90","75","19090","19570"
"In post","2021","Ministry of Justice","Derby","Outside London","EO","25","20","21930","21820"
"In post","2021","Ministry of Justice","Derby","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Derby","Outside London","SEO/HEO","15","15","37520","37800"
"In post","2021","Ministry of Justice","Derby","Outside London","Unknown","125","115","28900","28200"
"In post","2021","Ministry of Justice","Devon CC","Outside London","AA/AO","730","670","24480","23380"
"In post","2021","Ministry of Justice","Devon CC","Outside London","EO","155","145","28890","27380"
"In post","2021","Ministry of Justice","Devon CC","Outside London","G6/G7","15","15","69990","65870"
"In post","2021","Ministry of Justice","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Devon CC","Outside London","SEO/HEO","160","150","39760","38160"
"In post","2021","Ministry of Justice","Devon CC","Outside London","Unknown","85","75","32430","31420"
"In post","2021","Ministry of Justice","Dorset CC","Outside London","AA/AO","645","605","25290","24920"
"In post","2021","Ministry of Justice","Dorset CC","Outside London","EO","130","120","29670","28800"
"In post","2021","Ministry of Justice","Dorset CC","Outside London","G6/G7","10","10","66680","65630"
"In post","2021","Ministry of Justice","Dorset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Dorset CC","Outside London","SEO/HEO","135","130","40190","38160"
"In post","2021","Ministry of Justice","Dorset CC","Outside London","Unknown","50","45","27690","28200"
"In post","2021","Ministry of Justice","Dudley","Outside London","AA/AO","25","20","19380","19830"
"In post","2021","Ministry of Justice","Dudley","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Dudley","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Dudley","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Dudley","Outside London","Unknown","50","45","29550","28200"
"In post","2021","Ministry of Justice","Durham CC","Outside London","AA/AO","1455","1330","25980","25400"
"In post","2021","Ministry of Justice","Durham CC","Outside London","EO","300","280","30940","32240"
"In post","2021","Ministry of Justice","Durham CC","Outside London","G6/G7","30","30","67390","65520"
"In post","2021","Ministry of Justice","Durham CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Durham CC","Outside London","SEO/HEO","325","315","39770","38160"
"In post","2021","Ministry of Justice","Durham CC","Outside London","Unknown","140","130","30500","30880"
"In post","2021","Ministry of Justice","Ealing","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Ealing","London","Unknown","45","45","32390","31150"
"In post","2021","Ministry of Justice","East Cumbria","Outside London","AA/AO","25","20","19070","19570"
"In post","2021","Ministry of Justice","East Cumbria","Outside London","EO","15","10","22400","22430"
"In post","2021","Ministry of Justice","East Cumbria","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","East Cumbria","Outside London","SEO/HEO","15","15","34600","32320"
"In post","2021","Ministry of Justice","East Cumbria","Outside London","Unknown","55","50","29900","28200"
"In post","2021","Ministry of Justice","East Derbyshire","Outside London","AA/AO","10","10","18870","19700"
"In post","2021","Ministry of Justice","East Derbyshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","East Derbyshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","East Derbyshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","East Derbyshire","Outside London","Unknown","45","45","29220","28200"
"In post","2021","Ministry of Justice","East Kent","Outside London","AA/AO","60","55","18550","18880"
"In post","2021","Ministry of Justice","East Kent","Outside London","EO","20","20","23310","23130"
"In post","2021","Ministry of Justice","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","East Kent","Outside London","SEO/HEO","15","10","37790","40590"
"In post","2021","Ministry of Justice","East Kent","Outside London","Unknown","100","95","28870","25280"
"In post","2021","Ministry of Justice","East Lancashire","Outside London","AA/AO","35","30","19090","19570"
"In post","2021","Ministry of Justice","East Lancashire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","East Lancashire","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","East Lancashire","Outside London","Unknown","75","70","28160","27090"
"In post","2021","Ministry of Justice","East Merseyside","Outside London","AA/AO","70","60","19830","19830"
"In post","2021","Ministry of Justice","East Merseyside","Outside London","EO","15","15","24090","23970"
"In post","2021","Ministry of Justice","East Merseyside","Outside London","G6/G7","10","10","66060","65520"
"In post","2021","Ministry of Justice","East Merseyside","Outside London","SEO/HEO","30","30","38630","38160"
"In post","2021","Ministry of Justice","East Merseyside","Outside London","Unknown","100","95","29510","28200"
"In post","2021","Ministry of Justice","East Riding of Yorkshire","Outside London","AA/AO","825","770","25500","24920"
"In post","2021","Ministry of Justice","East Riding of Yorkshire","Outside London","EO","175","165","31040","32240"
"In post","2021","Ministry of Justice","East Riding of Yorkshire","Outside London","G6/G7","10","10","76040","72890"
"In post","2021","Ministry of Justice","East Riding of Yorkshire","Outside London","SEO/HEO","135","125","40480","38160"
"In post","2021","Ministry of Justice","East Riding of Yorkshire","Outside London","Unknown","45","40","31860","32690"
"In post","2021","Ministry of Justice","East Surrey","Outside London","AA/AO","520","495","30760","33570"
"In post","2021","Ministry of Justice","East Surrey","Outside London","EO","100","95","33020","34650"
"In post","2021","Ministry of Justice","East Surrey","Outside London","G6/G7","10","10","77850","76330"
"In post","2021","Ministry of Justice","East Surrey","Outside London","SEO/HEO","100","95","43520","41500"
"In post","2021","Ministry of Justice","East Surrey","Outside London","Unknown","40","35","32140","34770"
"In post","2021","Ministry of Justice","East Sussex CC","Outside London","AA/AO","310","290","25370","25850"
"In post","2021","Ministry of Justice","East Sussex CC","Outside London","EO","55","50","28310","26850"
"In post","2021","Ministry of Justice","East Sussex CC","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","East Sussex CC","Outside London","SEO/HEO","50","50","40710","38160"
"In post","2021","Ministry of Justice","East Sussex CC","Outside London","Unknown","65","55","29820","30210"
"In post","2021","Ministry of Justice","Enfield","London","AA/AO","30","30","21660","22450"
"In post","2021","Ministry of Justice","Enfield","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Enfield","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Enfield","London","Unknown","30","30","34590","35310"
"In post","2021","Ministry of Justice","Essex Haven Gateway","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Essex Haven Gateway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Essex Haven Gateway","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Essex Haven Gateway","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Ministry of Justice","Essex Haven Gateway","Outside London","Unknown","30","30","27850","24800"
"In post","2021","Ministry of Justice","Essex Thames Gateway","Outside London","AA/AO","35","35","18880","19570"
"In post","2021","Ministry of Justice","Essex Thames Gateway","Outside London","EO","15","15","22760","22430"
"In post","2021","Ministry of Justice","Essex Thames Gateway","Outside London","SEO/HEO","15","15","34700","35640"
"In post","2021","Ministry of Justice","Essex Thames Gateway","Outside London","Unknown","115","100","26780","22920"
"In post","2021","Ministry of Justice","Flintshire and Wrexham","Outside London","AA/AO","565","560","23450","23010"
"In post","2021","Ministry of Justice","Flintshire and Wrexham","Outside London","EO","105","105","29060","30140"
"In post","2021","Ministry of Justice","Flintshire and Wrexham","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Ministry of Justice","Flintshire and Wrexham","Outside London","SEO/HEO","95","95","39120","38160"
"In post","2021","Ministry of Justice","Flintshire and Wrexham","Outside London","Unknown","105","100","28660","28200"
"In post","2021","Ministry of Justice","Glasgow City","Outside London","AA/AO","260","240","20220","20440"
"In post","2021","Ministry of Justice","Glasgow City","Outside London","EO","120","115","23330","22710"
"In post","2021","Ministry of Justice","Glasgow City","Outside London","G6/G7","25","20","55940","58000"
"In post","2021","Ministry of Justice","Glasgow City","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Glasgow City","Outside London","SEO/HEO","130","125","29790","28540"
"In post","2021","Ministry of Justice","Gloucestershire","Outside London","AA/AO","60","50","19180","19570"
"In post","2021","Ministry of Justice","Gloucestershire","Outside London","EO","15","15","22770","22920"
"In post","2021","Ministry of Justice","Gloucestershire","Outside London","G6/G7","10","5","[c]","[c]"
"In post","2021","Ministry of Justice","Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Gloucestershire","Outside London","SEO/HEO","25","20","37020","35820"
"In post","2021","Ministry of Justice","Gloucestershire","Outside London","Unknown","85","75","28410","26500"
"In post","2021","Ministry of Justice","Greater Manchester North East","Outside London","AA/AO","160","150","25780","25300"
"In post","2021","Ministry of Justice","Greater Manchester North East","Outside London","EO","35","35","29930","28800"
"In post","2021","Ministry of Justice","Greater Manchester North East","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Justice","Greater Manchester North East","Outside London","SEO/HEO","40","40","40710","38160"
"In post","2021","Ministry of Justice","Greater Manchester North East","Outside London","Unknown","130","125","29090","30210"
"In post","2021","Ministry of Justice","Greater Manchester North West","Outside London","AA/AO","305","285","23830","23240"
"In post","2021","Ministry of Justice","Greater Manchester North West","Outside London","EO","50","50","28760","29080"
"In post","2021","Ministry of Justice","Greater Manchester North West","Outside London","G6/G7","5","5","[c]","[c]"
