"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","South West (England)","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Plymouth","Heterosexual / straight","220","215","35030","33300"
"In post","2021","Project Delivery","South West (England)","Plymouth","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Plymouth","Undeclared","25","25","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Plymouth","Unknown","35","35","33160","33840"
"In post","2021","Project Delivery","South West (England)","Somerset","Heterosexual / straight","265","255","35880","34500"
"In post","2021","Project Delivery","South West (England)","Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Somerset","Undeclared","70","65","35780","34560"
"In post","2021","Project Delivery","South West (England)","Somerset","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Swindon","Heterosexual / straight","65","60","45220","49080"
"In post","2021","Project Delivery","South West (England)","Swindon","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Swindon","Undeclared","25","25","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South West (England)","Wiltshire","Heterosexual / straight","1200","1150","39250","37320"
"In post","2021","Project Delivery","South West (England)","Wiltshire","LGBO","40","35","35710","33000"
"In post","2021","Project Delivery","South West (England)","Wiltshire","Undeclared","140","135","43650","40580"
"In post","2021","Project Delivery","South West (England)","Wiltshire","Unknown","150","145","40820","37320"
"In post","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","115","105","43100","38630"
"In post","2021","Project Delivery","Wales","Cardiff and Vale of Glamorgan","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Undeclared","20","15","[c]","[c]"
"In post","2021","Project Delivery","Wales","Cardiff and Vale of Glamorgan","Unknown","35","30","33990","31810"
"In post","2021","Project Delivery","Wales","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Flintshire and Wrexham","Heterosexual / straight","90","90","27530","27460"
"In post","2021","Project Delivery","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Flintshire and Wrexham","Undeclared","220","210","28500","28750"
"In post","2021","Project Delivery","Wales","Flintshire and Wrexham","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Wales","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Isle of Anglesey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Monmouthshire and Newport","Heterosexual / straight","105","100","43540","44900"
"In post","2021","Project Delivery","Wales","Monmouthshire and Newport","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Monmouthshire and Newport","Unknown","40","40","43960","41000"
"In post","2021","Project Delivery","Wales","Powys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Powys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","South West Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Swansea","Heterosexual / straight","90","90","37350","33350"
"In post","2021","Project Delivery","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Wales","Swansea","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Wales","Swansea","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Birmingham","Heterosexual / straight","205","200","42980","39850"
"In post","2021","Project Delivery","West Midlands (England)","Birmingham","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Birmingham","Undeclared","30","25","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Birmingham","Unknown","60","55","42230","38630"
"In post","2021","Project Delivery","West Midlands (England)","Coventry","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Coventry","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Coventry","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Sandwell","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Shropshire CC","Heterosexual / straight","45","45","31020","30850"
"In post","2021","Project Delivery","West Midlands (England)","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Solihull","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Staffordshire CC","Heterosexual / straight","150","145","38810","33300"
"In post","2021","Project Delivery","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Staffordshire CC","Undeclared","45","45","28670","28110"
"In post","2021","Project Delivery","West Midlands (England)","Staffordshire CC","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","160","150","38680","38630"
"In post","2021","Project Delivery","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Telford and Wrekin","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Telford and Wrekin","Unknown","50","50","36920","31810"
"In post","2021","Project Delivery","West Midlands (England)","Warwickshire","Heterosexual / straight","115","115","24250","21470"
"In post","2021","Project Delivery","West Midlands (England)","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Warwickshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Warwickshire","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Worcestershire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands (England)","Worcestershire","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Bradford","Heterosexual / straight","90","85","41500","38630"
"In post","2021","Project Delivery","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Bradford","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Bradford","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Leeds","Heterosexual / straight","145","140","38370","35290"
"In post","2021","Project Delivery","Yorkshire and The Humber","Leeds","LGBO","15","15","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Leeds","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Leeds","Unknown","45","40","36350","30730"
"In post","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","75","75","35140","33300"
"In post","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","North Yorkshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Sheffield","Heterosexual / straight","90","85","40970","36870"
"In post","2021","Project Delivery","Yorkshire and The Humber","Sheffield","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Sheffield","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Sheffield","Unknown","20","15","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Wakefield","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","York","Heterosexual / straight","50","45","35810","35900"
"In post","2021","Project Delivery","Yorkshire and The Humber","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","York","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Yorkshire and The Humber","York","Unknown","15","15","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Leicester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Leicestershire CC and Rutland","Heterosexual / straight","35","35","21270","18760"
"In post","2021","Property","East Midlands (England)","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Leicestershire CC and Rutland","Undeclared","5","5","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Leicestershire CC and Rutland","Unknown","35","35","19290","18760"
"In post","2021","Property","East Midlands (England)","Lincolnshire","Heterosexual / straight","55","55","28110","26670"
"In post","2021","Property","East Midlands (England)","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Lincolnshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","Property","East Midlands (England)","North Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","North Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","North Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Nottingham","Heterosexual / straight","195","180","39320","38630"
"In post","2021","Property","East Midlands (England)","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Nottingham","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","East Midlands (England)","Nottingham","Unknown","85","75","34790","31810"
"In post","2021","Property","East Midlands (England)","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","South Nottinghamshire","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Property","East Midlands (England)","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","West Northamptonshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","East Midlands (England)","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East Midlands (England)","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Breckland and South Norfolk","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","East of England","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Cambridgeshire CC","Heterosexual / straight","160","150","37190","33300"
"In post","2021","Property","East of England","Cambridgeshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Cambridgeshire CC","Undeclared","25","25","[c]","[c]"
"In post","2021","Property","East of England","Cambridgeshire CC","Unknown","20","20","[c]","[c]"
"In post","2021","Property","East of England","Central Bedfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","East of England","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Essex Haven Gateway","Heterosexual / straight","50","45","33350","31100"
"In post","2021","Property","East of England","Essex Haven Gateway","LGBO","5","5","[c]","[c]"
"In post","2021","Property","East of England","Essex Haven Gateway","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","East of England","Essex Haven Gateway","Unknown","25","25","[c]","[c]"
"In post","2021","Property","East of England","Heart of Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Hertfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","East of England","Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Luton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","North and West Norfolk","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","East of England","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Norwich and East Norfolk","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Property","East of England","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Norwich and East Norfolk","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","East of England","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Peterborough","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Property","East of England","Peterborough","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Peterborough","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Suffolk","Heterosexual / straight","70","70","29500","33300"
"In post","2021","Property","East of England","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","Suffolk","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","East of England","Suffolk","Unknown","10","10","[c]","[c]"
"In post","2021","Property","East of England","West Essex","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","East of England","West Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","East of England","West Essex","Unknown","10","10","[c]","[c]"
"In post","2021","Property","London","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Brent","Heterosexual / straight","75","70","37070","34810"
"In post","2021","Property","London","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Brent","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","London","Brent","Unknown","40","35","36400","30000"
"In post","2021","Property","London","Camden and City of London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Camden and City of London","Unknown","5","5","[c]","[c]"
"In post","2021","Property","London","Croydon","Heterosexual / straight","120","110","39020","36400"
"In post","2021","Property","London","Croydon","LGBO","10","10","[c]","[c]"
"In post","2021","Property","London","Croydon","Undeclared","20","20","[c]","[c]"
"In post","2021","Property","London","Croydon","Unknown","70","65","35880","30410"
"In post","2021","Property","London","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Harrow and Hillingdon","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Property","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Hounslow and Richmond upon Thames","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Hounslow and Richmond upon Thames","Unknown","5","5","[c]","[c]"
"In post","2021","Property","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Lambeth","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Property","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Lambeth","Unknown","5","5","[c]","[c]"
"In post","2021","Property","London","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Redbridge and Waltham Forest","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Redbridge and Waltham Forest","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Redbridge and Waltham Forest","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Tower Hamlets","Heterosexual / straight","200","195","46030","38430"
"In post","2021","Property","London","Tower Hamlets","LGBO","10","10","[c]","[c]"
"In post","2021","Property","London","Tower Hamlets","Undeclared","45","40","44010","40090"
"In post","2021","Property","London","Tower Hamlets","Unknown","80","80","38690","36150"
"In post","2021","Property","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","London","Westminster","Heterosexual / straight","365","355","49070","45630"
"In post","2021","Property","London","Westminster","LGBO","30","30","[c]","[c]"
"In post","2021","Property","London","Westminster","Undeclared","60","55","51980","49450"
"In post","2021","Property","London","Westminster","Unknown","70","70","43230","39050"
"In post","2021","Property","North East (England)","Darlington","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Property","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Darlington","Unknown","5","5","[c]","[c]"
"In post","2021","Property","North East (England)","Durham CC","Heterosexual / straight","120","115","26200","21100"
"In post","2021","Property","North East (England)","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Durham CC","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","North East (England)","Durham CC","Unknown","140","135","23140","21100"
"In post","2021","Property","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Northumberland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Property","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","North East (England)","Tyneside","Heterosexual / straight","155","145","35000","32100"
"In post","2021","Property","North East (England)","Tyneside","LGBO","5","5","[c]","[c]"
"In post","2021","Property","North East (England)","Tyneside","Undeclared","10","10","[c]","[c]"
"In post","2021","Property","North East (England)","Tyneside","Unknown","60","55","30130","25860"
"In post","2021","Property","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Property","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
