"Status","Year","Region_ITL1","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","South West (England)","Somerset","Outside London","Unknown","385","350","31490","27570"
"In post","2021","South West (England)","Swindon","Outside London","Heterosexual / straight","320","305","31670","27570"
"In post","2021","South West (England)","Swindon","Outside London","LGBO","30","30","34510","28550"
"In post","2021","South West (England)","Swindon","Outside London","Undeclared","60","55","36930","31660"
"In post","2021","South West (England)","Swindon","Outside London","Unknown","60","50","29850","27570"
"In post","2021","South West (England)","Torbay","Outside London","Heterosexual / straight","205","175","26640","27570"
"In post","2021","South West (England)","Torbay","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","South West (England)","Torbay","Outside London","Undeclared","30","25","26050","24190"
"In post","2021","South West (England)","Torbay","Outside London","Unknown","70","60","24000","21010"
"In post","2021","South West (England)","Wiltshire","Outside London","Heterosexual / straight","5485","5260","35680","33300"
"In post","2021","South West (England)","Wiltshire","Outside London","LGBO","215","210","32680","28650"
"In post","2021","South West (England)","Wiltshire","Outside London","Undeclared","775","735","37730","36330"
"In post","2021","South West (England)","Wiltshire","Outside London","Unknown","1005","965","39380","37320"
"In post","2021","Unknown","Unknown","Unknown","Heterosexual / straight","1000","950","33440","27570"
"In post","2021","Unknown","Unknown","Unknown","LGBO","65","65","32570","27570"
"In post","2021","Unknown","Unknown","Unknown","Undeclared","120","110","32440","27570"
"In post","2021","Unknown","Unknown","Unknown","Unknown","2545","2520","36780","32700"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Outside London","Heterosexual / straight","525","475","27480","27570"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Outside London","Undeclared","35","30","27710","27450"
"In post","2021","Wales","Bridgend and Neath Port Talbot","Outside London","Unknown","130","110","25800","27570"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","8105","7585","34240","28850"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","LGBO","560","545","31850","27570"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Undeclared","1020","945","35320","30480"
"In post","2021","Wales","Cardiff and Vale of Glamorgan","Outside London","Unknown","2380","2190","27800","25560"
"In post","2021","Wales","Central Valleys","Outside London","Heterosexual / straight","1260","1175","35110","28850"
"In post","2021","Wales","Central Valleys","Outside London","LGBO","55","55","35430","27570"
"In post","2021","Wales","Central Valleys","Outside London","Undeclared","160","150","36000","30860"
"In post","2021","Wales","Central Valleys","Outside London","Unknown","235","210","30540","27570"
"In post","2021","Wales","Conwy and Denbighshire","Outside London","Heterosexual / straight","550","520","34990","31420"
"In post","2021","Wales","Conwy and Denbighshire","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","Wales","Conwy and Denbighshire","Outside London","Undeclared","70","65","39500","37410"
"In post","2021","Wales","Conwy and Denbighshire","Outside London","Unknown","50","45","28700","27570"
"In post","2021","Wales","Flintshire and Wrexham","Outside London","Heterosexual / straight","1285","1225","28070","26120"
"In post","2021","Wales","Flintshire and Wrexham","Outside London","LGBO","70","70","25590","24040"
"In post","2021","Wales","Flintshire and Wrexham","Outside London","Undeclared","405","385","28580","27570"
"In post","2021","Wales","Flintshire and Wrexham","Outside London","Unknown","390","355","26550","23970"
"In post","2021","Wales","Gwent Valleys","Outside London","Heterosexual / straight","765","695","29130","27570"
"In post","2021","Wales","Gwent Valleys","Outside London","LGBO","45","40","28650","27570"
"In post","2021","Wales","Gwent Valleys","Outside London","Undeclared","80","70","29600","27570"
"In post","2021","Wales","Gwent Valleys","Outside London","Unknown","195","170","24730","22920"
"In post","2021","Wales","Gwynedd","Outside London","Heterosexual / straight","490","450","25670","23830"
"In post","2021","Wales","Gwynedd","Outside London","LGBO","20","20","[c]","[c]"
"In post","2021","Wales","Gwynedd","Outside London","Undeclared","75","65","25390","23830"
"In post","2021","Wales","Gwynedd","Outside London","Unknown","160","145","23500","21010"
"In post","2021","Wales","Isle of Anglesey","Outside London","Heterosexual / straight","185","170","27470","26670"
"In post","2021","Wales","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Wales","Isle of Anglesey","Outside London","Undeclared","35","35","28400","27360"
"In post","2021","Wales","Isle of Anglesey","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Wales","Monmouthshire and Newport","Outside London","Heterosexual / straight","3420","3205","34370","30130"
"In post","2021","Wales","Monmouthshire and Newport","Outside London","LGBO","220","215","33900","29540"
"In post","2021","Wales","Monmouthshire and Newport","Outside London","Undeclared","260","235","34990","30130"
"In post","2021","Wales","Monmouthshire and Newport","Outside London","Unknown","1705","1590","32430","29540"
"In post","2021","Wales","Powys","Outside London","Heterosexual / straight","430","405","29150","27570"
"In post","2021","Wales","Powys","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Wales","Powys","Outside London","Undeclared","70","65","29310","26670"
"In post","2021","Wales","Powys","Outside London","Unknown","40","35","28780","27570"
"In post","2021","Wales","South West Wales","Outside London","Heterosexual / straight","1075","1000","30570","27570"
"In post","2021","Wales","South West Wales","Outside London","LGBO","50","45","30790","27570"
"In post","2021","Wales","South West Wales","Outside London","Undeclared","160","145","32500","28850"
"In post","2021","Wales","South West Wales","Outside London","Unknown","185","165","26200","26120"
"In post","2021","Wales","Swansea","Outside London","Heterosexual / straight","5665","5130","28010","22920"
"In post","2021","Wales","Swansea","Outside London","LGBO","255","250","26310","21590"
"In post","2021","Wales","Swansea","Outside London","Undeclared","1780","1485","25920","21590"
"In post","2021","Wales","Swansea","Outside London","Unknown","1365","1220","26280","21590"
"In post","2021","West Midlands (England)","Birmingham","Outside London","Heterosexual / straight","7355","6875","31690","27570"
"In post","2021","West Midlands (England)","Birmingham","Outside London","LGBO","365","350","31510","27570"
"In post","2021","West Midlands (England)","Birmingham","Outside London","Undeclared","925","845","31380","27570"
"In post","2021","West Midlands (England)","Birmingham","Outside London","Unknown","2960","2730","29790","26130"
"In post","2021","West Midlands (England)","Coventry","Outside London","Heterosexual / straight","1555","1480","36840","32300"
"In post","2021","West Midlands (England)","Coventry","Outside London","LGBO","85","85","34730","31000"
"In post","2021","West Midlands (England)","Coventry","Outside London","Undeclared","165","155","35200","31000"
"In post","2021","West Midlands (England)","Coventry","Outside London","Unknown","620","580","37670","33840"
"In post","2021","West Midlands (England)","Dudley","Outside London","Heterosexual / straight","715","630","25450","26220"
"In post","2021","West Midlands (England)","Dudley","Outside London","LGBO","30","25","[c]","[c]"
"In post","2021","West Midlands (England)","Dudley","Outside London","Undeclared","95","80","24150","21010"
"In post","2021","West Midlands (England)","Dudley","Outside London","Unknown","305","260","24530","22920"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","Heterosexual / straight","315","300","27780","26670"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","Undeclared","30","30","33080","33300"
"In post","2021","West Midlands (England)","Herefordshire, County of","Outside London","Unknown","85","80","26790","24610"
"In post","2021","West Midlands (England)","Sandwell","Outside London","Heterosexual / straight","290","270","27340","27570"
"In post","2021","West Midlands (England)","Sandwell","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","West Midlands (England)","Sandwell","Outside London","Undeclared","40","35","27770","27570"
"In post","2021","West Midlands (England)","Sandwell","Outside London","Unknown","100","85","26590","27570"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","Heterosexual / straight","870","835","29060","27570"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","Undeclared","100","95","29070","29430"
"In post","2021","West Midlands (England)","Shropshire CC","Outside London","Unknown","175","160","29620","27570"
"In post","2021","West Midlands (England)","Solihull","Outside London","Heterosexual / straight","880","815","28730","26160"
"In post","2021","West Midlands (England)","Solihull","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","West Midlands (England)","Solihull","Outside London","Undeclared","110","100","30070","27570"
"In post","2021","West Midlands (England)","Solihull","Outside London","Unknown","90","85","29610","27570"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","Heterosexual / straight","2840","2690","30550","27570"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","LGBO","175","165","28170","26810"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","Undeclared","320","300","30260","27570"
"In post","2021","West Midlands (England)","Staffordshire CC","Outside London","Unknown","630","580","27190","26120"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","Heterosexual / straight","885","800","25170","21170"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","LGBO","55","55","24020","21100"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","Undeclared","85","70","25370","21010"
"In post","2021","West Midlands (England)","Stoke-on-Trent","Outside London","Unknown","215","185","25490","21400"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","Heterosexual / straight","1240","1145","33640","28130"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","LGBO","60","55","32000","27570"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","Undeclared","195","175","31900","27570"
"In post","2021","West Midlands (England)","Telford and Wrekin","Outside London","Unknown","435","405","33290","27570"
"In post","2021","West Midlands (England)","Walsall","Outside London","Heterosexual / straight","365","320","25610","27570"
"In post","2021","West Midlands (England)","Walsall","Outside London","LGBO","15","15","[c]","[c]"
"In post","2021","West Midlands (England)","Walsall","Outside London","Undeclared","45","40","24740","27570"
"In post","2021","West Midlands (England)","Walsall","Outside London","Unknown","180","150","24230","21010"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","Heterosexual / straight","960","890","27120","25040"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","LGBO","40","40","28040","22260"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","Undeclared","125","115","25620","22080"
"In post","2021","West Midlands (England)","Warwickshire","Outside London","Unknown","170","145","25710","25600"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","Heterosexual / straight","550","485","25120","26090"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","Undeclared","65","55","25320","26780"
"In post","2021","West Midlands (England)","Wolverhampton","Outside London","Unknown","240","210","24480","23630"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","Heterosexual / straight","1530","1450","28960","27150"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","LGBO","95","90","28870","25060"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","Undeclared","205","190","29730","27570"
"In post","2021","West Midlands (England)","Worcestershire","Outside London","Unknown","420","390","27400","25560"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","Heterosexual / straight","2035","1815","27350","27150"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","LGBO","125","120","28440","27570"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","Undeclared","240","215","28380","27570"
"In post","2021","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","Unknown","595","520","25780","25960"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","Heterosexual / straight","1805","1610","28300","26120"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","LGBO","85","80","26610","25560"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","Undeclared","245","210","26540","25560"
"In post","2021","Yorkshire and The Humber","Bradford","Outside London","Unknown","965","850","25360","21440"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","Heterosexual / straight","685","615","27310","27570"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","LGBO","40","35","27180","27570"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","Undeclared","95","85","27260","27570"
"In post","2021","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","Unknown","235","205","26080","27570"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","Heterosexual / straight","1360","1285","28610","26810"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","LGBO","55","55","27410","26300"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","Undeclared","205","190","29440","27570"
"In post","2021","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","Unknown","270","250","28500","26680"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","Heterosexual / straight","1335","1200","28090","27130"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","LGBO","80","80","27040","26300"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","Undeclared","205","180","29180","27570"
"In post","2021","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","Unknown","385","340","27190","27130"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","Heterosexual / straight","7030","6590","33560","29730"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","LGBO","510","495","32250","28970"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","Undeclared","790","725","33120","29650"
"In post","2021","Yorkshire and The Humber","Leeds","Outside London","Unknown","3080","2920","32230","27570"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","Heterosexual / straight","535","475","26180","26620"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","Undeclared","85","80","25540","26760"
"In post","2021","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","Unknown","160","145","24600","24880"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","Heterosexual / straight","1410","1335","29530","26850"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","LGBO","55","55","29930","27570"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","Undeclared","220","210","30180","27720"
"In post","2021","Yorkshire and The Humber","North Yorkshire CC","Outside London","Unknown","250","230","29440","27570"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","Heterosexual / straight","5110","4705","33030","29360"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","LGBO","260","250","32830","29730"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","Undeclared","610","560","32490","29360"
"In post","2021","Yorkshire and The Humber","Sheffield","Outside London","Unknown","955","880","34710","29360"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","Heterosexual / straight","1125","1040","30710","27680"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","LGBO","80","80","29060","27570"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","Undeclared","160","145","30160","31650"
"In post","2021","Yorkshire and The Humber","Wakefield","Outside London","Unknown","310","280","29050","27570"
"In post","2021","Yorkshire and The Humber","York","Outside London","Heterosexual / straight","1915","1815","37200","33300"
"In post","2021","Yorkshire and The Humber","York","Outside London","LGBO","130","125","34330","29180"
"In post","2021","Yorkshire and The Humber","York","Outside London","Undeclared","195","185","34960","32270"
"In post","2021","Yorkshire and The Humber","York","Outside London","Unknown","550","510","33580","27570"
"Leaver CS","2021","East Midlands (England)","Derby","Outside London","Heterosexual / straight","35","[c]","24310","21010"
"Leaver CS","2021","East Midlands (England)","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derby","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Derby","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","East Derbyshire","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","East Derbyshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","Heterosexual / straight","75","[c]","27750","22390"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicester","Outside London","Unknown","85","[c]","24550","21590"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","115","[c]","29320","26750"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Leicestershire CC and Rutland","Outside London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","Heterosexual / straight","170","[c]","29240","27680"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Lincolnshire","Outside London","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Northamptonshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Northamptonshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Northamptonshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Northamptonshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Nottinghamshire","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","North Nottinghamshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","Heterosexual / straight","155","[c]","28300","24000"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","Nottingham","Outside London","Unknown","190","[c]","25560","22350"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South and West Derbyshire","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South Nottinghamshire","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South Nottinghamshire","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","South Nottinghamshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","West Northamptonshire","Outside London","Heterosexual / straight","55","[c]","23290","21090"
"Leaver CS","2021","East Midlands (England)","West Northamptonshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","West Northamptonshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East Midlands (England)","West Northamptonshire","Outside London","Unknown","185","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedford","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedford","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedford","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Bedford","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Breckland and South Norfolk","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","Heterosexual / straight","125","[c]","40380","31700"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Cambridgeshire CC","Outside London","Unknown","55","[c]","35700","27570"
"Leaver CS","2021","East of England","Central Bedfordshire","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Central Bedfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","Heterosexual / straight","50","[c]","32470","27630"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Haven Gateway","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Essex Thames Gateway","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Heart of Essex","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","Heterosexual / straight","100","[c]","32170","26730"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Hertfordshire","Outside London","Unknown","140","[c]","32150","29290"
"Leaver CS","2021","East of England","Luton","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Luton","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Luton","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Luton","Outside London","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2021","East of England","North and West Norfolk","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","East of England","North and West Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","North and West Norfolk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","North and West Norfolk","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","Heterosexual / straight","75","[c]","27460","22970"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Norwich and East Norfolk","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Peterborough","Outside London","Heterosexual / straight","40","[c]","23650","21280"
"Leaver CS","2021","East of England","Peterborough","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Peterborough","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Peterborough","Outside London","Unknown","145","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Southend-on-Sea","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Southend-on-Sea","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Southend-on-Sea","Outside London","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Suffolk","Outside London","Heterosexual / straight","160","[c]","27390","24180"
"Leaver CS","2021","East of England","Suffolk","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Suffolk","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Suffolk","Outside London","Unknown","155","[c]","30540","27570"
"Leaver CS","2021","East of England","Thurrock","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Thurrock","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Thurrock","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","Thurrock","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","West Essex","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","East of England","West Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East of England","West Essex","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","East of England","West Essex","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Barking & Dagenham and Havering","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Barking & Dagenham and Havering","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Barking & Dagenham and Havering","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Barking & Dagenham and Havering","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Barnet","London","Heterosexual / straight","95","[c]","37690","32330"
"Leaver CS","2021","London","Barnet","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","London","Barnet","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","London","Barnet","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","London","Bexley and Greenwich","London","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver CS","2021","London","Bexley and Greenwich","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Bexley and Greenwich","London","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","London","Bexley and Greenwich","London","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","London","Brent","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","London","Brent","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Brent","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","London","Brent","London","Unknown","10","[c]","[c]","[c]"
