"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Ministry of Justice","West Midlands (England)","HEO","200","195","31440","31180"
"In post","2021","30-39","Ministry of Justice","West Midlands (England)","SEO","120","115","40590","39960"
"In post","2021","30-39","Ministry of Justice","West Midlands (England)","Unknown","290","265","27830","28200"
"In post","2021","30-39","Ministry of Justice","Yorkshire and The Humber","AA","135","130","20370","20600"
"In post","2021","30-39","Ministry of Justice","Yorkshire and The Humber","AO","835","770","24610","25080"
"In post","2021","30-39","Ministry of Justice","Yorkshire and The Humber","EO","270","260","29500","30220"
"In post","2021","30-39","Ministry of Justice","Yorkshire and The Humber","G7","60","55","54730","55000"
"In post","2021","30-39","Ministry of Justice","Yorkshire and The Humber","HEO","200","190","31800","31180"
"In post","2021","30-39","Ministry of Justice","Yorkshire and The Humber","SEO","115","115","41470","40690"
"In post","2021","30-39","Ministry of Justice","Yorkshire and The Humber","Unknown","275","240","28790","30210"
"In post","2021","30-39","National Crime Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","East Midlands (England)","EO","15","15","31850","32770"
"In post","2021","30-39","National Crime Agency","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","East of England","EO","20","15","33470","34140"
"In post","2021","30-39","National Crime Agency","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","East of England","HEO","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","London","AO","15","10","24590","24220"
"In post","2021","30-39","National Crime Agency","London","EO","160","155","35940","36200"
"In post","2021","30-39","National Crime Agency","London","G6","10","10","71820","71700"
"In post","2021","30-39","National Crime Agency","London","G7","30","30","60460","59160"
"In post","2021","30-39","National Crime Agency","London","HEO","150","150","42770","43630"
"In post","2021","30-39","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","London","SEO","65","60","48350","48900"
"In post","2021","30-39","National Crime Agency","North East (England)","EO","15","15","28950","24240"
"In post","2021","30-39","National Crime Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","North West (England)","AO","15","15","22300","20800"
"In post","2021","30-39","National Crime Agency","North West (England)","EO","210","205","32120","32770"
"In post","2021","30-39","National Crime Agency","North West (England)","G7","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","North West (England)","HEO","95","95","38980","38540"
"In post","2021","30-39","National Crime Agency","North West (England)","SEO","30","30","45710","45480"
"In post","2021","30-39","National Crime Agency","Northern Ireland","EO","10","10","31600","32770"
"In post","2021","30-39","National Crime Agency","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Overseas","HEO","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","South East (England)","EO","45","45","35240","36410"
"In post","2021","30-39","National Crime Agency","South East (England)","HEO","15","15","42920","43630"
"In post","2021","30-39","National Crime Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","South West (England)","AO","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","South West (England)","EO","65","65","32260","32770"
"In post","2021","30-39","National Crime Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","South West (England)","HEO","40","40","38430","36740"
"In post","2021","30-39","National Crime Agency","South West (England)","SEO","15","15","45480","45480"
"In post","2021","30-39","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Wales","EO","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","West Midlands (England)","AO","5","5","[c]","[c]"
"In post","2021","30-39","National Crime Agency","West Midlands (England)","EO","60","60","32370","32770"
"In post","2021","30-39","National Crime Agency","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","National Crime Agency","West Midlands (England)","HEO","40","35","39360","40210"
"In post","2021","30-39","National Crime Agency","West Midlands (England)","SEO","10","10","45960","45480"
"In post","2021","30-39","National Crime Agency","Yorkshire and The Humber","EO","35","35","31770","32770"
"In post","2021","30-39","National Crime Agency","Yorkshire and The Humber","HEO","15","15","39740","40210"
"In post","2021","30-39","National Crime Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","London","G7","10","10","53040","52850"
"In post","2021","30-39","Northern Ireland Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","London","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Northern Ireland Office","Northern Ireland","SEO","10","10","36390","34990"
"In post","2021","30-39","Office for Standards in Education","East Midlands (England)","AO","5","5","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","East Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","East Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","East of England","G7","5","5","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","London","G6","10","10","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","London","G7","25","25","68410","64500"
"In post","2021","30-39","Office for Standards in Education","London","HEO","15","15","34880","35010"
"In post","2021","30-39","Office for Standards in Education","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","London","SEO","25","25","46410","42850"
"In post","2021","30-39","Office for Standards in Education","North West (England)","AO","30","25","21160","21160"
"In post","2021","30-39","Office for Standards in Education","North West (England)","EO","30","25","25820","25880"
"In post","2021","30-39","Office for Standards in Education","North West (England)","G6","10","10","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","North West (England)","G7","10","10","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","North West (England)","HEO","30","30","31950","32010"
"In post","2021","30-39","Office for Standards in Education","North West (England)","SEO","35","30","41210","39850"
"In post","2021","30-39","Office for Standards in Education","South West (England)","AO","10","10","21160","21160"
"In post","2021","30-39","Office for Standards in Education","South West (England)","EO","20","20","25860","25880"
"In post","2021","30-39","Office for Standards in Education","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","South West (England)","G7","15","15","61730","59810"
"In post","2021","30-39","Office for Standards in Education","South West (England)","HEO","30","30","32100","32010"
"In post","2021","30-39","Office for Standards in Education","South West (England)","SEO","25","20","43210","39850"
"In post","2021","30-39","Office for Standards in Education","West Midlands (England)","AO","5","5","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","West Midlands (England)","SEO","10","10","46660","48860"
"In post","2021","30-39","Office for Standards in Education","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","30-39","Office for Standards in Education","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","London","EO","20","20","28000","27470"
"In post","2021","30-39","Office of Gas and Electricity Markets","London","G6","30","25","75440","75570"
"In post","2021","30-39","Office of Gas and Electricity Markets","London","G7","100","95","56330","56070"
"In post","2021","30-39","Office of Gas and Electricity Markets","London","HEO","45","45","36500","36800"
"In post","2021","30-39","Office of Gas and Electricity Markets","London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","London","SEO","20","20","42200","41690"
"In post","2021","30-39","Office of Gas and Electricity Markets","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","Scotland","EO","45","45","24220","24050"
"In post","2021","30-39","Office of Gas and Electricity Markets","Scotland","G6","5","5","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","Scotland","G7","55","50","53800","52730"
"In post","2021","30-39","Office of Gas and Electricity Markets","Scotland","HEO","50","45","32210","31720"
"In post","2021","30-39","Office of Gas and Electricity Markets","Scotland","SEO","30","30","37160","36670"
"In post","2021","30-39","Office of Gas and Electricity Markets","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Gas and Electricity Markets","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","EO","10","10","24170","24290"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","G6","10","10","65360","65550"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","20","20","47980","46930"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","25","25","33160","32940"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","SEO","20","15","39420","38760"
"In post","2021","30-39","Office of Rail and Road","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","London","G6","5","5","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","London","G7","20","20","60480","59540"
"In post","2021","30-39","Office of Rail and Road","London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","London","SEO","15","15","43810","43510"
"In post","2021","30-39","Office of Rail and Road","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","North West (England)","G7","5","5","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Scotland","G7","10","10","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","South West (England)","G7","5","5","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Office of Rail and Road","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","East of England","EO","5","5","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","East of England","G7","10","10","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","East of England","HEO","15","15","29800","29070"
"In post","2021","30-39","Other Cabinet Office Agencies","East of England","SEO","20","20","35620","34800"
"In post","2021","30-39","Other Cabinet Office Agencies","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","London","G6","5","5","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","London","G7","15","15","54560","54700"
"In post","2021","30-39","Other Cabinet Office Agencies","London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","London","SEO","10","10","39450","39550"
"In post","2021","30-39","Other Cabinet Office Agencies","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","North West (England)","EO","15","15","23020","22240"
"In post","2021","30-39","Other Cabinet Office Agencies","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","North West (England)","G7","25","25","47770","47890"
"In post","2021","30-39","Other Cabinet Office Agencies","North West (England)","HEO","35","35","28320","27770"
"In post","2021","30-39","Other Cabinet Office Agencies","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","North West (England)","SEO","40","40","35140","34800"
"In post","2021","30-39","Other Cabinet Office Agencies","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Wales","EO","5","5","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Wales","G7","5","5","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Wales","HEO","10","10","29020","28270"
"In post","2021","30-39","Other Cabinet Office Agencies","Wales","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","West Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Yorkshire and The Humber","G7","5","5","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Other Cabinet Office Agencies","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","London","G7","5","5","[c]","[c]"
"In post","2021","30-39","Scotland Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Scotland","G7","10","10","[c]","[c]"
"In post","2021","30-39","Scotland Office","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scotland Office","Scotland","SEO","5","5","[c]","[c]"
"In post","2021","30-39","Scottish Government","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scottish Government","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scottish Government","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scottish Government","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scottish Government","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scottish Government","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scottish Government","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Scottish Government","Scotland","AA","310","275","21030","20810"
"In post","2021","30-39","Scottish Government","Scotland","AO","930","880","23760","23340"
"In post","2021","30-39","Scottish Government","Scotland","EO","1385","1340","29890","29350"
"In post","2021","30-39","Scottish Government","Scotland","G6","165","160","68340","66290"
"In post","2021","30-39","Scottish Government","Scotland","G7","550","530","55730","56120"
"In post","2021","30-39","Scottish Government","Scotland","HEO","1040","1005","33760","33620"
"In post","2021","30-39","Scottish Government","Scotland","SCS level","15","15","83010","83230"
"In post","2021","30-39","Scottish Government","Scotland","SEO","955","915","43320","42190"
"In post","2021","30-39","The National Archives","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","30-39","The National Archives","London","AO","10","10","[c]","[c]"
"In post","2021","30-39","The National Archives","London","EO","10","10","[c]","[c]"
"In post","2021","30-39","The National Archives","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","The National Archives","London","G7","15","15","46630","45810"
"In post","2021","30-39","The National Archives","London","HEO","40","40","29750","28460"
"In post","2021","30-39","The National Archives","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","The National Archives","London","SEO","40","40","38420","35760"
"In post","2021","30-39","UK Export Finance","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Export Finance","London","G6","15","15","74330","75970"
"In post","2021","30-39","UK Export Finance","London","G7","15","10","60920","60060"
"In post","2021","30-39","UK Export Finance","London","HEO","20","20","35170","34070"
"In post","2021","30-39","UK Export Finance","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Export Finance","London","SEO","35","35","48340","49200"
"In post","2021","30-39","UK Supreme Court","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Supreme Court","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Supreme Court","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Supreme Court","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","UK Supreme Court","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","London","G6","10","5","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","London","G7","25","25","53400","52230"
"In post","2021","30-39","United Kingdom Statistics Authority","London","HEO","25","25","32870","32540"
"In post","2021","30-39","United Kingdom Statistics Authority","London","SCS level","5","5","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","London","SEO","20","20","40130","39500"
"In post","2021","30-39","United Kingdom Statistics Authority","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","South East (England)","AA","25","15","19490","18320"
"In post","2021","30-39","United Kingdom Statistics Authority","South East (England)","AO","35","25","20310","19520"
"In post","2021","30-39","United Kingdom Statistics Authority","South East (England)","EO","45","40","23530","23050"
"In post","2021","30-39","United Kingdom Statistics Authority","South East (England)","G6","15","15","59170","57720"
"In post","2021","30-39","United Kingdom Statistics Authority","South East (England)","G7","55","50","49340","49100"
"In post","2021","30-39","United Kingdom Statistics Authority","South East (England)","HEO","100","95","29810","29540"
"In post","2021","30-39","United Kingdom Statistics Authority","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","South East (England)","SEO","100","100","36870","36480"
"In post","2021","30-39","United Kingdom Statistics Authority","Wales","AO","80","70","19340","19520"
"In post","2021","30-39","United Kingdom Statistics Authority","Wales","EO","125","115","23440","23050"
"In post","2021","30-39","United Kingdom Statistics Authority","Wales","G6","25","25","58780","57720"
"In post","2021","30-39","United Kingdom Statistics Authority","Wales","G7","155","150","49930","49100"
"In post","2021","30-39","United Kingdom Statistics Authority","Wales","HEO","210","200","30030","29540"
"In post","2021","30-39","United Kingdom Statistics Authority","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","United Kingdom Statistics Authority","Wales","SEO","230","220","36770","36480"
"In post","2021","30-39","Wales Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Wales Office","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","London","G7","5","5","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","London","HEO","5","5","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","West Midlands (England)","EO","5","5","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Water Services Regulation Authority","West Midlands (England)","HEO","25","25","41690","42240"
"In post","2021","30-39","Water Services Regulation Authority","West Midlands (England)","SEO","10","10","57250","56660"
"In post","2021","30-39","Welsh Government","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Welsh Government","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Welsh Government","Wales","AO","195","185","23300","23830"
"In post","2021","30-39","Welsh Government","Wales","EO","275","260","28590","28850"
"In post","2021","30-39","Welsh Government","Wales","G6","20","20","69190","67970"
"In post","2021","30-39","Welsh Government","Wales","G7","150","145","57620","60830"
"In post","2021","30-39","Welsh Government","Wales","HEO","410","385","36390","37410"
"In post","2021","30-39","Welsh Government","Wales","SCS level","15","15","77230","77900"
"In post","2021","30-39","Welsh Government","Wales","SEO","210","200","45390","47000"
"In post","2021","40-49","Attorney General's Departments","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","East Midlands (England)","AO","15","15","21840","21950"
"In post","2021","40-49","Attorney General's Departments","East Midlands (England)","EO","20","15","27610","28430"
"In post","2021","40-49","Attorney General's Departments","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","East Midlands (England)","G7","65","55","52540","51470"
"In post","2021","40-49","Attorney General's Departments","East Midlands (England)","HEO","15","15","33230","31560"
"In post","2021","40-49","Attorney General's Departments","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","East of England","AO","30","25","22980","23520"
"In post","2021","40-49","Attorney General's Departments","East of England","EO","30","30","29100","29620"
"In post","2021","40-49","Attorney General's Departments","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","East of England","G7","55","50","57370","58970"
"In post","2021","40-49","Attorney General's Departments","East of England","HEO","15","15","34760","33610"
"In post","2021","40-49","Attorney General's Departments","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","London","AO","70","60","23730","23520"
"In post","2021","40-49","Attorney General's Departments","London","EO","140","125","28870","29350"
"In post","2021","40-49","Attorney General's Departments","London","G6","365","330","67510","66290"
"In post","2021","40-49","Attorney General's Departments","London","G7","470","420","56150","53810"
"In post","2021","40-49","Attorney General's Departments","London","HEO","70","70","35240","33930"
"In post","2021","40-49","Attorney General's Departments","London","SCS level","95","90","81220","78680"
"In post","2021","40-49","Attorney General's Departments","London","SEO","55","50","40850","40090"
"In post","2021","40-49","Attorney General's Departments","London","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","North East (England)","AO","30","25","22260","21950"
"In post","2021","40-49","Attorney General's Departments","North East (England)","EO","15","10","27640","28430"
"In post","2021","40-49","Attorney General's Departments","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Departments","North East (England)","G7","40","40","53870","55610"
"In post","2021","40-49","Attorney General's Departments","North East (England)","HEO","10","10","[c]","[c]"
