"Status","Year","Age","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Asian","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Birmingham","5","5","[c]","[c]"
"In post","2021","16-19","Asian","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Brent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Derby","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Leeds","5","5","[c]","[c]"
"In post","2021","16-19","Asian","Leicester","5","5","[c]","[c]"
"In post","2021","16-19","Asian","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Medway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Mid Lancashire","5","5","[c]","[c]"
"In post","2021","16-19","Asian","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Peterborough","5","5","[c]","[c]"
"In post","2021","16-19","Asian","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Westminster","10","10","[c]","[c]"
"In post","2021","16-19","Asian","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Asian","York","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Brent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Derby","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Medway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Westminster","5","5","[c]","[c]"
"In post","2021","16-19","Black","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Black","York","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Brent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Derby","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Chinese","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
