"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Project Delivery","Inner London - East","Lewisham and Southwark","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","Lewisham and Southwark","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - East","Tower Hamlets","Heterosexual / straight","460","440","54930","53890"
"In post","2021","Project Delivery","Inner London - East","Tower Hamlets","LGBO","35","35","53310","45420"
"In post","2021","Project Delivery","Inner London - East","Tower Hamlets","Undeclared","45","40","58780","59160"
"In post","2021","Project Delivery","Inner London - East","Tower Hamlets","Unknown","90","90","52440","41760"
"In post","2021","Project Delivery","Inner London - West","Camden and City of London","Heterosexual / straight","30","30","44890","41760"
"In post","2021","Project Delivery","Inner London - West","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","Camden and City of London","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","Camden and City of London","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Inner London - West","Westminster","Heterosexual / straight","1600","1570","50350","45200"
"In post","2021","Project Delivery","Inner London - West","Westminster","LGBO","110","110","47930","44030"
"In post","2021","Project Delivery","Inner London - West","Westminster","Undeclared","190","185","52930","52990"
"In post","2021","Project Delivery","Inner London - West","Westminster","Unknown","350","345","46900","42470"
"In post","2021","Project Delivery","Kent","East Kent","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Kent","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","East Kent","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Kent","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","Medway","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Kent","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","West Kent","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Kent","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Kent","West Kent","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Blackpool","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Lancaster and Wyre","Heterosexual / straight","45","40","37730","33300"
"In post","2021","Project Delivery","Lancashire","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Lancaster and Wyre","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Lancaster and Wyre","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Mid Lancashire","Heterosexual / straight","185","175","40250","38630"
"In post","2021","Project Delivery","Lancashire","Mid Lancashire","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Mid Lancashire","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","Lancashire","Mid Lancashire","Unknown","30","25","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Lincolnshire","Heterosexual / straight","100","100","34300","33300"
"In post","2021","Project Delivery","Lincolnshire","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Lincolnshire","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Lincolnshire","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Liverpool","Heterosexual / straight","315","305","40460","38630"
"In post","2021","Project Delivery","Merseyside","Liverpool","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Liverpool","Undeclared","25","25","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Liverpool","Unknown","80","80","40710","38630"
"In post","2021","Project Delivery","Merseyside","Sefton","Heterosexual / straight","100","95","38520","37660"
"In post","2021","Project Delivery","Merseyside","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Sefton","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Sefton","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Wirral","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Merseyside","Wirral","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","North Yorkshire CC","Heterosexual / straight","70","65","34800","33300"
"In post","2021","Project Delivery","North Yorkshire","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","North Yorkshire CC","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","York","Heterosexual / straight","50","45","35810","35900"
"In post","2021","Project Delivery","North Yorkshire","York","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","York","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","North Yorkshire","York","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Ards and North Down","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Belfast","Heterosexual / straight","30","30","40050","35870"
"In post","2021","Project Delivery","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Belfast","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Northumberland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Northumberland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Sunderland","Heterosexual / straight","30","30","41480","38630"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Sunderland","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Tyneside","Heterosexual / straight","510","490","41710","38630"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Tyneside","LGBO","30","30","38900","38630"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Tyneside","Undeclared","45","45","37470","38630"
"In post","2021","Project Delivery","Northumberland and Tyne and Wear","Tyneside","Unknown","175","165","39990","38630"
"In post","2021","Project Delivery","Outer London - East and North East","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","Bexley and Greenwich","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - East and North East","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","Croydon","Heterosexual / straight","410","400","48790","42990"
"In post","2021","Project Delivery","Outer London - South","Croydon","LGBO","25","25","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","Croydon","Undeclared","65","65","49510","44610"
"In post","2021","Project Delivery","Outer London - South","Croydon","Unknown","50","50","42910","41760"
"In post","2021","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Barnet","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Brent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Ealing","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Ealing","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Ealing","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","Heterosexual / straight","30","30","40960","37890"
"In post","2021","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","Undeclared","5","5","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","Heterosexual / straight","115","115","45910","42210"
"In post","2021","Project Delivery","Overseas","Overseas","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","Overseas","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Shropshire CC","Heterosexual / straight","45","45","30810","30020"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","Heterosexual / straight","135","130","40020","33300"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Staffordshire CC","Unknown","10","10","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","Heterosexual / straight","110","105","41920","38630"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Shropshire and Staffordshire","Telford and Wrekin","Unknown","45","45","38020","35930"
"In post","2021","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","South Yorkshire","Sheffield","Heterosexual / straight","75","75","39830","37460"
"In post","2021","Project Delivery","South Yorkshire","Sheffield","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","South Yorkshire","Sheffield","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","South Yorkshire","Sheffield","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","South Lanarkshire","Heterosexual / straight","130","125","38250","33930"
"In post","2021","Project Delivery","Southern Scotland","South Lanarkshire","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","South Lanarkshire","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","Southern Scotland","South Lanarkshire","Unknown","35","35","36870","33930"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","East Sussex CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Surrey","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Surrey, East and West Sussex","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Darlington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Durham CC","Heterosexual / straight","50","50","36660","31800"
"In post","2021","Project Delivery","Tees Valley and Durham","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Tees Valley and Durham","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","80","75","39320","40580"
"In post","2021","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Glasgow City","Heterosexual / straight","85","85","38890","37940"
"In post","2021","Project Delivery","West Central Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Glasgow City","Undeclared","15","15","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Glasgow City","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","North Lanarkshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","North Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Central Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Birmingham","Heterosexual / straight","190","185","41880","38650"
"In post","2021","Project Delivery","West Midlands","Birmingham","LGBO","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Birmingham","Undeclared","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Birmingham","Unknown","35","35","43170","42840"
"In post","2021","Project Delivery","West Midlands","Coventry","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Coventry","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Solihull","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Solihull","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Midlands","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Central Valleys","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Isle of Anglesey","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","South West Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Swansea","Heterosexual / straight","85","85","38960","38650"
"In post","2021","Project Delivery","West Wales and The Valleys","Swansea","LGBO","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Swansea","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Wales and The Valleys","Swansea","Unknown","15","15","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Bradford","Heterosexual / straight","70","65","43760","38630"
"In post","2021","Project Delivery","West Yorkshire","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Bradford","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Leeds","Heterosexual / straight","100","95","38260","35540"
"In post","2021","Project Delivery","West Yorkshire","Leeds","LGBO","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Leeds","Undeclared","10","10","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Leeds","Unknown","20","20","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Wakefield","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Project Delivery","West Yorkshire","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Property","Bedfordshire and Hertfordshire","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
