"Status","Year","Age","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","30-39","Analysis","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Croydon","London","10","10","[c]","[c]"
"In post","2021","30-39","Analysis","Darlington","Outside London","10","5","[c]","[c]"
"In post","2021","30-39","Analysis","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Dorset CC","Outside London","30","30","28230","29270"
"In post","2021","30-39","Analysis","East Cumbria","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Glasgow City","Outside London","10","10","44760","35850"
"In post","2021","30-39","Analysis","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Leeds","Outside London","40","40","46980","49900"
"In post","2021","30-39","Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Liverpool","Outside London","30","25","41940","38630"
"In post","2021","30-39","Analysis","Manchester","Outside London","50","50","42940","42220"
"In post","2021","30-39","Analysis","Monmouthshire and Newport","Outside London","325","310","37050","37020"
"In post","2021","30-39","Analysis","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Nottingham","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Analysis","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Sefton","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Sheffield","Outside London","35","35","43840","42420"
"In post","2021","30-39","Analysis","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","South Hampshire","Outside London","120","110","38320","37020"
"In post","2021","30-39","Analysis","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Analysis","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Suffolk","Outside London","115","110","32490","29750"
"In post","2021","30-39","Analysis","Swansea","Outside London","15","15","26120","26410"
"In post","2021","30-39","Analysis","Tower Hamlets","London","210","200","53500","56530"
"In post","2021","30-39","Analysis","Tyneside","Outside London","10","10","43140","46170"
"In post","2021","30-39","Analysis","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Analysis","Westminster","London","615","595","52730","53760"
"In post","2021","30-39","Analysis","Wiltshire","Outside London","35","35","38050","37320"
"In post","2021","30-39","Analysis","York","Outside London","10","10","39310","36870"
"In post","2021","30-39","Commercial","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Barnsley, Doncaster and Rotherham","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","160","155","39380","39480"
"In post","2021","30-39","Commercial","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Birmingham","Outside London","15","15","41490","34800"
"In post","2021","30-39","Commercial","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Bristol, City of","Outside London","25","20","42620","41650"
"In post","2021","30-39","Commercial","Buckinghamshire CC","Outside London","15","15","41400","42000"
"In post","2021","30-39","Commercial","Cambridgeshire CC","Outside London","20","20","33930","29830"
"In post","2021","30-39","Commercial","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Cardiff and Vale of Glamorgan","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Central Hampshire","Outside London","45","45","36050","33300"
"In post","2021","30-39","Commercial","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","City of Edinburgh","Outside London","15","10","36950","36780"
"In post","2021","30-39","Commercial","Clackmannanshire and Fife","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Coventry","Outside London","10","10","43120","40870"
"In post","2021","30-39","Commercial","Croydon","London","20","20","44760","46600"
"In post","2021","30-39","Commercial","Darlington","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Devon CC","Outside London","65","60","40700","39650"
"In post","2021","30-39","Commercial","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Glasgow City","Outside London","20","20","35850","33470"
"In post","2021","30-39","Commercial","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Greater Manchester South East","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Greater Manchester South West","Outside London","25","25","44970","38630"
"In post","2021","30-39","Commercial","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Leeds","Outside London","65","65","42640","40080"
"In post","2021","30-39","Commercial","Leicester","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Leicestershire CC and Rutland","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Liverpool","Outside London","75","75","35850","34800"
"In post","2021","30-39","Commercial","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Manchester","Outside London","40","40","39700","36500"
"In post","2021","30-39","Commercial","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Milton Keynes","Outside London","10","10","37650","35670"
"In post","2021","30-39","Commercial","Monmouthshire and Newport","Outside London","30","30","35680","35350"
"In post","2021","30-39","Commercial","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Norwich and East Norfolk","Outside London","40","40","38650","34800"
"In post","2021","30-39","Commercial","Nottingham","Outside London","15","10","35050","38550"
"In post","2021","30-39","Commercial","Overseas","Overseas","15","15","47410","43860"
"In post","2021","30-39","Commercial","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Perth and Kinross and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Peterborough","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Portsmouth","Outside London","15","15","32750","29830"
"In post","2021","30-39","Commercial","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Sheffield","Outside London","20","20","46640","45240"
"In post","2021","30-39","Commercial","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Somerset","Outside London","10","5","[c]","[c]"
"In post","2021","30-39","Commercial","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","South Lanarkshire","Outside London","20","20","41500","38500"
"In post","2021","30-39","Commercial","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Staffordshire CC","Outside London","25","25","29460","27370"
"In post","2021","30-39","Commercial","Suffolk","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Swansea","Outside London","45","45","31890","31040"
"In post","2021","30-39","Commercial","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Tower Hamlets","London","40","40","50710","54700"
"In post","2021","30-39","Commercial","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Warrington","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","West Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Commercial","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Westminster","London","335","330","57210","54700"
"In post","2021","30-39","Commercial","Wiltshire","Outside London","60","55","40430","37320"
"In post","2021","30-39","Commercial","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Commercial","Worcestershire","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Commercial","York","Outside London","10","10","35760","30810"
"In post","2021","30-39","Communications","Barnet","London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","25","35280","33520"
"In post","2021","30-39","Communications","Belfast","Outside London","10","10","41540","34990"
"In post","2021","30-39","Communications","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Birmingham","Outside London","85","80","31220","30700"
"In post","2021","30-39","Communications","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Bristol, City of","Outside London","25","25","37380","35390"
"In post","2021","30-39","Communications","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Cardiff and Vale of Glamorgan","Outside London","280","270","28770","25560"
"In post","2021","30-39","Communications","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Central Hampshire","Outside London","15","15","35610","38660"
"In post","2021","30-39","Communications","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","City of Edinburgh","Outside London","40","35","32570","31810"
"In post","2021","30-39","Communications","Coventry","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Croydon","London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Darlington","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Devon CC","Outside London","10","10","33550","32770"
"In post","2021","30-39","Communications","Dorset CC","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Glasgow City","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Greater Manchester South West","Outside London","120","120","28840","25560"
"In post","2021","30-39","Communications","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Harrow and Hillingdon","London","20","20","24820","19840"
"In post","2021","30-39","Communications","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Lambeth","London","20","20","47510","43160"
"In post","2021","30-39","Communications","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Leeds","Outside London","160","155","29720","25560"
"In post","2021","30-39","Communications","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Liverpool","Outside London","15","10","36240","31810"
"In post","2021","30-39","Communications","Manchester","Outside London","40","40","34040","31810"
"In post","2021","30-39","Communications","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Monmouthshire and Newport","Outside London","25","20","34570","30480"
"In post","2021","30-39","Communications","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Nottingham","Outside London","145","140","28500","25560"
"In post","2021","30-39","Communications","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Portsmouth","Outside London","15","15","34350","33300"
"In post","2021","30-39","Communications","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Sefton","Outside London","10","10","34070","33570"
"In post","2021","30-39","Communications","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","South Hampshire","Outside London","10","10","30760","29540"
"In post","2021","30-39","Communications","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Southampton","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Communications","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Swansea","Outside London","25","25","28560","26470"
"In post","2021","30-39","Communications","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Tower Hamlets","London","40","40","49460","44250"
"In post","2021","30-39","Communications","Tyneside","Outside London","480","460","28490","25560"
"In post","2021","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","West Cumbria","Outside London","10","10","22480","21050"
"In post","2021","30-39","Communications","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","Westminster","London","655","640","48630","46080"
"In post","2021","30-39","Communications","Wiltshire","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Communications","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Communications","York","Outside London","10","5","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Belfast","Outside London","90","85","31060","25560"
"In post","2021","30-39","Counter Fraud","Berkshire","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Birmingham","Outside London","140","135","31980","31810"
"In post","2021","30-39","Counter Fraud","Bradford","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Bristol, City of","Outside London","75","70","32500","26000"
"In post","2021","30-39","Counter Fraud","Camden and City of London","London","200","195","36670","36160"
"In post","2021","30-39","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","80","75","30130","25560"
"In post","2021","30-39","Counter Fraud","City of Edinburgh","Outside London","65","65","30110","25560"
"In post","2021","30-39","Counter Fraud","Croydon","London","110","105","35470","29570"
"In post","2021","30-39","Counter Fraud","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","East Kent","Outside London","30","30","28100","25560"
"In post","2021","30-39","Counter Fraud","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Glasgow City","Outside London","45","40","31870","31810"
"In post","2021","30-39","Counter Fraud","Greater Manchester South West","Outside London","200","195","32140","26980"
"In post","2021","30-39","Counter Fraud","Hackney and Newham","London","30","30","40370","36160"
"In post","2021","30-39","Counter Fraud","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Leeds","Outside London","180","175","31760","31810"
"In post","2021","30-39","Counter Fraud","Liverpool","Outside London","10","10","36940","31940"
"In post","2021","30-39","Counter Fraud","Manchester","Outside London","75","75","31590","31810"
"In post","2021","30-39","Counter Fraud","Medway","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","North Lanarkshire","Outside London","60","60","27940","25560"
"In post","2021","30-39","Counter Fraud","Nottingham","Outside London","90","90","32230","31810"
"In post","2021","30-39","Counter Fraud","Portsmouth","Outside London","20","20","30620","27710"
"In post","2021","30-39","Counter Fraud","Sefton","Outside London","120","120","31830","26980"
"In post","2021","30-39","Counter Fraud","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Solihull","Outside London","35","35","28010","25560"
"In post","2021","30-39","Counter Fraud","South Lanarkshire","Outside London","25","25","27870","25560"
"In post","2021","30-39","Counter Fraud","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Suffolk","Outside London","60","60","25530","25560"
"In post","2021","30-39","Counter Fraud","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Tyneside","Outside London","150","145","31650","31810"
"In post","2021","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","Westminster","London","110","105","44650","40310"
"In post","2021","30-39","Counter Fraud","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Counter Fraud","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Birmingham","Outside London","65","60","20790","20140"
"In post","2021","30-39","Debt","Bradford","Outside London","75","65","22110","20140"
"In post","2021","30-39","Debt","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Cardiff and Vale of Glamorgan","Outside London","85","75","23150","20140"
"In post","2021","30-39","Debt","City of Edinburgh","Outside London","125","120","21420","20140"
"In post","2021","30-39","Debt","Croydon","London","25","20","24420","24120"
"In post","2021","30-39","Debt","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Glasgow City","Outside London","20","20","22550","20140"
"In post","2021","30-39","Debt","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Leeds","Outside London","15","15","22570","20140"
"In post","2021","30-39","Debt","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Liverpool","Outside London","50","45","21760","20140"
"In post","2021","30-39","Debt","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","North Lanarkshire","Outside London","95","85","22010","20140"
"In post","2021","30-39","Debt","Nottingham","Outside London","60","50","20900","20140"
"In post","2021","30-39","Debt","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","South Lanarkshire","Outside London","80","75","22240","20140"
"In post","2021","30-39","Debt","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Debt","Tyneside","Outside London","130","125","21080","20140"
"In post","2021","30-39","Debt","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Barnet","London","10","10","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","25","25","34840","35300"
"In post","2021","30-39","Digital, Data & Technology","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Belfast","Outside London","5","5","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Berkshire","Outside London","25","25","36810","36970"
"In post","2021","30-39","Digital, Data & Technology","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Birmingham","Outside London","80","75","41230","38540"
"In post","2021","30-39","Digital, Data & Technology","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Bradford","Outside London","75","70","35790","31810"
"In post","2021","30-39","Digital, Data & Technology","Bristol, City of","Outside London","120","115","39610","38630"
"In post","2021","30-39","Digital, Data & Technology","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Camden and City of London","London","50","50","50030","54700"
"In post","2021","30-39","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","95","95","36810","36070"
"In post","2021","30-39","Digital, Data & Technology","Central Bedfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Central Hampshire","Outside London","10","10","28750","26670"
"In post","2021","30-39","Digital, Data & Technology","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","30-39","Digital, Data & Technology","City of Edinburgh","Outside London","50","50","36230","34340"
