"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","HM Treasury","EO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","HM Treasury","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","20-29","HM Treasury","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","G6/G7","Heterosexual / straight","235","235","54080","52530"
"In post","2021","20-29","HM Treasury","G6/G7","LGBO","35","35","53410","52530"
"In post","2021","20-29","HM Treasury","G6/G7","Undeclared","35","35","54530","52530"
"In post","2021","20-29","HM Treasury","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","HM Treasury","SEO/HEO","Heterosexual / straight","420","420","33380","32320"
"In post","2021","20-29","HM Treasury","SEO/HEO","LGBO","40","40","32660","32320"
"In post","2021","20-29","HM Treasury","SEO/HEO","Undeclared","90","90","33080","32320"
"In post","2021","20-29","HM Treasury","SEO/HEO","Unknown","30","30","[c]","[c]"
"In post","2021","20-29","Home Office","AA/AO","Heterosexual / straight","1310","1225","21790","21430"
"In post","2021","20-29","Home Office","AA/AO","LGBO","90","85","21560","21430"
"In post","2021","20-29","Home Office","AA/AO","Undeclared","85","75","21690","21430"
"In post","2021","20-29","Home Office","AA/AO","Unknown","280","275","21820","21430"
"In post","2021","20-29","Home Office","EO","Heterosexual / straight","1670","1645","26130","24890"
"In post","2021","20-29","Home Office","EO","LGBO","90","90","25860","24890"
"In post","2021","20-29","Home Office","EO","Undeclared","105","105","26240","24890"
"In post","2021","20-29","Home Office","EO","Unknown","275","270","26960","27240"
"In post","2021","20-29","Home Office","G6/G7","Heterosexual / straight","135","135","58850","57460"
"In post","2021","20-29","Home Office","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Home Office","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Home Office","G6/G7","Unknown","40","40","57410","57430"
"In post","2021","20-29","Home Office","SEO/HEO","Heterosexual / straight","820","820","36450","35070"
"In post","2021","20-29","Home Office","SEO/HEO","LGBO","65","65","37470","36960"
"In post","2021","20-29","Home Office","SEO/HEO","Undeclared","65","65","37230","35070"
"In post","2021","20-29","Home Office","SEO/HEO","Unknown","185","185","36440","35050"
"In post","2021","20-29","Home Office","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","AA/AO","Heterosexual / straight","1095","1080","22180","20920"
"In post","2021","20-29","Ministry of Defence","AA/AO","LGBO","80","80","21730","20920"
"In post","2021","20-29","Ministry of Defence","AA/AO","Undeclared","95","95","23780","20920"
"In post","2021","20-29","Ministry of Defence","AA/AO","Unknown","435","430","23390","21560"
"In post","2021","20-29","Ministry of Defence","EO","Heterosexual / straight","1555","1535","24640","26070"
"In post","2021","20-29","Ministry of Defence","EO","LGBO","115","115","25030","26670"
"In post","2021","20-29","Ministry of Defence","EO","Undeclared","110","110","25490","26530"
"In post","2021","20-29","Ministry of Defence","EO","Unknown","270","265","24660","26350"
"In post","2021","20-29","Ministry of Defence","G6/G7","Heterosexual / straight","60","60","53760","55020"
"In post","2021","20-29","Ministry of Defence","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","SEO/HEO","Heterosexual / straight","2180","2170","33450","33000"
"In post","2021","20-29","Ministry of Defence","SEO/HEO","LGBO","185","185","32770","33000"
"In post","2021","20-29","Ministry of Defence","SEO/HEO","Undeclared","185","180","34520","33300"
"In post","2021","20-29","Ministry of Defence","SEO/HEO","Unknown","405","405","34650","33300"
"In post","2021","20-29","Ministry of Defence","Unknown","Heterosexual / straight","330","325","29110","27540"
"In post","2021","20-29","Ministry of Defence","Unknown","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Unknown","Unknown","420","420","29000","28980"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","AA/AO","Heterosexual / straight","35","35","22180","21270"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","90","90","27380","27850"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","EO","LGBO","15","15","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","EO","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","G6/G7","Heterosexual / straight","95","95","53120","53130"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","SEO/HEO","Heterosexual / straight","285","280","35000","33210"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","SEO/HEO","LGBO","40","40","34640","33210"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","AA/AO","Heterosexual / straight","5530","5450","24490","24120"
"In post","2021","20-29","Ministry of Justice","AA/AO","LGBO","600","600","24620","24120"
"In post","2021","20-29","Ministry of Justice","AA/AO","Undeclared","400","390","24510","24210"
"In post","2021","20-29","Ministry of Justice","AA/AO","Unknown","2570","2540","23980","22850"
"In post","2021","20-29","Ministry of Justice","EO","Heterosexual / straight","960","950","26700","26410"
"In post","2021","20-29","Ministry of Justice","EO","LGBO","100","100","26630","26410"
"In post","2021","20-29","Ministry of Justice","EO","Undeclared","90","90","27650","26410"
"In post","2021","20-29","Ministry of Justice","EO","Unknown","230","230","26090","26410"
"In post","2021","20-29","Ministry of Justice","G6/G7","Heterosexual / straight","85","85","54850","52850"
"In post","2021","20-29","Ministry of Justice","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Justice","G6/G7","Unknown","35","35","55100","53130"
"In post","2021","20-29","Ministry of Justice","SEO/HEO","Heterosexual / straight","805","800","32830","31000"
"In post","2021","20-29","Ministry of Justice","SEO/HEO","LGBO","110","110","33130","31390"
"In post","2021","20-29","Ministry of Justice","SEO/HEO","Undeclared","85","85","33830","32870"
"In post","2021","20-29","Ministry of Justice","SEO/HEO","Unknown","295","295","33150","30850"
"In post","2021","20-29","Ministry of Justice","Unknown","Heterosexual / straight","1605","1580","25740","23840"
"In post","2021","20-29","Ministry of Justice","Unknown","LGBO","140","135","24340","22920"
"In post","2021","20-29","Ministry of Justice","Unknown","Undeclared","80","80","25360","23840"
"In post","2021","20-29","Ministry of Justice","Unknown","Unknown","295","280","23220","22920"
"In post","2021","20-29","National Crime Agency","AA/AO","Heterosexual / straight","80","80","22270","20800"
"In post","2021","20-29","National Crime Agency","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","EO","Heterosexual / straight","530","530","31620","32260"
"In post","2021","20-29","National Crime Agency","EO","LGBO","45","45","31240","32260"
"In post","2021","20-29","National Crime Agency","EO","Undeclared","65","65","30130","29740"
"In post","2021","20-29","National Crime Agency","EO","Unknown","65","65","32910","32770"
"In post","2021","20-29","National Crime Agency","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","National Crime Agency","SEO/HEO","Heterosexual / straight","85","85","40880","40170"
"In post","2021","20-29","National Crime Agency","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","National Crime Agency","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","National Crime Agency","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Northern Ireland Office","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","AA/AO","Heterosexual / straight","35","35","21370","21160"
"In post","2021","20-29","Office for Standards in Education","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","EO","Heterosexual / straight","40","40","26720","25880"
"In post","2021","20-29","Office for Standards in Education","EO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","SEO/HEO","Heterosexual / straight","45","40","34790","34700"
"In post","2021","20-29","Office for Standards in Education","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Office for Standards in Education","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","EO","Heterosexual / straight","70","70","25050","25300"
"In post","2021","20-29","Office of Gas and Electricity Markets","EO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","EO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","EO","Unknown","55","55","25510","25000"
"In post","2021","20-29","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","55","55","34910","34950"
"In post","2021","20-29","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","Office of Gas and Electricity Markets","SEO/HEO","Unknown","65","65","35000","35000"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Qualifications and Examinations Regulation","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","EO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","EO","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","SEO/HEO","Heterosexual / straight","50","50","32340","33760"
"In post","2021","20-29","Other Cabinet Office Agencies","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Other Cabinet Office Agencies","SEO/HEO","Unknown","35","35","30450","28020"
"In post","2021","20-29","Scotland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scotland Office","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Scottish Government","AA/AO","Heterosexual / straight","630","605","22300","22220"
"In post","2021","20-29","Scottish Government","AA/AO","LGBO","85","80","22210","22220"
"In post","2021","20-29","Scottish Government","AA/AO","Undeclared","170","170","21800","22220"
"In post","2021","20-29","Scottish Government","AA/AO","Unknown","670","650","22410","22230"
"In post","2021","20-29","Scottish Government","EO","Heterosexual / straight","540","535","27690","27150"
"In post","2021","20-29","Scottish Government","EO","LGBO","60","60","27710","27150"
"In post","2021","20-29","Scottish Government","EO","Undeclared","80","80","28130","29190"
"In post","2021","20-29","Scottish Government","EO","Unknown","320","315","28850","28410"
"In post","2021","20-29","Scottish Government","G6/G7","Heterosexual / straight","30","30","52550","50700"
"In post","2021","20-29","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2021","20-29","Scottish Government","SEO/HEO","Heterosexual / straight","520","520","35070","33620"
"In post","2021","20-29","Scottish Government","SEO/HEO","LGBO","90","90","34650","33270"
"In post","2021","20-29","Scottish Government","SEO/HEO","Undeclared","50","50","35190","33620"
"In post","2021","20-29","Scottish Government","SEO/HEO","Unknown","215","210","34030","32140"
"In post","2021","20-29","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","The National Archives","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","20-29","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","The National Archives","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","The National Archives","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","20-29","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","SEO/HEO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","20-29","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Export Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","UK Supreme Court","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","AA/AO","Heterosexual / straight","95","80","19330","19130"
"In post","2021","20-29","United Kingdom Statistics Authority","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","AA/AO","Unknown","95","85","19330","19130"
"In post","2021","20-29","United Kingdom Statistics Authority","EO","Heterosexual / straight","105","105","23500","23050"
"In post","2021","20-29","United Kingdom Statistics Authority","EO","LGBO","25","25","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","EO","Unknown","80","80","23450","23050"
"In post","2021","20-29","United Kingdom Statistics Authority","G6/G7","Heterosexual / straight","45","45","50740","49100"
"In post","2021","20-29","United Kingdom Statistics Authority","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","Heterosexual / straight","430","425","32750","32540"
"In post","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","LGBO","55","55","33120","32540"
"In post","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","20-29","United Kingdom Statistics Authority","SEO/HEO","Unknown","230","225","31980","29540"
"In post","2021","20-29","Wales Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Wales Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","EO","Unknown","5","5","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Water Services Regulation Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","AA/AO","Heterosexual / straight","230","225","22950","23830"
"In post","2021","20-29","Welsh Government","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Welsh Government","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2021","20-29","Welsh Government","AA/AO","Unknown","35","35","21750","20500"
"In post","2021","20-29","Welsh Government","EO","Heterosexual / straight","120","120","28340","28850"
"In post","2021","20-29","Welsh Government","EO","LGBO","10","10","[c]","[c]"
"In post","2021","20-29","Welsh Government","EO","Undeclared","10","10","[c]","[c]"
"In post","2021","20-29","Welsh Government","EO","Unknown","10","10","[c]","[c]"
"In post","2021","20-29","Welsh Government","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","20-29","Welsh Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Welsh Government","SEO/HEO","Heterosexual / straight","75","75","34480","34490"
