"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data & Technology","South West (England)","AA","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","AA","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","AO","Female","35","30","21600","21580"
"In post","2021","Digital, Data & Technology","South West (England)","AO","Male","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","EO","Female","170","160","27320","26750"
"In post","2021","Digital, Data & Technology","South West (England)","EO","Male","265","260","28030","27130"
"In post","2021","Digital, Data & Technology","South West (England)","G6","Female","30","30","62450","60490"
"In post","2021","Digital, Data & Technology","South West (England)","G6","Male","90","85","63570","62660"
"In post","2021","Digital, Data & Technology","South West (England)","G7","Female","95","90","49960","48420"
"In post","2021","Digital, Data & Technology","South West (England)","G7","Male","255","250","51210","49860"
"In post","2021","Digital, Data & Technology","South West (England)","HEO","Female","185","170","34090","33300"
"In post","2021","Digital, Data & Technology","South West (England)","HEO","Male","425","415","34780","33860"
"In post","2021","Digital, Data & Technology","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","SEO","Female","200","185","40760","39930"
"In post","2021","Digital, Data & Technology","South West (England)","SEO","Male","465","450","41830","41900"
"In post","2021","Digital, Data & Technology","South West (England)","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","South West (England)","Unknown","Male","40","35","37330","37030"
"In post","2021","Digital, Data & Technology","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","G7","Male","5","5","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","AO","Female","40","35","21440","21590"
"In post","2021","Digital, Data & Technology","Wales","AO","Male","30","30","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","EO","Female","150","140","26530","26350"
"In post","2021","Digital, Data & Technology","Wales","EO","Male","265","265","27620","26470"
"In post","2021","Digital, Data & Technology","Wales","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","G6","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","G6","Male","50","50","69630","67000"
"In post","2021","Digital, Data & Technology","Wales","G7","Female","95","95","53560","51640"
"In post","2021","Digital, Data & Technology","Wales","G7","Male","220","220","57140","54520"
"In post","2021","Digital, Data & Technology","Wales","HEO","Female","160","150","32750","31940"
"In post","2021","Digital, Data & Technology","Wales","HEO","Male","310","305","34210","32950"
"In post","2021","Digital, Data & Technology","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","SEO","Female","130","130","40560","40110"
"In post","2021","Digital, Data & Technology","Wales","SEO","Male","390","385","43380","42570"
"In post","2021","Digital, Data & Technology","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","AO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","AO","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","EO","Female","55","50","26130","25560"
"In post","2021","Digital, Data & Technology","West Midlands (England)","EO","Male","85","85","26420","25580"
"In post","2021","Digital, Data & Technology","West Midlands (England)","G6","Female","25","25","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","G6","Male","45","40","65760","64670"
"In post","2021","Digital, Data & Technology","West Midlands (England)","G7","Female","85","80","51420","51380"
"In post","2021","Digital, Data & Technology","West Midlands (England)","G7","Male","115","115","53460","52580"
"In post","2021","Digital, Data & Technology","West Midlands (England)","HEO","Female","115","110","32190","31810"
"In post","2021","Digital, Data & Technology","West Midlands (England)","HEO","Male","135","130","32490","31810"
"In post","2021","Digital, Data & Technology","West Midlands (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","SEO","Female","110","105","38800","38630"
"In post","2021","Digital, Data & Technology","West Midlands (England)","SEO","Male","150","145","39340","38630"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","West Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","AO","Female","15","15","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","AO","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","EO","Female","75","70","26320","25560"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","EO","Male","90","85","26510","25560"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","G6","Female","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","G6","Male","20","20","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","G7","Female","65","65","52650","52580"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","G7","Male","135","135","54650","52580"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","HEO","Female","95","95","31420","31810"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","HEO","Male","115","115","31080","31810"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","SEO","Female","65","65","38220","38630"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","SEO","Male","115","115","39040","38630"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data & Technology","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","AO","Female","25","20","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","AO","Male","10","10","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","EO","Female","30","30","26020","25810"
"In post","2021","Finance","East Midlands (England)","EO","Male","20","20","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","G6","Female","5","5","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","G7","Female","15","15","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","G7","Male","25","25","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","HEO","Female","35","30","32060","31810"
"In post","2021","Finance","East Midlands (England)","HEO","Male","20","20","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","SEO","Female","30","30","[c]","[c]"
"In post","2021","Finance","East Midlands (England)","SEO","Male","15","15","[c]","[c]"
"In post","2021","Finance","East of England","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","AO","Female","75","60","20900","20920"
"In post","2021","Finance","East of England","AO","Male","25","25","[c]","[c]"
"In post","2021","Finance","East of England","EO","Female","65","60","27240","26670"
"In post","2021","Finance","East of England","EO","Male","40","35","27220","26670"
"In post","2021","Finance","East of England","G6","Female","5","5","[c]","[c]"
"In post","2021","Finance","East of England","G6","Male","5","5","[c]","[c]"
"In post","2021","Finance","East of England","G7","Female","30","25","[c]","[c]"
"In post","2021","Finance","East of England","G7","Male","25","25","[c]","[c]"
"In post","2021","Finance","East of England","HEO","Female","70","65","33740","32610"
"In post","2021","Finance","East of England","HEO","Male","35","35","34570","34150"
"In post","2021","Finance","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East of England","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Finance","East of England","SEO","Female","55","55","41420","38650"
"In post","2021","Finance","East of England","SEO","Male","35","35","40970","39310"
"In post","2021","Finance","London","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","AO","Female","50","45","24280","24320"
"In post","2021","Finance","London","AO","Male","30","30","[c]","[c]"
"In post","2021","Finance","London","EO","Female","200","190","28610","28830"
"In post","2021","Finance","London","EO","Male","125","125","28620","28920"
"In post","2021","Finance","London","G6","Female","110","105","69280","70220"
"In post","2021","Finance","London","G6","Male","155","155","69950","70280"
"In post","2021","Finance","London","G7","Female","290","280","57500","58100"
"In post","2021","Finance","London","G7","Male","335","330","58790","58130"
"In post","2021","Finance","London","HEO","Female","285","275","35270","34510"
"In post","2021","Finance","London","HEO","Male","255","255","35590","34530"
"In post","2021","Finance","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","SCS level","Female","65","65","87810","82720"
"In post","2021","Finance","London","SCS level","Male","105","100","94340","87110"
"In post","2021","Finance","London","SEO","Female","255","245","42720","41760"
"In post","2021","Finance","London","SEO","Male","285","285","43550","42470"
"In post","2021","Finance","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","AA","Female","25","15","[c]","[c]"
"In post","2021","Finance","North East (England)","AA","Male","15","10","[c]","[c]"
"In post","2021","Finance","North East (England)","AO","Female","10","5","[c]","[c]"
"In post","2021","Finance","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","EO","Female","40","35","26420","26000"
"In post","2021","Finance","North East (England)","EO","Male","20","20","[c]","[c]"
"In post","2021","Finance","North East (England)","G6","Female","10","10","[c]","[c]"
"In post","2021","Finance","North East (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Finance","North East (England)","G7","Female","30","30","[c]","[c]"
"In post","2021","Finance","North East (England)","G7","Male","45","40","51450","52580"
"In post","2021","Finance","North East (England)","HEO","Female","60","55","31340","31810"
"In post","2021","Finance","North East (England)","HEO","Male","45","45","31330","31810"
"In post","2021","Finance","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North East (England)","SEO","Female","55","50","38640","38630"
"In post","2021","Finance","North East (England)","SEO","Male","60","60","38720","38630"
"In post","2021","Finance","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North West (England)","AA","Male","25","25","[c]","[c]"
"In post","2021","Finance","North West (England)","AO","Female","45","40","21390","21440"
"In post","2021","Finance","North West (England)","AO","Male","40","35","21350","21350"
"In post","2021","Finance","North West (England)","EO","Female","60","50","25870","26180"
"In post","2021","Finance","North West (England)","EO","Male","45","45","25730","25720"
"In post","2021","Finance","North West (England)","G6","Female","20","20","[c]","[c]"
"In post","2021","Finance","North West (England)","G6","Male","20","20","[c]","[c]"
"In post","2021","Finance","North West (England)","G7","Female","65","60","53620","52580"
"In post","2021","Finance","North West (England)","G7","Male","60","60","51740","52580"
"In post","2021","Finance","North West (England)","HEO","Female","60","60","31250","31810"
"In post","2021","Finance","North West (England)","HEO","Male","75","75","31790","31810"
"In post","2021","Finance","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","North West (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Finance","North West (England)","SEO","Female","70","65","39660","38630"
"In post","2021","Finance","North West (England)","SEO","Male","80","80","40250","38640"
"In post","2021","Finance","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","EO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","HEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland","SEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","EO","Female","10","10","[c]","[c]"
"In post","2021","Finance","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","HEO","Female","5","5","[c]","[c]"
"In post","2021","Finance","Overseas","HEO","Male","5","5","[c]","[c]"
"In post","2021","Finance","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","AA","Female","15","10","[c]","[c]"
"In post","2021","Finance","Scotland","AA","Male","30","30","[c]","[c]"
"In post","2021","Finance","Scotland","AO","Female","335","260","21210","21400"
"In post","2021","Finance","Scotland","AO","Male","115","100","20830","20140"
"In post","2021","Finance","Scotland","EO","Female","100","90","27010","26120"
"In post","2021","Finance","Scotland","EO","Male","50","50","26320","25560"
"In post","2021","Finance","Scotland","G6","Female","15","15","[c]","[c]"
"In post","2021","Finance","Scotland","G6","Male","5","5","[c]","[c]"
"In post","2021","Finance","Scotland","G7","Female","35","35","52190","52750"
"In post","2021","Finance","Scotland","G7","Male","25","25","[c]","[c]"
"In post","2021","Finance","Scotland","HEO","Female","75","70","33680","33930"
"In post","2021","Finance","Scotland","HEO","Male","45","40","33660","33930"
"In post","2021","Finance","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scotland","SEO","Female","60","60","41190","40980"
"In post","2021","Finance","Scotland","SEO","Male","40","35","40160","39130"
"In post","2021","Finance","South East (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","AO","Female","90","75","21380","21440"
"In post","2021","Finance","South East (England)","AO","Male","55","55","21340","21440"
"In post","2021","Finance","South East (England)","EO","Female","170","155","26900","26670"
"In post","2021","Finance","South East (England)","EO","Male","75","75","27240","26780"
"In post","2021","Finance","South East (England)","G6","Female","15","15","[c]","[c]"
"In post","2021","Finance","South East (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Finance","South East (England)","G7","Female","50","50","55180","56540"
"In post","2021","Finance","South East (England)","G7","Male","50","50","54520","52610"
"In post","2021","Finance","South East (England)","HEO","Female","155","145","33530","33300"
"In post","2021","Finance","South East (England)","HEO","Male","110","105","34080","33300"
"In post","2021","Finance","South East (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Finance","South East (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Finance","South East (England)","SEO","Female","105","105","42360","40580"
"In post","2021","Finance","South East (England)","SEO","Male","95","90","42930","42000"
"In post","2021","Finance","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","South West (England)","AO","Female","45","40","21280","21130"
"In post","2021","Finance","South West (England)","AO","Male","20","20","[c]","[c]"
"In post","2021","Finance","South West (England)","EO","Female","180","165","24570","26160"
"In post","2021","Finance","South West (England)","EO","Male","105","105","23330","25000"
"In post","2021","Finance","South West (England)","G6","Female","30","30","65710","66760"
"In post","2021","Finance","South West (England)","G6","Male","45","45","67990","67220"
"In post","2021","Finance","South West (England)","G7","Female","85","80","53010","54540"
"In post","2021","Finance","South West (England)","G7","Male","80","75","54760","55140"
"In post","2021","Finance","South West (England)","HEO","Female","175","165","31640","32740"
"In post","2021","Finance","South West (England)","HEO","Male","105","105","32920","33300"
"In post","2021","Finance","South West (England)","SCS level","Female","10","10","[c]","[c]"
"In post","2021","Finance","South West (England)","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Finance","South West (England)","SEO","Female","155","145","41520","40580"
"In post","2021","Finance","South West (England)","SEO","Male","135","135","42350","40900"
"In post","2021","Finance","South West (England)","Unknown","Female","20","20","[c]","[c]"
"In post","2021","Finance","South West (England)","Unknown","Male","20","20","[c]","[c]"
"In post","2021","Finance","Wales","AA","Female","10","10","[c]","[c]"
"In post","2021","Finance","Wales","AA","Male","5","5","[c]","[c]"
"In post","2021","Finance","Wales","AO","Female","50","45","21440","21590"
"In post","2021","Finance","Wales","AO","Male","20","20","[c]","[c]"
"In post","2021","Finance","Wales","EO","Female","60","55","26190","26470"
"In post","2021","Finance","Wales","EO","Male","25","25","[c]","[c]"
"In post","2021","Finance","Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales","G6","Male","10","10","[c]","[c]"
"In post","2021","Finance","Wales","G7","Female","25","25","[c]","[c]"
"In post","2021","Finance","Wales","G7","Male","25","25","[c]","[c]"
"In post","2021","Finance","Wales","HEO","Female","45","40","32480","31860"
"In post","2021","Finance","Wales","HEO","Male","35","30","32250","31810"
"In post","2021","Finance","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Finance","Wales","SEO","Female","35","35","42590","42250"
"In post","2021","Finance","Wales","SEO","Male","40","40","41140","41090"
"In post","2021","Finance","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","AO","Female","10","10","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","AO","Male","10","10","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","EO","Female","55","50","25730","26000"
"In post","2021","Finance","West Midlands (England)","EO","Male","40","40","25810","25560"
"In post","2021","Finance","West Midlands (England)","G6","Female","15","15","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","G6","Male","15","15","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","G7","Female","50","50","52230","50720"
"In post","2021","Finance","West Midlands (England)","G7","Male","35","35","52780","52520"
"In post","2021","Finance","West Midlands (England)","HEO","Female","60","60","32080","31810"
"In post","2021","Finance","West Midlands (England)","HEO","Male","35","35","31900","31810"
"In post","2021","Finance","West Midlands (England)","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Finance","West Midlands (England)","SEO","Female","85","80","40000","38630"
"In post","2021","Finance","West Midlands (England)","SEO","Male","45","45","39900","39000"
"In post","2021","Finance","Yorkshire and The Humber","AA","Female","10","5","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","AA","Male","10","5","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","AO","Female","190","145","20750","20290"
"In post","2021","Finance","Yorkshire and The Humber","AO","Male","85","80","20600","20140"
"In post","2021","Finance","Yorkshire and The Humber","EO","Female","105","95","25710","25560"
"In post","2021","Finance","Yorkshire and The Humber","EO","Male","60","60","25340","25560"
"In post","2021","Finance","Yorkshire and The Humber","G6","Female","25","20","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","G6","Male","20","20","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","G7","Female","60","60","51620","51080"
"In post","2021","Finance","Yorkshire and The Humber","G7","Male","60","60","52000","51720"
"In post","2021","Finance","Yorkshire and The Humber","HEO","Female","70","65","30800","30610"
"In post","2021","Finance","Yorkshire and The Humber","HEO","Male","65","65","30290","30120"
"In post","2021","Finance","Yorkshire and The Humber","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Finance","Yorkshire and The Humber","SEO","Female","85","85","38430","37890"
"In post","2021","Finance","Yorkshire and The Humber","SEO","Male","60","60","38530","38100"
"In post","2021","Grants Management","East Midlands (England)","AO","Female","15","15","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","AO","Male","15","15","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","EO","Female","15","15","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","HEO","Female","10","5","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","HEO","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East of England","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East of England","AO","Male","10","10","[c]","[c]"
"In post","2021","Grants Management","East of England","EO","Female","15","10","[c]","[c]"
"In post","2021","Grants Management","East of England","EO","Male","15","15","[c]","[c]"
"In post","2021","Grants Management","East of England","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East of England","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East of England","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East of England","HEO","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","London","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","London","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","AO","Female","75","65","21050","21050"
"In post","2021","Grants Management","North East (England)","AO","Male","55","55","21050","21050"
"In post","2021","Grants Management","North East (England)","EO","Female","40","35","25460","25190"
"In post","2021","Grants Management","North East (England)","EO","Male","30","30","25360","25100"
"In post","2021","Grants Management","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","HEO","Female","25","20","[c]","[c]"
"In post","2021","Grants Management","North East (England)","HEO","Male","15","15","[c]","[c]"
"In post","2021","Grants Management","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North East (England)","SEO","Female","10","10","[c]","[c]"
"In post","2021","Grants Management","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North West (England)","AO","Female","305","250","20970","21050"
"In post","2021","Grants Management","North West (England)","AO","Male","165","160","21000","21050"
"In post","2021","Grants Management","North West (England)","EO","Female","125","105","25480","25190"
"In post","2021","Grants Management","North West (England)","EO","Male","50","50","25380","25190"
"In post","2021","Grants Management","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North West (England)","G7","Female","5","5","[c]","[c]"
"In post","2021","Grants Management","North West (England)","G7","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","North West (England)","HEO","Female","35","30","30170","30230"
"In post","2021","Grants Management","North West (England)","HEO","Male","20","20","[c]","[c]"
"In post","2021","Grants Management","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","North West (England)","SEO","Female","20","20","[c]","[c]"
"In post","2021","Grants Management","North West (England)","SEO","Male","10","10","[c]","[c]"
"In post","2021","Grants Management","South East (England)","AO","Female","45","40","21050","21050"
"In post","2021","Grants Management","South East (England)","AO","Male","25","25","[c]","[c]"
"In post","2021","Grants Management","South East (England)","EO","Female","20","20","[c]","[c]"
"In post","2021","Grants Management","South East (England)","EO","Male","20","20","[c]","[c]"
"In post","2021","Grants Management","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South East (England)","G7","Male","5","5","[c]","[c]"
"In post","2021","Grants Management","South East (England)","HEO","Female","15","15","[c]","[c]"
"In post","2021","Grants Management","South East (England)","HEO","Male","20","15","[c]","[c]"
"In post","2021","Grants Management","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","South East (England)","SEO","Female","5","5","[c]","[c]"
"In post","2021","Grants Management","South East (England)","SEO","Male","10","10","[c]","[c]"
"In post","2021","Grants Management","South West (England)","AO","Female","50","45","21050","21050"
"In post","2021","Grants Management","South West (England)","AO","Male","45","45","21000","21050"
"In post","2021","Grants Management","South West (England)","EO","Female","45","35","25830","25890"
