"Status","Year","Age","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Coventry","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Croydon","London","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Derby","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Derby","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dudley","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dumfries and Galloway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Durham CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Durham CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Durham CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ealing","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Kent","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Kent","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","East Riding of Yorkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Surrey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Enfield","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Falkirk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Glasgow City","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Gloucestershire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Greater Manchester South West","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hackney and Newham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Lambeth","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","16-19","Leeds","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leeds","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","Leicester","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","16-19","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Liverpool","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Manchester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Manchester","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Medway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Medway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Mid Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","16-19","Milton Keynes","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Monmouthshire and Newport","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Na h-Eileanan Siar","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North and North East Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Lanarkshire","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","North Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Norwich and East Norfolk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","Nottingham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Nottingham","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","Orkney Islands","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Orkney Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Perth and Kinross and Stirling","Outside London","LGBO","[c]","[c]","[c]","[c]"
