"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","White","Corporate Finance","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Corporate Finance","Outside London","EO","10","10","[c]","[c]"
"In post","2021","White","Corporate Finance","Outside London","G6/G7","30","30","54520","48770"
"In post","2021","White","Corporate Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Corporate Finance","Outside London","SEO/HEO","35","30","34360","34530"
"In post","2021","White","Counter Fraud","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","London","EO","25","25","[c]","[c]"
"In post","2021","White","Counter Fraud","London","G6/G7","55","55","63280","62900"
"In post","2021","White","Counter Fraud","London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Counter Fraud","London","SEO/HEO","130","130","38350","40000"
"In post","2021","White","Counter Fraud","Outside London","AA/AO","40","35","20890","21430"
"In post","2021","White","Counter Fraud","Outside London","EO","105","95","25660","25310"
"In post","2021","White","Counter Fraud","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2021","White","Counter Fraud","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Counter Fraud","Outside London","SEO/HEO","205","195","36870","36060"
"In post","2021","White","Digital, Data and Technology","London","AA/AO","20","20","[c]","[c]"
"In post","2021","White","Digital, Data and Technology","London","EO","110","110","29720","29720"
"In post","2021","White","Digital, Data and Technology","London","G6/G7","715","705","62780","61460"
"In post","2021","White","Digital, Data and Technology","London","SCS level","85","80","98190","92310"
"In post","2021","White","Digital, Data and Technology","London","SEO/HEO","730","710","40690","40640"
"In post","2021","White","Digital, Data and Technology","London","Unknown","10","10","[c]","[c]"
"In post","2021","White","Digital, Data and Technology","Outside London","AA/AO","275","265","21620","21420"
"In post","2021","White","Digital, Data and Technology","Outside London","EO","1310","1255","27290","26670"
"In post","2021","White","Digital, Data and Technology","Outside London","G6/G7","1615","1580","56050","52770"
"In post","2021","White","Digital, Data and Technology","Outside London","SCS level","90","90","85920","78760"
"In post","2021","White","Digital, Data and Technology","Outside London","SEO/HEO","3750","3620","37230","37100"
"In post","2021","White","Digital, Data and Technology","Outside London","Unknown","35","35","37520","37020"
"In post","2021","White","Digital, Data and Technology","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Digital, Data and Technology","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Digital, Data and Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Digital, Data and Technology","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Digital, Data and Technology","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Economics","London","AA/AO","30","30","24160","23900"
"In post","2021","White","Economics","London","EO","45","45","27890","27680"
"In post","2021","White","Economics","London","G6/G7","465","450","60900","59160"
"In post","2021","White","Economics","London","SCS level","70","70","89670","82390"
"In post","2021","White","Economics","London","SEO/HEO","435","435","35260","34090"
"In post","2021","White","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Economics","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Economics","Outside London","EO","15","15","[c]","[c]"
"In post","2021","White","Economics","Outside London","G6/G7","105","100","57070","55730"
"In post","2021","White","Economics","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Economics","Outside London","SEO/HEO","80","75","34060","32500"
"In post","2021","White","Economics","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2021","White","Economics","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","London","AA/AO","30","30","[c]","[c]"
"In post","2021","White","Finance","London","EO","120","115","28960","29170"
"In post","2021","White","Finance","London","G6/G7","580","570","62420","60900"
"In post","2021","White","Finance","London","SCS level","130","130","91580","85050"
"In post","2021","White","Finance","London","SEO/HEO","445","435","40360","40650"
"In post","2021","White","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Outside London","AA/AO","800","670","21250","21440"
"In post","2021","White","Finance","Outside London","EO","1040","975","26090","26670"
"In post","2021","White","Finance","Outside London","G6/G7","960","935","57410","56300"
"In post","2021","White","Finance","Outside London","SCS level","100","100","90300","82500"
"In post","2021","White","Finance","Outside London","SEO/HEO","2075","1985","37340","36970"
"In post","2021","White","Finance","Outside London","Unknown","110","105","40760","39860"
"In post","2021","White","Finance","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Overseas","EO","10","10","[c]","[c]"
"In post","2021","White","Finance","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Finance","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","London","AA/AO","40","35","24050","23590"
"In post","2021","White","Human Resources","London","EO","155","150","29230","29120"
"In post","2021","White","Human Resources","London","G6/G7","570","550","61290","59470"
"In post","2021","White","Human Resources","London","SCS level","115","110","90340","83310"
"In post","2021","White","Human Resources","London","SEO/HEO","620","600","39850","39580"
"In post","2021","White","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Outside London","AA/AO","920","835","21480","21130"
"In post","2021","White","Human Resources","Outside London","EO","835","780","26470","26670"
"In post","2021","White","Human Resources","Outside London","G6/G7","765","740","56140","54540"
"In post","2021","White","Human Resources","Outside London","SCS level","50","50","89920","86140"
"In post","2021","White","Human Resources","Outside London","SEO/HEO","1920","1810","35990","34190"
"In post","2021","White","Human Resources","Outside London","Unknown","30","30","44650","44860"
"In post","2021","White","Human Resources","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Overseas","EO","5","5","[c]","[c]"
"In post","2021","White","Human Resources","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Human Resources","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Inspector of Education and Training","London","G6/G7","115","110","75860","75500"
"In post","2021","White","Inspector of Education and Training","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Inspector of Education and Training","London","SEO/HEO","80","75","50850","51360"
"In post","2021","White","Inspector of Education and Training","Outside London","G6/G7","365","355","75190","75500"
"In post","2021","White","Inspector of Education and Training","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Inspector of Education and Training","Outside London","SEO/HEO","215","205","51060","51360"
"In post","2021","White","Intelligence Analysis","London","AA/AO","30","25","[c]","[c]"
"In post","2021","White","Intelligence Analysis","London","EO","270","255","30050","29250"
"In post","2021","White","Intelligence Analysis","London","G6/G7","150","145","61310","59470"
"In post","2021","White","Intelligence Analysis","London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Intelligence Analysis","London","SEO/HEO","415","400","39960","38860"
"In post","2021","White","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Intelligence Analysis","Outside London","AA/AO","55","50","21330","21430"
"In post","2021","White","Intelligence Analysis","Outside London","EO","950","900","26950","26670"
"In post","2021","White","Intelligence Analysis","Outside London","G6/G7","75","75","54850","52580"
"In post","2021","White","Intelligence Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Intelligence Analysis","Outside London","SEO/HEO","525","515","34350","33300"
"In post","2021","White","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Intelligence Analysis","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Intelligence Analysis","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","White","Intelligence Analysis","Overseas","SEO/HEO","30","30","36830","35050"
"In post","2021","White","Intelligence Analysis","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","London","G6/G7","50","45","64200","62340"
"In post","2021","White","Internal Audit","London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Internal Audit","London","SEO/HEO","45","40","45800","45960"
"In post","2021","White","Internal Audit","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Internal Audit","Outside London","EO","30","30","27620","26780"
"In post","2021","White","Internal Audit","Outside London","G6/G7","100","100","56550","54540"
"In post","2021","White","Internal Audit","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Internal Audit","Outside London","SEO/HEO","310","295","39680","39980"
"In post","2021","White","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Internal Audit","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","International Trade","London","EO","20","20","[c]","[c]"
"In post","2021","White","International Trade","London","G6/G7","245","245","55900","53550"
"In post","2021","White","International Trade","London","SCS level","50","50","86290","75570"
"In post","2021","White","International Trade","London","SEO/HEO","205","200","36050","38160"
"In post","2021","White","International Trade","Outside London","EO","15","15","[c]","[c]"
"In post","2021","White","International Trade","Outside London","G6/G7","40","40","54520","51970"
"In post","2021","White","International Trade","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","International Trade","Outside London","SEO/HEO","85","85","33280","31810"
"In post","2021","White","International Trade","Overseas","G6/G7","55","55","57740","56780"
"In post","2021","White","International Trade","Overseas","SCS level","10","10","[c]","[c]"
"In post","2021","White","International Trade","Overseas","SEO/HEO","30","30","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","London","AA/AO","45","40","24550","24360"
"In post","2021","White","Knowledge and Information Management","London","EO","65","65","28680","29050"
"In post","2021","White","Knowledge and Information Management","London","G6/G7","135","125","60150","58690"
"In post","2021","White","Knowledge and Information Management","London","SCS level","15","15","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","London","SEO/HEO","195","190","38900","38130"
"In post","2021","White","Knowledge and Information Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Outside London","AA/AO","215","205","21370","20920"
"In post","2021","White","Knowledge and Information Management","Outside London","EO","300","285","26330","26670"
"In post","2021","White","Knowledge and Information Management","Outside London","G6/G7","165","160","55860","54540"
"In post","2021","White","Knowledge and Information Management","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Outside London","SEO/HEO","585","560","36430","36370"
"In post","2021","White","Knowledge and Information Management","Outside London","Unknown","45","40","43890","40800"
"In post","2021","White","Knowledge and Information Management","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","London","AA/AO","25","20","[c]","[c]"
"In post","2021","White","Legal","London","EO","285","280","30510","29570"
"In post","2021","White","Legal","London","G6/G7","1780","1640","61420","62090"
"In post","2021","White","Legal","London","SCS level","205","200","89720","82860"
"In post","2021","White","Legal","London","SEO/HEO","435","415","40510","40000"
"In post","2021","White","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Outside London","AA/AO","180","155","20920","20580"
"In post","2021","White","Legal","Outside London","EO","900","855","26210","25560"
"In post","2021","White","Legal","Outside London","G6/G7","2290","2105","57930","55610"
"In post","2021","White","Legal","Outside London","SCS level","80","80","86970","83230"
"In post","2021","White","Legal","Outside London","SEO/HEO","2000","1850","38510","37940"
"In post","2021","White","Legal","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Legal","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Medicine","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Medicine","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Medicine","London","G6/G7","60","55","65740","66850"
"In post","2021","White","Medicine","London","SCS level","125","105","104550","95160"
"In post","2021","White","Medicine","London","SEO/HEO","20","20","[c]","[c]"
"In post","2021","White","Medicine","Outside London","AA/AO","205","190","22440","22640"
"In post","2021","White","Medicine","Outside London","EO","245","225","30510","30620"
"In post","2021","White","Medicine","Outside London","G6/G7","360","315","76450","79040"
"In post","2021","White","Medicine","Outside London","SCS level","130","110","110010","107530"
"In post","2021","White","Medicine","Outside London","SEO/HEO","510","465","38710","37890"
"In post","2021","White","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Medicine","Overseas","EO","5","5","[c]","[c]"
"In post","2021","White","Medicine","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2021","White","Medicine","Overseas","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Medicine","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Medicine","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","White","Operational Delivery","London","AA/AO","3060","2835","26410","25450"
"In post","2021","White","Operational Delivery","London","EO","3105","2890","30530","29370"
"In post","2021","White","Operational Delivery","London","G6/G7","1605","1555","61290","59160"
"In post","2021","White","Operational Delivery","London","SCS level","265","255","94940","88900"
"In post","2021","White","Operational Delivery","London","SEO/HEO","3620","3490","39530","39030"
"In post","2021","White","Operational Delivery","London","Unknown","640","615","34920","34100"
"In post","2021","White","Operational Delivery","Outside London","AA/AO","51370","45615","22830","21440"
"In post","2021","White","Operational Delivery","Outside London","EO","28195","26000","27320","26570"
"In post","2021","White","Operational Delivery","Outside London","G6/G7","3480","3385","57750","53820"
"In post","2021","White","Operational Delivery","Outside London","SCS level","280","275","90260","83230"
"In post","2021","White","Operational Delivery","Outside London","SEO/HEO","19300","18300","36220","34660"
"In post","2021","White","Operational Delivery","Outside London","Unknown","8370","7705","29750","30210"
"In post","2021","White","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Delivery","Overseas","EO","70","70","28000","27370"
"In post","2021","White","Operational Delivery","Overseas","G6/G7","25","25","[c]","[c]"
"In post","2021","White","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Delivery","Overseas","SEO/HEO","105","105","59240","59410"
"In post","2021","White","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Delivery","Unknown","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Operational Delivery","Unknown","EO","25","20","[c]","[c]"
"In post","2021","White","Operational Delivery","Unknown","G6/G7","10","10","[c]","[c]"
"In post","2021","White","Operational Delivery","Unknown","SEO/HEO","55","50","44300","44000"
"In post","2021","White","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","London","EO","15","15","[c]","[c]"
"In post","2021","White","Operational Research","London","G6/G7","105","100","63570","61400"
"In post","2021","White","Operational Research","London","SCS level","15","15","[c]","[c]"
"In post","2021","White","Operational Research","London","SEO/HEO","135","130","40370","40430"
"In post","2021","White","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Outside London","AA/AO","15","15","[c]","[c]"
"In post","2021","White","Operational Research","Outside London","EO","20","20","[c]","[c]"
"In post","2021","White","Operational Research","Outside London","G6/G7","310","295","51110","47310"
"In post","2021","White","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Outside London","SEO/HEO","280","275","34850","37320"
"In post","2021","White","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Operational Research","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","London","AA/AO","355","340","24450","24490"
"In post","2021","White","Other","London","EO","550","510","28260","28670"
"In post","2021","White","Other","London","G6/G7","600","580","64860","60800"
"In post","2021","White","Other","London","SCS level","125","120","96630","88920"
"In post","2021","White","Other","London","SEO/HEO","685","670","37440","36800"
"In post","2021","White","Other","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Outside London","AA/AO","5950","5665","20780","20920"
"In post","2021","White","Other","Outside London","EO","3295","3145","25830","26670"
"In post","2021","White","Other","Outside London","G6/G7","785","765","59370","56700"
"In post","2021","White","Other","Outside London","SCS level","70","65","95950","88270"
"In post","2021","White","Other","Outside London","SEO/HEO","3265","3140","35160","34000"
"In post","2021","White","Other","Outside London","Unknown","180","175","44200","40700"
"In post","2021","White","Other","Overseas","AA/AO","5","5","[c]","[c]"
"In post","2021","White","Other","Overseas","EO","15","15","[c]","[c]"
"In post","2021","White","Other","Overseas","G6/G7","60","60","66880","67370"
"In post","2021","White","Other","Overseas","SCS level","20","20","[c]","[c]"
"In post","2021","White","Other","Overseas","SEO/HEO","55","55","42890","41600"
"In post","2021","White","Other","Unknown","AA/AO","15","15","[c]","[c]"
"In post","2021","White","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","London","EO","5","5","[c]","[c]"
"In post","2021","White","Planning","London","G6/G7","35","35","58500","54710"
"In post","2021","White","Planning","London","SCS level","10","10","[c]","[c]"
"In post","2021","White","Planning","London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","White","Planning","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Outside London","EO","5","5","[c]","[c]"
"In post","2021","White","Planning","Outside London","G6/G7","25","25","[c]","[c]"
"In post","2021","White","Planning","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning","Outside London","SEO/HEO","55","50","38900","38920"
"In post","2021","White","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Planning Inspectors","Outside London","G6/G7","295","260","58310","58810"
"In post","2021","White","Planning Inspectors","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","London","AA/AO","120","115","26050","25390"
"In post","2021","White","Policy","London","EO","770","755","29380","28890"
"In post","2021","White","Policy","London","G6/G7","5695","5515","59610","57680"
"In post","2021","White","Policy","London","SCS level","1080","1035","85340","77360"
"In post","2021","White","Policy","London","SEO/HEO","4545","4465","37830","37560"
"In post","2021","White","Policy","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Policy","Outside London","AA/AO","320","300","22100","21590"
"In post","2021","White","Policy","Outside London","EO","705","665","27000","26780"
"In post","2021","White","Policy","Outside London","G6/G7","1665","1605","56070","54310"
"In post","2021","White","Policy","Outside London","SCS level","185","180","86770","78460"
"In post","2021","White","Policy","Outside London","SEO/HEO","3010","2875","37000","36820"
"In post","2021","White","Policy","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","White","Policy","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Policy","Overseas","EO","25","25","[c]","[c]"
"In post","2021","White","Policy","Overseas","G6/G7","605","600","59130","57360"
"In post","2021","White","Policy","Overseas","SCS level","175","175","87080","76690"
"In post","2021","White","Policy","Overseas","SEO/HEO","470","470","35570","34260"
"In post","2021","White","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Policy","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","London","AA/AO","30","30","24070","23580"
"In post","2021","White","Project Delivery","London","EO","135","130","29000","29080"
"In post","2021","White","Project Delivery","London","G6/G7","920","895","61660","59540"
"In post","2021","White","Project Delivery","London","SCS level","210","205","94330","93000"
"In post","2021","White","Project Delivery","London","SEO/HEO","795","780","39510","39530"
"In post","2021","White","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Outside London","AA/AO","210","200","21200","21130"
"In post","2021","White","Project Delivery","Outside London","EO","1260","1205","26030","26670"
"In post","2021","White","Project Delivery","Outside London","G6/G7","2370","2310","54950","53730"
"In post","2021","White","Project Delivery","Outside London","SCS level","150","150","88700","81090"
"In post","2021","White","Project Delivery","Outside London","SEO/HEO","5435","5235","36340","36460"
"In post","2021","White","Project Delivery","Outside London","Unknown","455","445","43090","40790"
"In post","2021","White","Project Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","EO","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","G6/G7","35","35","58340","55620"
"In post","2021","White","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Overseas","SEO/HEO","60","60","41510","41500"
"In post","2021","White","Project Delivery","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","SEO/HEO","10","10","[c]","[c]"
"In post","2021","White","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","White","Property","London","AA/AO","50","50","22910","24160"
"In post","2021","White","Property","London","EO","95","90","30360","30000"
"In post","2021","White","Property","London","G6/G7","205","200","63440","63530"
"In post","2021","White","Property","London","SCS level","25","25","[c]","[c]"
"In post","2021","White","Property","London","SEO/HEO","200","190","41020","39910"
"In post","2021","White","Property","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Property","Outside London","AA/AO","725","690","19240","18760"
"In post","2021","White","Property","Outside London","EO","870","815","26480","26500"
"In post","2021","White","Property","Outside London","G6/G7","650","635","56300","54990"
"In post","2021","White","Property","Outside London","SCS level","30","30","82170","74500"
"In post","2021","White","Property","Outside London","SEO/HEO","2095","2015","36590","34770"
"In post","2021","White","Property","Outside London","Unknown","35","35","26650","21600"
"In post","2021","White","Property","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Property","Overseas","EO","20","20","[c]","[c]"
"In post","2021","White","Property","Overseas","G6/G7","20","20","[c]","[c]"
"In post","2021","White","Property","Overseas","SEO/HEO","110","110","38300","39260"
"In post","2021","White","Property","Unknown","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Property","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2021","White","Psychology","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","London","EO","5","5","[c]","[c]"
"In post","2021","White","Psychology","London","G6/G7","5","5","[c]","[c]"
"In post","2021","White","Psychology","London","SEO/HEO","25","25","[c]","[c]"
"In post","2021","White","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Psychology","Outside London","AA/AO","45","40","21300","21500"
"In post","2021","White","Psychology","Outside London","EO","325","315","26560","26330"
"In post","2021","White","Psychology","Outside London","G6/G7","90","85","63740","65520"
"In post","2021","White","Psychology","Outside London","SEO/HEO","620","590","37320","31600"
"In post","2021","White","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","London","AA/AO","40","40","24410","23800"
"In post","2021","White","Science and Engineering","London","EO","50","50","28200","27460"
"In post","2021","White","Science and Engineering","London","G6/G7","325","305","60820","59410"
"In post","2021","White","Science and Engineering","London","SCS level","45","40","97060","92100"
"In post","2021","White","Science and Engineering","London","SEO/HEO","370","355","39380","40070"
"In post","2021","White","Science and Engineering","London","Unknown","20","20","[c]","[c]"
"In post","2021","White","Science and Engineering","Outside London","AA/AO","1035","995","21530","21570"
"In post","2021","White","Science and Engineering","Outside London","EO","1455","1410","25860","26350"
"In post","2021","White","Science and Engineering","Outside London","G6/G7","2125","2020","54770","53370"
"In post","2021","White","Science and Engineering","Outside London","SCS level","60","55","93810","94210"
"In post","2021","White","Science and Engineering","Outside London","SEO/HEO","4560","4360","36780","37320"
"In post","2021","White","Science and Engineering","Outside London","Unknown","545","535","41460","40510"
"In post","2021","White","Science and Engineering","Overseas","AA/AO","10","10","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","EO","5","5","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","G6/G7","15","15","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Overseas","SEO/HEO","50","50","43230","42600"
"In post","2021","White","Science and Engineering","Overseas","Unknown","15","15","[c]","[c]"
"In post","2021","White","Science and Engineering","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","White","Science and Engineering","Unknown","Unknown","55","55","27540","27370"
"In post","2021","White","Security","London","AA/AO","210","210","27630","24590"
"In post","2021","White","Security","London","EO","85","80","33050","30690"
"In post","2021","White","Security","London","G6/G7","120","120","63210","61090"
"In post","2021","White","Security","London","SCS level","15","15","[c]","[c]"
"In post","2021","White","Security","London","SEO/HEO","265","260","42900","41970"
"In post","2021","White","Security","London","Unknown","5","5","[c]","[c]"
"In post","2021","White","Security","Outside London","AA/AO","3940","3845","26550","21130"
"In post","2021","White","Security","Outside London","EO","765","750","33250","28210"
"In post","2021","White","Security","Outside London","G6/G7","115","110","57640","54490"
"In post","2021","White","Security","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","White","Security","Outside London","SEO/HEO","680","665","40410","38080"
"In post","2021","White","Security","Outside London","Unknown","55","55","36780","37170"
"In post","2021","White","Security","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","White","Security","Overseas","SEO/HEO","55","55","35170","34350"
"In post","2021","White","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
