"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","London","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Camden and City of London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Camden and City of London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Croydon","Heterosexual / straight","110","105","45320","44250"
"In post","2021","Commercial","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Croydon","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","London","Croydon","Unknown","20","15","[c]","[c]"
"In post","2021","Commercial","London","Enfield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Enfield","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Haringey and Islington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","London","Hounslow and Richmond upon Thames","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Lambeth","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","Heterosexual / straight","45","45","44190","40400"
"In post","2021","Commercial","London","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","London","Westminster","Heterosexual / straight","365","355","49760","44440"
"In post","2021","Commercial","London","Westminster","LGBO","25","25","[c]","[c]"
"In post","2021","Commercial","London","Westminster","Undeclared","35","30","51270","44120"
"In post","2021","Commercial","London","Westminster","Unknown","145","140","51280","42680"
"In post","2021","Commercial","North East (England)","Darlington","Heterosexual / straight","45","45","41140","37100"
"In post","2021","Commercial","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Darlington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Durham CC","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","North East (England)","Durham CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Durham CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Durham CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Northumberland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North East (England)","Tyneside","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","Heterosexual / straight","40","40","42260","40170"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","Undeclared","10","5","[c]","[c]"
"In post","2021","Commercial","North West (England)","Greater Manchester South West","Unknown","25","20","[c]","[c]"
"In post","2021","Commercial","North West (England)","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Liverpool","Heterosexual / straight","135","130","35680","34800"
"In post","2021","Commercial","North West (England)","Liverpool","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","North West (England)","Liverpool","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","North West (England)","Liverpool","Unknown","50","50","31010","28400"
"In post","2021","Commercial","North West (England)","Manchester","Heterosexual / straight","115","110","40330","36780"
"In post","2021","Commercial","North West (England)","Manchester","LGBO","10","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","Manchester","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","Manchester","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","North West (England)","Mid Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","West Cumbria","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Wirral","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Northern Ireland","Lisburn and Castlereagh","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","Heterosexual / straight","30","30","49730","42820"
"In post","2021","Commercial","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Aberdeen City and Aberdeenshire","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Scotland","City of Edinburgh","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Glasgow City","Heterosexual / straight","70","70","35660","33300"
"In post","2021","Commercial","Scotland","Glasgow City","LGBO","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","Glasgow City","Undeclared","10","10","[c]","[c]"
"In post","2021","Commercial","Scotland","Glasgow City","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Perth and Kinross and Stirling","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","Perth and Kinross and Stirling","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","Scotland","South Lanarkshire","Heterosexual / straight","45","45","40640","39630"
"In post","2021","Commercial","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","South Lanarkshire","Unknown","20","20","[c]","[c]"
"In post","2021","Commercial","Scotland","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Scotland","West Lothian","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Berkshire","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Brighton and Hove","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","Heterosexual / straight","45","45","36370","36800"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Buckinghamshire CC","Undeclared","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Central Hampshire","Heterosexual / straight","110","105","34400","34500"
"In post","2021","Commercial","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Central Hampshire","Undeclared","20","20","[c]","[c]"
"In post","2021","Commercial","South East (England)","Central Hampshire","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Sussex CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Kent Thames Gateway","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Milton Keynes","Heterosexual / straight","65","65","43490","40330"
"In post","2021","Commercial","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Milton Keynes","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Milton Keynes","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","South East (England)","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Oxfordshire","Heterosexual / straight","30","30","35290","36480"
"In post","2021","Commercial","South East (England)","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Portsmouth","Heterosexual / straight","50","50","36840","34780"
"In post","2021","Commercial","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","South Hampshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Commercial","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
