"Status","Year","Disability","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Chinese","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Chinese","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","London","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Undeclared","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","East Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","London","London","275","[c]","44170","38970"
"Leaver Dept.","2021","Declared disabled","White","North East (England)","Outside London","50","[c]","25620","23930"
"Leaver Dept.","2021","Declared disabled","White","North West (England)","Outside London","85","[c]","31560","27570"
"Leaver Dept.","2021","Declared disabled","White","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Overseas","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Scotland","Outside London","45","[c]","29080","25970"
"Leaver Dept.","2021","Declared disabled","White","South East (England)","Outside London","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","South West (England)","Outside London","70","[c]","32520","30660"
"Leaver Dept.","2021","Declared disabled","White","Unknown","Unknown","30","[c]","32630","32000"
"Leaver Dept.","2021","Declared disabled","White","Wales","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","West Midlands (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","White","Yorkshire and The Humber","Outside London","50","[c]","32360","29780"
"Leaver Dept.","2021","Declared non-disabled","Asian","East Midlands (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","London","London","430","[c]","39500","34550"
"Leaver Dept.","2021","Declared non-disabled","Asian","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","North West (England)","Outside London","80","[c]","25190","24950"
"Leaver Dept.","2021","Declared non-disabled","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","South West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Asian","West Midlands (England)","Outside London","95","[c]","23450","21170"
"Leaver Dept.","2021","Declared non-disabled","Asian","Yorkshire and The Humber","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","London","London","245","[c]","36800","34030"
"Leaver Dept.","2021","Declared non-disabled","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","North West (England)","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","South West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","West Midlands (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Black","Yorkshire and The Humber","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Chinese","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","London","London","165","[c]","42550","36720"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","North West (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Mixed","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","London","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","London","London","80","[c]","42120","36820"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Undeclared","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","East Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","London","London","105","[c]","46680","45200"
"Leaver Dept.","2021","Declared non-disabled","Unknown","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","North West (England)","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","South East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","South West (England)","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","West Midlands (England)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Yorkshire and The Humber","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","East Midlands (England)","Outside London","110","[c]","26560","21950"
"Leaver Dept.","2021","Declared non-disabled","White","East of England","Outside London","100","[c]","32510","29420"
"Leaver Dept.","2021","Declared non-disabled","White","London","London","2015","[c]","47230","42220"
"Leaver Dept.","2021","Declared non-disabled","White","North East (England)","Outside London","345","[c]","26910","24700"
"Leaver Dept.","2021","Declared non-disabled","White","North West (England)","Outside London","505","[c]","29850","26950"
"Leaver Dept.","2021","Declared non-disabled","White","Northern Ireland","Outside London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Overseas","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","White","Scotland","Outside London","335","[c]","30060","27570"
"Leaver Dept.","2021","Declared non-disabled","White","South East (England)","Outside London","205","[c]","33510","29290"
"Leaver Dept.","2021","Declared non-disabled","White","South West (England)","Outside London","455","[c]","34790","31950"
"Leaver Dept.","2021","Declared non-disabled","White","Unknown","Unknown","180","[c]","38970","32000"
"Leaver Dept.","2021","Declared non-disabled","White","Wales","Outside London","310","[c]","31000","27570"
"Leaver Dept.","2021","Declared non-disabled","White","West Midlands (England)","Outside London","180","[c]","29540","26550"
"Leaver Dept.","2021","Declared non-disabled","White","Yorkshire and The Humber","Outside London","275","[c]","34580","30830"
"Leaver Dept.","2021","Undeclared","Asian","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","West Midlands (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","London","London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","Wales","Outside London","[c]","[c]","[c]","[c]"
