"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Counter Fraud","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Counter Fraud","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","AO","Female","75","[c]","20570","20140"
"New entrant CS","2021","40-49","Debt","AO","Male","60","[c]","20270","20140"
"New entrant CS","2021","40-49","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Debt","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","EO","Male","30","[c]","26220","25560"
"New entrant CS","2021","40-49","Digital, Data & Technology","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","G6","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","G7","Female","40","[c]","55790","54700"
"New entrant CS","2021","40-49","Digital, Data & Technology","G7","Male","90","[c]","56550","54700"
"New entrant CS","2021","40-49","Digital, Data & Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","HEO","Male","50","[c]","32970","32060"
"New entrant CS","2021","40-49","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","SEO","Female","40","[c]","39940","39670"
"New entrant CS","2021","40-49","Digital, Data & Technology","SEO","Male","95","[c]","40840","39610"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","SEO","Female","30","[c]","40120","40180"
"New entrant CS","2021","40-49","Finance","SEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","G7","Female","70","[c]","52000","50520"
"New entrant CS","2021","40-49","Legal","G7","Male","50","[c]","51690","50520"
"New entrant CS","2021","40-49","Legal","HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Legal","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","AA","Female","165","[c]","19820","20600"
"New entrant CS","2021","40-49","No function","AA","Male","80","[c]","20370","20600"
"New entrant CS","2021","40-49","No function","AO","Female","490","[c]","21510","20810"
"New entrant CS","2021","40-49","No function","AO","Male","475","[c]","22810","22350"
"New entrant CS","2021","40-49","No function","EO","Female","210","[c]","26460","25010"
"New entrant CS","2021","40-49","No function","EO","Male","125","[c]","26710","25560"
"New entrant CS","2021","40-49","No function","G6","Female","40","[c]","68860","66230"
"New entrant CS","2021","40-49","No function","G6","Male","35","[c]","67790","66230"
"New entrant CS","2021","40-49","No function","G7","Female","135","[c]","55130","52610"
"New entrant CS","2021","40-49","No function","G7","Male","110","[c]","55570","53360"
"New entrant CS","2021","40-49","No function","HEO","Female","220","[c]","32730","31810"
"New entrant CS","2021","40-49","No function","HEO","Male","140","[c]","33230","32000"
"New entrant CS","2021","40-49","No function","SCS level","Female","35","[c]","92520","89950"
"New entrant CS","2021","40-49","No function","SCS level","Male","35","[c]","101280","84670"
"New entrant CS","2021","40-49","No function","SEO","Female","195","[c]","39800","38890"
"New entrant CS","2021","40-49","No function","SEO","Male","110","[c]","40560","39330"
"New entrant CS","2021","40-49","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","No function","Unknown","Female","140","[c]","23910","22920"
"New entrant CS","2021","40-49","No function","Unknown","Male","50","[c]","24630","22920"
"New entrant CS","2021","40-49","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","EO","Female","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","G7","Male","35","[c]","52680","52580"
"New entrant CS","2021","40-49","Project Delivery","HEO","Female","30","[c]","31540","32540"
"New entrant CS","2021","40-49","Project Delivery","HEO","Male","50","[c]","30760","30320"
"New entrant CS","2021","40-49","Project Delivery","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","SEO","Female","45","[c]","40580","40000"
"New entrant CS","2021","40-49","Project Delivery","SEO","Male","65","[c]","41410","40580"
"New entrant CS","2021","40-49","Project Delivery","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Project Delivery","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","AA","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Property","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","AA","Male","35","[c]","19960","19560"
"New entrant CS","2021","40-49","Security","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","AO","Male","55","[c]","33340","39070"
"New entrant CS","2021","40-49","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Security","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","AA","Female","55","[c]","19780","20060"
"New entrant CS","2021","40-49","Unknown","AA","Male","40","[c]","20290","20060"
"New entrant CS","2021","40-49","Unknown","AO","Female","585","[c]","21680","21010"
"New entrant CS","2021","40-49","Unknown","AO","Male","465","[c]","21480","21010"
"New entrant CS","2021","40-49","Unknown","EO","Female","1480","[c]","28400","27570"
"New entrant CS","2021","40-49","Unknown","EO","Male","1020","[c]","28210","27570"
"New entrant CS","2021","40-49","Unknown","G6","Female","30","[c]","71820","68350"
"New entrant CS","2021","40-49","Unknown","G6","Male","45","[c]","71650","68730"
"New entrant CS","2021","40-49","Unknown","G7","Female","90","[c]","56150","53730"
"New entrant CS","2021","40-49","Unknown","G7","Male","105","[c]","57490","56000"
"New entrant CS","2021","40-49","Unknown","HEO","Female","95","[c]","33130","32140"
"New entrant CS","2021","40-49","Unknown","HEO","Male","75","[c]","33220","32950"
"New entrant CS","2021","40-49","Unknown","SCS level","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","SEO","Female","100","[c]","41080","40450"
"New entrant CS","2021","40-49","Unknown","SEO","Male","80","[c]","40650","39670"
"New entrant CS","2021","40-49","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Female","45","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Analysis","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","SCS level","Male","30","[c]","93180","72380"
"New entrant CS","2021","50-59","Commercial","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Counter Fraud","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","AO","Female","50","[c]","20300","20140"
"New entrant CS","2021","50-59","Debt","AO","Male","55","[c]","20490","20140"
"New entrant CS","2021","50-59","Debt","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Debt","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","G7","Male","65","[c]","54490","52620"
"New entrant CS","2021","50-59","Digital, Data & Technology","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","HEO","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","SEO","Male","40","[c]","40480","38650"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Digital, Data & Technology","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Finance","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","G6","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Internal Audit","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","G7","Male","35","[c]","51530","50520"
"New entrant CS","2021","50-59","Legal","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Legal","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","AA","Female","140","[c]","19130","19130"
"New entrant CS","2021","50-59","No function","AA","Male","145","[c]","19550","20600"
"New entrant CS","2021","50-59","No function","AO","Female","425","[c]","20870","20140"
"New entrant CS","2021","50-59","No function","AO","Male","355","[c]","22510","21300"
"New entrant CS","2021","50-59","No function","EO","Female","165","[c]","26290","25010"
"New entrant CS","2021","50-59","No function","EO","Male","160","[c]","29270","28420"
"New entrant CS","2021","50-59","No function","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","No function","G6","Male","30","[c]","67190","65440"
"New entrant CS","2021","50-59","No function","G7","Female","80","[c]","54320","52610"
"New entrant CS","2021","50-59","No function","G7","Male","70","[c]","55670","53360"
