"Status","Year","Ethnicity","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","Cambridgeshire CC","Outside London","Heterosexual / straight","40","40","37550","32540"
"In post","2021","Black","Cambridgeshire CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cambridgeshire CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Camden and City of London","London","Heterosexual / straight","360","350","30070","28670"
"In post","2021","Black","Camden and City of London","London","LGBO","10","10","[c]","[c]"
"In post","2021","Black","Camden and City of London","London","Undeclared","35","35","29060","23500"
"In post","2021","Black","Camden and City of London","London","Unknown","55","50","32580","31060"
"In post","2021","Black","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","90","85","28050","25560"
"In post","2021","Black","Cardiff and Vale of Glamorgan","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cardiff and Vale of Glamorgan","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cardiff and Vale of Glamorgan","Outside London","Unknown","10","5","[c]","[c]"
"In post","2021","Black","Causeway Coast and Glens","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Causeway Coast and Glens","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Causeway Coast and Glens","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Bedfordshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Bedfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Bedfordshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Hampshire","Outside London","Heterosexual / straight","45","45","31450","28650"
"In post","2021","Black","Central Hampshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Hampshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire East","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Cheshire East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire West and Chester","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire West and Chester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire West and Chester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chorley and West Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chorley and West Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chorley and West Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","City of Edinburgh","Outside London","Heterosexual / straight","60","60","34240","30650"
"In post","2021","Black","City of Edinburgh","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Black","City of Edinburgh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Clackmannanshire and Fife","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Clackmannanshire and Fife","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Clackmannanshire and Fife","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Conwy and Denbighshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Conwy and Denbighshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Conwy and Denbighshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Coventry","Outside London","Heterosexual / straight","60","60","33160","30150"
"In post","2021","Black","Coventry","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Coventry","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Coventry","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Croydon","London","Heterosexual / straight","1230","1180","33580","29570"
"In post","2021","Black","Croydon","London","LGBO","15","15","[c]","[c]"
"In post","2021","Black","Croydon","London","Undeclared","75","70","30930","29370"
"In post","2021","Black","Croydon","London","Unknown","65","60","32410","31060"
"In post","2021","Black","Darlington","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Darlington","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Darlington","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derby","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Black","Derby","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derby","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derry City and Strabane","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derry City and Strabane","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derry City and Strabane","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Devon CC","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Devon CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Devon CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dorset CC","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dorset CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dorset CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dorset CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dudley","Outside London","Heterosexual / straight","35","30","26320","22920"
"In post","2021","Black","Dudley","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dudley","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dumfries and Galloway","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dumfries and Galloway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dumfries and Galloway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Durham CC","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Durham CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Durham CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Durham CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ealing","London","Heterosexual / straight","70","65","31050","31060"
"In post","2021","Black","Ealing","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ealing","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Ealing","London","Unknown","15","15","[c]","[c]"
"In post","2021","Black","East Ayrshire and North Ayrshire mainland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Ayrshire and North Ayrshire mainland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Ayrshire and North Ayrshire mainland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Cumbria","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Cumbria","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Cumbria","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Derbyshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","East Derbyshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Derbyshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Kent","Outside London","Heterosexual / straight","35","30","31460","29290"
"In post","2021","Black","East Kent","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Kent","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lancashire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lancashire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lancashire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lothian and Midlothian","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lothian and Midlothian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lothian and Midlothian","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Merseyside","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","East Merseyside","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Merseyside","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Riding of Yorkshire","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","East Riding of Yorkshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Riding of Yorkshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Surrey","Outside London","Heterosexual / straight","80","75","32530","33590"
"In post","2021","Black","East Surrey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Surrey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Surrey","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Black","East Sussex CC","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Black","East Sussex CC","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Sussex CC","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Enfield","London","Heterosexual / straight","80","75","30160","31060"
"In post","2021","Black","Enfield","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Enfield","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Enfield","London","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Essex Haven Gateway","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Black","Essex Haven Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Essex Haven Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Essex Thames Gateway","Outside London","Heterosexual / straight","65","60","26700","24180"
"In post","2021","Black","Essex Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Essex Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Falkirk","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Falkirk","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Falkirk","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Falkirk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Fermanagh and Omagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Fermanagh and Omagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Fermanagh and Omagh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Fermanagh and Omagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Flintshire and Wrexham","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Flintshire and Wrexham","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Flintshire and Wrexham","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Glasgow City","Outside London","Heterosexual / straight","80","75","28870","27570"
"In post","2021","Black","Glasgow City","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Glasgow City","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Glasgow City","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Gloucestershire","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Black","Gloucestershire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gloucestershire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester North East","Outside London","Heterosexual / straight","30","30","26410","27570"
"In post","2021","Black","Greater Manchester North East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester North East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester North West","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Greater Manchester North West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester North West","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester South East","Outside London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Black","Greater Manchester South East","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester South East","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester South West","Outside London","Heterosexual / straight","130","125","27220","25560"
"In post","2021","Black","Greater Manchester South West","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester South West","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","Greater Manchester South West","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Black","Gwent Valleys","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gwent Valleys","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gwent Valleys","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gwynedd","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gwynedd","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gwynedd","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hackney and Newham","London","Heterosexual / straight","405","385","30610","31060"
"In post","2021","Black","Hackney and Newham","London","LGBO","10","5","[c]","[c]"
"In post","2021","Black","Hackney and Newham","London","Undeclared","35","35","29960","30200"
"In post","2021","Black","Hackney and Newham","London","Unknown","125","115","29000","29570"
"In post","2021","Black","Haringey and Islington","London","Heterosexual / straight","265","260","30560","31060"
"In post","2021","Black","Haringey and Islington","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Haringey and Islington","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Black","Haringey and Islington","London","Unknown","95","85","31360","31530"
"In post","2021","Black","Harrow and Hillingdon","London","Heterosexual / straight","235","220","29970","29170"
"In post","2021","Black","Harrow and Hillingdon","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Harrow and Hillingdon","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Black","Harrow and Hillingdon","London","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Hartlepool and Stockton-on-Tees","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hartlepool and Stockton-on-Tees","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hartlepool and Stockton-on-Tees","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Heart of Essex","Outside London","Heterosexual / straight","35","30","30540","29290"
"In post","2021","Black","Heart of Essex","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Heart of Essex","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, County of","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, County of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, County of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hertfordshire","Outside London","Heterosexual / straight","120","120","33230","29290"
"In post","2021","Black","Hertfordshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hertfordshire","Outside London","Undeclared","10","5","[c]","[c]"
"In post","2021","Black","Hertfordshire","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Hounslow and Richmond upon Thames","London","Heterosexual / straight","150","150","30960","31060"
"In post","2021","Black","Hounslow and Richmond upon Thames","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hounslow and Richmond upon Thames","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Hounslow and Richmond upon Thames","London","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Anglesey","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Anglesey","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Anglesey","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Wight","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Wight","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Wight","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Heterosexual / straight","160","155","31060","31060"
"In post","2021","Black","Kensington & Chelsea and Hammersmith & Fulham","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","40","35","31290","31060"
"In post","2021","Black","Kent Thames Gateway","Outside London","Heterosexual / straight","55","55","30300","29290"
"In post","2021","Black","Kent Thames Gateway","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent Thames Gateway","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kingston upon Hull, City of","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Kingston upon Hull, City of","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kingston upon Hull, City of","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lambeth","London","Heterosexual / straight","445","430","35630","31880"
"In post","2021","Black","Lambeth","London","LGBO","15","10","[c]","[c]"
"In post","2021","Black","Lambeth","London","Undeclared","45","45","38390","31880"
"In post","2021","Black","Lambeth","London","Unknown","70","65","32860","31880"
"In post","2021","Black","Lancaster and Wyre","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Lancaster and Wyre","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancaster and Wyre","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leeds","Outside London","Heterosexual / straight","215","205","29030","27570"
"In post","2021","Black","Leeds","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Black","Leeds","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","Leeds","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Black","Leicester","Outside London","Heterosexual / straight","70","65","26290","22850"
"In post","2021","Black","Leicester","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicester","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire CC and Rutland","Outside London","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Black","Leicestershire CC and Rutland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire CC and Rutland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lewisham and Southwark","London","Heterosexual / straight","335","325","30580","31060"
"In post","2021","Black","Lewisham and Southwark","London","LGBO","15","15","[c]","[c]"
"In post","2021","Black","Lewisham and Southwark","London","Undeclared","20","20","[c]","[c]"
"In post","2021","Black","Lewisham and Southwark","London","Unknown","45","40","33260","31130"
"In post","2021","Black","Lincolnshire","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Black","Lincolnshire","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lisburn and Castlereagh","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lisburn and Castlereagh","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lisburn and Castlereagh","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Liverpool","Outside London","Heterosexual / straight","60","55","28390","24890"
"In post","2021","Black","Liverpool","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Liverpool","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Liverpool","Outside London","Unknown","10","10","[c]","[c]"
