"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Licensing Agency","SEO","320","305","42490","41090"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","AA","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","AO","725","670","24700","25340"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","EO","1720","1590","28540","26780"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","G6","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","G7","75","75","52760","52120"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","HEO","490","470","33440","32840"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Driver and Vehicle Standards Agency","SEO","205","200","41330","40900"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","AO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","EO","110","105","26080","26000"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","G6","140","135","64870","64180"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","G7","350","340","51710","50630"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","HEO","345","330","31050","30200"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","SCS level","40","35","86770","78000"
"In post","2021","Declared non-disabled","Education and Skills Funding Agency","SEO","380","370","38530","37100"
"In post","2021","Declared non-disabled","Education Scotland","AA","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Education Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Education Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Education Scotland","G6","65","60","72480","75940"
"In post","2021","Declared non-disabled","Education Scotland","G7","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Education Scotland","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Education Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Education Scotland","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","AO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","G6","55","50","74450","74730"
"In post","2021","Declared non-disabled","ESTYN","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","HEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","ESTYN","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","FCDO Services","AO","110","105","24760","23280"
"In post","2021","Declared non-disabled","FCDO Services","EO","175","170","28370","26950"
"In post","2021","Declared non-disabled","FCDO Services","G6","35","35","77000","73270"
"In post","2021","Declared non-disabled","FCDO Services","G7","160","140","59050","57870"
"In post","2021","Declared non-disabled","FCDO Services","HEO","175","170","35610","34640"
"In post","2021","Declared non-disabled","FCDO Services","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","FCDO Services","SEO","200","200","44550","43300"
"In post","2021","Declared non-disabled","FCDO Services","Unknown","40","40","22810","21600"
"In post","2021","Declared non-disabled","Food Standards Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","EO","320","305","27330","26750"
"In post","2021","Declared non-disabled","Food Standards Agency","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","G7","110","105","53860","52070"
"In post","2021","Declared non-disabled","Food Standards Agency","HEO","160","160","31990","31370"
"In post","2021","Declared non-disabled","Food Standards Agency","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Agency","SEO","170","165","39910","39960"
"In post","2021","Declared non-disabled","Food Standards Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Scotland","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Scotland","EO","35","35","28700","29190"
"In post","2021","Declared non-disabled","Food Standards Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Scotland","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Scotland","HEO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Food Standards Scotland","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","AO","280","275","26160","25790"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","EO","460","450","30130","30300"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G6","690","675","67330","67340"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","G7","1260","1240","55740","55620"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","1380","1365","35710","34770"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","400","395","86520","78010"
"In post","2021","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","465","455","43100","43300"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","AA","30","30","19180","19160"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","AO","400","385","25450","26530"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","EO","235","225","31560","30160"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","G7","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","HEO","130","125","37180","37530"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Forestry and Land Scotland","SEO","75","75","44960","45210"
"In post","2021","Declared non-disabled","Government Actuary's Department","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","G6","75","70","94170","89720"
"In post","2021","Declared non-disabled","Government Actuary's Department","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Actuary's Department","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","EO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","G6","50","50","65650","64480"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","G7","90","85","53060","53070"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","HEO","70","65","33760","33420"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Government Internal Audit Agency","SEO","130","115","44310","43870"
"In post","2021","Declared non-disabled","Government Legal Department","AO","45","40","23680","23670"
"In post","2021","Declared non-disabled","Government Legal Department","EO","240","230","28620","27580"
"In post","2021","Declared non-disabled","Government Legal Department","G6","550","505","67240","65710"
"In post","2021","Declared non-disabled","Government Legal Department","G7","690","635","52230","51250"
"In post","2021","Declared non-disabled","Government Legal Department","HEO","155","150","37830","35000"
"In post","2021","Declared non-disabled","Government Legal Department","SCS level","145","135","84340","80570"
"In post","2021","Declared non-disabled","Government Legal Department","SEO","35","35","39480","38880"
"In post","2021","Declared non-disabled","Government Property Agency","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","G7","50","50","53070","53280"
"In post","2021","Declared non-disabled","Government Property Agency","HEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Government Property Agency","SEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Health and Safety Executive","AO","215","190","22140","22160"
"In post","2021","Declared non-disabled","Health and Safety Executive","EO","330","310","27940","27470"
"In post","2021","Declared non-disabled","Health and Safety Executive","G6","75","75","69090","67220"
"In post","2021","Declared non-disabled","Health and Safety Executive","G7","360","345","59010","57510"
"In post","2021","Declared non-disabled","Health and Safety Executive","HEO","280","260","33180","31710"
"In post","2021","Declared non-disabled","Health and Safety Executive","SCS level","30","30","85240","77600"
"In post","2021","Declared non-disabled","Health and Safety Executive","SEO","740","705","49490","45870"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","AA","1250","1060","17520","16930"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","AO","5820","5055","20550","20100"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","EO","1995","1865","24040","23680"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","G7","540","525","55700","54710"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","HEO","925","900","28500","28560"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","SCS level","60","60","85100","77440"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","SEO","1110","1010","39340","39190"
"In post","2021","Declared non-disabled","HM Courts and Tribunals Service","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","AO","390","355","22570","22350"
"In post","2021","Declared non-disabled","HM Land Registry","EO","1545","1330","27430","27130"
"In post","2021","Declared non-disabled","HM Land Registry","G6","35","35","74360","73910"
"In post","2021","Declared non-disabled","HM Land Registry","G7","150","140","60810","60520"
"In post","2021","Declared non-disabled","HM Land Registry","HEO","1000","875","34560","33840"
"In post","2021","Declared non-disabled","HM Land Registry","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","HM Land Registry","SEO","550","510","42190","40860"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","AA","3485","3270","21280","20600"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","AO","14555","13880","27430","26810"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","EO","4120","3965","30880","31610"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","G6","265","260","82940","84390"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","G7","330","325","66230","65910"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","HEO","2795","2655","35410","36480"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","SCS level","65","65","97770","98700"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","SEO","1660","1610","50650","51150"
"In post","2021","Declared non-disabled","HM Prison and Probation Service","Unknown","8595","7950","30240","30210"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AA","375","290","20090","20070"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","AO","9090","7855","20820","20140"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","EO","8145","7485","26450","25560"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G6","1385","1330","66700","64670"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","G7","3520","3390","53330","52580"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","HEO","8005","7595","32570","31810"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SCS level","375","370","84890","78760"
"In post","2021","Declared non-disabled","HM Revenue and Customs (excl. agencies)","SEO","4215","4035","38950","38630"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","AO","45","40","22280","22500"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","EO","160","155","26920","26750"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","G6","200","195","66000","63920"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","G7","425","415","54920","52840"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","HEO","490","485","34670","32960"
"In post","2021","Declared non-disabled","HM Treasury (excl. agencies)","SCS level","130","120","84320","77000"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","AA","720","615","19580","17990"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","AO","5910","5235","22300","21430"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","EO","11640","10655","26920","25960"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","G6","740","720","69900","68940"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","G7","1970","1925","57550","57460"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","HEO","4215","4055","33370","32740"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","SCS level","245","245","91690","83650"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","SEO","2835","2760","41310","41970"
"In post","2021","Declared non-disabled","Home Office (incl. agencies)","Unknown","215","215","[c]","[c]"
"In post","2021","Declared non-disabled","Insolvency Service","AA","35","30","19950","18900"
"In post","2021","Declared non-disabled","Insolvency Service","AO","270","245","21610","20880"
"In post","2021","Declared non-disabled","Insolvency Service","EO","145","135","26300","26290"
"In post","2021","Declared non-disabled","Insolvency Service","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Insolvency Service","G7","70","70","55680","55980"
"In post","2021","Declared non-disabled","Insolvency Service","HEO","300","285","34940","35110"
"In post","2021","Declared non-disabled","Insolvency Service","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Insolvency Service","SEO","235","220","44370","43910"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","EO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","G6","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","G7","75","75","52420","52240"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Institute for Apprenticeships and Technical Education","SEO","50","50","38550","36890"
"In post","2021","Declared non-disabled","Legal Aid Agency","AA","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Legal Aid Agency","AO","270","250","19990","19930"
"In post","2021","Declared non-disabled","Legal Aid Agency","EO","255","240","23890","22570"
"In post","2021","Declared non-disabled","Legal Aid Agency","G7","75","75","58450","55490"
"In post","2021","Declared non-disabled","Legal Aid Agency","HEO","110","105","29780","30290"
"In post","2021","Declared non-disabled","Legal Aid Agency","SCS level","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Legal Aid Agency","SEO","145","140","39320","40080"
"In post","2021","Declared non-disabled","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","AO","145","135","24080","22370"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","EO","155","145","28530","26780"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","G7","110","105","58890","55790"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","HEO","180","175","34490","34990"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Maritime and Coastguard Agency","SEO","210","205","46130","43470"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","EO","65","60","27600","27400"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G6","90","85","67890","66850"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","G7","115","115","53620","53830"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","HEO","65","65","33270","33090"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SCS level","70","65","84560","83660"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","SEO","115","115","41660","41010"
"In post","2021","Declared non-disabled","Met Office","AA","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","AO","80","80","24390","21630"
"In post","2021","Declared non-disabled","Met Office","EO","175","165","26190","25780"
"In post","2021","Declared non-disabled","Met Office","G6","150","140","61700","60490"
"In post","2021","Declared non-disabled","Met Office","G7","390","375","48660","47960"
"In post","2021","Declared non-disabled","Met Office","HEO","520","500","34010","33860"
"In post","2021","Declared non-disabled","Met Office","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","SEO","655","620","40740","39750"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","AA","3235","3135","19430","19560"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","AO","6980","6685","23810","21140"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","EO","5025","4880","28500","26670"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","G6","435","420","69480","67220"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","G7","1375","1315","60280","56730"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","HEO","4725","4595","35020","33300"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","SCS level","225","220","88350","79730"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","SEO","3215","3135","43060","40980"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","315","310","39320","36850"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","AO","35","35","25330","26870"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","EO","180","175","28490","27850"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G6","210","205","65380","64090"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","G7","550","530","53740","53130"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","HEO","440","425","33300","33210"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SCS level","110","105","84720","77040"
"In post","2021","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","SEO","345","335","40120","39600"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","AA","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","AO","165","155","21390","20890"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","EO","495","480","26020","26410"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","G7","995","965","59060","58130"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","HEO","795","780","31580","31150"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","SCS level","110","105","88780","83260"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","SEO","990","965","40500","39800"
"In post","2021","Declared non-disabled","Ministry of Justice (excl. agencies)","Unknown","35","30","43710","42100"
"In post","2021","Declared non-disabled","National Crime Agency","AO","55","45","25750","25450"
"In post","2021","Declared non-disabled","National Crime Agency","EO","605","585","34740","34630"
"In post","2021","Declared non-disabled","National Crime Agency","G6","45","45","73380","71940"
"In post","2021","Declared non-disabled","National Crime Agency","G7","125","125","62220","60990"
"In post","2021","Declared non-disabled","National Crime Agency","HEO","595","580","42440","43090"
"In post","2021","Declared non-disabled","National Crime Agency","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Crime Agency","SEO","315","310","51020","48900"
"In post","2021","Declared non-disabled","National Infrastructure Commission","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Infrastructure Commission","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","AA","50","45","22130","22230"
"In post","2021","Declared non-disabled","National Records of Scotland","AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","G6","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","HEO","55","50","35310","35110"
"In post","2021","Declared non-disabled","National Records of Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","National Records of Scotland","SEO","35","35","44860","46600"
"In post","2021","Declared non-disabled","National Savings and Investments","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","National Savings and Investments","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Savings and Investments","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Savings and Investments","G7","50","50","54810","54100"
"In post","2021","Declared non-disabled","National Savings and Investments","HEO","35","35","36880","37200"
"In post","2021","Declared non-disabled","National Savings and Investments","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","National Savings and Investments","SEO","50","50","44260","44740"
"In post","2021","Declared non-disabled","Northern Ireland Office","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","EO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","SCS level","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Northern Ireland Office","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Budget Responsibility","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","AO","180","165","21280","21160"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","EO","155","145","26230","25880"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G6","115","115","81560","85550"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","G7","410","400","71080","75500"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","HEO","185","175","32670","32010"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SCS level","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","SEO","405","395","47020","51360"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","AO","40","40","19980","19750"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","EO","225","220","25720","25260"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","G6","75","75","75700","76450"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","G7","305","300","56290","55000"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","HEO","215","210","34390","34240"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","SCS level","40","40","101680","95970"
"In post","2021","Declared non-disabled","Office of Gas and Electricity Markets","SEO","120","115","40190","39980"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","EO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","G7","40","40","49280","47880"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","HEO","45","40","32930","32380"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Qualifications and Examinations Regulation","SEO","35","30","40030","39540"
"In post","2021","Declared non-disabled","Office of Rail and Road","AO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","EO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","G6","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","G7","135","130","59990","60020"
"In post","2021","Declared non-disabled","Office of Rail and Road","HEO","40","40","34720","34650"
"In post","2021","Declared non-disabled","Office of Rail and Road","SCS level","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of Rail and Road","SEO","40","40","44640","44560"
"In post","2021","Declared non-disabled","Office of the Public Guardian","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Public Guardian","AO","545","490","19790","19930"
"In post","2021","Declared non-disabled","Office of the Public Guardian","EO","255","245","22310","22570"
"In post","2021","Declared non-disabled","Office of the Public Guardian","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Public Guardian","HEO","105","100","26530","26550"
"In post","2021","Declared non-disabled","Office of the Public Guardian","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Public Guardian","SEO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Office of the Scottish Charity Regulator","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Planning Inspectorate","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Planning Inspectorate","AO","90","85","21750","22560"
"In post","2021","Declared non-disabled","Planning Inspectorate","EO","75","70","26720","26050"
