"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Other","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Policy","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Policy","South Lanarkshire","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Policy","Tower Hamlets","London","10","10","41670","37540"
"In post","2021","Finance","Policy","Westminster","London","15","10","53310","55620"
"In post","2021","Finance","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","55","55","43570","39920"
"In post","2021","Finance","Project Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Project Delivery","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Project Delivery","Westminster","London","10","10","48050","38600"
"In post","2021","Finance","Project Delivery","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Property","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Science and Engineering","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Statistics","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Bradford","Outside London","15","15","26900","20140"
"In post","2021","Finance","Tax","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Croydon","London","5","5","[c]","[c]"
"In post","2021","Finance","Tax","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Tax","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Tax","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Southend-on-Sea","Outside London","10","5","[c]","[c]"
"In post","2021","Finance","Tax","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Tax","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Tax","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Bradford","Outside London","15","10","24330","20580"
"In post","2021","Finance","Unknown","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","City of Edinburgh","Outside London","35","35","36540","35680"
"In post","2021","Finance","Unknown","Croydon","London","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Greater Manchester South West","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","20","20","37360","37530"
"In post","2021","Finance","Unknown","Leeds","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","North Lanarkshire","Outside London","15","10","21070","20140"
"In post","2021","Finance","Unknown","Nottingham","Outside London","20","20","41170","38630"
"In post","2021","Finance","Unknown","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2021","Finance","Unknown","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Unknown","Tower Hamlets","London","10","10","58590","59160"
"In post","2021","Finance","Unknown","Tyneside","Outside London","15","15","41590","38630"
"In post","2021","Finance","Unknown","West Sussex (South West)","Outside London","10","10","[c]","[c]"
"In post","2021","Finance","Unknown","Westminster","London","125","120","49600","42660"
"In post","2021","Grants Management","Human Resources","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Berkshire","Outside London","145","135","28150","25100"
"In post","2021","Grants Management","Operational Delivery","Bristol, City of","Outside London","30","30","27660","25190"
"In post","2021","Grants Management","Operational Delivery","Cambridgeshire CC","Outside London","40","40","26220","25190"
"In post","2021","Grants Management","Operational Delivery","Cheshire East","Outside London","100","90","24740","24920"
"In post","2021","Grants Management","Operational Delivery","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Devon CC","Outside London","180","165","26610","25190"
"In post","2021","Grants Management","Operational Delivery","East Cumbria","Outside London","230","205","25290","21050"
"In post","2021","Grants Management","Operational Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Leeds","Outside London","50","45","25410","21050"
"In post","2021","Grants Management","Operational Delivery","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","North Yorkshire CC","Outside London","10","10","30650","29180"
"In post","2021","Grants Management","Operational Delivery","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Nottingham","Outside London","65","60","25370","25100"
"In post","2021","Grants Management","Operational Delivery","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Shropshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Somerset","Outside London","15","15","24810","21050"
"In post","2021","Grants Management","Operational Delivery","South Hampshire","Outside London","10","5","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Tyneside","Outside London","255","235","25330","21050"
"In post","2021","Grants Management","Operational Delivery","West Cumbria","Outside London","420","370","23300","21050"
"In post","2021","Grants Management","Operational Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Operational Delivery","Worcestershire","Outside London","135","125","25060","24920"
"In post","2021","Grants Management","Operational Delivery","York","Outside London","130","125","26510","24920"
"In post","2021","Grants Management","Policy","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Communications","Westminster","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Digital, Data and Technology","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Finance","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Aberdeen City and Aberdeenshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Antrim and Newtownabbey","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Barnet","London","10","10","37850","31340"
"In post","2021","Human Resources","Human Resources","Barnsley, Doncaster and Rotherham","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","435","400","34270","28860"
"In post","2021","Human Resources","Human Resources","Bedford","Outside London","25","25","33270","31780"
"In post","2021","Human Resources","Human Resources","Belfast","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Berkshire","Outside London","35","35","41980","38890"
"In post","2021","Human Resources","Human Resources","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Birmingham","Outside London","90","90","41670","39850"
"In post","2021","Human Resources","Human Resources","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Bournemouth and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Bradford","Outside London","10","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Brent","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Bristol, City of","Outside London","140","135","40390","38630"
"In post","2021","Human Resources","Human Resources","Buckinghamshire CC","Outside London","45","45","34080","28670"
"In post","2021","Human Resources","Human Resources","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Cambridgeshire CC","Outside London","30","25","43750","40550"
"In post","2021","Human Resources","Human Resources","Camden and City of London","London","20","20","39550","33680"
"In post","2021","Human Resources","Human Resources","Cardiff and Vale of Glamorgan","Outside London","165","155","37550","31150"
"In post","2021","Human Resources","Human Resources","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Central Hampshire","Outside London","50","50","35260","33300"
"In post","2021","Human Resources","Human Resources","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","City of Edinburgh","Outside London","160","150","35230","33350"
"In post","2021","Human Resources","Human Resources","Clackmannanshire and Fife","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Coventry","Outside London","45","45","36780","32260"
"In post","2021","Human Resources","Human Resources","Croydon","London","75","75","53410","52570"
"In post","2021","Human Resources","Human Resources","Darlington","Outside London","25","25","30990","29360"
"In post","2021","Human Resources","Human Resources","Devon CC","Outside London","100","90","36610","32940"
"In post","2021","Human Resources","Human Resources","Dorset CC","Outside London","30","25","32550","26500"
"In post","2021","Human Resources","Human Resources","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Durham CC","Outside London","25","20","38400","38550"
"In post","2021","Human Resources","Human Resources","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","15","15","34230","34130"
"In post","2021","Human Resources","Human Resources","East Kent","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Riding of Yorkshire","Outside London","10","10","27620","21580"
"In post","2021","Human Resources","Human Resources","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Essex Haven Gateway","Outside London","20","15","29900","26670"
"In post","2021","Human Resources","Human Resources","Falkirk","Outside London","25","20","32630","30930"
"In post","2021","Human Resources","Human Resources","Flintshire and Wrexham","Outside London","15","15","35230","32290"
"In post","2021","Human Resources","Human Resources","Glasgow City","Outside London","455","430","24720","21580"
"In post","2021","Human Resources","Human Resources","Gloucestershire","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Greater Manchester South East","Outside London","175","165","26060","21130"
"In post","2021","Human Resources","Human Resources","Greater Manchester South West","Outside London","100","95","36260","31810"
"In post","2021","Human Resources","Human Resources","Hackney and Newham","London","35","35","45030","41760"
"In post","2021","Human Resources","Human Resources","Haringey and Islington","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Harrow and Hillingdon","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Hertfordshire","Outside London","20","20","41260","37640"
"In post","2021","Human Resources","Human Resources","Hounslow and Richmond upon Thames","London","25","20","37180","34770"
"In post","2021","Human Resources","Human Resources","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Kent Thames Gateway","Outside London","15","15","37510","31180"
"In post","2021","Human Resources","Human Resources","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Lambeth","London","160","155","46050","40170"
"In post","2021","Human Resources","Human Resources","Lancaster and Wyre","Outside London","170","150","25260","26670"
"In post","2021","Human Resources","Human Resources","Leeds","Outside London","145","140","40390","38630"
"In post","2021","Human Resources","Human Resources","Leicester","Outside London","10","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Leicestershire CC and Rutland","Outside London","15","10","31130","30230"
"In post","2021","Human Resources","Human Resources","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Lincolnshire","Outside London","30","30","26660","22470"
"In post","2021","Human Resources","Human Resources","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Liverpool","Outside London","80","80","37330","32670"
"In post","2021","Human Resources","Human Resources","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Manchester","Outside London","175","165","37520","32010"
"In post","2021","Human Resources","Human Resources","Medway","Outside London","25","25","38030","36840"
"In post","2021","Human Resources","Human Resources","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Mid Lancashire","Outside London","30","30","36650","32570"
"In post","2021","Human Resources","Human Resources","Milton Keynes","Outside London","40","40","40600","37730"
"In post","2021","Human Resources","Human Resources","Monmouthshire and Newport","Outside London","200","185","35280","30170"
"In post","2021","Human Resources","Human Resources","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North Hampshire","Outside London","25","25","31010","26670"
"In post","2021","Human Resources","Human Resources","North Lanarkshire","Outside London","20","20","34290","31810"
"In post","2021","Human Resources","Human Resources","North Nottinghamshire","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","North Yorkshire CC","Outside London","10","10","32620","33300"
"In post","2021","Human Resources","Human Resources","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Norwich and East Norfolk","Outside London","30","30","30720","29080"
"In post","2021","Human Resources","Human Resources","Nottingham","Outside London","280","265","38930","33840"
"In post","2021","Human Resources","Human Resources","Overseas","Overseas","25","25","37880","33300"
"In post","2021","Human Resources","Human Resources","Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Perth and Kinross and Stirling","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Peterborough","Outside London","15","15","36300","33300"
"In post","2021","Human Resources","Human Resources","Plymouth","Outside London","10","10","36120","31500"
"In post","2021","Human Resources","Human Resources","Portsmouth","Outside London","80","75","32540","26670"
"In post","2021","Human Resources","Human Resources","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Sefton","Outside London","80","75","39290","36930"
"In post","2021","Human Resources","Human Resources","Sheffield","Outside London","50","45","36650","31590"
"In post","2021","Human Resources","Human Resources","Shropshire CC","Outside London","10","10","34180","33520"
"In post","2021","Human Resources","Human Resources","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Somerset","Outside London","25","25","37260","33290"
"In post","2021","Human Resources","Human Resources","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","South Hampshire","Outside London","50","50","38460","33300"
"In post","2021","Human Resources","Human Resources","South Lanarkshire","Outside London","50","45","43090","41370"
"In post","2021","Human Resources","Human Resources","South Nottinghamshire","Outside London","10","10","39350","33680"
"In post","2021","Human Resources","Human Resources","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Southampton","Outside London","40","35","34740","31380"
"In post","2021","Human Resources","Human Resources","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Staffordshire CC","Outside London","35","35","39070","40580"
"In post","2021","Human Resources","Human Resources","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Suffolk","Outside London","35","30","34820","31340"
"In post","2021","Human Resources","Human Resources","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Swansea","Outside London","195","185","33170","31380"
"In post","2021","Human Resources","Human Resources","Telford and Wrekin","Outside London","10","10","44920","41690"
"In post","2021","Human Resources","Human Resources","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Tower Hamlets","London","160","150","52240","48550"
"In post","2021","Human Resources","Human Resources","Tyneside","Outside London","60","55","37990","33940"
"In post","2021","Human Resources","Human Resources","Unknown","Unknown","10","10","54130","58180"
"In post","2021","Human Resources","Human Resources","Wakefield","Outside London","30","30","35230","31080"
"In post","2021","Human Resources","Human Resources","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Warrington","Outside London","60","60","41600","39240"
"In post","2021","Human Resources","Human Resources","Warwickshire","Outside London","75","65","35850","31180"
"In post","2021","Human Resources","Human Resources","West Cumbria","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","West Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Human Resources","West Surrey","Outside London","10","10","39560","34790"
"In post","2021","Human Resources","Human Resources","West Sussex (North East)","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Human Resources","West Sussex (South West)","Outside London","10","10","41510","34940"
"In post","2021","Human Resources","Human Resources","Westminster","London","1425","1385","46430","42140"
"In post","2021","Human Resources","Human Resources","Wiltshire","Outside London","120","115","34780","33300"
"In post","2021","Human Resources","Human Resources","Wirral","Outside London","35","30","33170","30070"
"In post","2021","Human Resources","Human Resources","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Human Resources","Worcestershire","Outside London","30","30","38340","31410"
"In post","2021","Human Resources","Human Resources","York","Outside London","70","70","40290","37910"
"In post","2021","Human Resources","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Knowledge and Information Management","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","130","120","34040","32170"
"In post","2021","Human Resources","Operational Delivery","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Bradford","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Camden and City of London","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","15","15","36310","31660"
"In post","2021","Human Resources","Operational Delivery","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Croydon","London","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Dudley","Outside London","10","10","23500","20790"
"In post","2021","Human Resources","Operational Delivery","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Greater Manchester South West","Outside London","50","45","32600","25560"
"In post","2021","Human Resources","Operational Delivery","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Liverpool","Outside London","60","55","24160","21440"
"In post","2021","Human Resources","Operational Delivery","Manchester","Outside London","10","10","32720","28690"
"In post","2021","Human Resources","Operational Delivery","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Mid Lancashire","Outside London","15","15","29270","27230"
"In post","2021","Human Resources","Operational Delivery","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","North Lanarkshire","Outside London","135","120","25530","21440"
"In post","2021","Human Resources","Operational Delivery","Norwich and East Norfolk","Outside London","15","15","29440","23780"
"In post","2021","Human Resources","Operational Delivery","Nottingham","Outside London","60","55","30880","31810"
"In post","2021","Human Resources","Operational Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Sefton","Outside London","45","40","30810","26390"
"In post","2021","Human Resources","Operational Delivery","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","South Lanarkshire","Outside London","30","30","27830","23530"
"In post","2021","Human Resources","Operational Delivery","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Operational Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
