"Status","Year","Disability","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Medicine","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Bedfordshire and Hertfordshire","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Dorset and Somerset","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Dorset and Somerset","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Dorset and Somerset","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Anglia","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Anglia","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Wales","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Eastern Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Eastern Scotland","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Hampshire and Isle of Wight","Portsmouth","10","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Hampshire and Isle of Wight","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Herefordshire, Worcestershire and Warwickshire","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Inner London - East","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Inner London - East","Tower Hamlets","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Inner London - West","Westminster","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Lancashire","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","North Yorkshire","North Yorkshire CC","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northumberland and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Northumberland and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Outer London - West and North West","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Overseas","Overseas","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Shropshire and Staffordshire","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Southern Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Central Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Wales and The Valleys","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Wales and The Valleys","Swansea","5","5","[c]","[c]"
"In post","2021","Declared disabled","Medicine","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","70","65","30150","28200"
"In post","2021","Declared disabled","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire","85","80","29250","28200"
"In post","2021","Declared disabled","Operational Delivery","Bedfordshire and Hertfordshire","Luton","45","40","24840","22920"
"In post","2021","Declared disabled","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","105","100","28850","25630"
"In post","2021","Declared disabled","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","75","70","28530","29750"
"In post","2021","Declared disabled","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","85","80","27800","25840"
"In post","2021","Declared disabled","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","100","100","31070","30400"
"In post","2021","Declared disabled","Operational Delivery","Cheshire","Cheshire East","50","50","30310","28800"
"In post","2021","Declared disabled","Operational Delivery","Cheshire","Cheshire West and Chester","25","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Cheshire","Warrington","105","100","29790","30560"
"In post","2021","Declared disabled","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","30","25","28660","25180"
"In post","2021","Declared disabled","Operational Delivery","Cumbria","East Cumbria","50","45","25650","24380"
"In post","2021","Declared disabled","Operational Delivery","Cumbria","West Cumbria","75","65","24780","21050"
"In post","2021","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","Derby","30","30","27850","22920"
"In post","2021","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","65","60","29470","26780"
"In post","2021","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","435","400","26220","24130"
"In post","2021","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","60","55","31170","30020"
"In post","2021","Declared disabled","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","50","50","33060","31650"
"In post","2021","Declared disabled","Operational Delivery","Devon","Devon CC","190","175","29480","26430"
"In post","2021","Declared disabled","Operational Delivery","Devon","Plymouth","115","100","26890","24800"
"In post","2021","Declared disabled","Operational Delivery","Devon","Torbay","10","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Dorset and Somerset","Bournemouth and Poole","45","45","25320","23910"
"In post","2021","Declared disabled","Operational Delivery","Dorset and Somerset","Dorset CC","135","125","28510","27140"
"In post","2021","Declared disabled","Operational Delivery","Dorset and Somerset","Somerset","55","50","28990","28200"
"In post","2021","Declared disabled","Operational Delivery","East Anglia","Breckland and South Norfolk","35","30","27640","26810"
"In post","2021","Declared disabled","Operational Delivery","East Anglia","Cambridgeshire CC","145","130","29910","29810"
"In post","2021","Declared disabled","Operational Delivery","East Anglia","North and West Norfolk","50","45","28690","28220"
"In post","2021","Declared disabled","Operational Delivery","East Anglia","Norwich and East Norfolk","80","70","27290","24920"
"In post","2021","Declared disabled","Operational Delivery","East Anglia","Peterborough","95","85","25240","21430"
"In post","2021","Declared disabled","Operational Delivery","East Anglia","Suffolk","160","150","27800","26780"
"In post","2021","Declared disabled","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","480","435","27930","23840"
"In post","2021","Declared disabled","Operational Delivery","East Wales","Flintshire and Wrexham","75","70","27430","25480"
"In post","2021","Declared disabled","Operational Delivery","East Wales","Monmouthshire and Newport","195","175","27310","25260"
"In post","2021","Declared disabled","Operational Delivery","East Wales","Powys","10","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","90","85","28240","26780"
"In post","2021","Declared disabled","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","115","105","26460","25410"
"In post","2021","Declared disabled","Operational Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Eastern Scotland","Angus and Dundee City","35","30","22390","21440"
"In post","2021","Declared disabled","Operational Delivery","Eastern Scotland","City of Edinburgh","245","230","29030","26490"
"In post","2021","Declared disabled","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","55","50","32840","33650"
"In post","2021","Declared disabled","Operational Delivery","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Eastern Scotland","Falkirk","30","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Eastern Scotland","Perth and Kinross and Stirling","60","60","32710","33650"
"In post","2021","Declared disabled","Operational Delivery","Eastern Scotland","West Lothian","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Essex","Essex Haven Gateway","20","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Essex","Essex Thames Gateway","35","30","25480","23840"
"In post","2021","Declared disabled","Operational Delivery","Essex","Heart of Essex","80","75","27600","25840"
"In post","2021","Declared disabled","Operational Delivery","Essex","Southend-on-Sea","55","45","24990","21440"
"In post","2021","Declared disabled","Operational Delivery","Essex","Thurrock","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Essex","West Essex","45","40","28320","27260"
"In post","2021","Declared disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","95","85","30530","28200"
"In post","2021","Declared disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","205","185","27650","23140"
"In post","2021","Declared disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","55","45","27010","27130"
"In post","2021","Declared disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","20","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","95","90","32790","28400"
"In post","2021","Declared disabled","Operational Delivery","Greater Manchester","Greater Manchester North East","45","40","30460","31420"
"In post","2021","Declared disabled","Operational Delivery","Greater Manchester","Greater Manchester North West","60","55","26850","24440"
"In post","2021","Declared disabled","Operational Delivery","Greater Manchester","Greater Manchester South East","35","30","26370","22920"
"In post","2021","Declared disabled","Operational Delivery","Greater Manchester","Greater Manchester South West","245","225","26550","25560"
"In post","2021","Declared disabled","Operational Delivery","Greater Manchester","Manchester","350","325","28190","25300"
"In post","2021","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","Central Hampshire","50","45","32080","30290"
"In post","2021","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","Isle of Wight","75","70","27840","25830"
"In post","2021","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","North Hampshire","35","35","29210","25960"
"In post","2021","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","Portsmouth","120","100","25250","21440"
"In post","2021","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","South Hampshire","220","170","25410","22390"
"In post","2021","Declared disabled","Operational Delivery","Hampshire and Isle of Wight","Southampton","55","50","26150","25190"
"In post","2021","Declared disabled","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Warwickshire","45","40","27950","24320"
"In post","2021","Declared disabled","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Worcestershire","150","140","27330","25350"
"In post","2021","Declared disabled","Operational Delivery","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","25","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Highlands and Islands","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Highlands and Islands","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Highlands and Islands","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","Hackney and Newham","80","75","30200","26810"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","Haringey and Islington","100","95","32550","34130"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","Lambeth","130","125","36700","34510"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","Lewisham and Southwark","95","90","33310","29600"
"In post","2021","Declared disabled","Operational Delivery","Inner London - East","Tower Hamlets","105","100","37480","32520"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","Camden and City of London","160","150","28300","25630"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","40","35","32360","33260"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","Wandsworth","75","70","32950","33260"
"In post","2021","Declared disabled","Operational Delivery","Inner London - West","Westminster","575","550","36710","30850"
"In post","2021","Declared disabled","Operational Delivery","Kent","East Kent","205","190","27160","26590"
"In post","2021","Declared disabled","Operational Delivery","Kent","Kent Thames Gateway","120","110","29620","30400"
"In post","2021","Declared disabled","Operational Delivery","Kent","Medway","90","90","31530","29230"
"In post","2021","Declared disabled","Operational Delivery","Kent","Mid Kent","80","70","29680","27410"
"In post","2021","Declared disabled","Operational Delivery","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","Blackburn with Darwen","20","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","Blackpool","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","Chorley and West Lancashire","95","85","28200","26810"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","East Lancashire","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","Lancaster and Wyre","35","30","27280","25300"
"In post","2021","Declared disabled","Operational Delivery","Lancashire","Mid Lancashire","365","320","26280","25560"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicester","140","125","24390","21950"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","135","125","28150","25400"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","95","90","23440","20540"
"In post","2021","Declared disabled","Operational Delivery","Lincolnshire","Lincolnshire","130","120","29360","26780"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","East Merseyside","45","40","27110","23840"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","Liverpool","645","575","25720","23240"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","Sefton","340","300","26280","22160"
"In post","2021","Declared disabled","Operational Delivery","Merseyside","Wirral","65","55","27240","27130"
"In post","2021","Declared disabled","Operational Delivery","North Eastern Scotland","Aberdeen City and Aberdeenshire","35","35","38580","33650"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","North Yorkshire CC","40","35","28490","27680"
"In post","2021","Declared disabled","Operational Delivery","North Yorkshire","York","65","60","27830","24920"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","Belfast","140","125","25750","23330"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","Northumberland","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","Sunderland","210","170","22860","21440"
"In post","2021","Declared disabled","Operational Delivery","Northumberland and Tyne and Wear","Tyneside","605","530","24540","21440"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","Barking & Dagenham and Havering","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","Bexley and Greenwich","110","105","30750","30780"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","Enfield","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - East and North East","Redbridge and Waltham Forest","30","30","27870","27460"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","Bromley","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","Croydon","460","425","32300","29370"
"In post","2021","Declared disabled","Operational Delivery","Outer London - South","Merton, Kingston upon Thames and Sutton","30","30","30340","29580"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","Barnet","35","35","32990","30780"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","Brent","20","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","Ealing","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","Harrow and Hillingdon","205","175","30820","29080"
"In post","2021","Declared disabled","Operational Delivery","Outer London - West and North West","Hounslow and Richmond upon Thames","160","150","30690","29080"
"In post","2021","Declared disabled","Operational Delivery","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","Shropshire CC","35","30","29110","27380"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","250","235","28740","26810"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","Stoke-on-Trent","115","105","22870","20000"
"In post","2021","Declared disabled","Operational Delivery","Shropshire and Staffordshire","Telford and Wrekin","55","45","31020","27130"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","Barnsley, Doncaster and Rotherham","150","140","28910","26810"
"In post","2021","Declared disabled","Operational Delivery","South Yorkshire","Sheffield","270","245","26730","24890"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","Dumfries and Galloway","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","Scottish Borders","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Southern Scotland","South Lanarkshire","165","135","25160","21440"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","Brighton and Hove","40","35","26820","23520"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","East Surrey","75","70","32060","32150"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","East Sussex CC","45","45","26010","23970"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","West Surrey","80","75","27270","26080"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","West Sussex (North East)","65","55","30390","28350"
"In post","2021","Declared disabled","Operational Delivery","Surrey, East and West Sussex","West Sussex (South West)","50","45","26580","23840"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","Darlington","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","Durham CC","330","285","25980","22890"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","80","75","29990","31650"
"In post","2021","Declared disabled","Operational Delivery","Tees Valley and Durham","South Teesside","55","50","25720","24390"
"In post","2021","Declared disabled","Operational Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","25","25","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","Glasgow City","310","275","26570","24880"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","Inverclyde, East Renfrewshire and Renfrewshire","35","30","31620","30780"
"In post","2021","Declared disabled","Operational Delivery","West Central Scotland","North Lanarkshire","100","85","25420","21440"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","Birmingham","600","550","26780","22720"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","Coventry","80","75","32070","30080"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","Dudley","20","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","Sandwell","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","Solihull","60","55","27830","25790"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","Walsall","10","10","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Midlands","Wolverhampton","35","35","25830","24550"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","Bridgend and Neath Port Talbot","35","30","28320","24200"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","Central Valleys","45","40","27530","27810"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","Conwy and Denbighshire","25","20","[c]","[c]"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","Gwent Valleys","30","30","25800","23380"
"In post","2021","Declared disabled","Operational Delivery","West Wales and The Valleys","Gwynedd","20","20","[c]","[c]"
