"Status","Year","Disability","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Cheshire West and Chester","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Cheshire West and Chester","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Cheshire West and Chester","Outside London","HEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Cheshire West and Chester","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Cheshire West and Chester","Outside London","Unknown","55","55","29090","28200"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","AA","75","70","20750","20600"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","AO","360","330","26210","25790"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","EO","190","175","29030","27570"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","HEO","85","80","34440","36410"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","SEO","55","55","47290","48580"
"In post","2021","Declared non-disabled","Chorley and West Lancashire","Outside London","Unknown","40","40","32880","33360"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","AA","235","225","21250","21150"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","AO","965","920","22290","21490"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","EO","1210","1155","27700","27570"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","G6","490","470","71090","73280"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","G7","870","830","57140","56660"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","HEO","1300","1255","33690","33350"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","SCS level","145","140","91290","83230"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","SEO","1155","1100","43840","43660"
"In post","2021","Declared non-disabled","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","AA","45","40","19510","19560"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","AO","195","175","21650","21010"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","EO","230","215","27210","27570"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","HEO","95","90","33790","33300"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","SEO","70","65","42650","40630"
"In post","2021","Declared non-disabled","Clackmannanshire and Fife","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","AO","100","90","22340","23830"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","EO","120","110","27670","27570"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","G7","45","40","59170","60830"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","HEO","120","115","36300","37410"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","SEO","90","85","46080","47000"
"In post","2021","Declared non-disabled","Conwy and Denbighshire","Outside London","Unknown","55","50","30000","26500"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","AA","75","70","18930","19560"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","AO","415","375","21160","21010"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","EO","465","425","27280","27570"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","G7","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","HEO","105","100","33180","33300"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","SEO","55","50","40750","40580"
"In post","2021","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","35","30","29150","28200"
"In post","2021","Declared non-disabled","Coventry","Outside London","AA","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Coventry","Outside London","AO","170","150","20920","21010"
"In post","2021","Declared non-disabled","Coventry","Outside London","EO","410","380","27060","27570"
"In post","2021","Declared non-disabled","Coventry","Outside London","G6","120","120","64230","61960"
"In post","2021","Declared non-disabled","Coventry","Outside London","G7","285","280","51020","50590"
"In post","2021","Declared non-disabled","Coventry","Outside London","HEO","340","330","31570","31000"
"In post","2021","Declared non-disabled","Coventry","Outside London","SCS level","40","40","90280","83100"
"In post","2021","Declared non-disabled","Coventry","Outside London","SEO","320","305","38820","37100"
"In post","2021","Declared non-disabled","Coventry","Outside London","Unknown","45","45","29650","30210"
"In post","2021","Declared non-disabled","Croydon","London","AA","175","155","21870","22210"
"In post","2021","Declared non-disabled","Croydon","London","AO","1035","940","25060","25630"
"In post","2021","Declared non-disabled","Croydon","London","EO","1850","1745","29610","29370"
"In post","2021","Declared non-disabled","Croydon","London","G6","360","345","72110","71290"
"In post","2021","Declared non-disabled","Croydon","London","G7","840","815","59810","59160"
"In post","2021","Declared non-disabled","Croydon","London","HEO","1420","1370","35980","36160"
"In post","2021","Declared non-disabled","Croydon","London","SCS level","65","60","89100","82030"
"In post","2021","Declared non-disabled","Croydon","London","SEO","1100","1065","43870","42440"
"In post","2021","Declared non-disabled","Croydon","London","Unknown","70","65","36320","35050"
"In post","2021","Declared non-disabled","Darlington","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Darlington","Outside London","AO","70","60","21160","21000"
"In post","2021","Declared non-disabled","Darlington","Outside London","EO","120","105","26580","26000"
"In post","2021","Declared non-disabled","Darlington","Outside London","G6","30","30","63810","61960"
"In post","2021","Declared non-disabled","Darlington","Outside London","G7","115","110","51030","50530"
"In post","2021","Declared non-disabled","Darlington","Outside London","HEO","140","135","30550","30200"
"In post","2021","Declared non-disabled","Darlington","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Darlington","Outside London","SEO","175","165","38100","37100"
"In post","2021","Declared non-disabled","Darlington","Outside London","Unknown","40","35","25510","23380"
"In post","2021","Declared non-disabled","Derby","Outside London","AA","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Derby","Outside London","AO","325","275","21470","21010"
"In post","2021","Declared non-disabled","Derby","Outside London","EO","220","200","27210","27570"
"In post","2021","Declared non-disabled","Derby","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Derby","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Derby","Outside London","HEO","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Derby","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Derby","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Derby","Outside London","Unknown","105","95","30500","29930"
"In post","2021","Declared non-disabled","Derry City and Strabane","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Derry City and Strabane","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Derry City and Strabane","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Devon CC","Outside London","AA","170","155","19550","19600"
"In post","2021","Declared non-disabled","Devon CC","Outside London","AO","1190","1050","22630","21050"
"In post","2021","Declared non-disabled","Devon CC","Outside London","EO","970","885","26790","27570"
"In post","2021","Declared non-disabled","Devon CC","Outside London","G6","170","160","62400","60640"
"In post","2021","Declared non-disabled","Devon CC","Outside London","G7","455","435","50000","48420"
"In post","2021","Declared non-disabled","Devon CC","Outside London","HEO","625","595","33210","32790"
"In post","2021","Declared non-disabled","Devon CC","Outside London","SCS level","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Devon CC","Outside London","SEO","690","650","40700","39750"
"In post","2021","Declared non-disabled","Devon CC","Outside London","Unknown","65","60","31730","31420"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","AA","150","140","20000","20600"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","AO","490","465","24960","23970"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","EO","370","340","28140","27130"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","G7","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","HEO","225","210","34110","33840"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","SEO","100","95","43450","40860"
"In post","2021","Declared non-disabled","Dorset CC","Outside London","Unknown","45","40","28670","30210"
"In post","2021","Declared non-disabled","Dudley","Outside London","AA","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Dudley","Outside London","AO","370","300","20800","21010"
"In post","2021","Declared non-disabled","Dudley","Outside London","EO","370","325","27280","27570"
"In post","2021","Declared non-disabled","Dudley","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Dudley","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Dudley","Outside London","HEO","45","40","32870","31990"
"In post","2021","Declared non-disabled","Dudley","Outside London","SEO","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Dudley","Outside London","Unknown","35","35","29320","26310"
"In post","2021","Declared non-disabled","Dumfries and Galloway","Outside London","AA","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Dumfries and Galloway","Outside London","AO","120","115","24690","23510"
"In post","2021","Declared non-disabled","Dumfries and Galloway","Outside London","EO","120","110","29600","27840"
"In post","2021","Declared non-disabled","Dumfries and Galloway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Dumfries and Galloway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Dumfries and Galloway","Outside London","HEO","35","35","34880","34700"
"In post","2021","Declared non-disabled","Dumfries and Galloway","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Durham CC","Outside London","AA","235","205","19890","20600"
"In post","2021","Declared non-disabled","Durham CC","Outside London","AO","1890","1650","23450","21430"
"In post","2021","Declared non-disabled","Durham CC","Outside London","EO","880","795","27560","27130"
"In post","2021","Declared non-disabled","Durham CC","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Durham CC","Outside London","G7","75","70","56920","54990"
"In post","2021","Declared non-disabled","Durham CC","Outside London","HEO","360","335","33300","33840"
"In post","2021","Declared non-disabled","Durham CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Durham CC","Outside London","SEO","220","210","43570","41190"
"In post","2021","Declared non-disabled","Durham CC","Outside London","Unknown","105","100","30350","30880"
"In post","2021","Declared non-disabled","Ealing","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ealing","London","AO","45","40","24980","25110"
"In post","2021","Declared non-disabled","Ealing","London","EO","260","245","31160","31060"
"In post","2021","Declared non-disabled","Ealing","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ealing","London","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Ealing","London","SEO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ealing","London","Unknown","30","30","33420","32090"
"In post","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","AA","30","30","20910","22230"
"In post","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","AO","185","155","21560","21010"
"In post","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","EO","345","310","26030","27570"
"In post","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","HEO","95","90","31100","31990"
"In post","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Ayrshire and North Ayrshire mainland","Outside London","SEO","40","40","41260","40580"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","AA","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","AO","260","225","21350","21050"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","EO","235","215","25250","25560"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","G7","35","35","50810","49370"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","HEO","75","70","30240","30230"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","SEO","50","50","39240","37240"
"In post","2021","Declared non-disabled","East Cumbria","Outside London","Unknown","45","45","30350","30210"
"In post","2021","Declared non-disabled","East Derbyshire","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Derbyshire","Outside London","AO","75","60","20510","20720"
"In post","2021","Declared non-disabled","East Derbyshire","Outside London","EO","150","130","27350","27570"
"In post","2021","Declared non-disabled","East Derbyshire","Outside London","G7","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","East Derbyshire","Outside London","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","East Derbyshire","Outside London","SEO","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","East Derbyshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AA","215","205","19970","19560"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","AO","565","530","27840","23540"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","EO","320","300","30050","27570"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","G7","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","HEO","155","150","38030","34610"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","SEO","70","70","45780","42120"
"In post","2021","Declared non-disabled","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Unknown","50","50","38050","42950"
"In post","2021","Declared non-disabled","East Kent","Outside London","AA","55","50","18220","17990"
"In post","2021","Declared non-disabled","East Kent","Outside London","AO","630","585","23040","22980"
"In post","2021","Declared non-disabled","East Kent","Outside London","EO","1815","1640","27320","27280"
"In post","2021","Declared non-disabled","East Kent","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Kent","Outside London","G7","55","55","55660","52280"
"In post","2021","Declared non-disabled","East Kent","Outside London","HEO","355","340","32800","31810"
"In post","2021","Declared non-disabled","East Kent","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Kent","Outside London","SEO","115","110","39640","38110"
"In post","2021","Declared non-disabled","East Kent","Outside London","Unknown","70","65","29710","28750"
"In post","2021","Declared non-disabled","East Lancashire","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","East Lancashire","Outside London","AO","110","95","20570","21010"
"In post","2021","Declared non-disabled","East Lancashire","Outside London","EO","150","135","27350","27570"
"In post","2021","Declared non-disabled","East Lancashire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Lancashire","Outside London","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","East Lancashire","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Lancashire","Outside London","Unknown","55","50","28450","28200"
"In post","2021","Declared non-disabled","East Lothian and Midlothian","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Lothian and Midlothian","Outside London","EO","50","45","27340","27570"
"In post","2021","Declared non-disabled","East Lothian and Midlothian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Lothian and Midlothian","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Lothian and Midlothian","Outside London","HEO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Lothian and Midlothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","AO","210","170","20740","20300"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","EO","385","345","27530","27570"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","HEO","65","60","32800","33180"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","SEO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","East Merseyside","Outside London","Unknown","70","65","29200","28200"
"In post","2021","Declared non-disabled","East Riding of Yorkshire","Outside London","AA","130","120","20820","20600"
"In post","2021","Declared non-disabled","East Riding of Yorkshire","Outside London","AO","570","535","26120","25400"
"In post","2021","Declared non-disabled","East Riding of Yorkshire","Outside London","EO","405","385","28490","26930"
"In post","2021","Declared non-disabled","East Riding of Yorkshire","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Riding of Yorkshire","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Riding of Yorkshire","Outside London","HEO","110","105","34860","34290"
"In post","2021","Declared non-disabled","East Riding of Yorkshire","Outside London","SEO","50","45","50890","51150"
"In post","2021","Declared non-disabled","East Riding of Yorkshire","Outside London","Unknown","30","30","32100","32390"
"In post","2021","Declared non-disabled","East Surrey","Outside London","AA","55","55","24150","24660"
"In post","2021","Declared non-disabled","East Surrey","Outside London","AO","275","260","31960","33590"
"In post","2021","Declared non-disabled","East Surrey","Outside London","EO","145","135","31370","29290"
"In post","2021","Declared non-disabled","East Surrey","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","East Surrey","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","East Surrey","Outside London","HEO","65","60","37210","37790"
"In post","2021","Declared non-disabled","East Surrey","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","East Surrey","Outside London","SEO","45","40","49560","47410"
"In post","2021","Declared non-disabled","East Surrey","Outside London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","East Sussex CC","Outside London","AA","60","55","20970","20600"
"In post","2021","Declared non-disabled","East Sussex CC","Outside London","AO","610","540","22710","21010"
"In post","2021","Declared non-disabled","East Sussex CC","Outside London","EO","555","505","27370","27570"
"In post","2021","Declared non-disabled","East Sussex CC","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","East Sussex CC","Outside London","G7","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","East Sussex CC","Outside London","HEO","105","95","32610","31990"
"In post","2021","Declared non-disabled","East Sussex CC","Outside London","SEO","60","60","42250","40480"
"In post","2021","Declared non-disabled","East Sussex CC","Outside London","Unknown","45","35","30590","31420"
"In post","2021","Declared non-disabled","Enfield","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Enfield","London","AO","50","45","23590","23210"
"In post","2021","Declared non-disabled","Enfield","London","EO","185","170","30890","31060"
"In post","2021","Declared non-disabled","Enfield","London","HEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Enfield","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Enfield","London","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","AA","30","30","19510","19560"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","AO","190","180","25260","21590"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","EO","380","355","29720","29290"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","G7","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","HEO","115","110","37060","33300"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","SEO","50","45","48400","42550"
"In post","2021","Declared non-disabled","Essex Haven Gateway","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Thames Gateway","Outside London","AA","10","5","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Thames Gateway","Outside London","AO","235","205","23680","24180"
"In post","2021","Declared non-disabled","Essex Thames Gateway","Outside London","EO","295","265","29520","29290"
"In post","2021","Declared non-disabled","Essex Thames Gateway","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Thames Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Thames Gateway","Outside London","HEO","50","45","35130","35510"
"In post","2021","Declared non-disabled","Essex Thames Gateway","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Essex Thames Gateway","Outside London","Unknown","75","70","27430","23840"
"In post","2021","Declared non-disabled","Falkirk","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Falkirk","Outside London","AO","530","445","21110","21010"
"In post","2021","Declared non-disabled","Falkirk","Outside London","EO","345","305","27500","27570"
"In post","2021","Declared non-disabled","Falkirk","Outside London","G6","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Falkirk","Outside London","G7","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Falkirk","Outside London","HEO","60","55","32940","32110"
"In post","2021","Declared non-disabled","Falkirk","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Falkirk","Outside London","SEO","35","35","40850","37940"
"In post","2021","Declared non-disabled","Fermanagh and Omagh","Outside London","AA","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Fermanagh and Omagh","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","AA","100","95","19530","20600"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","AO","650","610","22770","21640"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","EO","430","400","28050","27570"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","G7","45","40","54240","54990"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","HEO","120","120","33660","32470"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","SEO","90","85","44930","45250"
"In post","2021","Declared non-disabled","Flintshire and Wrexham","Outside London","Unknown","70","65","28250","28200"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","AA","300","280","20280","20060"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","AO","2000","1780","20990","21010"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","EO","2010","1850","26610","27570"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","G6","245","235","69980","69160"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","G7","575","560","55730","54540"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","HEO","1210","1160","32410","31990"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","SCS level","45","45","85730","83230"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","SEO","860","830","41810","40000"
"In post","2021","Declared non-disabled","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","AA","30","25","18920","19560"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","AO","220","200","23660","21010"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","EO","380","335","27350","27570"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","G6","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","G7","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","HEO","155","135","33570","33840"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","SEO","70","65","40120","40000"
"In post","2021","Declared non-disabled","Gloucestershire","Outside London","Unknown","60","55","29990","30210"
"In post","2021","Declared non-disabled","Greater Manchester North East","Outside London","AA","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester North East","Outside London","AO","190","170","22550","21010"
"In post","2021","Declared non-disabled","Greater Manchester North East","Outside London","EO","420","395","27670","27570"
"In post","2021","Declared non-disabled","Greater Manchester North East","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester North East","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester North East","Outside London","HEO","65","60","33250","32320"
"In post","2021","Declared non-disabled","Greater Manchester North East","Outside London","SEO","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester North East","Outside London","Unknown","100","95","29270","30210"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","AA","50","45","19750","20600"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","AO","710","625","21450","21010"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","EO","500","445","27350","27570"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","G7","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","HEO","90","85","33350","32750"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Greater Manchester North West","Outside London","SEO","30","30","40730","38370"
