"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Finance","Ministry of Defence","Overseas","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Scotland","Heterosexual / straight","35","30","32600","26930"
"In post","2021","Finance","Ministry of Defence","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","South East (England)","Heterosexual / straight","420","405","36840","33300"
"In post","2021","Finance","Ministry of Defence","South East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","South East (England)","Undeclared","65","65","39040","35000"
"In post","2021","Finance","Ministry of Defence","South East (England)","Unknown","40","35","36160","33300"
"In post","2021","Finance","Ministry of Defence","South West (England)","Heterosexual / straight","740","705","39900","34210"
"In post","2021","Finance","Ministry of Defence","South West (England)","LGBO","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","South West (England)","Undeclared","95","90","39470","36920"
"In post","2021","Finance","Ministry of Defence","South West (England)","Unknown","50","50","37130","33000"
"In post","2021","Finance","Ministry of Defence","Wales","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Wales","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Midlands (England)","Heterosexual / straight","60","55","34980","28410"
"In post","2021","Finance","Ministry of Defence","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Yorkshire and The Humber","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Defence","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","East of England","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","70","65","56350","53130"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","East Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","East of England","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","London","Heterosexual / straight","330","320","44630","38490"
"In post","2021","Finance","Ministry of Justice","London","LGBO","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","London","Undeclared","30","30","51920","44060"
"In post","2021","Finance","Ministry of Justice","London","Unknown","45","45","45620","40880"
"In post","2021","Finance","Ministry of Justice","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","North West (England)","Heterosexual / straight","65","65","40380","37600"
"In post","2021","Finance","Ministry of Justice","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","South East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","South West (England)","Heterosexual / straight","40","35","29500","25900"
"In post","2021","Finance","Ministry of Justice","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Wales","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","West Midlands (England)","Heterosexual / straight","55","50","38290","34090"
"In post","2021","Finance","Ministry of Justice","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Yorkshire and The Humber","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2021","Finance","Ministry of Justice","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South West (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","National Crime Agency","South West (England)","Unknown","10","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Northern Ireland Office","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","North West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office for Standards in Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","London","Unknown","10","10","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Gas and Electricity Markets","Scotland","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","North West (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Other Cabinet Office Agencies","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Government","Scotland","Heterosexual / straight","70","65","36460","34190"
"In post","2021","Finance","Scottish Government","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Scottish Government","Scotland","Undeclared","20","20","[c]","[c]"
"In post","2021","Finance","Scottish Government","Scotland","Unknown","95","90","32510","30550"
"In post","2021","Finance","The National Archives","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","The National Archives","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","Heterosexual / straight","35","35","46430","35760"
"In post","2021","Finance","UK Export Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Export Finance","London","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","UK Supreme Court","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","South East (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","Heterosexual / straight","35","30","35910","30700"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","United Kingdom Statistics Authority","Wales","Unknown","15","15","[c]","[c]"
"In post","2021","Finance","Wales Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Wales Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Water Services Regulation Authority","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Finance","Welsh Government","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Government","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Welsh Government","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Charity Commission","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","45","45","25540","25100"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","East of England","Unknown","30","30","24760","25010"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","130","115","25570","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","110","105","25010","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","300","260","24930","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","20","20","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","410","365","23320","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","90","85","30990","26520"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","75","75","27040","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","125","110","27080","25950"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","95","90","26540","25010"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","45","40","25100","25880"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","90","85","24890","21050"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","70","65","30240","26520"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","5","5","[c]","[c]"
"In post","2021","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","115","110","24310","21050"
"In post","2021","Grants Management","HM Land Registry","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","HM Land Registry","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Grants Management","HM Land Registry","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","London","Heterosexual / straight","80","80","42340","34640"
"In post","2021","Human Resources","Attorney General's Departments","London","LGBO","5","5","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","London","Unknown","20","20","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North West (England)","Heterosexual / straight","30","30","36620","30610"
"In post","2021","Human Resources","Attorney General's Departments","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Attorney General's Departments","Yorkshire and The Humber","Heterosexual / straight","30","30","42170","38180"
"In post","2021","Human Resources","Attorney General's Departments","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","London","Heterosexual / straight","400","385","47720","41820"
"In post","2021","Human Resources","Cabinet Office","London","LGBO","40","40","40340","37300"
"In post","2021","Human Resources","Cabinet Office","London","Undeclared","25","25","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","London","Unknown","65","65","43300","35590"
"In post","2021","Human Resources","Cabinet Office","North East (England)","Heterosexual / straight","285","265","27350","23850"
"In post","2021","Human Resources","Cabinet Office","North East (England)","LGBO","15","15","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","North East (England)","Undeclared","20","15","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","North East (England)","Unknown","25","25","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","North West (England)","Heterosexual / straight","80","75","39050","37300"
"In post","2021","Human Resources","Cabinet Office","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","North West (England)","Unknown","20","20","[c]","[c]"
"In post","2021","Human Resources","Cabinet Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
