"Status","Year","Ethnicity","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hampshire and Isle of Wight","Outside London","Female","165","145","28300","26670"
"In post","2021","Asian","Hampshire and Isle of Wight","Outside London","Male","140","130","32790","27570"
"In post","2021","Asian","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","105","90","25530","25040"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","90","85","27410","25400"
"In post","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - East","London","Female","1445","1315","35940","31060"
"In post","2021","Asian","Inner London - East","London","Male","1070","1045","38590","32520"
"In post","2021","Asian","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inner London - West","London","Female","3555","3385","40880","36160"
"In post","2021","Asian","Inner London - West","London","Male","2440","2410","41950","36650"
"In post","2021","Asian","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent","Outside London","Female","90","80","29190","29290"
"In post","2021","Asian","Kent","Outside London","Male","70","70","29800","29290"
"In post","2021","Asian","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancashire","Outside London","Female","405","330","24420","21010"
"In post","2021","Asian","Lancashire","Outside London","Male","565","535","25130","21440"
"In post","2021","Asian","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Female","575","485","24960","21770"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Male","460","435","25470","22350"
"In post","2021","Asian","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Merseyside","Outside London","Female","75","65","33150","25040"
"In post","2021","Asian","Merseyside","Outside London","Male","95","90","34110","27570"
"In post","2021","Asian","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Asian","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","North Yorkshire","Outside London","Female","35","35","32760","27740"
"In post","2021","Asian","North Yorkshire","Outside London","Male","35","35","32110","29180"
"In post","2021","Asian","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northumberland and Tyne and Wear","Outside London","Female","165","145","26930","21440"
"In post","2021","Asian","Northumberland and Tyne and Wear","Outside London","Male","120","120","30070","25560"
"In post","2021","Asian","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - East and North East","London","Female","445","380","29370","31060"
"In post","2021","Asian","Outer London - East and North East","London","Male","260","255","30040","31060"
"In post","2021","Asian","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - South","London","Female","1070","965","33140","29570"
"In post","2021","Asian","Outer London - South","London","Male","640","625","35620","31060"
"In post","2021","Asian","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Outer London - West and North West","London","Female","1625","1455","30940","29690"
"In post","2021","Asian","Outer London - West and North West","London","Male","1005","965","31510","29080"
"In post","2021","Asian","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Overseas","Overseas","Female","65","65","42680","34770"
"In post","2021","Asian","Overseas","Overseas","Male","85","85","48870","45910"
"In post","2021","Asian","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Shropshire and Staffordshire","Outside London","Female","145","135","31460","27570"
"In post","2021","Asian","Shropshire and Staffordshire","Outside London","Male","155","150","32620","27570"
"In post","2021","Asian","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","South Yorkshire","Outside London","Female","210","185","27550","24890"
"In post","2021","Asian","South Yorkshire","Outside London","Male","200","200","28940","25040"
"In post","2021","Asian","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Asian","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Surrey, East and West Sussex","Outside London","Female","180","160","29480","27960"
"In post","2021","Asian","Surrey, East and West Sussex","Outside London","Male","130","125","29890","27570"
"In post","2021","Asian","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Tees Valley and Durham","Outside London","Female","55","45","25400","21440"
"In post","2021","Asian","Tees Valley and Durham","Outside London","Male","60","50","27890","24880"
"In post","2021","Asian","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Unknown","Unknown","Female","110","95","28840","27570"
"In post","2021","Asian","Unknown","Unknown","Male","60","55","31140","27570"
"In post","2021","Asian","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Central Scotland","Outside London","Female","125","110","27680","24890"
"In post","2021","Asian","West Central Scotland","Outside London","Male","110","105","30510","26160"
"In post","2021","Asian","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Midlands","Outside London","Female","2015","1805","27270","25560"
"In post","2021","Asian","West Midlands","Outside London","Male","1560","1525","27920","26470"
"In post","2021","Asian","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Wales and The Valleys","Outside London","Female","45","40","30320","21590"
"In post","2021","Asian","West Wales and The Valleys","Outside London","Male","45","45","28200","22260"
"In post","2021","Asian","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","West Yorkshire","Outside London","Female","875","760","27090","25560"
"In post","2021","Asian","West Yorkshire","Outside London","Male","920","890","28470","27570"
"In post","2021","Asian","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Bedfordshire and Hertfordshire","Outside London","Female","150","145","30430","29290"
"In post","2021","Black","Bedfordshire and Hertfordshire","Outside London","Male","80","75","32090","30270"
"In post","2021","Black","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","170","160","29620","27570"
"In post","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","110","110","31590","29290"
"In post","2021","Black","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cheshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Black","Cheshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Derbyshire and Nottinghamshire","Outside London","Female","195","175","26850","25830"
"In post","2021","Black","Derbyshire and Nottinghamshire","Outside London","Male","120","120","27970","27570"
"In post","2021","Black","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Devon","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Black","Devon","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Dorset and Somerset","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Black","Dorset and Somerset","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Black","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Anglia","Outside London","Female","70","65","31320","27570"
"In post","2021","Black","East Anglia","Outside London","Male","55","50","33730","29200"
"In post","2021","Black","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Wales","Outside London","Female","80","70","28070","25560"
"In post","2021","Black","East Wales","Outside London","Male","80","75","30620","27570"
"In post","2021","Black","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","East Yorkshire and Northern Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Black","East Yorkshire and Northern Lincolnshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Eastern Scotland","Outside London","Female","55","55","30790","27570"
"In post","2021","Black","Eastern Scotland","Outside London","Male","30","30","36090","30650"
"In post","2021","Black","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Essex","Outside London","Female","170","155","29130","29290"
"In post","2021","Black","Essex","Outside London","Male","75","75","30680","29290"
"In post","2021","Black","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","250","235","31390","28610"
"In post","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","240","235","34220","33150"
"In post","2021","Black","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Greater Manchester","Outside London","Female","300","280","28260","27370"
"In post","2021","Black","Greater Manchester","Outside London","Male","215","210","28700","27470"
"In post","2021","Black","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Hampshire and Isle of Wight","Outside London","Female","100","90","28560","27570"
"In post","2021","Black","Hampshire and Isle of Wight","Outside London","Male","70","65","29160","27200"
"In post","2021","Black","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","35","35","25470","24440"
"In post","2021","Black","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - East","London","Female","1725","1640","32740","31060"
"In post","2021","Black","Inner London - East","London","Male","810","795","35030","31730"
"In post","2021","Black","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Inner London - West","London","Female","2940","2845","36570","32960"
"In post","2021","Black","Inner London - West","London","Male","1395","1380","37810","34550"
"In post","2021","Black","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Kent","Outside London","Female","110","105","31870","29290"
"In post","2021","Black","Kent","Outside London","Male","75","75","31270","29290"
"In post","2021","Black","Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lancashire","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Black","Lancashire","Outside London","Male","30","30","27610","27570"
"In post","2021","Black","Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Female","115","100","25400","22350"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Male","60","60","28250","27250"
"In post","2021","Black","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Black","Lincolnshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Merseyside","Outside London","Female","55","55","27290","24890"
"In post","2021","Black","Merseyside","Outside London","Male","55","55","29780","27570"
"In post","2021","Black","Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Black","North Eastern Scotland","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Black","North Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","North Yorkshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Black","North Yorkshire","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Black","North Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northern Ireland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Northumberland and Tyne and Wear","Outside London","Female","60","55","25100","21050"
"In post","2021","Black","Northumberland and Tyne and Wear","Outside London","Male","55","55","29740","25560"
"In post","2021","Black","Northumberland and Tyne and Wear","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Outer London - East and North East","London","Female","440","415","30560","31060"
"In post","2021","Black","Outer London - East and North East","London","Male","205","200","31050","31060"
"In post","2021","Black","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Outer London - South","London","Female","1095","1035","32670","30110"
"In post","2021","Black","Outer London - South","London","Male","485","480","33770","31060"
"In post","2021","Black","Outer London - South","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Outer London - West and North West","London","Female","550","515","30990","31060"
"In post","2021","Black","Outer London - West and North West","London","Male","325","315","31970","31060"
"In post","2021","Black","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","Female","35","35","42500","36970"
"In post","2021","Black","Overseas","Overseas","Male","30","30","[c]","[c]"
"In post","2021","Black","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Shropshire and Staffordshire","Outside London","Female","50","50","28600","27570"
"In post","2021","Black","Shropshire and Staffordshire","Outside London","Male","55","55","28280","27570"
"In post","2021","Black","Shropshire and Staffordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","South Yorkshire","Outside London","Female","80","75","28520","25520"
"In post","2021","Black","South Yorkshire","Outside London","Male","65","65","26860","25000"
"In post","2021","Black","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Southern Scotland","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Black","Southern Scotland","Outside London","Male","15","10","[c]","[c]"
"In post","2021","Black","Southern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Surrey, East and West Sussex","Outside London","Female","95","90","29320","27570"
"In post","2021","Black","Surrey, East and West Sussex","Outside London","Male","115","115","31760","31680"
"In post","2021","Black","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Tees Valley and Durham","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Black","Tees Valley and Durham","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","Tees Valley and Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Female","40","40","29370","27570"
"In post","2021","Black","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2021","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Central Scotland","Outside London","Female","45","40","25370","22570"
"In post","2021","Black","West Central Scotland","Outside London","Male","50","50","31740","27570"
"In post","2021","Black","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Midlands","Outside London","Female","725","660","27670","25930"
"In post","2021","Black","West Midlands","Outside London","Male","310","305","29790","27570"
"In post","2021","Black","West Midlands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Black","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","West Yorkshire","Outside London","Female","180","170","28460","27570"
"In post","2021","Black","West Yorkshire","Outside London","Male","145","140","28560","27570"
"In post","2021","Black","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Chinese","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Chinese","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Chinese","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Devon","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Chinese","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Anglia","Outside London","Female","10","5","[c]","[c]"
"In post","2021","Chinese","East Anglia","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Wales","Outside London","Female","30","30","[c]","[c]"
"In post","2021","Chinese","East Wales","Outside London","Male","20","20","[c]","[c]"
"In post","2021","Chinese","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Outside London","Female","15","10","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Eastern Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Essex","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Chinese","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","15","15","[c]","[c]"
"In post","2021","Chinese","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Greater Manchester","Outside London","Female","40","35","29740","25200"
"In post","2021","Chinese","Greater Manchester","Outside London","Male","35","35","29870","26800"
"In post","2021","Chinese","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Outside London","Male","20","15","[c]","[c]"
"In post","2021","Chinese","Hampshire and Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Highlands and Islands","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - East","London","Female","70","65","42930","40450"
"In post","2021","Chinese","Inner London - East","London","Male","45","40","46790","41090"
"In post","2021","Chinese","Inner London - East","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Inner London - West","London","Female","215","210","46230","41780"
"In post","2021","Chinese","Inner London - West","London","Male","150","145","42560","40050"
"In post","2021","Chinese","Inner London - West","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Kent","Outside London","Female","5","5","[c]","[c]"
