"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Analysis","Attorney General's Departments","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Attorney General's Departments","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Attorney General's Departments","Digital, Data and Technology","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Attorney General's Departments","Digital, Data and Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Attorney General's Departments","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Attorney General's Departments","Digital, Data and Technology","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Analysis","Attorney General's Departments","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Cabinet Office","Unknown","Inner London - West","25","25","41860","35070"
"In post","2021","Analysis","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Chancellor's other departments","Communications","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Chancellor's other departments","Other","Eastern Scotland","5","5","[c]","[c]"
"In post","2021","Analysis","Chancellor's other departments","Other","Inner London - West","170","155","68710","65470"
"In post","2021","Analysis","Chancellor's other departments","Social Research","Inner London - West","5","5","[c]","[c]"
"In post","2021","Analysis","Charity Commission","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Charity Commission","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Charity Commission","Operational Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Charity Commission","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Charity Commission","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Charity Commission","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Charity Commission","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Charity Commission","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Competition and Markets Authority","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Competition and Markets Authority","Economics","Inner London - East","90","85","63040","59890"
"In post","2021","Analysis","Competition and Markets Authority","Intelligence Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Competition and Markets Authority","Intelligence Analysis","Inner London - East","30","30","53750","46940"
"In post","2021","Analysis","Competition and Markets Authority","Statistics","Inner London - East","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Economics","East Wales","10","10","48610","50140"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Economics","Inner London - West","200","195","41080","35640"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Human Resources","Inner London - West","15","15","50070","46050"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Operational Research","Inner London - West","20","20","52330","57080"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Policy","Inner London - West","20","20","49380","53380"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Social Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Inner London - West","30","30","46870","44280"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Business, Energy and Industrial Strategy","Statistics","West Midlands","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Economics","Inner London - West","75","75","53810","59730"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Operational Research","Inner London - West","20","20","41850","42020"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Science and Engineering","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Social Research","Inner London - West","25","25","56490","59730"
"In post","2021","Analysis","Department for Digital, Culture, Media and Sport","Statistics","Inner London - West","20","20","49200","43280"
"In post","2021","Analysis","Department for Education","Digital, Data and Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Education","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","Digital, Data and Technology","Greater Manchester","15","15","37080","33190"
"In post","2021","Analysis","Department for Education","Digital, Data and Technology","Inner London - West","50","45","47560","45250"
"In post","2021","Analysis","Department for Education","Digital, Data and Technology","South Yorkshire","55","50","44750","42420"
"In post","2021","Analysis","Department for Education","Digital, Data and Technology","Tees Valley and Durham","20","20","41450","42320"
"In post","2021","Analysis","Department for Education","Digital, Data and Technology","West Midlands","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","Policy","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Education","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","15","10","41630","41990"
"In post","2021","Analysis","Department for Education","Policy","Greater Manchester","25","25","38280","41990"
"In post","2021","Analysis","Department for Education","Policy","Inner London - West","130","125","46460","45540"
"In post","2021","Analysis","Department for Education","Policy","South Yorkshire","70","65","43450","42500"
"In post","2021","Analysis","Department for Education","Policy","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Education","Policy","West Midlands","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Education","Policy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","Cumbria","15","15","28910","29180"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Operational Delivery","Northumberland and Tyne and Wear","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","Dorset and Somerset","115","110","33040","29270"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","East Anglia","350","330","34260","30220"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Science and Engineering","North Yorkshire","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Statistics","Inner London - West","20","20","45530","40060"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Statistics","North Yorkshire","45","45","35100","31310"
"In post","2021","Analysis","Department for Environment, Food and Rural Affairs","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Economics","Berkshire, Buckinghamshire and Oxfordshire","15","15","48190","51970"
"In post","2021","Analysis","Department for International Trade","Economics","Inner London - West","130","130","42790","31800"
"In post","2021","Analysis","Department for International Trade","Operational Research","Inner London - West","5","5","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Other","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Other","Inner London - West","15","15","36070","30100"
"In post","2021","Analysis","Department for International Trade","Policy","Inner London - West","10","10","47180","39780"
"In post","2021","Analysis","Department for International Trade","Social Research","Inner London - West","20","20","44560","46050"
"In post","2021","Analysis","Department for International Trade","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for International Trade","Statistics","Inner London - West","50","50","43330","40030"
"In post","2021","Analysis","Department for Transport","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Commercial","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Corporate Finance","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Digital, Data and Technology","Inner London - West","10","10","45940","43530"
"In post","2021","Analysis","Department for Transport","Digital, Data and Technology","West Wales and The Valleys","25","25","27990","26780"
"In post","2021","Analysis","Department for Transport","Economics","Inner London - West","170","165","47670","54110"
"In post","2021","Analysis","Department for Transport","Economics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Knowledge and Information Management","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","31190","31380"
"In post","2021","Analysis","Department for Transport","Operational Research","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Inner London - West","20","20","44510","42470"
"In post","2021","Analysis","Department for Transport","Operational Research","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","West Midlands","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Operational Research","West Yorkshire","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Other","Inner London - West","5","5","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Other","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Science and Engineering","Inner London - West","10","10","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Social Research","Inner London - West","40","40","47930","43360"
"In post","2021","Analysis","Department for Transport","Social Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Statistics","Inner London - West","115","110","45560","42890"
"In post","2021","Analysis","Department for Transport","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Transport","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Economics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Economics","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Operational Delivery","Merseyside","10","10","31380","29750"
"In post","2021","Analysis","Department for Work and Pensions","Operational Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Operational Delivery","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Science and Engineering","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Science and Engineering","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Statistics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department for Work and Pensions","Statistics","Merseyside","10","10","50910","58330"
"In post","2021","Analysis","Department for Work and Pensions","Statistics","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Intelligence Analysis","Inner London - West","175","170","54550","53360"
"In post","2021","Analysis","Department of Health and Social Care","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Intelligence Analysis","West Yorkshire","55","55","49150","49530"
"In post","2021","Analysis","Department of Health and Social Care","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Knowledge and Information Management","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Statistics","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Department of Health and Social Care","Statistics","Inner London - West","20","20","52240","53360"
"In post","2021","Analysis","Department of Health and Social Care","Statistics","West Yorkshire","25","25","45870","49530"
"In post","2021","Analysis","ESTYN","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Social Research","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","ESTYN","Statistics","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Economics","Inner London - West","10","10","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Intelligence Analysis","Inner London - West","5","5","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Intelligence Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Operational Research","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Social Research","Inner London - West","10","10","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Social Research","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Food Standards Agency","Statistics","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Communications","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Operational Research","Inner London - West","65","65","57940","58370"
"In post","2021","Analysis","Foreign, Commonwealth and Development Office","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","Outer London - South","5","5","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Land Registry","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Economics","Greater Manchester","25","25","36940","31810"
"In post","2021","Analysis","HM Revenue and Customs","Economics","Inner London - East","15","15","47880","36160"
"In post","2021","Analysis","HM Revenue and Customs","Economics","Inner London - West","60","55","47940","36770"
"In post","2021","Analysis","HM Revenue and Customs","Economics","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Knowledge and Information Management","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Knowledge and Information Management","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Knowledge and Information Management","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","Greater Manchester","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","Inner London - East","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","Inner London - West","10","10","44710","35050"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Delivery","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","Greater Manchester","35","35","41910","38630"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","Inner London - East","20","20","48980","44120"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","Inner London - West","20","20","44060","36160"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","Merseyside","20","20","41040","38630"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Operational Research","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","Greater Manchester","15","15","41050","38630"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","Inner London - East","25","25","49200","52930"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","Inner London - West","15","10","45090","41760"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","Merseyside","15","15","41530","38630"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Social Research","Outer London - South","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Essex","25","25","43620","38630"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Greater Manchester","70","70","36910","31810"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Inner London - East","65","65","47930","41760"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Inner London - West","75","75","49030","41760"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Merseyside","30","30","39730","38630"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Northumberland and Tyne and Wear","15","15","46210","51790"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Outer London - South","15","15","41300","41760"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Statistics","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","Inner London - West","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Tax","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","Greater Manchester","5","5","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","Inner London - East","10","10","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","Inner London - West","20","20","50490","59160"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Revenue and Customs","Unknown","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Digital, Data and Technology","Inner London - West","5","5","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Economics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Economics","Inner London - West","85","85","47960","52530"
"In post","2021","Analysis","HM Treasury","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Operational Delivery","Inner London - West","10","10","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Policy","Inner London - West","45","40","65000","60840"
"In post","2021","Analysis","HM Treasury","Statistics","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Statistics","Inner London - West","10","10","[c]","[c]"
"In post","2021","Analysis","HM Treasury","Tax","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Digital, Data and Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Economics","Inner London - West","30","30","43990","38600"
"In post","2021","Analysis","Ministry of Defence","Intelligence Analysis","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","38130","37320"
"In post","2021","Analysis","Ministry of Defence","Operational Delivery","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","43310","46080"
"In post","2021","Analysis","Ministry of Defence","Operational Research","Hampshire and Isle of Wight","240","230","41870","46080"
"In post","2021","Analysis","Ministry of Defence","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Analysis","Ministry of Defence","Science and Engineering","East Anglia","[c]","[c]","[c]","[c]"
