"Status","Year","Parent_department","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department of Health and Social Care","Medicine","Outside London","Heterosexual / straight","145","130","100920","98480"
"In post","2021","Department of Health and Social Care","Medicine","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Medicine","Outside London","Undeclared","35","25","101770","109810"
"In post","2021","Department of Health and Social Care","Medicine","Outside London","Unknown","40","40","124530","119500"
"In post","2021","Department of Health and Social Care","Operational Delivery","London","Heterosexual / straight","1105","1015","42360","39580"
"In post","2021","Department of Health and Social Care","Operational Delivery","London","LGBO","90","85","41540","38980"
"In post","2021","Department of Health and Social Care","Operational Delivery","London","Undeclared","205","185","42690","40070"
"In post","2021","Department of Health and Social Care","Operational Delivery","London","Unknown","300","285","49900","45490"
"In post","2021","Department of Health and Social Care","Operational Delivery","Outside London","Heterosexual / straight","1240","1120","34770","29740"
"In post","2021","Department of Health and Social Care","Operational Delivery","Outside London","LGBO","55","50","33000","26260"
"In post","2021","Department of Health and Social Care","Operational Delivery","Outside London","Undeclared","180","155","35860","31050"
"In post","2021","Department of Health and Social Care","Operational Delivery","Outside London","Unknown","265","240","42900","38370"
"In post","2021","Department of Health and Social Care","Operational Research","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","London","Heterosexual / straight","165","160","48310","41040"
"In post","2021","Department of Health and Social Care","Other","London","LGBO","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","London","Undeclared","40","40","51480","49930"
"In post","2021","Department of Health and Social Care","Other","London","Unknown","80","75","51520","47630"
"In post","2021","Department of Health and Social Care","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","London","Heterosexual / straight","445","435","51350","53360"
"In post","2021","Department of Health and Social Care","Policy","London","LGBO","65","65","48990","53360"
"In post","2021","Department of Health and Social Care","Policy","London","Undeclared","30","30","49740","53360"
"In post","2021","Department of Health and Social Care","Policy","London","Unknown","775","765","47550","40650"
"In post","2021","Department of Health and Social Care","Policy","Outside London","Heterosexual / straight","215","205","44330","41110"
"In post","2021","Department of Health and Social Care","Policy","Outside London","LGBO","25","25","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2021","Department of Health and Social Care","Policy","Outside London","Unknown","265","255","42530","36820"
"In post","2021","Department of Health and Social Care","Project Delivery","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","London","Unknown","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","London","Unknown","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Property","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","Heterosexual / straight","585","540","43130","40070"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","LGBO","45","45","47340","40070"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","Undeclared","70","65","49720","41320"
"In post","2021","Department of Health and Social Care","Science and Engineering","London","Unknown","210","195","49690","45470"
"In post","2021","Department of Health and Social Care","Science and Engineering","Outside London","Heterosexual / straight","1085","1005","38920","36330"
"In post","2021","Department of Health and Social Care","Science and Engineering","Outside London","LGBO","60","55","35950","28590"
"In post","2021","Department of Health and Social Care","Science and Engineering","Outside London","Undeclared","185","170","40970","38940"
"In post","2021","Department of Health and Social Care","Science and Engineering","Outside London","Unknown","365","340","43630","40770"
"In post","2021","Department of Health and Social Care","Social Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Social Research","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","London","Unknown","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Statistics","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","London","Heterosexual / straight","105","105","39880","36700"
"In post","2021","Department of Health and Social Care","Unknown","London","LGBO","5","5","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","London","Unknown","55","55","50690","53360"
"In post","2021","Department of Health and Social Care","Unknown","Outside London","Heterosexual / straight","35","35","34390","32960"
"In post","2021","Department of Health and Social Care","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Department of Health and Social Care","Unknown","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","ESTYN","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Digital, Data and Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Inspector of Education and Training","Outside London","Heterosexual / straight","55","50","74440","74730"
"In post","2021","ESTYN","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Inspector of Education and Training","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","ESTYN","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Operational Delivery","Outside London","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","ESTYN","Operational Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Operational Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Other","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Other","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Project Delivery","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","ESTYN","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Statistics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Statistics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","ESTYN","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Outside London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Outside London","Heterosexual / straight","35","30","39770","37910"
"In post","2021","Food Standards Agency","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Counter Fraud","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Economics","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Finance","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Finance","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Finance","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Finance","Outside London","Unknown","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Human Resources","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Human Resources","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Human Resources","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Intelligence Analysis","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Intelligence Analysis","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Knowledge and Information Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Knowledge and Information Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Legal","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Legal","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Legal","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Operational Delivery","London","Heterosexual / straight","85","80","37870","33830"
"In post","2021","Food Standards Agency","Operational Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Operational Delivery","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Operational Delivery","London","Unknown","25","25","[c]","[c]"
"In post","2021","Food Standards Agency","Operational Delivery","Outside London","Heterosexual / straight","260","255","31180","26750"
"In post","2021","Food Standards Agency","Operational Delivery","Outside London","LGBO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Operational Delivery","Outside London","Undeclared","25","25","[c]","[c]"
"In post","2021","Food Standards Agency","Operational Delivery","Outside London","Unknown","195","185","28380","26750"
"In post","2021","Food Standards Agency","Operational Research","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Policy","London","Heterosexual / straight","75","75","44970","40960"
"In post","2021","Food Standards Agency","Policy","London","LGBO","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Policy","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Policy","London","Unknown","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Policy","Outside London","Heterosexual / straight","60","60","39120","37910"
"In post","2021","Food Standards Agency","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Policy","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Policy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Project Delivery","Outside London","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","Food Standards Agency","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Project Delivery","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Property","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Science and Engineering","London","Heterosexual / straight","40","40","39850","32830"
"In post","2021","Food Standards Agency","Science and Engineering","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Science and Engineering","London","Undeclared","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Science and Engineering","London","Unknown","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Science and Engineering","Outside London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Food Standards Agency","Science and Engineering","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Social Research","London","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Food Standards Agency","Social Research","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Social Research","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Statistics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Statistics","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","Outside London","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Veterinarian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","Outside London","Heterosexual / straight","110","105","42110","39630"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","Outside London","Unknown","25","25","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","London","Heterosexual / straight","80","80","49440","45840"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","London","Unknown","35","35","47970","45490"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","London","Unknown","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","Heterosexual / straight","180","180","42550","40100"
"In post","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Digital, Data and Technology","Outside London","Unknown","85","85","41270","39190"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","London","Heterosexual / straight","70","70","48580","46620"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","London","Unknown","40","35","52160","55340"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","Overseas","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Economics","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","London","Heterosexual / straight","60","60","50190","44110"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","London","Unknown","20","20","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","Outside London","Heterosexual / straight","105","105","38600","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","Outside London","Unknown","40","35","35770","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","London","Heterosexual / straight","115","110","47940","39770"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","London","LGBO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","London","Undeclared","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","London","Unknown","20","20","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","Outside London","Heterosexual / straight","80","75","42960","39630"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Human Resources","Outside London","Unknown","10","10","[c]","[c]"
