"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Sheffield","Outside London","SCS level","Heterosexual / straight","50","50","80060","75130"
"In post","2021","Sheffield","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Outside London","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2021","Sheffield","Outside London","SCS level","Unknown","20","15","[c]","[c]"
"In post","2021","Sheffield","Outside London","SEO","Heterosexual / straight","730","695","38320","37450"
"In post","2021","Sheffield","Outside London","SEO","LGBO","40","40","38700","37460"
"In post","2021","Sheffield","Outside London","SEO","Undeclared","100","100","38970","37460"
"In post","2021","Sheffield","Outside London","SEO","Unknown","130","125","38670","37450"
"In post","2021","Sheffield","Outside London","Unknown","Heterosexual / straight","90","80","28620","28200"
"In post","2021","Sheffield","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Sheffield","Outside London","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2021","Sheffield","Outside London","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","EO","Unknown","5","5","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","AA","Heterosexual / straight","70","70","19570","19560"
"In post","2021","Shropshire CC","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","AA","Undeclared","5","5","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","AA","Unknown","25","25","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","AO","Heterosexual / straight","250","235","24260","22850"
"In post","2021","Shropshire CC","Outside London","AO","LGBO","5","5","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","AO","Undeclared","25","25","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","AO","Unknown","65","60","27230","26300"
"In post","2021","Shropshire CC","Outside London","EO","Heterosexual / straight","320","310","28410","27570"
"In post","2021","Shropshire CC","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","EO","Undeclared","40","40","29130","29670"
"In post","2021","Shropshire CC","Outside London","EO","Unknown","55","50","27720","27570"
"In post","2021","Shropshire CC","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","G7","Unknown","5","5","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","HEO","Heterosexual / straight","90","90","34660","33650"
"In post","2021","Shropshire CC","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","SEO","Heterosexual / straight","50","45","44860","42170"
"In post","2021","Shropshire CC","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","Unknown","Heterosexual / straight","75","70","33680","34320"
"In post","2021","Shropshire CC","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Shropshire CC","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Solihull","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","AO","Heterosexual / straight","170","155","21370","21430"
"In post","2021","Solihull","Outside London","AO","LGBO","10","5","[c]","[c]"
"In post","2021","Solihull","Outside London","AO","Undeclared","5","5","[c]","[c]"
"In post","2021","Solihull","Outside London","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Solihull","Outside London","EO","Heterosexual / straight","415","380","26120","25560"
"In post","2021","Solihull","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Solihull","Outside London","EO","Undeclared","50","45","26790","27370"
"In post","2021","Solihull","Outside London","EO","Unknown","55","50","26460","26120"
"In post","2021","Solihull","Outside London","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Solihull","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","G7","Heterosexual / straight","35","35","50800","52280"
"In post","2021","Solihull","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","HEO","Heterosexual / straight","150","140","31770","30980"
"In post","2021","Solihull","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","HEO","Undeclared","25","25","[c]","[c]"
"In post","2021","Solihull","Outside London","HEO","Unknown","15","15","[c]","[c]"
"In post","2021","Solihull","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","SEO","Heterosexual / straight","85","80","38350","37890"
"In post","2021","Solihull","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","Solihull","Outside London","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Solihull","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Outside London","AA","Heterosexual / straight","85","80","18710","18800"
"In post","2021","Somerset","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Outside London","AA","Undeclared","15","15","[c]","[c]"
"In post","2021","Somerset","Outside London","AA","Unknown","5","5","[c]","[c]"
"In post","2021","Somerset","Outside London","AO","Heterosexual / straight","300","270","20980","21010"
"In post","2021","Somerset","Outside London","AO","LGBO","15","15","[c]","[c]"
"In post","2021","Somerset","Outside London","AO","Undeclared","40","35","21010","21010"
"In post","2021","Somerset","Outside London","AO","Unknown","70","60","20820","20820"
"In post","2021","Somerset","Outside London","EO","Heterosexual / straight","495","450","26780","27570"
"In post","2021","Somerset","Outside London","EO","LGBO","20","20","[c]","[c]"
"In post","2021","Somerset","Outside London","EO","Undeclared","70","65","27220","27570"
"In post","2021","Somerset","Outside London","EO","Unknown","140","125","27250","27570"
"In post","2021","Somerset","Outside London","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Somerset","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Outside London","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Somerset","Outside London","G7","Heterosexual / straight","75","75","54470","53720"
"In post","2021","Somerset","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Outside London","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Somerset","Outside London","G7","Unknown","15","15","[c]","[c]"
"In post","2021","Somerset","Outside London","HEO","Heterosexual / straight","375","355","32950","33290"
"In post","2021","Somerset","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Somerset","Outside London","HEO","Undeclared","75","75","33290","33290"
"In post","2021","Somerset","Outside London","HEO","Unknown","85","80","33290","33290"
"In post","2021","Somerset","Outside London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Somerset","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Outside London","SEO","Heterosexual / straight","245","235","41630","42510"
"In post","2021","Somerset","Outside London","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Somerset","Outside London","SEO","Undeclared","45","40","42660","42510"
"In post","2021","Somerset","Outside London","SEO","Unknown","55","50","42500","42510"
"In post","2021","Somerset","Outside London","Unknown","Heterosexual / straight","50","45","27320","28200"
"In post","2021","Somerset","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","Outside London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","Somerset","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","AA","Heterosexual / straight","45","40","20430","20600"
"In post","2021","South and West Derbyshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","AA","Unknown","15","10","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","AO","Heterosexual / straight","185","170","24550","23240"
"In post","2021","South and West Derbyshire","Outside London","AO","LGBO","25","25","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","AO","Undeclared","20","15","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","AO","Unknown","50","45","27630","30880"
"In post","2021","South and West Derbyshire","Outside London","EO","Heterosexual / straight","240","220","27780","27570"
"In post","2021","South and West Derbyshire","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","EO","Undeclared","40","35","28060","27570"
"In post","2021","South and West Derbyshire","Outside London","EO","Unknown","80","70","28030","27570"
"In post","2021","South and West Derbyshire","Outside London","G6","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","G7","Heterosexual / straight","50","45","55480","53680"
"In post","2021","South and West Derbyshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","G7","Unknown","10","10","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","HEO","Heterosexual / straight","105","100","33370","32720"
"In post","2021","South and West Derbyshire","Outside London","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","HEO","Undeclared","15","15","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","HEO","Unknown","30","25","33130","33170"
"In post","2021","South and West Derbyshire","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","SEO","Heterosexual / straight","95","90","43760","43220"
"In post","2021","South and West Derbyshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","SEO","Undeclared","25","25","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","Unknown","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South and West Derbyshire","Outside London","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","AA","Heterosexual / straight","15","10","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","AA","Undeclared","10","5","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","AO","Heterosexual / straight","35","30","21650","21130"
"In post","2021","South Ayrshire","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","AO","Undeclared","15","15","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","AO","Unknown","10","10","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","EO","Heterosexual / straight","110","105","27500","27570"
"In post","2021","South Ayrshire","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","EO","Undeclared","25","20","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","EO","Unknown","40","35","27480","27570"
"In post","2021","South Ayrshire","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","HEO","Unknown","5","5","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Outside London","AA","Heterosexual / straight","310","205","19590","19130"
"In post","2021","South Hampshire","Outside London","AA","LGBO","10","5","[c]","[c]"
"In post","2021","South Hampshire","Outside London","AA","Undeclared","20","15","[c]","[c]"
"In post","2021","South Hampshire","Outside London","AA","Unknown","130","85","20200","19130"
"In post","2021","South Hampshire","Outside London","AO","Heterosexual / straight","630","450","20360","19520"
"In post","2021","South Hampshire","Outside London","AO","LGBO","25","20","[c]","[c]"
"In post","2021","South Hampshire","Outside London","AO","Undeclared","55","40","20880","19520"
"In post","2021","South Hampshire","Outside London","AO","Unknown","175","125","21100","19520"
"In post","2021","South Hampshire","Outside London","EO","Heterosexual / straight","685","650","26200","26670"
"In post","2021","South Hampshire","Outside London","EO","LGBO","45","40","24770","23280"
"In post","2021","South Hampshire","Outside London","EO","Undeclared","75","70","26730","26670"
"In post","2021","South Hampshire","Outside London","EO","Unknown","170","155","26010","26090"
"In post","2021","South Hampshire","Outside London","G6","Heterosexual / straight","50","50","65450","62400"
"In post","2021","South Hampshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Outside London","G6","Unknown","15","15","[c]","[c]"
"In post","2021","South Hampshire","Outside London","G7","Heterosexual / straight","245","235","51940","49540"
"In post","2021","South Hampshire","Outside London","G7","LGBO","10","10","[c]","[c]"
"In post","2021","South Hampshire","Outside London","G7","Undeclared","15","15","[c]","[c]"
"In post","2021","South Hampshire","Outside London","G7","Unknown","75","75","52790","50090"
"In post","2021","South Hampshire","Outside London","HEO","Heterosexual / straight","500","480","31380","30130"
"In post","2021","South Hampshire","Outside London","HEO","LGBO","30","30","30340","29540"
"In post","2021","South Hampshire","Outside London","HEO","Undeclared","55","50","33180","33300"
"In post","2021","South Hampshire","Outside London","HEO","Unknown","140","135","30840","29540"
"In post","2021","South Hampshire","Outside London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","South Hampshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","South Hampshire","Outside London","SEO","Heterosexual / straight","330","320","38020","37020"
"In post","2021","South Hampshire","Outside London","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","South Hampshire","Outside London","SEO","Undeclared","35","35","40000","38650"
"In post","2021","South Hampshire","Outside London","SEO","Unknown","90","85","37690","36840"
"In post","2021","South Hampshire","Outside London","Unknown","Heterosexual / straight","65","60","30220","28540"
"In post","2021","South Hampshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Hampshire","Outside London","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2021","South Hampshire","Outside London","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","AA","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","AA","Undeclared","20","15","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","AA","Unknown","10","10","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","AO","Heterosexual / straight","560","470","20710","20140"
"In post","2021","South Lanarkshire","Outside London","AO","LGBO","35","35","20610","20140"
"In post","2021","South Lanarkshire","Outside London","AO","Undeclared","80","65","21280","21440"
"In post","2021","South Lanarkshire","Outside London","AO","Unknown","700","605","20500","20140"
"In post","2021","South Lanarkshire","Outside London","EO","Heterosexual / straight","475","410","26330","26120"
"In post","2021","South Lanarkshire","Outside London","EO","LGBO","25","25","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","EO","Undeclared","65","55","27170","27570"
"In post","2021","South Lanarkshire","Outside London","EO","Unknown","270","235","25820","25560"
"In post","2021","South Lanarkshire","Outside London","G6","Heterosexual / straight","80","80","63380","64560"
"In post","2021","South Lanarkshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","G6","Undeclared","5","5","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","G6","Unknown","30","30","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","G7","Heterosexual / straight","210","200","52180","52580"
"In post","2021","South Lanarkshire","Outside London","G7","LGBO","10","10","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","G7","Unknown","90","90","49470","50490"
"In post","2021","South Lanarkshire","Outside London","HEO","Heterosexual / straight","385","365","32410","32030"
"In post","2021","South Lanarkshire","Outside London","HEO","LGBO","20","20","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","HEO","Undeclared","35","35","32550","31920"
"In post","2021","South Lanarkshire","Outside London","HEO","Unknown","170","160","32400","32030"
"In post","2021","South Lanarkshire","Outside London","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","SCS level","Unknown","10","10","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","SEO","Heterosexual / straight","235","225","40050","38630"
"In post","2021","South Lanarkshire","Outside London","SEO","LGBO","10","10","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","SEO","Undeclared","15","15","[c]","[c]"
"In post","2021","South Lanarkshire","Outside London","SEO","Unknown","95","95","39390","39190"
"In post","2021","South Nottinghamshire","Outside London","AA","Heterosexual / straight","40","40","20250","20600"
"In post","2021","South Nottinghamshire","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","AA","Undeclared","10","10","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","AA","Unknown","15","15","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","AO","Heterosexual / straight","195","180","24640","23240"
"In post","2021","South Nottinghamshire","Outside London","AO","LGBO","5","5","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","AO","Undeclared","35","30","24800","22160"
"In post","2021","South Nottinghamshire","Outside London","AO","Unknown","45","40","27240","25790"
"In post","2021","South Nottinghamshire","Outside London","EO","Heterosexual / straight","135","130","28130","27380"
"In post","2021","South Nottinghamshire","Outside London","EO","LGBO","5","5","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","EO","Undeclared","20","20","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","EO","Unknown","40","35","28040","27570"
"In post","2021","South Nottinghamshire","Outside London","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","HEO","Heterosexual / straight","90","85","33300","31990"
"In post","2021","South Nottinghamshire","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","SEO","Heterosexual / straight","40","40","44350","42460"
"In post","2021","South Nottinghamshire","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Nottinghamshire","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","AA","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","South Teesside","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","AA","Unknown","5","5","[c]","[c]"
"In post","2021","South Teesside","Outside London","AO","Heterosexual / straight","270","240","20730","21010"
"In post","2021","South Teesside","Outside London","AO","LGBO","15","15","[c]","[c]"
"In post","2021","South Teesside","Outside London","AO","Undeclared","35","30","20500","21010"
"In post","2021","South Teesside","Outside London","AO","Unknown","90","80","20830","21010"
"In post","2021","South Teesside","Outside London","EO","Heterosexual / straight","265","240","26730","27570"
"In post","2021","South Teesside","Outside London","EO","LGBO","10","10","[c]","[c]"
"In post","2021","South Teesside","Outside London","EO","Undeclared","50","45","26590","27570"
"In post","2021","South Teesside","Outside London","EO","Unknown","100","85","27230","27570"
"In post","2021","South Teesside","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","G7","Heterosexual / straight","35","30","51950","49170"
"In post","2021","South Teesside","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","G7","Unknown","10","10","[c]","[c]"
"In post","2021","South Teesside","Outside London","HEO","Heterosexual / straight","55","55","31550","31990"
"In post","2021","South Teesside","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","South Teesside","Outside London","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","South Teesside","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","SEO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","South Teesside","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","South Teesside","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","Unknown","Heterosexual / straight","100","85","28380","28200"
"In post","2021","South Teesside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Teesside","Outside London","Unknown","Undeclared","10","10","[c]","[c]"
