"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","Chancellor's other departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","London","London","5","5","[c]","[c]"
"In post","2021","Asian","Charity Commission","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Charity Commission","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","London","London","105","100","45900","37660"
"In post","2021","Asian","Competition and Markets Authority","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Competition and Markets Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","London","London","495","485","43200","40050"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","South West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Wales","Outside London","45","45","32410","30440"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Outside London","100","95","28690","24570"
"In post","2021","Asian","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","London","London","115","115","47120","42280"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","East Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Asian","Department for Education","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Education","London","London","270","260","44280","40780"
"In post","2021","Asian","Department for Education","North East (England)","Outside London","15","10","[c]","[c]"
"In post","2021","Asian","Department for Education","North West (England)","Outside London","75","75","35150","30320"
"In post","2021","Asian","Department for Education","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Education","West Midlands (England)","Outside London","230","225","37370","36500"
"In post","2021","Asian","Department for Education","Yorkshire and The Humber","Outside London","85","85","36310","31780"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","East of England","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","London","London","185","185","39280","33510"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Outside London","75","70","32100","28410"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","London","London","185","185","42550","38540"
"In post","2021","Asian","Department for International Trade","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Overseas","Overseas","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South East (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for International Trade","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for International Trade","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","East Midlands (England)","Outside London","30","30","[c]","[c]"
"In post","2021","Asian","Department for Transport","East of England","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Transport","London","London","305","300","43780","37660"
"In post","2021","Asian","Department for Transport","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Transport","Scotland","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","South East (England)","Outside London","45","40","40090","36920"
"In post","2021","Asian","Department for Transport","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department for Transport","Wales","Outside London","55","50","31790","21590"
"In post","2021","Asian","Department for Transport","West Midlands (England)","Outside London","30","30","[c]","[c]"
"In post","2021","Asian","Department for Transport","Yorkshire and The Humber","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","East Midlands (England)","Outside London","600","525","24580","27570"
"In post","2021","Asian","Department for Work and Pensions","East of England","Outside London","350","310","28010","27570"
"In post","2021","Asian","Department for Work and Pensions","London","London","2455","2230","31100","31060"
"In post","2021","Asian","Department for Work and Pensions","North East (England)","Outside London","145","135","28240","21010"
"In post","2021","Asian","Department for Work and Pensions","North West (England)","Outside London","980","890","25960","27570"
"In post","2021","Asian","Department for Work and Pensions","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department for Work and Pensions","Scotland","Outside London","110","100","29380","27570"
"In post","2021","Asian","Department for Work and Pensions","South East (England)","Outside London","405","365","27920","29050"
"In post","2021","Asian","Department for Work and Pensions","South West (England)","Outside London","80","70","26890","27570"
"In post","2021","Asian","Department for Work and Pensions","Unknown","Unknown","135","120","27810","27570"
"In post","2021","Asian","Department for Work and Pensions","Wales","Outside London","60","60","25520","27570"
"In post","2021","Asian","Department for Work and Pensions","West Midlands (England)","Outside London","1310","1180","25540","27570"
"In post","2021","Asian","Department for Work and Pensions","Yorkshire and The Humber","Outside London","770","695","26860","27570"
"In post","2021","Asian","Department of Health and Social Care","East Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","East of England","Outside London","75","70","46180","38200"
"In post","2021","Asian","Department of Health and Social Care","London","London","775","740","42790","34980"
"In post","2021","Asian","Department of Health and Social Care","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","North West (England)","Outside London","45","40","32180","23140"
"In post","2021","Asian","Department of Health and Social Care","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","South East (England)","Outside London","30","25","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","South West (England)","Outside London","60","55","37720","28870"
"In post","2021","Asian","Department of Health and Social Care","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Department of Health and Social Care","West Midlands (England)","Outside London","70","65","39720","24240"
"In post","2021","Asian","Department of Health and Social Care","Yorkshire and The Humber","Outside London","80","75","39240","31380"
"In post","2021","Asian","ESTYN","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","London","London","45","45","39850","32830"
"In post","2021","Asian","Food Standards Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Food Standards Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Foreign, Commonwealth and Development Office","London","London","320","305","42620","37100"
"In post","2021","Asian","Foreign, Commonwealth and Development Office","Overseas","Overseas","85","85","47570","46670"
"In post","2021","Asian","Foreign, Commonwealth and Development Office","Scotland","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Foreign, Commonwealth and Development Office","South East (England)","Outside London","55","55","34030","27600"
"In post","2021","Asian","HM Land Registry","East Midlands (England)","Outside London","85","80","29120","27130"
"In post","2021","Asian","HM Land Registry","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","HM Land Registry","London","London","40","35","37280","30600"
"In post","2021","Asian","HM Land Registry","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","HM Land Registry","South West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","HM Land Registry","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Land Registry","West Midlands (England)","Outside London","35","30","30840","27130"
"In post","2021","Asian","HM Land Registry","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Revenue and Customs","East Midlands (England)","Outside London","405","380","28950","25560"
"In post","2021","Asian","HM Revenue and Customs","East of England","Outside London","50","45","34180","31810"
"In post","2021","Asian","HM Revenue and Customs","London","London","1330","1245","37700","36160"
"In post","2021","Asian","HM Revenue and Customs","North East (England)","Outside London","135","125","26290","24500"
"In post","2021","Asian","HM Revenue and Customs","North West (England)","Outside London","835","775","27010","25560"
"In post","2021","Asian","HM Revenue and Customs","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","HM Revenue and Customs","Scotland","Outside London","95","85","25140","20140"
"In post","2021","Asian","HM Revenue and Customs","South East (England)","Outside London","75","70","30330","29570"
"In post","2021","Asian","HM Revenue and Customs","South West (England)","Outside London","40","40","34190","31810"
"In post","2021","Asian","HM Revenue and Customs","Wales","Outside London","105","95","26270","20390"
"In post","2021","Asian","HM Revenue and Customs","West Midlands (England)","Outside London","675","645","29920","27230"
"In post","2021","Asian","HM Revenue and Customs","Yorkshire and The Humber","Outside London","645","595","26640","25560"
"In post","2021","Asian","HM Treasury","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","London","London","260","255","45090","40360"
"In post","2021","Asian","HM Treasury","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","HM Treasury","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Home Office","East Midlands (England)","Outside London","35","30","27780","25310"
"In post","2021","Asian","Home Office","East of England","Outside London","265","225","23970","21430"
"In post","2021","Asian","Home Office","London","London","3105","2900","33820","29080"
"In post","2021","Asian","Home Office","North East (England)","Outside London","30","25","22490","21430"
"In post","2021","Asian","Home Office","North West (England)","Outside London","205","195","26730","24890"
"In post","2021","Asian","Home Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","Overseas","Overseas","35","35","[c]","[c]"
"In post","2021","Asian","Home Office","Scotland","Outside London","40","35","24910","24890"
"In post","2021","Asian","Home Office","South East (England)","Outside London","115","100","26840","26200"
"In post","2021","Asian","Home Office","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Home Office","Wales","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Home Office","West Midlands (England)","Outside London","280","255","26140","25040"
"In post","2021","Asian","Home Office","Yorkshire and The Humber","Outside London","355","330","24980","24890"
"In post","2021","Asian","Ministry of Defence","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","East of England","Outside London","115","110","40080","37000"
"In post","2021","Asian","Ministry of Defence","London","London","350","345","34630","30750"
"In post","2021","Asian","Ministry of Defence","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","North West (England)","Outside London","40","35","27850","22000"
"In post","2021","Asian","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Overseas","Overseas","15","15","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Scotland","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","South East (England)","Outside London","230","225","30050","26670"
"In post","2021","Asian","Ministry of Defence","South West (England)","Outside London","430","420","36120","33270"
"In post","2021","Asian","Ministry of Defence","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","Wales","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Ministry of Defence","West Midlands (England)","Outside London","80","75","31740","26930"
"In post","2021","Asian","Ministry of Defence","Yorkshire and The Humber","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","London","London","170","165","42790","38950"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Asian","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","East Midlands (England)","Outside London","400","355","24660","20100"
"In post","2021","Asian","Ministry of Justice","East of England","Outside London","175","160","27150","24170"
"In post","2021","Asian","Ministry of Justice","London","London","1555","1480","32520","28720"
"In post","2021","Asian","Ministry of Justice","North East (England)","Outside London","35","30","30720","28210"
"In post","2021","Asian","Ministry of Justice","North West (England)","Outside London","220","200","28390","24000"
"In post","2021","Asian","Ministry of Justice","Scotland","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","South East (England)","Outside London","230","210","29010","27160"
"In post","2021","Asian","Ministry of Justice","South West (England)","Outside London","50","45","26830","24440"
"In post","2021","Asian","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Ministry of Justice","Wales","Outside London","30","30","25500","24220"
"In post","2021","Asian","Ministry of Justice","West Midlands (England)","Outside London","1005","935","24240","20650"
"In post","2021","Asian","Ministry of Justice","Yorkshire and The Humber","Outside London","230","205","28750","24440"
"In post","2021","Asian","National Crime Agency","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","National Crime Agency","East of England","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","National Crime Agency","London","London","130","125","38540","37750"
"In post","2021","Asian","National Crime Agency","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","North West (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","National Crime Agency","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","National Crime Agency","West Midlands (England)","Outside London","50","45","32580","32770"
"In post","2021","Asian","National Crime Agency","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Northern Ireland Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","London","London","45","45","47490","42850"
"In post","2021","Asian","Office for Standards in Education","North West (England)","Outside London","30","25","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2021","Asian","Office for Standards in Education","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","London","London","85","85","46400","41000"
"In post","2021","Asian","Office of Gas and Electricity Markets","Scotland","Outside London","15","15","[c]","[c]"
"In post","2021","Asian","Office of Gas and Electricity Markets","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","London","London","20","15","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Office of Rail and Road","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","London","London","10","10","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Asian","Other Cabinet Office Agencies","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scotland Office","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Scottish Government","Scotland","Outside London","180","170","36360","33100"
"In post","2021","Asian","The National Archives","London","London","45","40","33000","30960"
"In post","2021","Asian","UK Export Finance","London","London","65","60","49250","42240"
"In post","2021","Asian","UK Supreme Court","London","London","5","5","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","London","London","25","25","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","South East (England)","Outside London","60","50","25250","23130"
"In post","2021","Asian","United Kingdom Statistics Authority","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","United Kingdom Statistics Authority","Wales","Outside London","45","45","34360","31340"
"In post","2021","Asian","Wales Office","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Wales Office","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Water Services Regulation Authority","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2021","Asian","Welsh Government","London","London","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Welsh Government","Wales","Outside London","50","50","37770","34490"
"In post","2021","Black","Attorney General's Departments","East Midlands (England)","Outside London","15","15","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","East of England","Outside London","15","15","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","London","London","440","420","40550","32160"
"In post","2021","Black","Attorney General's Departments","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","South East (England)","Outside London","20","20","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2021","Black","Attorney General's Departments","Wales","Outside London","[c]","[c]","[c]","[c]"
