"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Breckland and South Norfolk","AO","15","15","25540","23240"
"In post","2021","60-64","Breckland and South Norfolk","EO","10","10","28220","27570"
"In post","2021","60-64","Breckland and South Norfolk","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Breckland and South Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Brent","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Brent","AO","15","15","24030","23500"
"In post","2021","60-64","Brent","EO","15","15","30870","31060"
"In post","2021","60-64","Brent","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Brent","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Brent","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Brent","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Bridgend and Neath Port Talbot","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bridgend and Neath Port Talbot","AO","40","30","20770","21010"
"In post","2021","60-64","Bridgend and Neath Port Talbot","EO","25","15","27450","27570"
"In post","2021","60-64","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bridgend and Neath Port Talbot","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Bridgend and Neath Port Talbot","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bridgend and Neath Port Talbot","Unknown","10","10","31410","28850"
"In post","2021","60-64","Brighton and Hove","AA","15","10","17000","16840"
"In post","2021","60-64","Brighton and Hove","AO","20","15","21300","21010"
"In post","2021","60-64","Brighton and Hove","EO","25","20","27720","27570"
"In post","2021","60-64","Brighton and Hove","G7","10","10","[c]","[c]"
"In post","2021","60-64","Brighton and Hove","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Brighton and Hove","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Brighton and Hove","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Bristol, City of","AA","15","10","18140","17610"
"In post","2021","60-64","Bristol, City of","AO","70","60","21710","21090"
"In post","2021","60-64","Bristol, City of","EO","120","90","27490","27570"
"In post","2021","60-64","Bristol, City of","G6","50","40","67360","65620"
"In post","2021","60-64","Bristol, City of","G7","35","30","54130","52580"
"In post","2021","60-64","Bristol, City of","HEO","70","50","33520","33310"
"In post","2021","60-64","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Bristol, City of","SEO","40","35","44040","41130"
"In post","2021","60-64","Bristol, City of","Unknown","10","10","31350","28690"
"In post","2021","60-64","Bromley","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bromley","AO","10","10","22270","22010"
"In post","2021","60-64","Bromley","EO","30","25","31280","31880"
"In post","2021","60-64","Bromley","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bromley","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Buckinghamshire CC","AA","15","10","20590","20600"
"In post","2021","60-64","Buckinghamshire CC","AO","40","35","25190","23130"
"In post","2021","60-64","Buckinghamshire CC","EO","45","40","28900","28350"
"In post","2021","60-64","Buckinghamshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Buckinghamshire CC","G7","5","5","[c]","[c]"
"In post","2021","60-64","Buckinghamshire CC","HEO","25","20","36140","35300"
"In post","2021","60-64","Buckinghamshire CC","SEO","10","10","44280","42580"
"In post","2021","60-64","Buckinghamshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","AO","5","5","[c]","[c]"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","EO","15","15","29550","27570"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Calderdale and Kirklees","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Calderdale and Kirklees","AO","30","25","21010","21010"
"In post","2021","60-64","Calderdale and Kirklees","EO","50","40","27250","27570"
"In post","2021","60-64","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Calderdale and Kirklees","Unknown","10","10","32750","30440"
"In post","2021","60-64","Cambridgeshire CC","AA","45","40","20520","20600"
"In post","2021","60-64","Cambridgeshire CC","AO","75","60","25650","23240"
"In post","2021","60-64","Cambridgeshire CC","EO","55","50","28030","27560"
"In post","2021","60-64","Cambridgeshire CC","G6","5","5","[c]","[c]"
"In post","2021","60-64","Cambridgeshire CC","G7","15","15","57290","54540"
"In post","2021","60-64","Cambridgeshire CC","HEO","55","50","34150","33300"
"In post","2021","60-64","Cambridgeshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cambridgeshire CC","SEO","35","30","44380","42780"
"In post","2021","60-64","Cambridgeshire CC","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Camden and City of London","AA","20","20","21280","20280"
"In post","2021","60-64","Camden and City of London","AO","90","85","24490","23500"
"In post","2021","60-64","Camden and City of London","EO","80","70","30300","30680"
"In post","2021","60-64","Camden and City of London","G6","15","15","83870","77210"
"In post","2021","60-64","Camden and City of London","G7","25","20","62320","60640"
"In post","2021","60-64","Camden and City of London","HEO","55","45","37540","37640"
"In post","2021","60-64","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Camden and City of London","SEO","25","25","44840","44610"
"In post","2021","60-64","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","AA","35","30","18800","18900"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","AO","305","235","22000","21440"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","EO","225","180","27590","27570"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","G6","25","25","72970","74730"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","G7","45","40","59980","60830"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","HEO","135","105","34260","33740"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","SCS level","20","20","112810","110050"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","SEO","70","55","44380","45250"
"In post","2021","60-64","Cardiff and Vale of Glamorgan","Unknown","20","20","38410","37170"
"In post","2021","60-64","Causeway Coast and Glens","AA","5","5","[c]","[c]"
"In post","2021","60-64","Causeway Coast and Glens","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Bedfordshire","AA","10","10","19140","19560"
"In post","2021","60-64","Central Bedfordshire","AO","15","15","21130","21130"
"In post","2021","60-64","Central Bedfordshire","EO","20","15","28040","26930"
"In post","2021","60-64","Central Bedfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Bedfordshire","HEO","15","10","35110","34290"
"In post","2021","60-64","Central Bedfordshire","SEO","5","5","[c]","[c]"
"In post","2021","60-64","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Hampshire","AA","35","35","18920","18800"
"In post","2021","60-64","Central Hampshire","AO","60","55","23230","21130"
"In post","2021","60-64","Central Hampshire","EO","65","60","28390","26930"
"In post","2021","60-64","Central Hampshire","G6","10","10","71270","67220"
"In post","2021","60-64","Central Hampshire","G7","85","80","52690","54540"
"In post","2021","60-64","Central Hampshire","HEO","70","65","34410","33300"
"In post","2021","60-64","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Hampshire","SEO","65","60","41060","40580"
"In post","2021","60-64","Central Hampshire","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Central Valleys","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Valleys","AO","25","20","21110","21010"
"In post","2021","60-64","Central Valleys","EO","50","35","27730","27570"
"In post","2021","60-64","Central Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Valleys","G7","15","10","60830","60830"
"In post","2021","60-64","Central Valleys","HEO","20","15","36150","37410"
"In post","2021","60-64","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Central Valleys","SEO","20","15","44830","47000"
"In post","2021","60-64","Central Valleys","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Cheshire East","AA","10","10","20950","20600"
"In post","2021","60-64","Cheshire East","AO","20","15","23180","21050"
"In post","2021","60-64","Cheshire East","EO","20","15","27410","27570"
"In post","2021","60-64","Cheshire East","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire East","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire West and Chester","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire West and Chester","AO","10","10","20960","21010"
"In post","2021","60-64","Cheshire West and Chester","EO","15","10","27050","27570"
"In post","2021","60-64","Cheshire West and Chester","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Cheshire West and Chester","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Cheshire West and Chester","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Chorley and West Lancashire","AA","15","15","20470","20600"
"In post","2021","60-64","Chorley and West Lancashire","AO","35","20","28560","31650"
"In post","2021","60-64","Chorley and West Lancashire","EO","30","20","30670","30450"
"In post","2021","60-64","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chorley and West Lancashire","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Chorley and West Lancashire","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","City of Edinburgh","AA","75","65","21670","22230"
"In post","2021","60-64","City of Edinburgh","AO","185","160","23120","22220"
"In post","2021","60-64","City of Edinburgh","EO","180","145","28930","28130"
"In post","2021","60-64","City of Edinburgh","G6","40","40","73910","73940"
"In post","2021","60-64","City of Edinburgh","G7","70","60","58330","60220"
"In post","2021","60-64","City of Edinburgh","HEO","140","115","35680","35110"
"In post","2021","60-64","City of Edinburgh","SCS level","20","20","92710","83230"
"In post","2021","60-64","City of Edinburgh","SEO","105","85","45520","46600"
"In post","2021","60-64","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Clackmannanshire and Fife","AA","15","15","19820","20060"
"In post","2021","60-64","Clackmannanshire and Fife","AO","45","35","22930","21010"
"In post","2021","60-64","Clackmannanshire and Fife","EO","50","35","29490","27570"
"In post","2021","60-64","Clackmannanshire and Fife","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Clackmannanshire and Fife","HEO","25","20","35870","34610"
"In post","2021","60-64","Clackmannanshire and Fife","SEO","15","10","42770","43770"
"In post","2021","60-64","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Conwy and Denbighshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Conwy and Denbighshire","AO","15","10","22060","23830"
"In post","2021","60-64","Conwy and Denbighshire","EO","15","10","27530","27570"
"In post","2021","60-64","Conwy and Denbighshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Conwy and Denbighshire","G7","5","5","[c]","[c]"
"In post","2021","60-64","Conwy and Denbighshire","HEO","15","15","35430","37410"
"In post","2021","60-64","Conwy and Denbighshire","SEO","10","10","46290","47000"
"In post","2021","60-64","Conwy and Denbighshire","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","AA","15","15","18680","18800"
"In post","2021","60-64","Cornwall and Isles of Scilly","AO","80","70","21260","21010"
"In post","2021","60-64","Cornwall and Isles of Scilly","EO","70","55","27130","27570"
"In post","2021","60-64","Cornwall and Isles of Scilly","G7","5","5","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","HEO","25","20","33510","33300"
"In post","2021","60-64","Cornwall and Isles of Scilly","SEO","10","5","[c]","[c]"
"In post","2021","60-64","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Coventry","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Coventry","AO","25","20","20790","21010"
"In post","2021","60-64","Coventry","EO","35","30","27530","27570"
"In post","2021","60-64","Coventry","G6","10","10","65530","67040"
"In post","2021","60-64","Coventry","G7","20","20","54080","51870"
"In post","2021","60-64","Coventry","HEO","25","20","33510","32960"
"In post","2021","60-64","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Coventry","SEO","15","15","39830","40300"
"In post","2021","60-64","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Croydon","AA","40","35","21700","22210"
"In post","2021","60-64","Croydon","AO","180","160","25310","25630"
"In post","2021","60-64","Croydon","EO","220","200","30100","29410"
"In post","2021","60-64","Croydon","G6","25","15","76200","77650"
"In post","2021","60-64","Croydon","G7","70","60","62370","62110"
"In post","2021","60-64","Croydon","HEO","135","120","37000","36620"
"In post","2021","60-64","Croydon","SCS level","5","5","[c]","[c]"
"In post","2021","60-64","Croydon","SEO","85","75","44770","45070"
"In post","2021","60-64","Croydon","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Darlington","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Darlington","AO","15","10","21040","20550"
"In post","2021","60-64","Darlington","EO","15","10","27490","27450"
"In post","2021","60-64","Darlington","G7","5","5","[c]","[c]"
"In post","2021","60-64","Darlington","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Darlington","SEO","10","10","38090","37190"
"In post","2021","60-64","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","AO","50","40","20830","21010"
"In post","2021","60-64","Derby","EO","20","15","27490","27570"
"In post","2021","60-64","Derby","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Derby","Unknown","15","10","34020","30520"
"In post","2021","60-64","Derry City and Strabane","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon CC","AA","45","40","19570","19560"
"In post","2021","60-64","Devon CC","AO","185","135","22410","21010"
"In post","2021","60-64","Devon CC","EO","140","110","26320","27330"
"In post","2021","60-64","Devon CC","G6","10","5","[c]","[c]"
"In post","2021","60-64","Devon CC","G7","20","20","51120","49910"
"In post","2021","60-64","Devon CC","HEO","60","50","33500","33460"
"In post","2021","60-64","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Devon CC","SEO","30","25","43560","43390"
"In post","2021","60-64","Devon CC","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Dorset CC","AA","40","35","20290","20600"
"In post","2021","60-64","Dorset CC","AO","65","55","24970","22350"
"In post","2021","60-64","Dorset CC","EO","65","60","27890","27130"
"In post","2021","60-64","Dorset CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dorset CC","HEO","35","30","36320","35540"
"In post","2021","60-64","Dorset CC","SEO","10","5","[c]","[c]"
"In post","2021","60-64","Dorset CC","Unknown","10","5","26700","25380"
"In post","2021","60-64","Dudley","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dudley","AO","55","50","20940","21010"
"In post","2021","60-64","Dudley","EO","40","30","27060","27570"
"In post","2021","60-64","Dudley","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dudley","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Dudley","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Dumfries and Galloway","AA","10","10","20690","20810"
"In post","2021","60-64","Dumfries and Galloway","AO","30","30","25250","25870"
"In post","2021","60-64","Dumfries and Galloway","EO","40","25","30870","29750"
"In post","2021","60-64","Dumfries and Galloway","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Dumfries and Galloway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Durham CC","AA","70","55","19930","20600"
"In post","2021","60-64","Durham CC","AO","255","175","23890","21430"
"In post","2021","60-64","Durham CC","EO","110","75","27770","27380"
"In post","2021","60-64","Durham CC","G7","5","5","[c]","[c]"
"In post","2021","60-64","Durham CC","HEO","35","25","33660","33840"
"In post","2021","60-64","Durham CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Durham CC","SEO","20","15","44050","42520"
"In post","2021","60-64","Durham CC","Unknown","15","15","29090","28200"
"In post","2021","60-64","Ealing","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ealing","AO","10","10","[c]","[c]"
"In post","2021","60-64","Ealing","EO","40","30","31420","31720"
"In post","2021","60-64","Ealing","HEO","5","5","[c]","[c]"
"In post","2021","60-64","Ealing","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Ealing","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","AO","25","20","20980","21010"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","EO","65","50","26000","26750"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","HEO","10","10","[c]","[c]"
"In post","2021","60-64","East Ayrshire and North Ayrshire mainland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Cumbria","AA","5","5","[c]","[c]"
"In post","2021","60-64","East Cumbria","AO","25","20","21130","21050"
"In post","2021","60-64","East Cumbria","EO","30","25","25050","25930"
"In post","2021","60-64","East Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Cumbria","HEO","10","5","[c]","[c]"
"In post","2021","60-64","East Cumbria","SEO","5","5","[c]","[c]"
"In post","2021","60-64","East Cumbria","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","East Derbyshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Derbyshire","AO","10","10","20600","21010"
"In post","2021","60-64","East Derbyshire","EO","15","10","27400","27570"
"In post","2021","60-64","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA","45","30","20320","19560"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AO","50","40","26120","22220"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","45","35","31270","27570"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","HEO","20","20","37770","36160"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","SEO","5","5","[c]","[c]"
"In post","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","East Kent","AA","15","10","17960","16930"
"In post","2021","60-64","East Kent","AO","85","70","23440","24180"
"In post","2021","60-64","East Kent","EO","175","125","28550","27370"
"In post","2021","60-64","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Kent","HEO","35","30","34650","33900"
"In post","2021","60-64","East Kent","SEO","15","15","41900","41190"
"In post","2021","60-64","East Kent","Unknown","15","10","30430","35160"
"In post","2021","60-64","East Lancashire","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Lancashire","AO","20","15","20690","21010"
"In post","2021","60-64","East Lancashire","EO","15","10","27440","27570"
"In post","2021","60-64","East Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Lancashire","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","East Lothian and Midlothian","AO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Lothian and Midlothian","EO","10","5","[c]","[c]"
"In post","2021","60-64","East Lothian and Midlothian","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Merseyside","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Merseyside","AO","35","30","20830","20180"
"In post","2021","60-64","East Merseyside","EO","65","50","27400","27570"
"In post","2021","60-64","East Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Merseyside","HEO","10","10","33740","34290"
"In post","2021","60-64","East Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Merseyside","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","East Riding of Yorkshire","AA","25","20","21050","20600"
"In post","2021","60-64","East Riding of Yorkshire","AO","55","40","28240","31650"
"In post","2021","60-64","East Riding of Yorkshire","EO","100","90","27940","26930"
"In post","2021","60-64","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Riding of Yorkshire","HEO","25","20","36040","35140"
"In post","2021","60-64","East Riding of Yorkshire","SEO","5","5","[c]","[c]"
"In post","2021","60-64","East Riding of Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","East Surrey","AA","20","15","24170","24660"
"In post","2021","60-64","East Surrey","AO","25","20","28230","26340"
"In post","2021","60-64","East Surrey","EO","40","35","31500","30440"
"In post","2021","60-64","East Surrey","HEO","5","5","[c]","[c]"
"In post","2021","60-64","East Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Sussex CC","AA","15","10","20040","20230"
"In post","2021","60-64","East Sussex CC","AO","90","70","21300","21010"
"In post","2021","60-64","East Sussex CC","EO","60","45","27170","27570"
"In post","2021","60-64","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","East Sussex CC","HEO","10","10","33690","33760"
"In post","2021","60-64","East Sussex CC","SEO","5","5","[c]","[c]"
"In post","2021","60-64","East Sussex CC","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Enfield","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Enfield","AO","5","5","[c]","[c]"
"In post","2021","60-64","Enfield","EO","25","20","30760","30780"
"In post","2021","60-64","Essex Haven Gateway","AA","5","5","[c]","[c]"
"In post","2021","60-64","Essex Haven Gateway","AO","40","35","26230","21580"
"In post","2021","60-64","Essex Haven Gateway","EO","60","50","29000","29090"
"In post","2021","60-64","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Essex Haven Gateway","HEO","15","15","39580","36350"
"In post","2021","60-64","Essex Haven Gateway","SEO","10","5","[c]","[c]"
"In post","2021","60-64","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Essex Thames Gateway","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Essex Thames Gateway","AO","40","30","24010","24180"
"In post","2021","60-64","Essex Thames Gateway","EO","35","30","29730","29550"
"In post","2021","60-64","Essex Thames Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Essex Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Essex Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Essex Thames Gateway","Unknown","10","10","32260","28200"
"In post","2021","60-64","Falkirk","AA","10","10","20080","20070"
"In post","2021","60-64","Falkirk","AO","70","55","22180","21010"
"In post","2021","60-64","Falkirk","EO","65","45","29320","27570"
"In post","2021","60-64","Falkirk","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Falkirk","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Falkirk","HEO","15","10","38270","39500"
"In post","2021","60-64","Falkirk","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Fermanagh and Omagh","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Flintshire and Wrexham","AA","10","10","[c]","[c]"
"In post","2021","60-64","Flintshire and Wrexham","AO","65","50","21140","21010"
"In post","2021","60-64","Flintshire and Wrexham","EO","65","50","27890","27570"
"In post","2021","60-64","Flintshire and Wrexham","G7","5","5","[c]","[c]"
"In post","2021","60-64","Flintshire and Wrexham","HEO","10","10","32400","32850"
"In post","2021","60-64","Flintshire and Wrexham","SEO","10","10","46010","45250"
"In post","2021","60-64","Flintshire and Wrexham","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Glasgow City","AA","55","50","20300","20070"
"In post","2021","60-64","Glasgow City","AO","310","250","21240","21010"
"In post","2021","60-64","Glasgow City","EO","270","195","27550","27570"
"In post","2021","60-64","Glasgow City","G6","35","30","71480","71490"
"In post","2021","60-64","Glasgow City","G7","35","35","56820","56120"
"In post","2021","60-64","Glasgow City","HEO","120","90","33900","34290"
"In post","2021","60-64","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Glasgow City","SEO","85","75","44870","45110"
"In post","2021","60-64","Gloucestershire","AA","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Gloucestershire","AO","45","40","23810","21130"
"In post","2021","60-64","Gloucestershire","EO","60","45","27430","27570"
"In post","2021","60-64","Gloucestershire","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Gloucestershire","HEO","35","25","33720","33840"
"In post","2021","60-64","Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Gloucestershire","Unknown","10","5","[c]","[c]"
"In post","2021","60-64","Greater Manchester North East","AA","5","5","[c]","[c]"
"In post","2021","60-64","Greater Manchester North East","AO","25","15","21830","21010"
"In post","2021","60-64","Greater Manchester North East","EO","45","35","27320","27570"
"In post","2021","60-64","Greater Manchester North East","G6","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Greater Manchester North East","HEO","10","10","33920","34290"
"In post","2021","60-64","Greater Manchester North East","SEO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Greater Manchester North East","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Greater Manchester North West","AA","10","10","19430","20600"
